9,"Atkins, Eli",JR-3,Greenville,4:27.85,Wash U 5 Way,"Mar 25, 2023"
10,"Proctor, Zach",FR-1,Principia,4:31.18,2023 Falcon Classic & Multi,"Mar 17, 2023"
11,"Woodrow, Jimmy",SO-2,Principia,4:31.22,Wash U Invite,"Mar 31, 2023"
12,"Espinoza, Osvaldo",SO-2,Greenville,4:42.95,Wash U Invite,"Mar 31, 2023"
13,"Medlin, Joshua",SO-2,Greenville,4:43.07,Wash U 5 Way,"Mar 25, 2023"
14,"Amador, Jose",FR-1,Eureka,4:46.31,2023 Millikin Alumni Invite,"Apr 1, 2023"
15,"Mueller, Dominic",FR-1,Fontbonne,4:47.63,Miner Invitational,"Mar 24, 2023"
16,"Kaneko, Tohma",SO-2,Greenville,4:57.99,Wash U 5 Way,"Mar 25, 2023"
17,"Webster, Bailey",FR-1,Eureka,4:58.75,2023 Millikin Alumni Invite,"Apr 1, 2023"
18,"Strange, Christopher",FR-1,Fontbonne,5:04.07,Miner Invitational,"Mar 24, 2023"
19,"Alleyne, Khlil",SO-2,Eureka,5:06.50,2023 Millikin Alumni Invite,"Apr 1, 2023"
20,"Tribble, Landan",FR-1,Blackburn,5:20.25,Wash U Invite,"Mar 31, 2023"
21,"Merrit, Austin",FR-1,Webster,5:50.63,2023 CMU Invite,"Mar 31, 2023"
22,"Skaggs, Hayden",SO-2,Eureka,6:30.76,2023 Millikin Alumni Invite,"Apr 1, 2023"

1,"Heffernan, Karissa",SO-2,Eureka,5:05.55,2023 EIU Big Blue,"Mar 24, 2023"
2,"Carie, Gretchen",SO-2,Greenville,5:20.64,Wash U 5 Way,"Mar 25, 2023"
3,"Logan, Sedina",SO-2,Greenville,5:24.81,Wash U 5 Way,"Mar 25, 2023"
4,"Swinigan, Norah",FR-1,Greenville,5:28.92,Wash U Invite,"Mar 31, 2023"
5,"Brown, Leah",JR-3,Greenville,5:31.31,Wash U 5 Way,"Mar 25, 2023"
6,"Schutt, Brook",FR-1,Greenville,5:35.97,Wash U 5 Way,"Mar 25, 2023"
7,"Hintz, Makenna",SO-2,Greenville,5:55.04,Wash U 5 Way,"Mar 25, 2023"
8,"Leemon, Olivia",SO-2,Blackburn,6:23.58,Wash U Invite,"Mar 31, 2023"
9,"Jamshed, Muskan",FR-1,Spalding,6:30.60,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023"
10,"Kimbro, Sarah",JR-3,Eureka,6:33.00,2023 Millikin Alumni Invite,"Apr 1, 2023"
11,"Leeker, Katie",FR-1,Fontbonne,6:41.86,Miner Invitational,"Mar 24, 2023"
12,"Grove, Odessa",SO-2,Eureka,7:38.81,2023 Millikin Alumni Invite,"Apr 1, 2023"

1,"Estrada, Gianni",SO-2,Greenville,15:56.84,Wash U Distance Carnival Friday Night,"Mar 31, 2023"
2,"Heath, Rex",FR-1,Principia,16:18.98,2023 Falcon Classic & Multi,"Mar 17, 2023"
3,"McGowan, Peter",SR-4,Spalding,16:26.61,Jim Vargo Invitational,"Mar 17, 2023"
4,"Nutwell, Aaron",FR-1,Principia,16:33.54,2023 Falcon Classic & Multi,"Mar 17, 2023"
5,"Wellen, Adam",SO-2,Greenville,16:34.67,Wash U Distance Carnival Friday Night,"Mar 31, 2023"
6,"Atkins, Eli",JR-3,Greenville,17:19.09,Wash U Distance Carnival Friday Night,"Mar 31, 2023"
7,"Proctor, Zach",FR-1,Principia,17:27.73,Wash U Distance Carnival Friday Night,"Mar 31, 2023"
8,"Kaneko, Tohma",SO-2,Greenville,18:59.40,Wash U Distance Carnival Friday Night,"Mar 31, 2023"
9,"Mueller, Dominic",FR-1,Fontbonne,19:33.95,Wash U Distance Carnival Friday Night,"Mar 31, 2023"
10,"Strange, Christopher",FR-1,Fontbonne,20:05.11,Wash U Distance Carnival Friday Night,"Mar 31, 2023"

1,"Carie, Gretchen",SO-2,Greenville,19:54.31,Wash U Distance Carnival Friday Night,"Mar 31, 2023"
2,"Logan, Sedina",SO-2,Greenville,20:48.51,Wash U Distance Carnival Friday Night,"Mar 31, 2023"
3,"Schutt, Brook",FR-1,Greenville,21:11.58,Wash U Distance Carnival Friday Night,"Mar 31, 2023"
4,"Erickson, Sarah",FR-1,Principia,23:55.96,2023 Falcon Classic & Multi,"Mar 17, 2023"

1,"Sakuma, Cameron",SR-4,Webster,34:25.75,Wash U Distance Carnival Friday Night,"Mar 31, 2023"

1,"Sharp, Cayden",SR-4,Greenville,15.11,Wash U Invite,"Mar 31, 2023",2.0
2,"Jones, Vanessa",SR-4,Webster,15.29,2023 CMU Invite,"Mar 31, 2023",0.8
3,"Fritz, Jocelyn",SO-2,Greenville,16.78,Wash U 5 Way,"Mar 25, 2023",1.6
4,"Wilson, Dawn",FR-1,Spalding,18.79,Jim Vargo Invitational,"Mar 17, 2023",2.9

1,"Merrit, Austin",FR-1,Webster,23.71,2023 CMU Invite,"Mar 31, 2023",2.4

1,"Lakotich, Tony",SO-2,Greenville,1:01.27,Wash U Invite,"Mar 31, 2023"
2,"Kessinger, Carter",SO-2,Greenville,1:02.12,Wash U Invite,"Mar 31, 2023"

1,"nelsen, Olivia",FR-1,Webster,1:13.97,2023 CMU Invite,"Mar 31, 2023"
2,"Reinhardt, Vivienne",SO-2,Spalding,1:22.65,Montreat College Open,"Mar 24, 2023"

1,"Perry, Jeremiah",SO-2,Greenville,10:11.14,Wash U Invite,"Mar 31, 2023"

1,"Mayo, Laura",SO-2,Principia,13:23.89,2023 Falcon Classic & Multi,"Mar 17, 2023"
2,"Richards, Geena",JR-3,Principia,13:52.74,2023 Falcon Classic & Multi,"Mar 17, 2023"

1,Greenville,41.76,"Anderson, Hamilton, Rantanen, LaTouche",Wash U 5 Way,"Mar 25, 2023"

1,Greenville,49.93,"Fritz, Graham, Bradshaw, Owens",Wash U 5 Way,"Mar 25, 2023"

1,Greenville,3:19.97,"Andino, Trevino, LaTouche, Franz",Wash U Invite,"Mar 31, 2023"
2,Principia,3:28.85,"Hussey, Baraza, Sempumbu, Koranteng",2023 Falcon Classic & Multi,"Mar 17, 2023"
3,Webster,3:34.12,"Baker, Clark, Merrit, Triggs",2023 CMU Invite,"Mar 31, 2023"

1,Greenville,4:24.25,"Sharp, Compton, McKee, Owens",Wash U 5 Way,"Mar 25, 2023"
2,Webster,4:40.68,"Barnes, Bartz, nelsen, Patton",2023 CMU Invite,"Mar 31, 2023"
3,Principia,4:55.70,"Kleist, Leslie, Onyechi, Boyer",2023 Falcon Classic & Multi,"Mar 17, 2023"

1,"Webster, Dylan",JR-3,Greenville,1.95m,"6' 4.75""

Wash U 5 Way

Mar 25, 2023",Wash U 5 Way,"Mar 25, 2023"
2,"Matthews, Hunter",JR-3,Greenville,1.90m,"6' 2.75""

Wash U 5 Way

Mar 25, 2023",Wash U 5 Way,"Mar 25, 2023"
3,"Hall-Baker, KeYonn",JR-3,Fontbonne,1.83m,"6' 0""

Miner Invitational

Mar 24, 2023",Miner Invitational,"Mar 24, 2023"
4,"Harris, Lawrence",SO-2,Greenville,1.80m,"5' 10.75""

Wash U 5 Way

Mar 25, 2023",Wash U 5 Way,"Mar 25, 2023"
4,"Kile, Wesley",SO-2,Greenville,1.80m,"5' 10.75""

Wash U Invite

Mar 31, 2023",Wash U Invite,"Mar 31, 2023"
6,"Merrit, Austin",FR-1,Webster,1.58m,"5' 2.25""

2023 CMU Invite

Mar 31, 2023",2023 CMU Invite,"Mar 31, 2023"

1,"Vancil, Anna Beth",SO-2,Greenville,1.60m,"5' 3""

Wash U 5 Way

Mar 25, 2023",Wash U 5 Way,"Mar 25, 2023"
1,"Sharp, Cayden",SR-4,Greenville,1.60m,"5' 3""

Wash U Invite

Mar 31, 2023",Wash U Invite,"Mar 31, 2023"
3,"Graham, Laila",JR-3,Greenville,1.55m,"5' 1""

Wash U Invite

Mar 31, 2023",Wash U Invite,"Mar 31, 2023"

1,"Kile, Wesley",SO-2,Greenville,4.35m,"14' 3.25""

Wash U 5 Way

Mar 25, 2023",Wash U 5 Way,"Mar 25, 2023"
2,"Webster, Dylan",JR-3,Greenville,4.20m,"13' 9.25""

Wash U 5 Way

Mar 25, 2023",Wash U 5 Way,"Mar 25, 2023"
3,"Merrit, Austin",FR-1,Webster,2.75m,"9' 0.25""

2023 CMU Invite

Mar 31, 2023",2023 CMU Invite,"Mar 31, 2023"

1,"James, Howard",SO-2,Principia,7.25m,"23' 9.5""

Wash U Invite

Mar 31, 2023
2.8",Wash U Invite,"Mar 31, 2023",2.8
2,"Webster, Dylan",JR-3,Greenville,6.63m,"21' 9""

Wash U 5 Way

Mar 25, 2023
-0.3",Wash U 5 Way,"Mar 25, 2023",-0.3
3,"Peternel, Jordan",SO-2,Greenville,6.40m,"21' 0""

Wash U 5 Way

Mar 25, 2023
-1.2",Wash U 5 Way,"Mar 25, 2023",-1.2
4,"Kile, Wesley",SO-2,Greenville,6.29m,"20' 7.75""

Wash U 5 Way

Mar 25, 2023
+0.0",Wash U 5 Way,"Mar 25, 2023",+0.0
5,"Grant, Malik",SO-2,Greenville,6.04m,"19' 9.75""

Wash U 5 Way

Mar 25, 2023
+0.0",Wash U 5 Way,"Mar 25, 2023",+0.0
5,"Sempumbu, Pius",SO-2,Principia,6.04m,"19' 9.75""

Wash U Invite

Mar 31, 2023
1.9",Wash U Invite,"Mar 31, 2023",1.9
7,"Mulwenge, Bradley",FR-1,Principia,5.93m,"19' 5.5""

Wash U Invite

Mar 31, 2023
0.3",Wash U Invite,"Mar 31, 2023",0.3
8,"Ajeh, Goodluck",FR-1,Principia,5.33m,"17' 6""

Wash U Invite

Mar 31, 2023
2.9",Wash U Invite,"Mar 31, 2023",2.9
9,"Jenkins, Erick",FR-1,Spalding,5.25m,"17' 2.75""

Montreat College Open 

Mar 24, 2023
0.6",Montreat College Open,"Mar 24, 2023",0.6
10,"Merrit, Austin",FR-1,Webster,5.19m,"17' 0.5""

2023 CMU Invite

Mar 31, 2023
0.8",2023 CMU Invite,"Mar 31, 2023",0.8
11,"Clarkson, Ryan",FR-1,Spalding,5.11m,"16' 9.25""

Jim Vargo Invitational

Mar 17, 2023
0.3",Jim Vargo Invitational,"Mar 17, 2023",0.3
12,"Pollard, Lamar",SO-2,Greenville,4.82m,"15' 9.75""

Wash U Invite

Mar 31, 2023
1.9",Wash U Invite,"Mar 31, 2023",1.9
13,"Shannon, Brandon",FR-1,Greenville,4.78m,"15' 8.25""

Wash U Invite

Mar 31, 2023
1.2",Wash U Invite,"Mar 31, 2023",1.2
14,"Gomez, Anibal",FR-1,Greenville,4.10m,"13' 5.5""

Wash U 5 Way

Mar 25, 2023
1.4",Wash U 5 Way,"Mar 25, 2023",1.4

1,"Graham, Laila",JR-3,Greenville,5.04m,"16' 6.5""

Wash U 5 Way

Mar 25, 2023
NWI",Wash U 5 Way,"Mar 25, 2023",NWI
2,"Hicks, Lainey",FR-1,Greenville,4.92m,"16' 1.75""

Wash U Invite

Mar 31, 2023
0.5",Wash U Invite,"Mar 31, 2023",0.5
3,"Yakana, Sara",SO-2,Greenville,4.89m,"16' 0.5""

Wash U Invite

Mar 31, 2023
-0.1",Wash U Invite,"Mar 31, 2023",-0.1
4,"Hagan, Shyanne",FR-1,Spalding,4.40m,"14' 5.25""

55th Annual Centre College Track & Field Invitational

Apr 1, 2023
2.8",55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",2.8
5,"Boyer, Mirsa",FR-1,Principia,4.29m,"14' 1""

Wash U Invite

Mar 31, 2023
-0.7",Wash U Invite,"Mar 31, 2023",-0.7
6,"Patton, Kianna",SO-2,Webster,3.65m,"11' 11.75""

2023 CMU Invite

Mar 31, 2023
+0.0",2023 CMU Invite,"Mar 31, 2023",+0.0
7,"Reinhardt, Vivienne",SO-2,Spalding,3.33m,"10' 11.25""

Jim Vargo Invitational

Mar 17, 2023
-1.9",Jim Vargo Invitational,"Mar 17, 2023",-1.9

1,"Webster, Dylan",JR-3,Greenville,12.72m,"41' 8.75""

Wash U Invite

Mar 31, 2023
+0.0",Wash U Invite,"Mar 31, 2023",+0.0
2,"Webb, Andre",JR-3,Fontbonne,12.02m,"39' 5.25""

Miner Invitational

Mar 24, 2023
0.5",Miner Invitational,"Mar 24, 2023",0.5
3,"Ajeh, Goodluck",FR-1,Principia,11.11m,"36' 5.5""

Wash U Invite

Mar 31, 2023
-1.3",Wash U Invite,"Mar 31, 2023",-1.3
4,"Mulwenge, Bradley",FR-1,Principia,10.98m,"36' 0.25""

Wash U Invite

Mar 31, 2023
-2.6",Wash U Invite,"Mar 31, 2023",-2.6

1,"Hicks, Lainey",FR-1,Greenville,10.10m,"33' 1.75""

Wash U Invite

Mar 31, 2023
0.8",Wash U Invite,"Mar 31, 2023",0.8
2,"Graham, Laila",JR-3,Greenville,10.04m,"32' 11.25""

Wash U Invite

Mar 31, 2023
2.1",Wash U Invite,"Mar 31, 2023",2.1

1,"Binion, Matthew",SO-2,Greenville,12.67m,"41' 7""

Wash U 5 Way

Mar 25, 2023",Wash U 5 Way,"Mar 25, 2023"
2,"Simms, Tyree",FR-1,Fontbonne,12.46m,"40' 10.5""

Miner Invitational

Mar 24, 2023",Miner Invitational,"Mar 24, 2023"
3,"Daniels, Marc-Quan",FR-1,Fontbonne,10.98m,"36' 0.25""

Miner Invitational

Mar 24, 2023",Miner Invitational,"Mar 24, 2023"
4,"McLaurin, Turjon",JR-3,Greenville,10.75m,"35' 3.25""

Wash U 5 Way

Mar 25, 2023",Wash U 5 Way,"Mar 25, 2023"
5,"Connor, Evan",FR-1,Greenville,10.37m,"34' 0.25""

Wash U Invite

Mar 31, 2023",Wash U Invite,"Mar 31, 2023"
6,"Merrit, Austin",FR-1,Webster,9.94m,"32' 7.5""

2023 CMU Invite

Mar 31, 2023",2023 CMU Invite,"Mar 31, 2023"
7,"Fisher, Mark",FR-1,Fontbonne,9.72m,"31' 10.75""

Miner Invitational

Mar 24, 2023",Miner Invitational,"Mar 24, 2023"
8,"Parker, Ja'Lyn",SO-2,Greenville,8.99m,"29' 6""

Wash U Invite

Mar 31, 2023",Wash U Invite,"Mar 31, 2023"
9,"Green, Tyler",FR-1,Fontbonne,8.17m,"26' 9.75""

Miner Invitational

Mar 24, 2023",Miner Invitational,"Mar 24, 2023"
10,"Gonazalez, Tony",FR-1,Greenville,8.10m,"26' 7""

Wash U 5 Way

Mar 25, 2023",Wash U 5 Way,"Mar 25, 2023"
11,"Parkinson, Spencer",FR-1,Fontbonne,8.04m,"26' 4.5""

Miner Invitational

Mar 24, 2023",Miner Invitational,"Mar 24, 2023"

1,"Rodriguez, Tawny",JR-3,Greenville,12.51m,"41' 0.5""

Wash U 5 Way

Mar 25, 2023",Wash U 5 Way,"Mar 25, 2023"
2,"Smith, Ashley",SO-2,Greenville,12.14m,"39' 10""

Wash U 5 Way

Mar 25, 2023",Wash U 5 Way,"Mar 25, 2023"
3,"Talanoa, Talahiva",SO-2,Greenville,10.94m,"35' 10.75""

Wash U 5 Way

Mar 25, 2023",Wash U 5 Way,"Mar 25, 2023"
4,"Vollmer, Ava",FR-1,Greenville,10.01m,"32' 10.25""

Wash U 5 Way

Mar 25, 2023",Wash U 5 Way,"Mar 25, 2023"
5,"Okpara, Ogechi",SO-2,Fontbonne,9.87m,"32' 4.75""

Miner Invitational

Mar 24, 2023",Miner Invitational,"Mar 24, 2023"
6,"Ray, Ella",SO-2,Greenville,9.77m,"32' 0.75""

Wash U 5 Way

Mar 25, 2023",Wash U 5 Way,"Mar 25, 2023"
