19,"Flitsch, Zach",SR-4,Wis.-Platteville,4:22.19,UW-Platteville Opener,"Apr 1, 2023"
20,"Nelson, Zach",FR-1,Wis.-Oshkosh,4:22.94,UW-Platteville Opener,"Apr 1, 2023"
21,"Jankiewicz, Dane",SR-4,Wis.-Platteville,4:24.64,UW-Platteville Opener,"Apr 1, 2023"
22,"Wier, Christopher",FR-1,Wis.-Platteville,4:31.32,UW-Platteville Opener,"Apr 1, 2023"
23,"Kronick, Sam",SO-2,Wis.-Platteville,4:34.99,UW-Platteville Opener,"Apr 1, 2023"
24,"Witthun, Cody",SO-2,Wis.-Oshkosh,4:36.62,UW-Platteville Opener,"Apr 1, 2023"
25,"Gollwitzer, Jarod",SR-4,Wis.-Stevens Point,4:39.88,UW-Platteville Opener,"Apr 1, 2023"

1,"Lehman, Amelia",SO-2,Wis.-Oshkosh,4:36.46,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023"
2,"Makurat, Josophine",FR-1,Wis.-Oshkosh,4:56.67,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023"
3,"Feitl, Gwen",FR-1,Wis.-Oshkosh,5:20.42,UW-Platteville Opener,"Apr 1, 2023"
4,"Meyer, Karlie",SO-2,Wis.-La Crosse,5:20.48,Wartburg Outdoor Select,"Apr 1, 2023"
5,"Juenger, Madison",SO-2,Wis.-Stevens Point,5:23.02,UW-Platteville Opener,"Apr 1, 2023"
6,"Catania, Jamie",FR-1,Wis.-Oshkosh,5:25.30,UW-Platteville Opener,"Apr 1, 2023"
7,"Reines, Hadley",FR-1,Wis.-Stevens Point,5:27.35,UW-Platteville Opener,"Apr 1, 2023"
8,"Digmann, Leah",FR-1,Wis.-Platteville,5:28.59,UW-Platteville Opener,"Apr 1, 2023"
9,"Cich, Tricia",SR-4,Wis.-Oshkosh,5:28.72,UW-Platteville Opener,"Apr 1, 2023"
10,"Wintrone, Emily",SO-2,Wis.-Stevens Point,5:30.04,UW-Platteville Opener,"Apr 1, 2023"
11,"Hagner, Paige",SO-2,Wis.-Oshkosh,5:30.34,UW-Platteville Opener,"Apr 1, 2023"
12,"Marquardt, Kassia",FR-1,Wis.-Stevens Point,5:30.75,UW-Platteville Opener,"Apr 1, 2023"
13,"Galaszewski, Ella",FR-1,Wis.-Oshkosh,5:31.89,UW-Platteville Opener,"Apr 1, 2023"
14,"Urban, Lauren",SR-4,Wis.-Oshkosh,5:33.51,UW-Platteville Opener,"Apr 1, 2023"
15,"Meiners, Angela",FR-1,Wis.-Platteville,5:34.68,UW-Platteville Opener,"Apr 1, 2023"
16,"Haffner, Katherine",FR-1,Wis.-Oshkosh,5:46.54,UW-Platteville Opener,"Apr 1, 2023"
17,"Young, Lauren",SO-2,Wis.-Oshkosh,5:56.36,UW-Platteville Opener,"Apr 1, 2023"

1,"Humpal, Troy",SR-4,Wis.-Platteville,15:08.55,UW-Platteville Opener,"Apr 1, 2023"
2,"Schneider, Caden",FR-1,Wis.-Platteville,15:10.03,UW-Platteville Opener,"Apr 1, 2023"
3,"Christiansen, Caleb",SR-4,Wis.-Platteville,15:13.77,UW-Platteville Opener,"Apr 1, 2023"
4,"Eggen, Jakob",SO-2,Wis.-Platteville,15:42.52,UW-Platteville Opener,"Apr 1, 2023"
5,"Wade, Elijah",SO-2,Wis.-Platteville,15:57.48,UW-Platteville Opener,"Apr 1, 2023"
6,"Madsen, Joey",JR-3,Wis.-Platteville,15:59.40,UW-Platteville Opener,"Apr 1, 2023"
7,"Kruckman, Isaiah",FR-1,Wis.-Platteville,16:18.14,UW-Platteville Opener,"Apr 1, 2023"
8,"Adams, Joseph",FR-1,Wis.-Stevens Point,16:19.57,UW-Platteville Opener,"Apr 1, 2023"
9,"Eisler, Korbin",SO-2,Wis.-Platteville,16:25.70,UW-Platteville Opener,"Apr 1, 2023"
10,"Behnke, Justin",FR-1,Wis.-Platteville,17:02.99,UW-Platteville Opener,"Apr 1, 2023"
11,"Hein, Zach",JR-3,Wis.-Platteville,17:57.43,UW-Platteville Opener,"Apr 1, 2023"

1,"Kreier, Natalie",JR-3,Wis.-Platteville,19:16.82,UW-Platteville Opener,"Apr 1, 2023"
2,"Fliss, Hannah",JR-3,Wis.-Platteville,19:18.53,UW-Platteville Opener,"Apr 1, 2023"
3,"Brown, Avery",FR-1,Wis.-Platteville,20:15.07,UW-Platteville Opener,"Apr 1, 2023"
4,"Guttmann, Paige",FR-1,Wis.-Platteville,21:31.74,UW-Platteville Opener,"Apr 1, 2023"

1,"Gregg, Ethan",JR-3,Wis.-La Crosse,28:40.35,Stanford Invitational,"Mar 31, 2023"
2,"Kehoe, Joseph",SR-4,Wis.-Oshkosh,31:54.72,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023"
3,"Baumhardt, Nolan",SO-2,Wis.-Platteville,33:45.79,UW-Platteville Opener,"Apr 1, 2023"
4,"Kester, Carson",SO-2,Wis.-Platteville,33:51.69,UW-Platteville Opener,"Apr 1, 2023"

1,"Klaas, Delanee",FR-1,Wis.-Platteville,16.89,UW-Platteville Opener,"Apr 1, 2023",-1.0
2,"Lipsey, Kayla",JR-3,Wis.-Platteville,16.99,UW-Platteville Opener,"Apr 1, 2023",2.8
3,"Schroeder, Mia",SO-2,Wis.-Platteville,18.78,UW-Platteville Opener,"Apr 1, 2023",2.8

1,"Martin, Kaden",SO-2,Wis.-Stout,14.83,Wartburg Outdoor Select,"Apr 1, 2023",2.5
2,"Stugelmeyer, Cole",SR-4,Wis.-Platteville,14.91,UW-Platteville Opener,"Apr 1, 2023",3.1
3,"Gleichauf, Jason",SO-2,Wis.-Platteville,15.79,UW-Platteville Opener,"Apr 1, 2023",3.1
4,"Yerges, Dale",SO-2,Wis.-Platteville,16.17,UW-Platteville Opener,"Apr 1, 2023",3.1
5,"Beck, Noah",SO-2,Wis.-Stout,16.34,Wartburg Outdoor Select,"Apr 1, 2023",4.5
6,"Wente, Carter",SO-2,Wis.-Stout,19.11,Wartburg Outdoor Select,"Apr 1, 2023",4.5

1,"Lueck, Dirk",JR-3,Wis.-La Crosse,54.73,Wartburg Outdoor Select,"Apr 1, 2023"
2,"Flood, Payton",SO-2,Wis.-La Crosse,55.87,Wartburg Outdoor Select,"Apr 1, 2023"
3,"Greer, Quinn",FR-1,Wis.-Stevens Point,57.88,UW-Platteville Opener,"Apr 1, 2023"
4,"Beck, Noah",SO-2,Wis.-Stout,1:03.22,Wartburg Outdoor Select,"Apr 1, 2023"
5,"Rosas, Noah",SO-2,Wis.-Stevens Point,1:04.00,UW-Platteville Opener,"Apr 1, 2023"

1,"Bartelt, Ashley",SO-2,Wis.-Stevens Point,1:03.93,UW-Platteville Opener,"Apr 1, 2023"
2,"Shamion, Jordan",SO-2,Wis.-Stevens Point,1:09.51,UW-Platteville Opener,"Apr 1, 2023"
3,"Benzing, Meygan",JR-3,Wis.-Oshkosh,1:10.76,UW-Platteville Opener,"Apr 1, 2023"

1,"Loenser, Adam",SO-2,Wis.-La Crosse,9:22.34,Wartburg Outdoor Select,"Apr 1, 2023"
2,"Krause, Jake",SO-2,Wis.-Oshkosh,9:31.03,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023"
3,"Matthai, Aidan",FR-1,Wis.-La Crosse,9:39.15,Wartburg Outdoor Select,"Apr 1, 2023"
4,"Campbell, Sean",SO-2,Wis.-Stevens Point,9:41.43,UW-Platteville Opener,"Apr 1, 2023"
5,"Ford, Jason",JR-3,Wis.-Oshkosh,9:46.17,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023"

1,"Sato, Bryn",FR-1,Wis.-La Crosse,12:28.10,Wartburg Outdoor Select,"Apr 1, 2023"
2,"Gaines, Gabri",SO-2,Wis.-Stevens Point,12:28.16,UW-Platteville Opener,"Apr 1, 2023"
3,"Allemann, Paige",JR-3,Wis.-Stevens Point,12:44.86,UW-Platteville Opener,"Apr 1, 2023"
4,"Pahl, Ella",FR-1,Wis.-La Crosse,12:47.66,Wartburg Outdoor Select,"Apr 1, 2023"
5,"Johnson, Natalie",FR-1,Wis.-Stevens Point,12:53.86,UW-Platteville Opener,"Apr 1, 2023"
6,"Aprill, Jocelyn",FR-1,Wis.-La Crosse,13:10.39,Wartburg Outdoor Select,"Apr 1, 2023"

1,Wis.-Platteville,3:35.64,"Flitsch, Doering, Voelker, Smolinski",UW-Platteville Opener,"Apr 1, 2023"
2,Wis.-Oshkosh,3:41.23,"Hertel, Nelson, Osmanski, Vey",UW-Platteville Opener,"Apr 1, 2023"
3,Wis.-Stevens Point,3:41.57,"Cole, Luedtke, Johnson, Jampole",UW-Platteville Opener,"Apr 1, 2023"

1,"Inyang, Daniel",JR-3,Wis.-Platteville,2.00m,"6' 6.75""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
2,"Klein, Ian",FR-1,Wis.-Stevens Point,1.90m,"6' 2.75""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
2,"Ralph, Gavin",FR-1,Wis.-Platteville,1.90m,"6' 2.75""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
4,"Ravenscroft, Cade",SO-2,Wis.-Stevens Point,1.85m,"6' 0.75""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
4,"Smith, Baylor",FR-1,Wis.-Platteville,1.85m,"6' 0.75""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
4,"Welte, Kaedon",SO-2,Wis.-Stevens Point,1.85m,"6' 0.75""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
7,"McGinn, Jack",SO-2,Wis.-Whitewater,1.80m,"5' 10.75""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
7,"Gleichauf, Jason",SO-2,Wis.-Platteville,1.80m,"5' 10.75""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
7,"Jahnke, Ty",SO-2,Wis.-Whitewater,1.80m,"5' 10.75""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
7,"Weaver, Marcus",SO-2,Wis.-Platteville,1.80m,"5' 10.75""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
7,"Steffen, Spencer",SO-2,Wis.-Whitewater,1.80m,"5' 10.75""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
12,"Etheridge, Makhi",FR-1,Wis.-Stevens Point,1.75m,"5' 8.75""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"

1,"Zirbel, Madeline",FR-1,Wis.-Stevens Point,1.55m,"5' 1""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
1,"Mackiewicz, Ella",FR-1,Wis.-Platteville,1.55m,"5' 1""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
1,"Pouska, Danielle",FR-1,Wis.-Whitewater,1.55m,"5' 1""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
1,"Vanderhoef, Alia",SO-2,Wis.-La Crosse,1.55m,"5' 1""

Wartburg Outdoor Select

Apr 1, 2023",Wartburg Outdoor Select,"Apr 1, 2023"
1,"Elvert, Grace",SR-4,Wis.-Platteville,1.55m,"5' 1""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
6,"Hohn, Madison",FR-1,Wis.-Stevens Point,1.50m,"4' 11""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
6,"Lacey, Hannah",FR-1,Wis.-La Crosse,1.50m,"4' 11""

Wartburg Outdoor Select

Apr 1, 2023",Wartburg Outdoor Select,"Apr 1, 2023"
6,"Friese, Mady",FR-1,Wis.-La Crosse,1.50m,"4' 11""

Wartburg Outdoor Select

Apr 1, 2023",Wartburg Outdoor Select,"Apr 1, 2023"
9,"Lawrence, Rebecca",SO-2,Wis.-Whitewater,1.45m,"4' 9""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
9,"McKowen, Kiara",SO-2,Wis.-Whitewater,1.45m,"4' 9""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
9,"Rittmeyer, Renee",FR-1,Wis.-Whitewater,1.45m,"4' 9""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
12,"Hess, Natasha",SO-2,Wis.-Stevens Point,1.40m,"4' 7""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
13,"Lipsey, Kayla",JR-3,Wis.-Platteville,1.35m,"4' 5""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"

1,"Tranel, Eli",JR-3,Wis.-Oshkosh,4.75m,"15' 7""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
2,"Bitz, Chris",SO-2,Wis.-Whitewater,4.60m,"15' 1""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
2,"Zirgibel, Zach",SO-2,Wis.-Oshkosh,4.60m,"15' 1""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
4,"Howe, Trevor",JR-3,Wis.-Stevens Point,4.45m,"14' 7.25""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
5,"Klinkner, Evan",SO-2,Wis.-Platteville,4.15m,"13' 7.25""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
5,"Lange, Gaven",FR-1,Wis.-Stevens Point,4.15m,"13' 7.25""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
7,"Katzenmeyer, Gunner",FR-1,Wis.-Platteville,3.85m,"12' 7.5""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
7,"Lang, Kyle",SO-2,Wis.-Platteville,3.85m,"12' 7.5""

UW-Platteville Opener

Apr 1, 2023",UW-Platteville Opener,"Apr 1, 2023"
