
13,"Garcia , Elias",SR-4,Hunter,24.79,Ramapo College Track & Field Invitational,"Mar 31, 2023",-0.3
14,"Douglass Vasquez, Evan",FR-1,Hostos CC,25.12,Coach O Invitational,"Apr 2, 2023",-0.3
15,"Ortiz, Bryan",JR-3,York (N.Y.),25.20,Queens College Season Opener,"Mar 25, 2023",NWI
16,"Brown, Kal-El",FR-1,Lehman,25.22,2023 Danny Curran Invitational,"Mar 30, 2023",0.1
17,"Cazeau, Stanley",FR-1,Queensborough CC,25.48,Coach O Invitational,"Apr 2, 2023",1.3
18,"Kalala, Kamunga",FR-1,CCNY,25.54,Coach O Invitational,"Apr 2, 2023",1.3
19,"Cooke, Austinson",FR-1,York (N.Y.),25.57,The Big Hurt,"Apr 1, 2023",0.2
20,"Njoku II, Obinna",SO-2,Lehman,25.61,Coach O Invitational,"Apr 2, 2023",0.3
21,"Oliveira-Nurse, Antonio",SO-2,CCNY,25.64,Coach O Invitational,"Apr 2, 2023",-0.5
22,"Richards, Christopher",FR-1,Medgar Evers,25.80,Coach O Invitational,"Apr 2, 2023",-0.3
23,"Mondesir, Kervin",SR-4,York (N.Y.),26.24,The Big Hurt,"Apr 1, 2023",0.1
24,"Fernandes, Anthony",FR-1,Hunter,26.47,MSMC 2022 Track Invite,"Mar 25, 2023",+0.0
25,"Diarra, Cyncere",FR-1,Hostos CC,27.14,Coach O Invitational,"Apr 2, 2023",-1.9

1,"Neptune, Zaria",FR-1,York (N.Y.),28.61,The Big Hurt,"Apr 1, 2023",1.0
2,"Sylvester , Tamicia",FR-1,York (N.Y.),29.00,Queens College Season Opener,"Mar 25, 2023",NWI
3,"Sharma, Shivangi",SO-2,Queensborough CC,29.60,Queens College Season Opener,"Mar 25, 2023",NWI
4,"Sissoko, Aminata",SO-2,Lehman,30.13,2023 Danny Curran Invitational,"Mar 30, 2023",NWI
5,"Williams, Althea",FR-1,Hunter,30.15,Ramapo College Track & Field Invitational,"Mar 31, 2023",0.1
6,"Maendel, Samantha",FR-1,CCNY,30.20,Coach O Invitational,"Apr 2, 2023",-2.7
7,"Woodberry, Bianca",FR-1,Medgar Evers,30.60,Coach O Invitational,"Apr 2, 2023",-1.8
8,"Hunter, Peta-Gay",SR-4,York (N.Y.),30.90,Queens College Season Opener,"Mar 25, 2023",NWI
9,"Khan, Zuha",FR-1,CCNY,31.14,Coach O Invitational,"Apr 2, 2023",-1.6
10,"Heron, Shemone",FR-1,Lehman,32.43,Coach O Invitational,"Apr 2, 2023",-1.0
11,"Valerio, Johanni",SO-2,CCNY,33.14,Coach O Invitational,"Apr 2, 2023",-1.6
12,"Cataldo, Amelia",FR-1,CCNY,33.19,Coach O Invitational,"Apr 2, 2023",-1.8
13,"Suriel, Samantha",SO-2,Hunter,34.01,MSMC 2022 Track Invite,"Mar 25, 2023",+0.0
14,"Bouland, Elizabeth",FR-1,York (N.Y.),35.10,Queens College Season Opener,"Mar 25, 2023",NWI
15,"Adrien , Amber",SR-4,Medgar Evers,35.51,Coach O Invitational,"Apr 2, 2023",-1.6
16,"Robles Reyes, Judith",SO-2,Lehman,36.50,Queens College Season Opener,"Mar 25, 2023",NWI
17,"Allert, Arielle",SO-2,Queensborough CC,37.29,Coach O Invitational,"Apr 2, 2023",-1.0
18,"Azubuike, Tiffiny",SO-2,Lehman,39.20,Queens College Season Opener,"Mar 25, 2023",NWI
19,"Jones , Kresanta",SO-2,York (N.Y.),41.81,The Big Hurt,"Apr 1, 2023",1.8

1,"Gado, Habibu",JR-3,CCNY,50.04,Coach O Invitational,"Apr 2, 2023"
2,"Barry, Ismael",SO-2,Lehman,56.20,2023 Danny Curran Invitational,"Mar 30, 2023"
3,"Cooke, Austinson",FR-1,York (N.Y.),57.14,The Big Hurt,"Apr 1, 2023"
4,"Haripersaud , Tony",SO-2,Lehman,58.00,Queens College Season Opener,"Mar 25, 2023"
5,"Cazeau, Stanley",FR-1,Queensborough CC,59.68,Coach O Invitational,"Apr 2, 2023"
6,"Cruz, Brian",FR-1,Queensborough CC,59.81,Queens College Season Opener,"Mar 25, 2023"
7,"Kumi, Solomon",FR-1,Hunter,1:01.09,Ramapo College Track & Field Invitational,"Mar 31, 2023"
8,"Aldridge, Malik",FR-1,Lehman,1:01.53,Queens College Season Opener,"Mar 25, 2023"
9,"Navor, Angel",FR-1,CCNY,1:04.00,Coach O Invitational,"Apr 2, 2023"
10,"Kalala, Kamunga",FR-1,CCNY,1:04.35,Queens College Season Opener,"Mar 25, 2023"
11,"Rivera, Damian",JR-3,CCNY,1:06.24,Queens College Season Opener,"Mar 25, 2023"
12,"Feliz, Luis",SO-2,Lehman,1:12.96,Coach O Invitational,"Apr 2, 2023"

1,"Samake , Nana",FR-1,Medgar Evers,1:11.06,Coach O Invitational,"Apr 2, 2023"
2,"Cataldo, Amelia",FR-1,CCNY,1:12.16,Coach O Invitational,"Apr 2, 2023"
3,"Yekinni , Kafilat",FR-1,Queensborough CC,1:18.94,Queens College Season Opener,"Mar 25, 2023"
4,"Valerio, Johanni",SO-2,CCNY,1:21.35,Queens College Season Opener,"Mar 25, 2023"
5,"Roizin, Evelyn",FR-1,Hunter,1:33.31,Ramapo College Track & Field Invitational,"Mar 31, 2023"

1,"Novo, Robert",SR-4,Hunter,2:08.32,Ramapo College Track & Field Invitational,"Mar 31, 2023"
2,"Mazreku, Musa",SO-2,Lehman,2:11.23,2023 Danny Curran Invitational,"Mar 30, 2023"
3,"Penafiel, Mateo",FR-1,Hunter,2:13.20,Ramapo College Track & Field Invitational,"Mar 31, 2023"
4,"Haripersaud , Tony",SO-2,Lehman,2:15.21,2023 Danny Curran Invitational,"Mar 30, 2023"
5,"Niyazov, Alexander",SO-2,Hunter,2:16.15,Ramapo College Track & Field Invitational,"Mar 31, 2023"
6,"Zhu, Hengzhi",FR-1,Hunter,2:21.37,Ramapo College Track & Field Invitational,"Mar 31, 2023"
7,"Miller, Renaediaz",FR-1,Queensborough CC,2:21.39,Queens College Season Opener,"Mar 25, 2023"
8,"Hoffmann, Peter",SO-2,Queensborough CC,2:22.19,Coach O Invitational,"Apr 2, 2023"
9,"Cooke, Austinson",FR-1,York (N.Y.),2:22.56,Queens College Season Opener,"Mar 25, 2023"
10,"Stuart, Glenver",JR-3,York (N.Y.),2:26.34,Queens College Season Opener,"Mar 25, 2023"
11,"Pirovolikos , Nickolas",FR-1,Queensborough CC,2:31.37,Queens College Season Opener,"Mar 25, 2023"
12,"Fernandez, Jesusalberto",SO-2,Lehman,2:33.15,2023 Danny Curran Invitational,"Mar 30, 2023"
13,"Cazeau, Stanley",FR-1,Queensborough CC,2:37.45,Queens College Season Opener,"Mar 25, 2023"
14,"Rivera, Damian",JR-3,CCNY,2:38.50,Coach O Invitational,"Apr 2, 2023"
15,"Martinez, Angel",SO-2,Hunter,2:41.49,MSMC 2022 Track Invite,"Mar 25, 2023"
16,"Stephen , Franklyn",FR-1,Kingsborough CC,2:41.86,Coach O Invitational,"Apr 2, 2023"
17,"Pujara, Haasil",FR-1,Hunter,2:42.79,MSMC 2022 Track Invite,"Mar 25, 2023"
18,"Baldonado, Karlo",SO-2,Queensborough CC,2:44.69,Coach O Invitational,"Apr 2, 2023"
19,"Fraczek, Kacper",SO-2,Hunter,2:52.53,Ramapo College Track & Field Invitational,"Mar 31, 2023"
20,"Howard, Charles",FR-1,Lehman,3:17.29,Coach O Invitational,"Apr 2, 2023"

1,"McClay, Taylor",SR-4,Hunter,2:43.32,Ramapo College Track & Field Invitational,"Mar 31, 2023"
2,"McAndrews, Lily",SO-2,Hunter,2:49.47,MSMC 2022 Track Invite,"Mar 25, 2023"
3,"Suriel, Samantha",SO-2,Hunter,2:50.11,MSMC 2022 Track Invite,"Mar 25, 2023"
4,"McPartland, Zara",SO-2,CCNY,2:51.24,Queens College Season Opener,"Mar 25, 2023"
5,"Montiel, Wendy",JR-3,Hunter,3:01.33,Ramapo College Track & Field Invitational,"Mar 31, 2023"
6,"Lu, Sandra",SO-2,CCNY,3:02.31,Coach O Invitational,"Apr 2, 2023"
7,"Jiang, Irving",SO-2,Hunter,3:02.62,MSMC 2022 Track Invite,"Mar 25, 2023"
8,"Samake , Nana",FR-1,Medgar Evers,3:06.08,Coach O Invitational,"Apr 2, 2023"
9,"Valerio, Joeli",SO-2,CCNY,3:08.31,Coach O Invitational,"Apr 2, 2023"
10,"Merced, Emmaly",SO-2,York (N.Y.),3:14.07,Queens College Season Opener,"Mar 25, 2023"
11,"Rivera, Andrea",FR-1,Queensborough CC,3:23.00,Coach O Invitational,"Apr 2, 2023"
12,"Elshita, Rawnaa",JR-3,Hunter,3:24.34,Ramapo College Track & Field Invitational,"Mar 31, 2023"
13,"Yekinni , Kafilat",FR-1,Queensborough CC,3:27.29,Coach O Invitational,"Apr 2, 2023"
14,"Solano, Karen",FR-1,Lehman,3:34.19,Queens College Season Opener,"Mar 25, 2023"
15,"Blair, Khala",FR-1,Kingsborough CC,3:43.49,Coach O Invitational,"Apr 2, 2023"
16,"Ortiz-Menendez, Gabriella",FR-1,Lehman,4:20.38,2023 Danny Curran Invitational,"Mar 30, 2023"
17,"Odonkor, Margaret",FR-1,Lehman,4:57.59,Queens College Season Opener,"Mar 25, 2023"

1,"Miller, Renaediaz",FR-1,Queensborough CC,4:28.41,Coach O Invitational,"Apr 2, 2023"
2,"Penafiel, Mateo",FR-1,Hunter,4:35.92,MSMC 2022 Track Invite,"Mar 25, 2023"
3,"Niyazov, Alexander",SO-2,Hunter,4:38.73,Ramapo College Track & Field Invitational,"Mar 31, 2023"
4,"Zhu, Hengzhi",FR-1,Hunter,4:43.58,Ramapo College Track & Field Invitational,"Mar 31, 2023"
5,"Mazreku, Musa",SO-2,Lehman,4:45.54,2023 Danny Curran Invitational,"Mar 30, 2023"
6,"Pirovolikos , Nickolas",FR-1,Queensborough CC,4:52.71,Queens College Season Opener,"Mar 25, 2023"
7,"Fraczek, Kacper",SO-2,Hunter,5:21.13,Ramapo College Track & Field Invitational,"Mar 31, 2023"
8,"Fernandez, Jesusalberto",SO-2,Lehman,5:22.09,2023 Danny Curran Invitational,"Mar 30, 2023"
9,"Cazeau, Stanley",FR-1,Queensborough CC,5:28.47,Queens College Season Opener,"Mar 25, 2023"
10,"Martinez, Angel",SO-2,Hunter,5:31.21,Ramapo College Track & Field Invitational,"Mar 31, 2023"
11,"Howard, Charles",FR-1,Lehman,6:57.58,Queens College Season Opener,"Mar 25, 2023"

1,"Suriel, Samantha",SO-2,Hunter,5:48.42,Ramapo College Track & Field Invitational,"Mar 31, 2023"
2,"Montiel, Wendy",JR-3,Hunter,6:01.74,Ramapo College Track & Field Invitational,"Mar 31, 2023"
3,"Williams, Aakaysha",SO-2,CCNY,6:08.50,Queens College Season Opener,"Mar 25, 2023"
4,"Pacheco, Darlyn",FR-1,Queensborough CC,6:14.58,Coach O Invitational,"Apr 2, 2023"
5,"Jiang, Irving",SO-2,Hunter,6:15.97,Ramapo College Track & Field Invitational,"Mar 31, 2023"
6,"Lu, Sandra",SO-2,CCNY,6:36.14,Queens College Season Opener,"Mar 25, 2023"
7,"Solano, Karen",FR-1,Lehman,6:44.53,Queens College Season Opener,"Mar 25, 2023"
8,"Kalauch, Sindy",SR-4,Hunter,6:55.46,Ramapo College Track & Field Invitational,"Mar 31, 2023"
9,"Rivera, Andrea",FR-1,Queensborough CC,7:25.51,Queens College Season Opener,"Mar 25, 2023"

1,"Tarsia, Adam",SO-2,CCNY,16:47.02,Coach O Invitational,"Apr 2, 2023"
2,"Niyazov, Alexander",SO-2,Hunter,17:03.82,MSMC 2022 Track Invite,"Mar 25, 2023"
3,"Zhu, Hengzhi",FR-1,Hunter,17:04.79,MSMC 2022 Track Invite,"Mar 25, 2023"
4,"Miller, Renaediaz",FR-1,Queensborough CC,17:22.93,Coach O Invitational,"Apr 2, 2023"
5,"Hoffmann, Peter",SO-2,Queensborough CC,18:35.77,Queens College Season Opener,"Mar 25, 2023"
6,"Morales, Edy",JR-3,CCNY,18:51.98,Queens College Season Opener,"Mar 25, 2023"
7,"Fernandez, Jesusalberto",SO-2,Lehman,20:34.30,Coach O Invitational,"Apr 2, 2023"
8,"Rasmussen, Christian",SO-2,CCNY,20:57.12,Coach O Invitational,"Apr 2, 2023"
9,"Baldonado, Karlo",SO-2,Queensborough CC,21:08.47,Queens College Season Opener,"Mar 25, 2023"

1,"Kalauch, Sindy",SR-4,Hunter,23:15.89,MSMC 2022 Track Invite,"Mar 25, 2023"

1,"Khan, Zuha",FR-1,CCNY,19.20,Coach O Invitational,"Apr 2, 2023",-0.9
2,"Sissoko, Aminata",SO-2,Lehman,19.81,Queens College Season Opener,"Mar 25, 2023",NWI
3,"Dai, Helen",SR-4,Hunter,21.89,Ramapo College Track & Field Invitational,"Mar 31, 2023",+0.0
4,"Compere, Ange",FR-1,Queensborough CC,23.51,Coach O Invitational,"Apr 2, 2023",-1.3
5,"Lakouetene, Elizatte",FR-1,Hunter,25.86,MSMC 2022 Track Invite,"Mar 25, 2023",+0.0

1,"Adekoya, David",FR-1,Queensborough CC,16.42,Coach O Invitational,"Apr 2, 2023",0.3
2,"Gado, Habibu",JR-3,CCNY,17.00,Coach O Invitational,"Apr 2, 2023",0.3
3,"Douglas, Paul",SO-2,Queensborough CC,17.77,Queens College Season Opener,"Mar 25, 2023",NWI
4,"Washington, Dontay",SO-2,Lehman,18.71,2023 Danny Curran Invitational,"Mar 30, 2023",-1.0
5,"Nicolas, Chrisnel",SO-2,Queensborough CC,19.30,Queens College Season Opener,"Mar 25, 2023",NWI
6,"Oliveira-Nurse, Antonio",SO-2,CCNY,19.79,Coach O Invitational,"Apr 2, 2023",0.3
7,"Brown, Kal-El",FR-1,Lehman,20.43,2023 Danny Curran Invitational,"Mar 30, 2023",-1.0
8,"Haripersaud , Tony",SO-2,Lehman,21.96,2023 Danny Curran Invitational,"Mar 30, 2023",-0.2
9,"Kalala, Kamunga",FR-1,CCNY,21.98,Coach O Invitational,"Apr 2, 2023",1.5
10,"Giscombe, Arturo",FR-1,Queensborough CC,31.16,Queens College Season Opener,"Mar 25, 2023",NWI

1,"Gado, Habibu",JR-3,CCNY,1:03.12,Coach O Invitational,"Apr 2, 2023"
2,"Simpson , LeAndre",FR-1,Queensborough CC,1:03.82,Queens College Season Opener,"Mar 25, 2023"
3,"Douglas, Paul",SO-2,Queensborough CC,1:04.46,Coach O Invitational,"Apr 2, 2023"
4,"Washington, Dontay",SO-2,Lehman,1:08.32,2023 Danny Curran Invitational,"Mar 30, 2023"
5,"Oliveira-Nurse, Antonio",SO-2,CCNY,1:09.82,Coach O Invitational,"Apr 2, 2023"
6,"Adekoya, David",FR-1,Queensborough CC,1:12.18,Coach O Invitational,"Apr 2, 2023"
7,"Giscombe, Arturo",FR-1,Queensborough CC,1:12.29,Coach O Invitational,"Apr 2, 2023"
8,"Cruz, Brian",FR-1,Queensborough CC,1:13.49,Coach O Invitational,"Apr 2, 2023"
9,"Brown, Kal-El",FR-1,Lehman,1:14.09,Coach O Invitational,"Apr 2, 2023"
10,"Anacta, Daniel",FR-1,Hunter,1:24.02,Ramapo College Track & Field Invitational,"Mar 31, 2023"

1,"Sissoko, Aminata",SO-2,Lehman,1:18.89,Coach O Invitational,"Apr 2, 2023"
2,"Dai, Helen",SR-4,Hunter,1:25.02,Ramapo College Track & Field Invitational,"Mar 31, 2023"

1,"Hoffmann, Peter",SO-2,Queensborough CC,11:59.63,Coach O Invitational,"Apr 2, 2023"
2,"Pirovolikos , Nickolas",FR-1,Queensborough CC,12:21.37,Coach O Invitational,"Apr 2, 2023"
3,"Morales, Edy",JR-3,CCNY,12:50.86,Coach O Invitational,"Apr 2, 2023"
4,"Baldonado, Karlo",SO-2,Queensborough CC,13:50.22,Coach O Invitational,"Apr 2, 2023"
5,"Fernandez, Jesusalberto",SO-2,Lehman,13:55.71,Coach O Invitational,"Apr 2, 2023"
6,"Pujara, Haasil",FR-1,Hunter,15:18.43,Ramapo College Track & Field Invitational,"Mar 31, 2023"
7,"Fong, Ryan",SO-2,CCNY,16:44.12,Coach O Invitational,"Apr 2, 2023"

1,"McPartland, Zara",SO-2,CCNY,14:44.29,Coach O Invitational,"Apr 2, 2023"

1,Queensborough CC,46.57,"Simpson, Eweka, Douglas, Adekoya",Queens College Season Opener,"Mar 25, 2023"
2,CCNY,48.16,"Byron, Gado, Guzman, Kalala",Coach O Invitational,"Apr 2, 2023"
3,Lehman,48.98,"Cassin, Njoku II, Barry, Washington",2023 Danny Curran Invitational,"Mar 30, 2023"
4,Hunter,48.99,"Fernandes, Novo, Anacta, Garcia",Ramapo College Track & Field Invitational,"Mar 31, 2023"

1,Hunter,55.87,"Williams, McClay, Navarro, Orwa",Ramapo College Track & Field Invitational,"Mar 31, 2023"
2,CCNY,57.12,"Cataldo, Craig, Maendel, Lu",Coach O Invitational,"Apr 2, 2023"
3,York (N.Y.),1:01.27,"Neptune, Hunter, Sylvester, Merced",Queens College Season Opener,"Mar 25, 2023"
4,Medgar Evers,1:01.31,"Woodberry, Samake, Durand, Adrien",Coach O Invitational,"Apr 2, 2023"
5,Queensborough CC,1:02.52,"Allert, Yekinni, Pacheco, Sharma",Coach O Invitational,"Apr 2, 2023"
6,Lehman,1:08.25,"Rojas Mesa, Brown, Heron, Odonkor",2023 Danny Curran Invitational,"Mar 30, 2023"

1,York (N.Y.),3:59.23,"Lahens, Mondesir, Ortiz, Stuart",The Big Hurt,"Apr 1, 2023"
2,Queensborough CC,4:00.06,"Cruz, Cazeau, Hoffmann, Pirovolikos",Coach O Invitational,"Apr 2, 2023"
3,CCNY,4:27.69,"Byron, Gado, Kalala, Morales",Coach O Invitational,"Apr 2, 2023"
4,Lehman,4:34.19,"Brown, Barry, Cassin, Marte",Coach O Invitational,"Apr 2, 2023"

1,Queensborough CC,5:11.69,"Sharma, Pacheco, Yekinni, Rivera",Coach O Invitational,"Apr 2, 2023"
2,CCNY,5:19.21,"Cataldo, Lu, Maendel, McPartland",Coach O Invitational,"Apr 2, 2023"
3,York (N.Y.),5:26.50,"Hunter, Merced, Neptune, Sylvester",Queens College Season Opener,"Mar 25, 2023"
4,Lehman,6:55.90,"Tolentino, Odonkor, Nelson, Sissoko",Queens College Season Opener,"Mar 25, 2023"

1,"Gado, Habibu",JR-3,CCNY,1.70m,"5' 7""

Coach O Invitational

Apr 2, 2023",Coach O Invitational,"Apr 2, 2023"
2,"Douglas, Paul",SO-2,Queensborough CC,1.65m,"5' 5""

Coach O Invitational

Apr 2, 2023",Coach O Invitational,"Apr 2, 2023"
2,"Njoku II, Obinna",SO-2,Lehman,1.65m,"5' 5""

Coach O Invitational

Apr 2, 2023",Coach O Invitational,"Apr 2, 2023"
4,"Kalala, Kamunga",FR-1,CCNY,1.50m,"4' 11""

Coach O Invitational

Apr 2, 2023",Coach O Invitational,"Apr 2, 2023"
5,"Oliveira-Nurse, Antonio",SO-2,CCNY,1.45m,"4' 9""

Coach O Invitational

Apr 2, 2023",Coach O Invitational,"Apr 2, 2023"

1,"Niebrzydowski, Daria",FR-1,Hunter,1.45m,"4' 9""

Ramapo College Track & Field Invitational

Mar 31, 2023",Ramapo College Track & Field Invitational,"Mar 31, 2023"
2,"McPartland, Zara",SO-2,CCNY,1.35m,"4' 5""

Coach O Invitational

Apr 2, 2023",Coach O Invitational,"Apr 2, 2023"
2,"Navarro, Rubilyn",FR-1,Hunter,1.35m,"4' 5""

Ramapo College Track & Field Invitational

Mar 31, 2023",Ramapo College Track & Field Invitational,"Mar 31, 2023"
4,"Williams, Aakaysha",SO-2,CCNY,1.30m,"4' 3.25""

Coach O Invitational

Apr 2, 2023",Coach O Invitational,"Apr 2, 2023"

1,"Nicolas, Chrisnel",SO-2,Queensborough CC,2.44m,"8' 0""

Coach O Invitational

Apr 2, 2023",Coach O Invitational,"Apr 2, 2023"
2,"Douglas, Paul",SO-2,Queensborough CC,2.29m,"7' 6""

Coach O Invitational

Apr 2, 2023",Coach O Invitational,"Apr 2, 2023"

1,"Gado, Habibu",JR-3,CCNY,6.21m,"20' 4.5""

Coach O Invitational

Apr 2, 2023
0.6",Coach O Invitational,"Apr 2, 2023",0.6
2,"Adekoya, David",FR-1,Queensborough CC,6.01m,"19' 8.75""

Coach O Invitational

Apr 2, 2023
0.5",Coach O Invitational,"Apr 2, 2023",0.5
3,"Njoku II, Obinna",SO-2,Lehman,5.92m,"19' 5.25""

Coach O Invitational

Apr 2, 2023
-0.5",Coach O Invitational,"Apr 2, 2023",-0.5
4,"Fernandes, Anthony",FR-1,Hunter,5.69m,"18' 8""

Ramapo College Track & Field Invitational

Mar 31, 2023
+0.0",Ramapo College Track & Field Invitational,"Mar 31, 2023",+0.0
5,"Cassin, Andrew",FR-1,Lehman,5.31m,"17' 5.25""

Queens College Season Opener

Mar 25, 2023
NWI",Queens College Season Opener,"Mar 25, 2023",NWI
