
23,"Afrani, Wisdom",FR-1,Principia,7.59,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
24,"Parker, Jonathan",SO-2,Fontbonne,"7.61
(55)",Illinois College Snow Bird Invite,"Jan 21, 2023"
25,"Williams, Armond",JR-3,Webster,"7.63
(55)",Illinois College Jim Green Invite,"Feb 4, 2023"
26,"Keller, Jonathan",FR-1,Principia,7.64,Principia College Relays,"Jan 27, 2023"
27,"Nowlin, Jair",FR-1,Greenville,7.71,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
28,"Winston, Amari",FR-1,Greenville,"7.74
(55)",Illinois College Hilltop Invite,"Feb 17, 2023"
29,"Clark, Joshua",SO-2,Webster,7.75,ISU Open,"Feb 18, 2023"
30,"Mulwenge, Bradley",FR-1,Principia,7.77,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"

1,"Sharp, Cayden",SR-4,Greenville,7.89,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
2,"Huffstetter, Madelyn",JR-3,Fontbonne,8.09,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
3,"Seger, Alexa",JR-3,Greenville,8.14,Titan First Chance 2023,"Dec 10, 2022"
4,"Bradshaw, Cheyenne",FR-1,Greenville,8.15,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
5,"Boyer, Mirsa",SO-2,Principia,8.32,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
6,"Pierce, Madi",FR-1,Greenville,8.35,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
7,"Kamara, Aissata",FR-1,Webster,8.42,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
8,"Patton, Kianna",SO-2,Webster,8.46,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
9,"Owens, Eyonna",FR-1,Greenville,"8.63
(55)",Illinois College Jim Green Invite,"Feb 4, 2023"
10,"Wilson, Dawn",FR-1,Spalding,8.64,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
11,"Hagan, Shyanne",FR-1,Spalding,8.82,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
12,"Reinhardt, Vivienne",FR-1,Spalding,8.92,2023 MSJ JANUARY INVITATIONAL,"Jan 21, 2023"

1,"Perez, Elijah",SR-4,Webster,22.46,Wartburg Qualifier,"Mar 3, 2023",NWI
2,"Hamilton, Tyshawn",SO-2,Greenville,22.71,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
3,"Rantanen, Carson",JR-3,Greenville,22.76,Principia College Relays,"Jan 27, 2023",NWI
4,"Teal, Elijah",SO-2,Westminster (Mo.),23.01,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
5,"LaTouche, Chase",SO-2,Greenville,23.17,Illinois College Hilltop Invite,"Feb 17, 2023",NWI
5,"Garrett, Marcus",FR-1,Greenville,23.17,Illinois College Hilltop Invite,"Feb 17, 2023",NWI
7,"Aubuchon, Steven",SO-2,Webster,23.18,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
8,"Harris, Kourtland",FR-1,Greenville,23.28,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
9,"Trevino, Claudio",SO-2,Greenville,23.52,Illinois College Hilltop Invite,"Feb 17, 2023",NWI
10,"Gibson, Neko",FR-1,Greenville,23.63,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
11,"Andino, Noel",SO-2,Greenville,23.66,Principia College Relays,"Jan 27, 2023",NWI
12,"Exume, Walentz",SO-2,Greenville,23.77,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
13,"Clark, Joshua",SO-2,Webster,"23.82
%",Ichabod Invitational,"Feb 10, 2023",NWI
14,"Parker, Jonathan",SO-2,Fontbonne,24.00,Firebird Finale,"Mar 3, 2023",NWI
15,"Hall-Baker, KeYonn",JR-3,Fontbonne,24.37,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
16,"Clarkson, Ryan",FR-1,Spalding,24.39,DePauw Tim Hreha Memorial Invitational,"Feb 3, 2023",NWI
17,"Merrit, Austin",FR-1,Webster,"24.43
%",Ichabod Invitational,"Feb 10, 2023",NWI
18,"Winston, Amari",FR-1,Greenville,24.76,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
19,"Owino, Jimmy",SO-2,Principia,24.96,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
20,"Jones, Alex",SO-2,Greenville,25.05,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
21,"Williams, Armond",JR-3,Webster,25.16,Illinois College Jim Green Invite,"Feb 4, 2023",NWI
22,"Afrani, Wisdom",FR-1,Principia,25.24,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
23,"Janning, Gavin",FR-1,Spalding,25.36,2023 MSJ JANUARY INVITATIONAL,"Jan 21, 2023",NWI
24,"Tilson, Da'Kwan",,Fontbonne,25.73,Titan First Chance 2023,"Dec 10, 2022",NWI
25,"Jones, Aaron",SO-2,Greenville,25.88,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
25,"Saucedo, Nicholas",SR-4,Principia,25.88,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
27,"Harris, Thomas",JR-3,Greenville,25.91,Principia College Relays,"Jan 27, 2023",NWI
28,"Nowlin, Jair",FR-1,Greenville,26.05,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
29,"Klein, Kaiden",SO-2,Webster,26.61,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
30,"Wallace, Ben",JR-3,Westminster (Mo.),26.62,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI

1,"Sharp, Cayden",SR-4,Greenville,26.40,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
2,"Graham, Laila",JR-3,Greenville,27.16,Illinois College Hilltop Invite,"Feb 17, 2023",NWI
3,"Bradshaw, Cheyenne",FR-1,Greenville,27.32,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
4,"Owens, Eyonna",FR-1,Greenville,27.56,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
5,"Jones, Vanessa",SR-4,Webster,27.59,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
6,"Fritz, Jocelyn",SO-2,Greenville,27.62,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
7,"Boyer, Mirsa",SO-2,Principia,27.90,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
7,"Lofgren, Alexa",SO-2,Fontbonne,27.90,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
9,"Pierce, Madi",FR-1,Greenville,28.06,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
10,"Huffstetter, Madelyn",JR-3,Fontbonne,28.15,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
11,"Barnes, Micah",JR-3,Webster,28.43,ISU Open,"Feb 18, 2023",NWI
12,"Kamara, Aissata",FR-1,Webster,28.57,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
13,"Sidique, Moenaisa",SO-2,Westminster (Mo.),28.68,Illinois College Jim Green Invite,"Feb 4, 2023",NWI
14,"Patton, Kianna",SO-2,Webster,28.85,Illinois College Jim Green Invite,"Feb 4, 2023",NWI
15,"Yakana, Sara",SO-2,Greenville,28.98,Illinois College Jim Green Invite,"Feb 4, 2023",NWI
16,"Seger, Alexa",JR-3,Greenville,29.12,Principia College Relays,"Jan 27, 2023",NWI
17,"Hagan, Shyanne",FR-1,Spalding,29.70,SLIAC Indoor Track & Field Championships,"Feb 25, 2023",NWI
18,"Wilson, Dawn",FR-1,Spalding,29.80,DePauw Tim Hreha Memorial Invitational,"Feb 3, 2023",NWI
19,"nelsen, Olivia",FR-1,Webster,29.94,ISU Open,"Feb 18, 2023",NWI
20,"Reinhardt, Vivienne",FR-1,Spalding,30.62,DePauw Tim Hreha Memorial Invitational,"Feb 3, 2023",NWI
21,"Kleist, Kaylee",FR-1,Principia,31.26,Illinois College Hilltop Invite,"Feb 17, 2023",NWI
22,"Fakorede, Sarah",FR-1,Principia,33.49,Illinois College Jim Green Invite,"Feb 4, 2023",NWI
23,"Weber, Michayne",FR-1,Blackburn,33.50,Illinois College Hilltop Invite,"Feb 17, 2023",NWI

1,"LaTouche, Chase",SO-2,Greenville,50.63,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
2,"Trevino, Claudio",SO-2,Greenville,51.68,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
2,"Andino, Noel",SO-2,Greenville,51.68,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
4,"Clark, Joshua",SO-2,Webster,52.24,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
5,"Perez, Elijah",SR-4,Webster,52.52,Illinois College Snow Bird Invite,"Jan 21, 2023"
6,"Baraza, Juniour",SR-4,Principia,53.12,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
7,"McMinns, James",SO-2,Greenville,53.34,Illinois College Snow Bird Invite,"Jan 21, 2023"
8,"Clarkson, Ryan",FR-1,Spalding,54.53,2023 MSJ JANUARY INVITATIONAL,"Jan 21, 2023"
9,"Kunzeman, Tate",FR-1,Blackburn,54.57,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
10,"Merrit, Austin",FR-1,Webster,"55.02
%",Ichabod Invitational,"Feb 10, 2023"
11,"Hall-Baker, KeYonn",JR-3,Fontbonne,55.19,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
12,"Janning, Gavin",FR-1,Spalding,55.24,2023 MSJ JANUARY INVITATIONAL,"Jan 21, 2023"
12,"Kessinger, Carter",SO-2,Greenville,55.24,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
14,"Baker , Sam",JR-3,Webster,55.44,Illinois College Jim Green Invite,"Feb 4, 2023"
15,"Alleyne, Khlil",SO-2,Eureka,56.94,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
16,"Gillaspy, Tanner",FR-1,Westminster (Mo.),57.19,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
17,"Frye, Wyatt",FR-1,Spalding,58.70,2023 MSJ JANUARY INVITATIONAL,"Jan 21, 2023"
18,"Blair, Tobin",SO-2,Principia,59.30,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
19,"Dumorney, Fabian",SO-2,Greenville,59.78,Illinois College Jim Green Invite,"Feb 4, 2023"
20,"Forrest, Bradley",FR-1,Fontbonne,1:02.59,Illinois College Jim Green Invite,"Feb 4, 2023"
21,"Skaggs, Hayden",SO-2,Eureka,1:06.71,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"

1,"Lofgren, Alexa",SO-2,Fontbonne,1:03.25,Firebird Finale,"Mar 3, 2023"
2,"Fisher, Rachel",FR-1,Eureka,1:04.42,Illinois College Hilltop Invite,"Feb 17, 2023"
3,"Sidique, Moenaisa",SO-2,Westminster (Mo.),1:04.57,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
4,"Barnes, Micah",JR-3,Webster,1:04.58,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
5,"Roberts, Alexis",SO-2,Greenville,1:05.22,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
6,"nelsen, Olivia",FR-1,Webster,1:06.23,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
7,"Compton, Vanessa",SO-2,Greenville,1:06.55,Illinois College Jim Green Invite,"Feb 4, 2023"
8,"Coleman, Kiera",FR-1,Greenville,1:06.80,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
9,"McKee, Brooklyn",FR-1,Greenville,1:08.32,Illinois College Jim Green Invite,"Feb 4, 2023"
10,"Reinhardt, Vivienne",SO-2,Spalding,1:09.42,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
11,"Randall, Jaden",FR-1,Eureka,1:10.07,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
12,"Boyer, Mirsa",SO-2,Principia,1:10.75,Illinois College Jim Green Invite,"Feb 4, 2023"
13,"Geppert, Payten",SO-2,Greenville,1:10.90,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
14,"Fakorede, Sarah",FR-1,Principia,1:11.94,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
15,"Schwaab, Eva",SO-2,Greenville,1:12.02,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
16,"Wilson, Autumn",SR-4,Blackburn,1:12.74,Illinois College Jim Green Invite,"Feb 4, 2023"
17,"Weber, Michayne",FR-1,Blackburn,1:22.28,Illinois College Hilltop Invite,"Feb 17, 2023"

1,"Koranteng, Nana",FR-1,Principia,1:58.00,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
2,"Gomez, Joe",SO-2,Greenville,1:58.39,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
3,"Triggs, Kaelin",JR-3,Webster,"1:59.16
%",Ichabod Invitational,"Feb 10, 2023"
4,"Carlson, Kaleb",SR-4,Greenville,1:59.23,Illinois College Hilltop Invite,"Feb 17, 2023"
5,"Rutledge, Drake",FR-1,Greenville,2:00.92,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
6,"Hussey, Dillon",JR-3,Principia,2:01.90,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
7,"Atkins, Isaiah",JR-3,Greenville,2:05.01,Blue-White Classic,"Feb 4, 2023"
8,"Goodenow, James",SO-2,Greenville,2:05.11,Illinois College Hilltop Invite,"Feb 17, 2023"
9,"Franz, Jalen",SO-2,Greenville,2:08.19,Illinois College Jim Green Invite,"Feb 4, 2023"
10,"Lakotich, Tony",SO-2,Greenville,2:08.91,Illinois College Snow Bird Invite,"Jan 21, 2023"
11,"Baraza, Juniour",SR-4,Principia,2:09.68,Illinois College Hilltop Invite,"Feb 17, 2023"
12,"Baker, Sam",JR-3,Webster,"2:09.85
%",Ichabod Invitational,"Feb 10, 2023"
13,"Frye, Wyatt",FR-1,Spalding,2:10.47,2023 MSJ JANUARY INVITATIONAL,"Jan 21, 2023"
14,"Goodenow, Joseph",SO-2,Greenville,2:14.78,Illinois College Jim Green Invite,"Feb 4, 2023"
15,"Espinoza, Osvaldo",SO-2,Greenville,2:15.09,Illinois College Snow Bird Invite,"Jan 21, 2023"
16,"Amador, Jose",FR-1,Eureka,2:16.23,Illinois College Hilltop Invite,"Feb 17, 2023"
17,"Alarcon, Gerardo",FR-1,Greenville,2:16.25,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
18,"McGowan, Peter",SR-4,Spalding,2:16.40,2023 MSJ FEBRUARY MEET,"Feb 11, 2023"
19,"Mueller, Dominic",FR-1,Fontbonne,2:16.44,Illinois College Snow Bird Invite,"Jan 21, 2023"
20,"Gatobu, Charles",SO-2,Principia,2:17.72,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
21,"Janning, Gavin",FR-1,Spalding,2:19.04,Robert H. Johnson Open,"Jan 14, 2023"
22,"Alleyne, Khlil",SO-2,Eureka,2:21.19,Illinois College Hilltop Invite,"Feb 17, 2023"
23,"Fox, Hayden",JR-3,Blackburn,2:21.43,Illinois College Jim Green Invite,"Feb 4, 2023"
24,"Medlin, Joshua",SO-2,Greenville,2:21.91,Illinois College Jim Green Invite,"Feb 4, 2023"
25,"Kaliisa, Reagan",FR-1,Principia,2:25.01,Illinois College Jim Green Invite,"Feb 4, 2023"
26,"Gray, Christian",SR-4,Webster,2:25.48,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
27,"Tribble, Landan",FR-1,Blackburn,2:26.68,Illinois College Hilltop Invite,"Feb 17, 2023"
28,"Nova, Marco",SO-2,Blackburn,2:34.61,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
29,"Skaggs, Hayden",SO-2,Eureka,2:59.61,Illinois College Hilltop Invite,"Feb 17, 2023"

1,"Fisher, Rachel",FR-1,Eureka,2:26.10,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
2,"Swinigan, Norah",FR-1,Greenville,2:30.02,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
3,"Mansfield, Olivia",SO-2,Greenville,2:30.34,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
4,"McKee, Brooklyn",FR-1,Greenville,2:33.59,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
5,"Compton, Vanessa",SO-2,Greenville,2:33.95,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
6,"Sharp, Cayden",SR-4,Greenville,2:40.35,NCCAA Indoor Track & Field Championships,"Feb 10, 2023"
7,"Brown, Leah",JR-3,Greenville,2:41.70,Illinois College Hilltop Invite,"Feb 17, 2023"
8,"Logan, Sedina",SO-2,Greenville,2:43.03,Illinois College Jim Green Invite,"Feb 4, 2023"
9,"Palen, Keiko",SO-2,Greenville,2:43.21,Illinois College Hilltop Invite,"Feb 17, 2023"
10,"Coleman, Kiera",FR-1,Greenville,2:44.22,Illinois College Snow Bird Invite,"Jan 21, 2023"
11,"Mayo, Laura",SO-2,Principia,2:47.22,Illinois College Hilltop Invite,"Feb 17, 2023"
12,"Cieply, Kyrstyn",SO-2,Principia,2:48.94,Illinois College Jim Green Invite,"Feb 4, 2023"
13,"Hintz, Makenna",SO-2,Greenville,2:49.64,Illinois College Jim Green Invite,"Feb 4, 2023"
14,"Richards, Geena",JR-3,Principia,2:52.00,Illinois College Hilltop Invite,"Feb 17, 2023"
15,"Boyer, Mirsa",SO-2,Principia,3:02.22,Illinois College Hilltop Invite,"Feb 17, 2023"
16,"Barthmaier, Lexie",SO-2,Spalding,3:03.07,2023 MSJ JANUARY INVITATIONAL,"Jan 21, 2023"
17,"Onyechi, Joy",FR-1,Principia,3:05.78,Illinois College Hilltop Invite,"Feb 17, 2023"
18,"Randall, Jaden",FR-1,Eureka,3:07.44,Illinois College Hilltop Invite,"Feb 17, 2023"
19,"Tessman, Alana",SO-2,Principia,3:09.59,Illinois College Hilltop Invite,"Feb 17, 2023"
20,"Senser, Lia",FR-1,Principia,3:09.78,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
21,"Kimbro, Sarah",JR-3,Eureka,3:10.80,Illinois College Hilltop Invite,"Feb 17, 2023"

1,"Estrada, Gianni",SO-2,Greenville,4:23.08,Blue-White Classic,"Feb 4, 2023"
2,"Carlson, Kaleb",SR-4,Greenville,4:29.50,Blue-White Classic,"Feb 4, 2023"
3,"Gomez, Joe",SO-2,Greenville,4:35.20,Illinois College Hilltop Invite,"Feb 17, 2023"
4,"Rutledge, Drake",FR-1,Greenville,4:36.13,Illinois College Hilltop Invite,"Feb 17, 2023"
5,"Atkins, Isaiah",JR-3,Greenville,4:36.23,Illinois College Hilltop Invite,"Feb 17, 2023"
6,"Triggs, Kaelin",JR-3,Webster,4:36.85,ISU Open,"Feb 18, 2023"
7,"Perry, Jeremiah",SO-2,Greenville,4:39.26,Illinois College Hilltop Invite,"Feb 17, 2023"
8,"Frye, Wyatt",FR-1,Spalding,4:40.57,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
9,"Sakuma, Cameron",SR-4,Webster,4:42.11,ISU Open,"Feb 18, 2023"
10,"Atkins, Eli",JR-3,Greenville,4:48.26,Illinois College Hilltop Invite,"Feb 17, 2023"
11,"Nutwell, Aaron",FR-1,Principia,4:50.10,Illinois College Jim Green Invite,"Feb 4, 2023"
12,"Heath, Rex",FR-1,Principia,4:50.51,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
13,"Proctor, Zach",FR-1,Principia,4:50.89,Illinois College Jim Green Invite,"Feb 4, 2023"
14,"Goodenow, Joseph",SO-2,Greenville,4:52.68,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
15,"Espinoza, Osvaldo",SO-2,Greenville,4:59.05,Illinois College Hilltop Invite,"Feb 17, 2023"
16,"Amador, Jose",FR-1,Eureka,4:59.47,Illinois College Hilltop Invite,"Feb 17, 2023"
17,"Webster, Bailey",FR-1,Eureka,5:00.04,Illinois College Hilltop Invite,"Feb 17, 2023"
18,"Woodrow, Jimmy",SO-2,Principia,5:01.24,Principia College Relays,"Jan 27, 2023"
19,"Mueller, Dominic",FR-1,Fontbonne,5:02.08,Illinois College Jim Green Invite,"Feb 4, 2023"
20,"Franz, Jalen",SO-2,Greenville,5:02.61,Illinois College Hilltop Invite,"Feb 17, 2023"
21,"Fletcher, Caleb",SO-2,Webster,5:04.56,Illinois College Snow Bird Invite,"Jan 21, 2023"
22,"Hoekel, Gabriel",FR-1,Fontbonne,5:06.21,Illinois College Snow Bird Invite,"Jan 21, 2023"
23,"Wenke, Joey",SO-2,Greenville,5:07.46,Illinois College Hilltop Invite,"Feb 17, 2023"
24,"Gatobu, Charles",SO-2,Principia,5:12.14,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
25,"Kaliisa, Reagan",FR-1,Principia,5:13.36,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
26,"Martin, Lane",SO-2,Westminster (Mo.),5:15.37,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
27,"Alleyne, Khlil",SO-2,Eureka,5:17.12,Titan Open 2023,"Feb 11, 2023"
28,"Kaneko, Tohma",SO-2,Greenville,5:25.23,Illinois College Hilltop Invite,"Feb 17, 2023"
29,"Njuba, Hamza",,Principia,5:25.30,Illinois College Hilltop Invite,"Feb 17, 2023"
30,"Strange, Christopher",FR-1,Fontbonne,5:28.55,Titan First Chance 2023,"Dec 10, 2022"

1,"Heffernan, Karissa",SO-2,Eureka,5:28.65,Titan Open 2023,"Feb 11, 2023"
2,"Carie, Gretchen",SO-2,Greenville,5:41.51,Blue-White Classic,"Feb 4, 2023"
3,"Brown, Leah",JR-3,Greenville,5:44.96,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
4,"Swinigan, Norah",FR-1,Greenville,5:46.03,Blue-White Classic,"Feb 4, 2023"
5,"Logan, Sedina",SO-2,Greenville,5:46.46,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
6,"Schutt, Brook",FR-1,Greenville,5:55.50,Illinois College Hilltop Invite,"Feb 17, 2023"
7,"Mayo, Laura",SO-2,Principia,5:58.47,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
8,"Bartz, Megan",SR-4,Webster,6:02.40,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
9,"Richards, Geena",JR-3,Principia,6:02.94,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
10,"Mansfield, Olivia",SO-2,Greenville,6:15.14,Illinois College Hilltop Invite,"Feb 17, 2023"
11,"Cieply, Kyrstyn",SO-2,Principia,6:16.57,Illinois College Hilltop Invite,"Feb 17, 2023"
12,"Barthmaier, Lexie",SO-2,Spalding,6:22.66,DePauw Tim Hreha Memorial Invitational,"Feb 3, 2023"
13,"Hintz, Makenna",SO-2,Greenville,6:22.78,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
14,"Kimbro, Sarah",JR-3,Eureka,6:42.56,Illinois College Hilltop Invite,"Feb 17, 2023"
15,"Onyechi, Joy",FR-1,Principia,6:45.34,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
16,"Leemon, Olivia",SO-2,Blackburn,6:46.21,Illinois College Jim Green Invite,"Feb 4, 2023"
17,"Erickson, Sarah",SO-2,Principia,6:51.45,Illinois College Jim Green Invite,"Feb 4, 2023"

1,"Estrada, Gianni",SO-2,Greenville,8:39.38,NCCAA Indoor Track & Field Championships,"Feb 10, 2023"
2,"Sakuma, Cameron",SR-4,Webster,9:18.01,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
3,"Perry, Jeremiah",SO-2,Greenville,9:19.27,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
4,"McGowan, Peter",SR-4,Spalding,9:19.89,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
5,"Wellen, Adam",SO-2,Greenville,9:36.43,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
6,"Mueller, Dominic",FR-1,Fontbonne,9:38.59,Illinois College Jim Green Invite,"Feb 4, 2023"
7,"Delira, Anthony",JR-3,Eureka,9:40.95,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
8,"Triggs, Kaelin",JR-3,Webster,9:46.18,Illinois College Snow Bird Invite,"Jan 21, 2023"
9,"Proctor, Zach",FR-1,Principia,9:46.83,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
10,"Fletcher, Caleb",SO-2,Webster,9:48.73,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
11,"Atkins, Eli",JR-3,Greenville,9:49.28,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
12,"Nutwell, Aaron",FR-1,Principia,10:04.98,Illinois College Jim Green Invite,"Feb 4, 2023"
13,"Woodrow, Jimmy",SO-2,Principia,10:07.17,Illinois College Hilltop Invite,"Feb 17, 2023"
14,"Hoekel, Gabriel",FR-1,Fontbonne,10:27.12,Illinois College Snow Bird Invite,"Jan 21, 2023"
15,"Webster, Bailey",FR-1,Eureka,10:32.11,SLIAC Indoor Track & Field Championships,"Feb 25, 2023"
16,"Kaneko, Tohma",SO-2,Greenville,10:41.89,Illinois College Snow Bird Invite,"Jan 21, 2023"
17,"Strange, Christopher",FR-1,Fontbonne,10:50.95,Illinois College Snow Bird Invite,"Jan 21, 2023"
18,"Njuba, Hamza",,Principia,10:51.26,Illinois College Jim Green Invite,"Feb 4, 2023"
