
16,"Chiappetta, Madison",JR-3,Concordia (Wis.),29.66,Wisconsin Private College Championships,"Apr 2, 2023",3.0
17,"Fietzer, Amber",FR-1,Concordia (Wis.),29.78,Wisconsin Private College Championships,"Apr 2, 2023",1.3
18,"Williquette, Ema",FR-1,Concordia (Wis.),29.92,Wisconsin Private College Championships,"Apr 2, 2023",1.3
19,"Allen, Jerzey",SO-2,Concordia Univ. Chicago,30.15,Wisconsin Private College Championships,"Apr 2, 2023",1.8
20,"Ship, Olivia",SO-2,St. Norbert,30.28,Wisconsin Private College Championships,"Apr 2, 2023",1.9
21,"Boze, Morgan",SO-2,MSOE,30.39,Wisconsin Private College Championships,"Apr 2, 2023",1.9
22,"Lane, Gretchen",SO-2,St. Norbert,30.59,Wisconsin Private College Championships,"Apr 2, 2023",1.9
23,"Watson, Kitana",SO-2,Concordia Univ. Chicago,30.61,Wisconsin Private College Championships,"Apr 2, 2023",3.0
24,"Nummi, Jennifer",SR-4,St. Norbert,30.92,Wisconsin Private College Championships,"Apr 2, 2023",1.3
25,"Klepin, Heather",FR-1,Lakeland,31.08,Wisconsin Private College Championships,"Apr 2, 2023",2.3

1,"Sylvain, Collin",FR-1,St. Norbert,50.91,Alan Connie Shamrock Invitational,"Mar 16, 2023"
2,"Burant, Daniel",SO-2,MSOE,51.52,Wisconsin Private College Championships,"Apr 2, 2023"
3,"Johnson, Randy",SR-4,St. Norbert,51.89,Alan Connie Shamrock Invitational,"Mar 16, 2023"
4,"Klibowitz, Ryan",JR-3,Wisconsin Lutheran,53.19,Rhodes Invitational,"Mar 25, 2023"
5,"Bong, Nate",SO-2,MSOE,54.02,Wisconsin Private College Championships,"Apr 2, 2023"
6,"Miller, Michael",FR-1,Wisconsin Lutheran,54.87,Wisconsin Private College Championships,"Apr 2, 2023"
7,"Witto, Paul",SO-2,Concordia (Wis.),55.61,Wisconsin Private College Championships,"Apr 2, 2023"
8,"Liu, Andy",FR-1,Wisconsin Lutheran,55.68,Wisconsin Private College Championships,"Apr 2, 2023"
9,"Brown, Keagan",SO-2,St. Norbert,56.06,Wisconsin Private College Championships,"Apr 2, 2023"
10,"Metz, Henry",SR-4,St. Norbert,56.13,Wisconsin Private College Championships,"Apr 2, 2023"
11,"Cardwell, Matthew",FR-1,Concordia Univ. Chicago,56.19,Wisconsin Private College Championships,"Apr 2, 2023"
12,"Johnson, Carlito",SO-2,Wisconsin Lutheran,56.32,Rhodes Invitational,"Mar 25, 2023"
13,"Rerecich, Colin",SO-2,Concordia (Wis.),56.43,Wisconsin Private College Championships,"Apr 2, 2023"
14,"Moore, Hunter",FR-1,Concordia (Wis.),57.73,Wisconsin Private College Championships,"Apr 2, 2023"
15,"Dias, Jaden",FR-1,MSOE,57.90,Wisconsin Private College Championships,"Apr 2, 2023"
16,"Wolford, Carson",SO-2,Concordia (Wis.),58.66,Wisconsin Private College Championships,"Apr 2, 2023"
17,"Sisel, Connor",SR-4,St. Norbert,1:00.48,Wisconsin Private College Championships,"Apr 2, 2023"

1,"Raasch, Anna",JR-3,Wisconsin Lutheran,58.58,Rhodes Invitational,"Mar 25, 2023"
2,"Graesslin, Brooke",SR-4,Wisconsin Lutheran,1:01.44,Rhodes Invitational,"Mar 25, 2023"
3,"Shelton, Eve",SO-2,Concordia Univ. Chicago,1:02.68,Wisconsin Private College Championships,"Apr 2, 2023"
4,"Mueller, Ashlee",JR-3,Wisconsin Lutheran,1:03.51,Rhodes Invitational,"Mar 25, 2023"
5,"Rottier, Lauren",SR-4,St. Norbert,1:03.85,Wisconsin Private College Championships,"Apr 2, 2023"
6,"Zickert, Ally",SO-2,St. Norbert,1:04.37,Wisconsin Private College Championships,"Apr 2, 2023"
7,"Colon Torres, Veronika",SO-2,St. Norbert,1:05.31,Wisconsin Private College Championships,"Apr 2, 2023"
8,"Ship, Olivia",SO-2,St. Norbert,1:06.48,Wisconsin Private College Championships,"Apr 2, 2023"
9,"Hoeksema, Laci",FR-1,St. Norbert,1:06.68,Wisconsin Private College Championships,"Apr 2, 2023"
10,"Chiappetta, Madison",JR-3,Concordia (Wis.),1:07.02,Wisconsin Private College Championships,"Apr 2, 2023"
11,"Lane, Gretchen",SO-2,St. Norbert,1:11.25,Wisconsin Private College Championships,"Apr 2, 2023"
12,"Cleinmark, Mary Grace",JR-3,Concordia (Wis.),1:11.66,Wisconsin Private College Championships,"Apr 2, 2023"
13,"Klepin, Heather",FR-1,Lakeland,1:12.58,Wisconsin Private College Championships,"Apr 2, 2023"
14,"Sabish, Kaitlynn",JR-3,Concordia (Wis.),1:18.11,Wisconsin Private College Championships,"Apr 2, 2023"

1,"Johnson, Randy",SR-4,St. Norbert,1:58.19,Alan Connie Shamrock Invitational,"Mar 16, 2023"
2,"Herried, Isaiah",SO-2,Wisconsin Lutheran,1:58.89,Wisconsin Private College Championships,"Apr 2, 2023"
3,"Johnson, Nick",SO-2,St. Norbert,1:59.92,Wisconsin Private College Championships,"Apr 2, 2023"
4,"Shaw, Adam",SO-2,MSOE,2:00.45,Wisconsin Private College Championships,"Apr 2, 2023"
5,"Fayas, Collin",SR-4,MSOE,2:01.11,Wisconsin Private College Championships,"Apr 2, 2023"
6,"Balizado, Evan",SR-4,Illinois Tech,2:01.94,2023 Millikin Alumni Invite,"Apr 1, 2023"
7,"Barisa, Zach",FR-1,Illinois Tech,2:02.76,2023 Millikin Alumni Invite,"Apr 1, 2023"
8,"Donart, Luke",SO-2,MSOE,2:03.28,Wisconsin Private College Championships,"Apr 2, 2023"
9,"Sehnert, Colby",FR-1,MSOE,2:04.45,Wisconsin Private College Championships,"Apr 2, 2023"
10,"Woller, Ray",FR-1,Wisconsin Lutheran,2:04.57,Wisconsin Private College Championships,"Apr 2, 2023"
11,"Bica-Harrsion, Calder",SO-2,MSOE,2:04.89,Wisconsin Private College Championships,"Apr 2, 2023"
12,"Mendez, Adrian",SO-2,Concordia Univ. Chicago,2:08.95,Wisconsin Private College Championships,"Apr 2, 2023"
13,"Hardwicke, Callum",SO-2,Concordia Univ. Chicago,2:09.37,Wisconsin Private College Championships,"Apr 2, 2023"
14,"Manteufel, Dylan",FR-1,St. Norbert,2:09.69,Wisconsin Private College Championships,"Apr 2, 2023"

1,"Wilson, Simone",SR-4,Concordia Univ. Chicago,2:17.00,Wisconsin Private College Championships,"Apr 2, 2023"
2,"Evers, Carolyn",SR-4,Edgewood,2:23.90,Wisconsin Private College Championships,"Apr 2, 2023"
3,"Graesslin, Brooke",SR-4,Wisconsin Lutheran,2:24.53,Wisconsin Private College Championships,"Apr 2, 2023"
4,"Baltes, Gabriella",FR-1,Illinois Tech,2:36.16,2023 Millikin Alumni Invite,"Apr 1, 2023"
5,"Van Rixel, Elizabeth",FR-1,Concordia (Wis.),2:43.32,Wisconsin Private College Championships,"Apr 2, 2023"
6,"Campbell, Lauren",SR-4,MSOE,2:44.25,Wisconsin Private College Championships,"Apr 2, 2023"
7,"Jerdee, Ella",FR-1,St. Norbert,2:45.31,Wisconsin Private College Championships,"Apr 2, 2023"
8,"Burns, Hope",FR-1,Marian (Wis.),2:45.94,Wisconsin Private College Championships,"Apr 2, 2023"
9,"Brettin, Rachel",FR-1,Illinois Tech,2:47.19,2023 Millikin Alumni Invite,"Apr 1, 2023"
10,"Oas, Tegan",SO-2,Concordia Univ. Chicago,2:52.17,Wisconsin Private College Championships,"Apr 2, 2023"
11,"Ticen, Stephanie",SO-2,Illinois Tech,3:01.87,2023 Millikin Alumni Invite,"Apr 1, 2023"

1,"Shaw, Adam",SO-2,MSOE,4:04.93,Wisconsin Private College Championships,"Apr 2, 2023"
2,"Litkey, Brett",SO-2,MSOE,4:07.09,Wisconsin Private College Championships,"Apr 2, 2023"
3,"Donart, Luke",SO-2,MSOE,4:07.73,Wisconsin Private College Championships,"Apr 2, 2023"
4,"Micheel, Zeke",JR-3,Wisconsin Lutheran,"4:08.20
(1)",Rhodes Invitational,"Mar 25, 2023"
5,"Brey, Timmy",JR-3,Concordia (Wis.),4:09.87,Wisconsin Private College Championships,"Apr 2, 2023"
6,"Vale, Bryan",FR-1,MSOE,4:12.37,Wisconsin Private College Championships,"Apr 2, 2023"
7,"Herried, Isaiah",SO-2,Wisconsin Lutheran,"4:16.12
(1)",Rhodes Invitational,"Mar 25, 2023"
8,"Stokes, Scout",SO-2,MSOE,4:20.18,Wisconsin Private College Championships,"Apr 2, 2023"
9,"Staggs, Josh",FR-1,Wisconsin Lutheran,"4:23.82
(1)",Rhodes Invitational,"Mar 25, 2023"
10,"Bode, Ben",SO-2,Wisconsin Lutheran,"4:27.58
(1)",Rhodes Invitational,"Mar 25, 2023"
11,"Woller, Ray",FR-1,Wisconsin Lutheran,"4:27.89
(1)",Rhodes Invitational,"Mar 25, 2023"
12,"Hirschmann, Brandon",SR-4,MSOE,4:32.32,Wisconsin Private College Championships,"Apr 2, 2023"
13,"Jumbeck, Lance",FR-1,MSOE,4:32.76,Wisconsin Private College Championships,"Apr 2, 2023"
14,"Caldwell, Will",SO-2,Wisconsin Lutheran,4:38.72,Wisconsin Private College Championships,"Apr 2, 2023"
15,"Manteufel, Dylan",FR-1,St. Norbert,4:39.07,Wisconsin Private College Championships,"Apr 2, 2023"
16,"Wojcik, Kadin",SO-2,Edgewood,4:44.44,Wisconsin Private College Championships,"Apr 2, 2023"
17,"Campuzano, Eduardo",FR-1,Lakeland,4:48.98,Wisconsin Private College Championships,"Apr 2, 2023"
18,"Moski, Carter",SO-2,Wisconsin Lutheran,"4:49.13
(1)",Rhodes Invitational,"Mar 25, 2023"
19,"Hardwicke, Callum",SO-2,Concordia Univ. Chicago,4:51.29,Wisconsin Private College Championships,"Apr 2, 2023"
20,"Brewer, Mason",FR-1,Illinois Tech,4:52.00,2023 Millikin Alumni Invite,"Apr 1, 2023"
21,"Greer, Hunter",FR-1,Wisconsin Lutheran,4:55.31,Wisconsin Private College Championships,"Apr 2, 2023"
22,"Howe, Ethan",SO-2,Wisconsin Lutheran,4:55.72,Wisconsin Private College Championships,"Apr 2, 2023"
23,"Kotarba, Kyle",FR-1,Illinois Tech,5:09.56,2023 Millikin Alumni Invite,"Apr 1, 2023"
24,"Strutz, Elijah",SO-2,Wisconsin Lutheran,"5:30.80
(1)",Rhodes Invitational,"Mar 25, 2023"

1,"Rodman, Kaitlyn",JR-3,MSOE,5:00.58,Wisconsin Private College Championships,"Apr 2, 2023"
2,"Bartel, LaNea",SR-4,Concordia (Wis.),5:01.02,Wisconsin Private College Championships,"Apr 2, 2023"
3,"Van Grinsven, Danielle",FR-1,Concordia (Wis.),5:14.90,Wisconsin Private College Championships,"Apr 2, 2023"
4,"Herried, Emily",SR-4,Wisconsin Lutheran,"5:17.16
(1)",Rhodes Invitational,"Mar 25, 2023"
5,"Poehlman, Abigail",FR-1,Concordia (Wis.),5:17.39,Wisconsin Private College Championships,"Apr 2, 2023"
6,"Sainz De Rozas, Ainara",FR-1,Concordia (Wis.),5:19.20,Wisconsin Private College Championships,"Apr 2, 2023"
7,"Yim, Anessa",JR-3,Concordia (Wis.),5:20.14,Wisconsin Private College Championships,"Apr 2, 2023"
8,"Phillips, Bijou",FR-1,St. Norbert,5:24.43,Wisconsin Private College Championships,"Apr 2, 2023"
9,"Austin, Emily",SO-2,Edgewood,5:28.36,Wisconsin Private College Championships,"Apr 2, 2023"
10,"Jerdee, Ella",FR-1,St. Norbert,5:32.20,Wisconsin Private College Championships,"Apr 2, 2023"
11,"Van Rixel, Abby",JR-3,Concordia (Wis.),5:32.67,Wisconsin Private College Championships,"Apr 2, 2023"
12,"Hill, Micah",SR-4,Concordia (Wis.),5:45.94,Wisconsin Private College Championships,"Apr 2, 2023"
13,"Walentowski, Sylvia",FR-1,Wisconsin Lutheran,"6:00.86
(1)",Rhodes Invitational,"Mar 25, 2023"
14,"Oas, Tegan",SO-2,Concordia Univ. Chicago,6:01.27,Wisconsin Private College Championships,"Apr 2, 2023"
15,"Felgenhauer, Louisa",SO-2,Wisconsin Lutheran,"6:16.62
(1)",Rhodes Invitational,"Mar 25, 2023"

1,"Alyassir, Ryan",FR-1,MSOE,15:30.49,Wisconsin Private College Championships,"Apr 2, 2023"
2,"Lee, Patrick",FR-1,MSOE,15:52.08,Wisconsin Private College Championships,"Apr 2, 2023"
3,"Staggs, Josh",FR-1,Wisconsin Lutheran,16:07.71,Wash U Distance Carnival Friday Night,"Mar 31, 2023"
4,"Staggs, Jack",FR-1,Wisconsin Lutheran,16:17.70,Rhodes Invitational,"Mar 25, 2023"
5,"Loriso, Joey",SO-2,Illinois Tech,16:22.71,2023 Millikin Alumni Invite,"Apr 1, 2023"
6,"Krueger, Joshua",SO-2,MSOE,16:25.40,Wisconsin Private College Championships,"Apr 2, 2023"
7,"Quigley, Nicholas",SO-2,Illinois Tech,16:34.54,2023 Millikin Alumni Invite,"Apr 1, 2023"
8,"Schultz, Jaden",JR-3,Wisconsin Lutheran,16:46.57,Wisconsin Private College Championships,"Apr 2, 2023"
9,"Mueller, Tyler",FR-1,Edgewood,17:46.87,Wash U Distance Carnival Friday Night,"Mar 31, 2023"
10,"Leonard, William",FR-1,Concordia Univ. Chicago,18:03.71,Wisconsin Private College Championships,"Apr 2, 2023"

1,"Verbauwhede, Ally",SR-4,Edgewood,17:58.73,Wash U Distance Carnival Friday Night,"Mar 31, 2023"
2,"Etheridge, Madison",SO-2,Aurora,19:33.59,Wash U Distance Carnival Friday Night,"Mar 31, 2023"
3,"Mertzig, Faith",JR-3,St. Norbert,19:39.13,Wisconsin Private College Championships,"Apr 2, 2023"
4,"Kulas, Sarah",SO-2,St. Norbert,19:59.87,Wisconsin Private College Championships,"Apr 2, 2023"
5,"Giese, Mandy",JR-3,Edgewood,20:51.36,Wash U Distance Carnival Friday Night,"Mar 31, 2023"
6,"Felgenhauer, Louisa",SO-2,Wisconsin Lutheran,22:35.15,Wisconsin Private College Championships,"Apr 2, 2023"

1,"Gottner, Xander",SO-2,MSOE,32:33.68,Wisconsin Private College Championships,"Apr 2, 2023"
2,"Dax, Kolby",FR-1,MSOE,32:34.55,Wisconsin Private College Championships,"Apr 2, 2023"
3,"Reynolds, Noah",FR-1,MSOE,33:24.18,Wisconsin Private College Championships,"Apr 2, 2023"
4,"Shetty, Karan",FR-1,Benedictine (Ill.),33:36.68,Wash U Distance Carnival Friday Night,"Mar 31, 2023"
5,"Keegan, Michael",JR-3,MSOE,34:02.37,Wisconsin Private College Championships,"Apr 2, 2023"
6,"Scarborough, Tristan",JR-3,MSOE,34:05.29,Wisconsin Private College Championships,"Apr 2, 2023"
7,"Staggs, Jack",FR-1,Wisconsin Lutheran,35:00.20,Wisconsin Private College Championships,"Apr 2, 2023"
8,"Cox, Brett",JR-3,Edgewood,35:14.08,Wash U Distance Carnival Friday Night,"Mar 31, 2023"
9,"Cullen, James",JR-3,St. Norbert,37:05.85,Wisconsin Private College Championships,"Apr 2, 2023"

1,"Colon Maldonado, Deyanneira",SO-2,Aurora,37:45.41,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023"
2,"Liesen, Abby",SO-2,Aurora,41:04.81,Wash U Distance Carnival Friday Night,"Mar 31, 2023"
3,"Stewart, Molly",JR-3,MSOE,41:56.67,Wisconsin Private College Championships,"Apr 2, 2023"
4,"Fetzer, Emily",JR-3,Aurora,42:40.32,Wash U Distance Carnival Friday Night,"Mar 31, 2023"
5,"Cisler, Brenna",SR-4,St. Norbert,42:55.32,Wisconsin Private College Championships,"Apr 2, 2023"
6,"Hintz, Kristin",SO-2,St. Norbert,47:34.51,Wisconsin Private College Championships,"Apr 2, 2023"
7,"Drane, Natalie",SO-2,St. Norbert,53:52.93,Wisconsin Private College Championships,"Apr 2, 2023"

1,"Spaeth, Sydney",SR-4,St. Norbert,15.73,Alan Connie Shamrock Invitational,"Mar 16, 2023",2.1
2,"Hielscher, Maya",SO-2,Concordia (Wis.),15.93,Wisconsin Private College Championships,"Apr 2, 2023",1.3
3,"Digman, Sammi",SR-4,St. Norbert,16.20,Wisconsin Private College Championships,"Apr 2, 2023",1.3
4,"Rottier, Lauren",SR-4,St. Norbert,16.24,Wisconsin Private College Championships,"Apr 2, 2023",1.5
5,"Allen, Jerzey",SO-2,Concordia Univ. Chicago,16.43,Wisconsin Private College Championships,"Apr 2, 2023",1.5
6,"Borchardt, Lauren",SO-2,St. Norbert,16.55,Wisconsin Private College Championships,"Apr 2, 2023",1.3
7,"Albovias, Kelsey",FR-1,MSOE,20.62,Wisconsin Private College Championships,"Apr 2, 2023",1.6

1,"McKnight, James",SR-4,St. Norbert,15.56,Alan Connie Shamrock Invitational,"Mar 16, 2023",3.3
2,"Hook, Collin",FR-1,MSOE,15.90,Wisconsin Private College Championships,"Apr 2, 2023",0.8
3,"Van Den Heuvel, Bernie",SO-2,Concordia (Wis.),16.72,Wisconsin Private College Championships,"Apr 2, 2023",0.8
4,"Goyal, Rishi",FR-1,Illinois Tech,20.49,2023 Millikin Alumni Invite,"Apr 1, 2023",3.0

1,"Hook, Collin",FR-1,MSOE,59.70,Wisconsin Private College Championships,"Apr 2, 2023"
2,"McKnight, James",SR-4,St. Norbert,1:00.42,Alan Connie Shamrock Invitational,"Mar 16, 2023"
3,"Eitel, Travis",JR-3,Lakeland,1:00.74,Wisconsin Private College Championships,"Apr 2, 2023"
4,"Fisher, Jacob",JR-3,St. Norbert,1:01.05,Wisconsin Private College Championships,"Apr 2, 2023"
5,"Nugent, Tyler",SR-4,St. Norbert,1:06.11,Wisconsin Private College Championships,"Apr 2, 2023"
6,"Greenlaw, Nathaniel",SO-2,St. Norbert,1:06.98,Wisconsin Private College Championships,"Apr 2, 2023"
7,"Pawlitzky, Cole",FR-1,St. Norbert,1:11.17,Wisconsin Private College Championships,"Apr 2, 2023"

1,"Bollis, MacKenzie",JR-3,MSOE,1:11.06,Wisconsin Private College Championships,"Apr 2, 2023"
