
43,"Henke, David",SO-2,Springfield,7.28,Springfield College Home Opener,"Dec 3, 2022"
43,"James, Julius",FR-1,Plattsburgh St.,7.28,Saints Holiday Relays,"Dec 3, 2022"
43,"Tobias, Aaron",JR-3,Middlebury,7.28,Middlebury Winter Classic,"Jan 20, 2023"
46,"Myrick, Donovan",FR-1,RPI,7.29,Tufts Cupid Challenge,"Feb 4, 2023"
47,"Coleman, Walker",SR-4,Middlebury,7.30,Middlebury's New England Small College Invitational,"Jan 29, 2023"
48,"Oduro, Junior",SO-2,Potsdam St.,7.31,SUNYAC Indoor Track & Field Championships,"Feb 24, 2023"
49,"Alban, Luke",FR-1,Connecticut College,7.33,Tufts Jumbo Invitational,"Jan 14, 2023"
49,"Schimmelpfennig, Adam",SO-2,Eastern Conn. St.,"7.33
(55)",The William Sutherland III Inv,"Jan 22, 2023"

1,"Kwafo, Michelle",SR-4,Coast Guard,7.58,West Point Tune Up,"Feb 18, 2023"
2,"Tan, Kiara",SR-4,Williams,7.61,Middlebury's New England Small College Invitational,"Jan 29, 2023"
3,"Francis, Traci",SO-2,Vassar,7.80,AARTFC Indoor Track & Field Championships,"Mar 3, 2023"
4,"Burhans, Augusta Claire",SR-4,Wesleyan,7.82,Tufts National Qualifying Meet,"Mar 4, 2023"
5,"Lindsey, Malissa",SR-4,Connecticut College,7.83,Tufts Cupid Challenge,"Feb 4, 2023"
6,"Harris, Gabby",SR-4,Wesleyan,7.86,New England Division III Indoor Track & Field Championships,"Feb 24, 2023"
7,"Barns, Cady",SR-4,Middlebury,7.89,Middlebury Snowflake Invitational,"Jan 14, 2023"
7,"Andersen, Gwendolyn",JR-3,Springfield,7.89,New England Division III Indoor Track & Field Championships,"Feb 24, 2023"
9,"Devanny, Grace",SR-4,Wesleyan,7.94,NYC Gotham Cup,"Jan 20, 2023"
9,"Brown, Stephanie",JR-3,Springfield,7.94,Springfield College Triangle Classic,"Feb 18, 2023"
11,"Arthur, Rachel",SO-2,Williams,7.98,Springfield College Triangle Classic,"Feb 18, 2023"
12,"Novak, Ava",JR-3,Vassar,8.04,Liberty League Indoor Track Championships,"Feb 24, 2023"
12,"Fackrell, Sydney",SR-4,Springfield,8.04,Springfield College Triangle Classic,"Feb 18, 2023"
14,"Castagnier, Hayley",JR-3,St. Lawrence,8.07,SLU Open,"Feb 17, 2023"
14,"Daggitt, Mackenzie",SO-2,Middlebury,8.07,Middlebury Winter Classic,"Jan 20, 2023"
16,"Klein, Malia",SO-2,Williams,8.10,Middlebury's New England Small College Invitational,"Jan 29, 2023"
17,"Gross, Matlyn",SR-4,Springfield,8.12,Springfield College Triangle Classic,"Feb 18, 2023"
17,"Moroney, Paige",JR-3,Westfield State,8.12,Pre Post-Season,"Feb 18, 2023"
19,"Pollitt, Lucinda",FR-1,Middlebury,"8.13
(55)",Plattsburgh State Wednesday Track & Field Meet,"Feb 8, 2023"
19,"Bruno, Katherine",FR-1,Middlebury,8.13,Middlebury Snowflake Invitational,"Jan 14, 2023"
19,"Louie, Michelle",JR-3,Middlebury,8.13,Middlebury Field and Track Meet,"Feb 11, 2023"
22,"Lawrence, Olive",FR-1,Middlebury,8.15,Middlebury's New England Small College Invitational,"Jan 29, 2023"
22,"Nasir, Morgan",SO-2,Williams,8.15,Middlebury's New England Small College Invitational,"Jan 29, 2023"
24,"Bawendi, Mia",JR-3,Amherst,8.16,Middlebury Field and Track Meet,"Feb 11, 2023"
24,"White, Melissa",FR-1,Middlebury,8.16,Middlebury Snowflake Invitational,"Jan 14, 2023"
24,"Pilier, Daniela",FR-1,Smith,8.16,Mary Grinaker Invitational,"Dec 3, 2022"
27,"Doherty, Kaitlyn",FR-1,Springfield,8.17,Springfield College Home Opener,"Dec 3, 2022"
28,"Rimando, Elle",FR-1,Mount Holyoke,8.18,Mary Grinaker Invitational,"Dec 3, 2022"
29,"Froe, Marley",SO-2,Union (N.Y.),8.19,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
30,"Lawrence, Shay",SR-4,Castleton,8.20,Utica Holiday Classic,"Dec 10, 2022"
31,"Kneebone, Cate",SO-2,Trinity (Conn.),8.21,Tufts National Qualifying Meet,"Mar 4, 2023"
32,"Skarzynski , Tatianna",SO-2,Springfield,8.23,Springfield College Triangle Classic,"Feb 18, 2023"
33,"Perez-Fry, Lola",SR-4,Vassar,8.24,West Point Tune Up,"Feb 18, 2023"
34,"Frattellone, Jana",JR-3,RPI,8.25,TCNJ Indoor Open,"Dec 3, 2022"
35,"Beaver, Rebecca",FR-1,Wesleyan,8.27,Brown Invitational,"Feb 18, 2023"
35,"Eu, Jamie",FR-1,Vassar,8.27,Crowell Open,"Dec 3, 2022"
35,"Smith, Caitlin",SO-2,RPI,8.27,Liberty League Indoor Track Championships,"Feb 24, 2023"
35,"Mallette, Christine",SO-2,RPI,8.27,TCNJ Indoor Open,"Dec 3, 2022"
39,"Jensen, Nora",JR-3,Vassar,8.31,Liberty League Indoor Track Championships,"Feb 24, 2023"
39,"Sukup, Ella",FR-1,Williams,8.31,Springfield College Triangle Classic,"Feb 18, 2023"
41,"Ringler, Kalista",FR-1,Vassar,8.32,Liberty League Indoor Track Championships,"Feb 24, 2023"
42,"Wagner, Madison",FR-1,Potsdam St.,8.38,Utica Pioneer Fast Trax Invite,"Feb 4, 2023"
43,"Mack, Sophia",FR-1,Wesleyan,8.39,Brown Invitational,"Feb 18, 2023"
44,"Iannelli, Claudia",SR-4,Williams,8.40,Middlebury's New England Small College Invitational,"Jan 29, 2023"
44,"Johnson, Briana",SR-4,Middlebury,8.40,Middlebury Snowflake Invitational,"Jan 14, 2023"
44,"Mallare, Aria",SO-2,Mount Holyoke,8.40,"Mount Holyoke, Wellesley @ Smith","Feb 18, 2023"
47,"Smith, Malinda",SR-4,Vassar,8.41,Liberty League Indoor Track Championships,"Feb 24, 2023"
47,"Schaffer, Michaela",SO-2,Plattsburgh St.,8.41,SLU Indoor Invitational,"Jan 28, 2023"
49,"Passley-Harris, Sydney",FR-1,Vassar,8.42,Liberty League Indoor Track Championships,"Feb 24, 2023"
50,"Knight, Cora",FR-1,St. Lawrence,8.43,SLU Open,"Feb 17, 2023"

1,"Doss , Steven",FR-1,RIC,21.41,New England Division III Indoor Track & Field Championships,"Feb 24, 2023",NWI
2,"Weber, Evan",JR-3,Springfield,21.83,New England Division III Indoor Track & Field Championships,"Feb 24, 2023",NWI
2,"Bailin, Kai",JR-3,Trinity (Conn.),21.83,New England Division III Indoor Track & Field Championships,"Feb 24, 2023",NWI
4,"Davis, Jackson",SO-2,Williams,21.86,New England Division III Indoor Track & Field Championships,"Feb 24, 2023",NWI
5,"Regan, Seth",JR-3,Springfield,21.98,New England Division III Indoor Track & Field Championships,"Feb 24, 2023",NWI
6,"Harrison, Jordan",FR-1,Amherst,22.17,New England Division III Indoor Track & Field Championships,"Feb 24, 2023",NWI
6,"Cooper, Bryce",FR-1,Williams,22.17,New England Division III Indoor Track & Field Championships,"Feb 24, 2023",NWI
8,"Myrick, Donovan",FR-1,RPI,"22.21
#",Tufts Cupid Challenge,"Feb 4, 2023",NWI
9,"Montville, Brexton",JR-3,Plattsburgh St.,"22.26
#",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
10,"Ahern, Sam",SO-2,Union (N.Y.),"22.34
#",Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
11,"Davis, Jack",JR-3,Williams,22.38,New England Division III Indoor Track & Field Championships,"Feb 24, 2023",NWI
12,"Scott, Michael",SO-2,Springfield,"22.39
#",Tufts Jumbo Invitational,"Jan 14, 2023",NWI
13,"Pierce, Cody",FR-1,Amherst,22.43,New England Division III Indoor Track & Field Championships,"Feb 24, 2023",NWI
14,"Clark, Richard",FR-1,Middlebury,22.45,New England Division III Indoor Track & Field Championships,"Feb 24, 2023",NWI
15,"Castanon, Aidan",FR-1,Middlebury,22.51,New England Division III Indoor Track & Field Championships,"Feb 24, 2023",NWI
16,"Ihegihu, Josh",FR-1,RPI,22.57,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
17,"Roshankish, Kyle",JR-3,Wesleyan,"22.64
#",Tufts Cupid Challenge,"Feb 4, 2023",NWI
18,"Hoven, Fletcher",FR-1,Williams,22.65,2022 Boston University Sharon Colyear Danville Season Opener,"Dec 3, 2022",NWI
19,"Klein, Sam",FR-1,Eastern Conn. St.,22.68,New England Division III Indoor Track & Field Championships,"Feb 24, 2023",NWI
20,"Hansen, Peter",SR-4,Middlebury,22.78,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
21,"Czerwinski, Thomas",SR-4,Springfield,"22.79
#",Massasoit Classic,"Jan 21, 2023",NWI
22,"Cypress, Charles",FR-1,Plattsburgh St.,"22.80
#",Middlebury Winter Classic,"Jan 20, 2023",NWI
23,"Tobias, Aaron",JR-3,Middlebury,22.81,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
24,"Keelan, Jack",JR-3,Bard,"22.83
#",Utica Blue & Orange Invite and Multi,"Jan 27, 2023",NWI
24,"Nayte , Mahari",SO-2,RIC,22.83,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023",NWI
26,"LaForest, Brenden",SR-4,Westfield State,"22.84
#",Westfield State Invitational,"Feb 11, 2023",NWI
27,"Dole, Anik",JR-3,Springfield,22.85,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
28,"Motroni, Marco",SO-2,Middlebury,"22.89
#",Middlebury Snowflake Invitational,"Jan 14, 2023",NWI
28,"McKenna, Nolan",SO-2,Trinity (Conn.),"22.89
#",Mary Grinaker Invitational,"Dec 3, 2022",NWI
30,"Hauf, William",SO-2,St. Lawrence,"22.91
#",SLU Open,"Feb 17, 2023",NWI
31,"Swann, Alexander",SO-2,Middlebury,"22.94
#",Middlebury Snowflake Invitational,"Jan 14, 2023",NWI
31,"Warren, Darren",JR-3,Trinity (Conn.),22.94,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
33,"Williams, Jordan",FR-1,Plattsburgh St.,"23.04
#",Utica Pioneer Fast Trax Invite,"Feb 4, 2023",NWI
34,"Lingley, Dante",JR-3,Springfield,"23.05
#",Springfield College Home Opener,"Dec 3, 2022",NWI
34,"Henrickson, Giovanni",SO-2,Springfield,"23.05
#",Tufts Jumbo Invitational,"Jan 14, 2023",NWI
36,"Chastain, Luke",SR-4,Springfield,"23.07
#",Massasoit Classic,"Jan 21, 2023",NWI
37,"Bill, Cory",SR-4,Eastern Conn. St.,"23.10
#",CGA Winter invite #2,"Feb 3, 2023",NWI
38,"Garrett, Cortez",FR-1,RPI,23.11,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
39,"Liu, Max",FR-1,RPI,"23.13
#",Utica Blue & Orange Invite and Multi,"Jan 27, 2023",NWI
40,"Ducrett II, Lucien",JR-3,Trinity (Conn.),"23.16
#",Springfield College Triangle Classic,"Feb 18, 2023",NWI
41,"Massell, Edward",FR-1,Coast Guard,"23.18
#",West Point Tune Up,"Feb 18, 2023",NWI
41,"Phongsa, Eric",SO-2,Eastern Conn. St.,"23.18
#",Little East Indoor Track & Field Championship,"Feb 18, 2023",NWI
41,"Bell, Benjamin",JR-3,Amherst,23.18,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
44,"Oduro, Junior",SO-2,Potsdam St.,"23.21
#",Utica Pioneer Fast Trax Invite,"Feb 4, 2023",NWI
44,"Johnson, Zuri",FR-1,Trinity (Conn.),"23.21
#",Tufts Cupid Challenge,"Feb 4, 2023",NWI
46,"Chen, Kensei",SO-2,RPI,"23.24
#",Utica Blue & Orange Invite and Multi,"Jan 27, 2023",NWI
47,"Alban, Luke",FR-1,Connecticut College,23.27,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
48,"Cavanaugh, Peter",SO-2,RPI,"23.28
#",Utica Holiday Classic,"Dec 10, 2022",NWI
49,"Hilliard, Ryan",SO-2,Union (N.Y.),"23.29
#",Springfield College Home Opener,"Dec 3, 2022",NWI
50,"Ward, Jacob",FR-1,Roger Williams,23.31,Suffolk Relays,"Dec 3, 2022",NWI

1,"Devanny, Grace",SR-4,Wesleyan,24.42,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
2,"Tan, Kiara",SR-4,Williams,24.96,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
3,"Lindsey, Malissa",SR-4,Connecticut College,25.37,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
4,"Kwafo, Michelle",SR-4,Coast Guard,25.46,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
5,"Novak, Ava",JR-3,Vassar,"25.71
#",Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
6,"Froe, Marley",SO-2,Union (N.Y.),"25.92
#",Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
7,"Andersen, Gwendolyn",JR-3,Springfield,25.93,AARTFC Indoor Track & Field Championships,"Mar 3, 2023",NWI
8,"Burhans, Augusta Claire",SR-4,Wesleyan,25.95,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
9,"Arthur, Rachel",SO-2,Williams,25.98,New England Division III Indoor Track & Field Championships,"Feb 24, 2023",NWI
10,"Fackrell, Sydney",SR-4,Springfield,26.05,New England Division III Indoor Track & Field Championships,"Feb 24, 2023",NWI
10,"Kaiden, Eva",SR-4,Middlebury,26.05,New England Division III Indoor Track & Field Championships,"Feb 24, 2023",NWI
12,"Mallette, Christine",SO-2,RPI,"26.06
#",Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
13,"Brown, Stephanie",JR-3,Springfield,26.10,New England Division III Indoor Track & Field Championships,"Feb 24, 2023",NWI
14,"Louie, Michelle",JR-3,Middlebury,26.11,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
15,"Manning, Katie",SO-2,RPI,"26.20
#",Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
16,"White, Melissa",FR-1,Middlebury,26.21,Middlebury's New England Small College Invitational,"Jan 29, 2023",NWI
17,"Harris, Gabby",SR-4,Wesleyan,26.22,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
18,"Cloney, Annabel",FR-1,Middlebury,"26.32
#",Middlebury Snowflake Invitational,"Jan 14, 2023",NWI
18,"Klein, Malia",SO-2,Williams,26.32,2022 Boston University Sharon Colyear Danville Season Opener,"Dec 3, 2022",NWI
20,"Kelly, Kenzie",SO-2,Wesleyan,26.49,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
21,"Barns, Cady",SR-4,Middlebury,26.56,Middlebury's New England Small College Invitational,"Jan 29, 2023",NWI
22,"Moroney, Paige",JR-3,Westfield State,"26.65
#",Pre Post-Season,"Feb 18, 2023",NWI
23,"Sukup, Ella",FR-1,Williams,"26.72
#",Springfield College Triangle Classic,"Feb 18, 2023",NWI
24,"Rimando, Elle",FR-1,Mount Holyoke,"26.76
#","Mount Holyoke, Wellesley @ Smith","Feb 18, 2023",NWI
25,"Jones, Sophia",SO-2,Trinity (Conn.),26.77,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
26,"Gillespie, Jazmyn",JR-3,Connecticut College,26.79,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
27,"McGuinn, Emma",FR-1,RPI,"26.81
#",Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
28,"Ringler, Kalista",FR-1,Vassar,"26.84
#",Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
29,"Bruno, Katherine",FR-1,Middlebury,"26.85
#",Middlebury Snowflake Invitational,"Jan 14, 2023",NWI
30,"Baker, Gabrielle",SO-2,Union (N.Y.),"26.86
#",Utica Pioneer Fast Trax Invite,"Feb 4, 2023",NWI
31,"Chou, Kristen",SR-4,Williams,26.88,2022 Boston University Sharon Colyear Danville Season Opener,"Dec 3, 2022",NWI
32,"Kneebone, Cate",SO-2,Trinity (Conn.),"26.94
#",Mary Grinaker Invitational,"Dec 3, 2022",NWI
33,"Smith, Caitlin",SO-2,RPI,"26.97
#",Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
34,"Flynn, Grace",SO-2,Coast Guard,"26.99
#",West Point Tune Up,"Feb 18, 2023",NWI
35,"Finke, Valerie",FR-1,Amherst,"27.04
#",Little 3 Indoor Meet 2023,"Jan 14, 2023",NWI
36,"Johnson, Briana",SR-4,Middlebury,"27.06
#",Middlebury Field and Track Meet,"Feb 11, 2023",NWI
37,"Mack, Sophia",FR-1,Wesleyan,27.09,Fastrack National Invitational,"Feb 10, 2023",NWI
38,"Iannelli, Claudia",SR-4,Williams,27.10,Middlebury's New England Small College Invitational,"Jan 29, 2023",NWI
39,"Odoom, Gabby",SO-2,Williams,27.11,Middlebury's New England Small College Invitational,"Jan 29, 2023",NWI
40,"Elliot, Mary",FR-1,Middlebury,"27.22
#",Middlebury Snowflake Invitational,"Jan 14, 2023",NWI
41,"Krouse, Anna",SO-2,Middlebury,27.23,Middlebury's New England Small College Invitational,"Jan 29, 2023",NWI
42,"Lawrence, Shay",SR-4,Castleton,"27.28
#",Middlebury Winter Classic,"Jan 20, 2023",NWI
43,"Wade, Kelly",SR-4,Coast Guard,27.31,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
43,"Doherty, Kaitlyn",FR-1,Springfield,"27.31
#",Springfield College Home Opener,"Dec 3, 2022",NWI
45,"Rabb, Mads",FR-1,Amherst,"27.36
#",Little 3 Indoor Meet 2023,"Jan 14, 2023",NWI
45,"Fisher, Jillian",FR-1,Trinity (Conn.),27.36,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
47,"Chou, Trina",SR-4,Vassar,"27.47
#",Crowell Open,"Dec 3, 2022",NWI
48,"Clinch, Abigail",SR-4,Springfield,"27.48
#",Springfield College Home Opener,"Dec 3, 2022",NWI
49,"Skarzynski , Tatianna",SO-2,Springfield,"27.49
#",Springfield College Triangle Classic,"Feb 18, 2023",NWI
50,"Nasir, Morgan",SO-2,Williams,"27.51
#",Little 3 Indoor Meet 2023,"Jan 14, 2023",NWI

1,"Doss , Steven",FR-1,RIC,48.10,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
2,"Newman, Oscar",SO-2,Williams,48.62,New England Division III Indoor Track & Field Championships,"Feb 24, 2023"
3,"LaForest, Brenden",SR-4,Westfield State,"48.76
#",CGA Winter invite #2,"Feb 3, 2023"
4,"Nayte , Mahari",SO-2,RIC,48.84,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
5,"Davis, Jackson",SO-2,Williams,49.13,New England Division III Indoor Track & Field Championships,"Feb 24, 2023"
6,"Cooper, Bryce",FR-1,Williams,49.74,Middlebury's New England Small College Invitational,"Jan 29, 2023"
7,"McKenna, Nolan",SO-2,Trinity (Conn.),49.77,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
8,"Hansen, Peter",SR-4,Middlebury,49.85,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
9,"Massell, Edward",FR-1,Coast Guard,"49.94
#",CGA Winter invite #2,"Feb 3, 2023"
10,"Cavanaugh, Peter",SO-2,RPI,49.95,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
11,"Polley, Samual",JR-3,Springfield,"50.05
#",Springfield College Home Opener,"Dec 3, 2022"
12,"Czerwinski, Thomas",SR-4,Springfield,"50.16
#",Springfield College Triangle Classic,"Feb 18, 2023"
13,"Chastain, Luke",SR-4,Springfield,"50.21
#",Springfield College Home Opener,"Dec 3, 2022"
14,"Cooper, Ethan",SR-4,Williams,50.28,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
15,"Cypress, Charles",FR-1,Plattsburgh St.,50.32,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
16,"Roupas, Adam",SR-4,Williams,50.43,New England Division III Indoor Track & Field Championships,"Feb 24, 2023"
17,"Pierce, Cody",FR-1,Amherst,50.68,Middlebury's New England Small College Invitational,"Jan 29, 2023"
18,"Keelan, Jack",JR-3,Bard,"50.69
#",Utica Blue & Orange Invite and Multi,"Jan 27, 2023"
19,"Hayes, Luke",SR-4,Middlebury,50.80,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
20,"Bailin, Kai",JR-3,Trinity (Conn.),"50.94
#",Massasoit Classic,"Jan 21, 2023"
21,"Myrick, Donovan",FR-1,RPI,"50.95
#",Utica Blue & Orange Invite and Multi,"Jan 27, 2023"
22,"Gladstone, Jon",SO-2,Roger Williams,"50.99
#",Pre Post-Season,"Feb 18, 2023"
23,"Phillips-Galucci, Ellis",SR-4,Amherst,51.01,Middlebury's New England Small College Invitational,"Jan 29, 2023"
24,"Swann, Alexander",SO-2,Middlebury,51.07,Middlebury's New England Small College Invitational,"Jan 29, 2023"
25,"Renaud, Sam",SO-2,Potsdam St.,"51.23
#",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023"
26,"Davis, Jack",JR-3,Williams,51.37,2022 Boston University Sharon Colyear Danville Season Opener,"Dec 3, 2022"
26,"Hinckley, Joey",JR-3,RPI,51.37,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
28,"Rayleonard, Domenick",SO-2,RPI,"51.38
#",Tufts Cupid Challenge,"Feb 4, 2023"
29,"Breen, Colin",JR-3,Middlebury,51.42,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
30,"Roshankish, Kyle",JR-3,Wesleyan,"51.55
#",Tufts Cupid Challenge,"Feb 4, 2023"
31,"Castro, Omar",SO-2,Coast Guard,"51.65
#",CGA Winter Invite #1,"Jan 14, 2023"
32,"Ye, Thomas",SO-2,Amherst,51.74,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
33,"Lizardi, Isaiah",SO-2,Middlebury,51.81,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
34,"Jacques, Tim",JR-3,Vassar,"51.82
#",Utica Blue & Orange Invite and Multi,"Jan 27, 2023"
35,"Savitt, Aidan",FR-1,Union (N.Y.),51.85,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
36,"Perry, Emmett",SO-2,Wesleyan,"51.87
#",Wesleyan Indoor Invite,"Dec 9, 2022"
36,"Maharjan, Rahul",SO-2,RPI,"51.87
#",Tufts Cupid Challenge,"Feb 4, 2023"
38,"Johnson, Zuri",FR-1,Trinity (Conn.),51.94,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
39,"Bill, Cory",SR-4,Eastern Conn. St.,"51.97
#",Little East Indoor Track & Field Championship,"Feb 18, 2023"
40,"Ahern, Sam",SO-2,Union (N.Y.),"51.99
#",Utica Winter Opener,"Jan 14, 2023"
41,"Hilliard, Ryan",SO-2,Union (N.Y.),52.00,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
42,"Monnat, Cody",SO-2,Plattsburgh St.,52.04,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
42,"Adadjo, David",SO-2,Sage,"52.04
#",Empire 8 Indoor Track Championships,"Feb 24, 2023"
44,"Shaffe, Shifan",SO-2,St. Lawrence,52.24,Fastrack National Invitational,"Feb 10, 2023"
