
12,"Radziewicz, Mary",FR-1,Lake Forest,13.96,ONU Outdoor Open 2023,"Apr 1, 2023",3.8
13,"Pulaski, Annie",FR-1,Lake Forest,13.98,ONU Outdoor Open 2023,"Apr 1, 2023",3.8
14,"Cotton, Olivia",FR-1,Cornell College,14.00,Mustang Open,"Apr 1, 2023",1.7
15,"Echols, Jaeonie",SO-2,Beloit,14.28,Wisconsin Private College Championships,"Apr 2, 2023",1.9
16,"Wessel, Gretchen",SR-4,Illinois College,14.34,Wash U 5 Way,"Mar 25, 2023",3.5
17,"Vega Juarez, Itzel",FR-1,Lawrence,14.82,Wisconsin Private College Championships,"Apr 2, 2023",1.9
18,"McField, Sarah",SO-2,Lake Forest,15.05,ONU Outdoor Open 2023,"Apr 1, 2023",3.8
19,"Strovers, Maddy",FR-1,Grinnell,15.16,Mustang Open,"Apr 1, 2023",1.0
20,"Natalie, Alexandra",FR-1,Grinnell,16.00,Mustang Open,"Apr 1, 2023",1.0
21,"Di Prizio, Gisella",FR-1,Lake Forest,16.13,ONU Outdoor Open 2023,"Apr 1, 2023",3.8

1,"Pierce, Tyrell",JR-3,Knox,21.78,2023 Millikin Alumni Invite,"Apr 1, 2023",-2.2
2,"Fadden, Lucas",FR-1,Grinnell,22.06,D3 Challenge,"Mar 25, 2023",2.0
3,"Davies, Jacob",SO-2,Ripon,22.60,Wisconsin Private College Championships,"Apr 2, 2023",1.8
4,"Saldanha, John Michael",FR-1,Grinnell,22.86,D3 Challenge,"Mar 25, 2023",0.7
5,"Joseph, Ajani",SR-4,Beloit,23.01,Wisconsin Private College Championships,"Apr 2, 2023",1.8
6,"Martin, Ahmasi",SR-4,Beloit,23.16,Wisconsin Private College Championships,"Apr 2, 2023",4.3
7,"Outlaw, Adrian",FR-1,Monmouth (Ill.),23.18,St. Ambrose Spring Opener,"Apr 1, 2023",1.7
8,"Joly, Brandon",SR-4,Beloit,23.21,Wisconsin Private College Championships,"Apr 2, 2023",1.8
9,"DeGeorge, Daniel",FR-1,Beloit,23.59,Wisconsin Private College Championships,"Apr 2, 2023",1.3
9,"Anderson, Jacob",SO-2,Knox,23.59,2023 Millikin Alumni Invite,"Apr 1, 2023",-1.7
11,"Walcher, Kyler",JR-3,Grinnell,23.74,Mustang Open,"Apr 1, 2023",2.0
12,"Vander Galien, Logan",SO-2,Ripon,23.84,Wisconsin Private College Championships,"Apr 2, 2023",2.1
13,"Greiner, Doniel",SO-2,Cornell College,23.88,Mustang Open,"Apr 1, 2023",1.4
14,"Novelle, Jack",FR-1,Grinnell,23.92,D3 Challenge,"Mar 25, 2023",0.7
15,"Lee, Jackson",SO-2,Illinois College,23.96,Wash U 5 Way,"Mar 25, 2023",2.2
16,"Fornari, Luca",SO-2,Grinnell,23.99,D3 Challenge,"Mar 25, 2023",0.7
17,"Jachimiec, Luke",FR-1,Monmouth (Ill.),24.12,St. Ambrose Spring Opener,"Apr 1, 2023",1.7
18,"Zook, Tristan",FR-1,Lawrence,24.13,Wisconsin Private College Championships,"Apr 2, 2023",1.6
19,"White, Collin",JR-3,Illinois College,24.18,2023 Millikin Alumni Invite,"Apr 1, 2023",-3.2
20,"Curry, Patrick",FR-1,Monmouth (Ill.),24.21,St. Ambrose Spring Opener,"Apr 1, 2023",2.3
21,"Casseus, Raymond",FR-1,Illinois College,24.23,2023 Millikin Alumni Invite,"Apr 1, 2023",-1.9
22,"McNair, Keon",FR-1,Ripon,24.42,Wisconsin Private College Championships,"Apr 2, 2023",2.5
23,"Rodriguez, Aaron",JR-3,Illinois College,24.51,Wash U 5 Way,"Mar 25, 2023",2.2
24,"Zewdie, Israel",FR-1,Beloit,24.84,Wisconsin Private College Championships,"Apr 2, 2023",1.3
25,"Raines, Gavin",SR-4,Illinois College,24.91,2023 Millikin Alumni Invite,"Apr 1, 2023",-1.7

1,"Boyance, T'Aira",SR-4,Beloit,25.43,Wisconsin Private College Championships,"Apr 2, 2023",2.0
2,"Edassery, Sonia",JR-3,Grinnell,26.14,D3 Challenge,"Mar 25, 2023",+0.0
3,"McDonald, Jordyn",SR-4,Beloit,26.58,Wisconsin Private College Championships,"Apr 2, 2023",2.0
4,"Oakley, Brooke",FR-1,Illinois College,27.26,2023 Millikin Alumni Invite,"Apr 1, 2023",-1.5
5,"Hilmes, Kristina",SR-4,Illinois College,27.51,Wash U 5 Way,"Mar 25, 2023",1.9
6,"Benson, Madeline",SO-2,Illinois College,27.52,Wash U 5 Way,"Mar 25, 2023",1.4
7,"Furch, Alayna",JR-3,Beloit,27.67,Wisconsin Private College Championships,"Apr 2, 2023",2.9
8,"Rusk, Maddie",FR-1,Monmouth (Ill.),27.72,St. Ambrose Spring Opener,"Apr 1, 2023",1.9
9,"Jones, Fynesse",FR-1,Illinois College,28.19,Wash U 5 Way,"Mar 25, 2023",1.4
10,"Gray, Kynaeda",SO-2,Ripon,28.44,Wisconsin Private College Championships,"Apr 2, 2023",3.0
11,"Royster, Darcel",JR-3,Beloit,28.55,Wisconsin Private College Championships,"Apr 2, 2023",3.8
12,"Erickson, Jenna",SO-2,Ripon,28.78,Wisconsin Private College Championships,"Apr 2, 2023",2.9
13,"Loos-Austin, Rose",SR-4,Beloit,28.81,Wisconsin Private College Championships,"Apr 2, 2023",3.8
14,"Celus, Ally",FR-1,Monmouth (Ill.),29.05,St. Ambrose Spring Opener,"Apr 1, 2023",2.5
15,"Hoyer, Nicole",JR-3,Monmouth (Ill.),29.32,St. Ambrose Spring Opener,"Apr 1, 2023",2.5
16,"Ibarra, Devin",SO-2,Ripon,29.49,Wisconsin Private College Championships,"Apr 2, 2023",3.0
17,"Cotton, Olivia",FR-1,Cornell College,29.65,Mustang Open,"Apr 1, 2023",2.6
18,"Wessel, Gretchen",SR-4,Illinois College,30.05,Wash U 5 Way,"Mar 25, 2023",1.4
19,"Rexroat, Delaney",SO-2,Monmouth (Ill.),30.26,St. Ambrose Spring Opener,"Apr 1, 2023",1.6
20,"Ong, Caitlin",FR-1,Grinnell,30.44,Mustang Open,"Apr 1, 2023",1.5
21,"Pulaski, Annie",FR-1,Lake Forest,30.65,ONU Outdoor Open 2023,"Apr 1, 2023",-2.9
22,"Zendejas, Mariana",SO-2,Lawrence,30.68,Wisconsin Private College Championships,"Apr 2, 2023",2.3
23,"Goodman, Jessie",FR-1,Grinnell,30.85,D3 Challenge,"Mar 25, 2023",0.1
24,"Vega Juarez, Itzel",FR-1,Lawrence,30.90,Wisconsin Private College Championships,"Apr 2, 2023",1.9
25,"Vanden Acker, Anna",FR-1,Lawrence,31.15,Wisconsin Private College Championships,"Apr 2, 2023",1.3

1,"Mendola, Noah",FR-1,Grinnell,52.48,D3 Challenge,"Mar 25, 2023"
2,"Atou, Alexandre",JR-3,Beloit,53.83,Alan Connie Shamrock Invitational,"Mar 16, 2023"
3,"Jacobs, Currey",FR-1,Cornell College,53.86,Mustang Open,"Apr 1, 2023"
4,"Soukup, Gavin",FR-1,Cornell College,53.91,Mustang Open,"Apr 1, 2023"
5,"Martin, Ahmasi",SR-4,Beloit,54.25,Wisconsin Private College Championships,"Apr 2, 2023"
6,"White, Collin",JR-3,Illinois College,54.47,Wash U 5 Way,"Mar 25, 2023"
7,"Jackson, Marcus",FR-1,Lawrence,54.82,Wisconsin Private College Championships,"Apr 2, 2023"
8,"Raines, Gavin",SR-4,Illinois College,55.11,2023 Millikin Alumni Invite,"Apr 1, 2023"
9,"Milenge, Moise",FR-1,Grinnell,56.54,D3 Challenge,"Mar 25, 2023"
10,"Casseus, Raymond",FR-1,Illinois College,56.58,Wash U 5 Way,"Mar 25, 2023"
11,"Beaver, Owen",JR-3,Knox,56.59,2023 Millikin Alumni Invite,"Apr 1, 2023"
12,"Lewan, Jayden",FR-1,Lake Forest,56.60,ONU Outdoor Open 2023,"Apr 1, 2023"
13,"Little, Kyle",SR-4,Illinois College,57.23,2023 Millikin Alumni Invite,"Apr 1, 2023"
14,"Rodriguez, Aaron",JR-3,Illinois College,57.49,Wash U 5 Way,"Mar 25, 2023"
15,"Tyson, Trentyn",FR-1,Lake Forest,58.47,ONU Outdoor Open 2023,"Apr 1, 2023"
16,"Maret, Joe",FR-1,Lake Forest,1:04.92,ONU Outdoor Open 2023,"Apr 1, 2023"
17,"Shumba, Tino",SO-2,Grinnell,1:06.13,D3 Challenge,"Mar 25, 2023"
18,"Upadhyay, Prince",FR-1,Beloit,1:11.04,Alan Connie Shamrock Invitational,"Mar 16, 2023"

1,"Osborn, Madison",JR-3,Cornell College,1:00.38,Mustang Open,"Apr 1, 2023"
2,"Brown, Sidney",JR-3,Cornell College,1:00.45,Mustang Open,"Apr 1, 2023"
3,"Edassery, Sonia",JR-3,Grinnell,1:00.64,D3 Challenge,"Mar 25, 2023"
4,"Rahn, Payton",JR-3,Ripon,1:01.62,Wisconsin Private College Championships,"Apr 2, 2023"
5,"Furch, Alayna",JR-3,Beloit,1:03.65,Alan Connie Shamrock Invitational,"Mar 16, 2023"
6,"Damste, Candis",JR-3,Beloit,1:03.79,Wisconsin Private College Championships,"Apr 2, 2023"
7,"Oakley, Brooke",FR-1,Illinois College,1:05.37,2023 Millikin Alumni Invite,"Apr 1, 2023"
8,"Ong, Caitlin",FR-1,Grinnell,1:07.02,D3 Challenge,"Mar 25, 2023"
9,"Ibarra, Devin",SO-2,Ripon,1:08.01,Wisconsin Private College Championships,"Apr 2, 2023"
10,"McMahon, Montana",SR-4,Beloit,1:09.32,Alan Connie Shamrock Invitational,"Mar 16, 2023"
11,"Anderson, Lauren",SO-2,Monmouth (Ill.),1:12.37,St. Ambrose Spring Opener,"Apr 1, 2023"
12,"Kantour, Kenza",FR-1,Lake Forest,1:18.49,ONU Outdoor Open 2023,"Apr 1, 2023"
13,"Alfaro, Lesly",SO-2,Beloit,1:21.57,Alan Connie Shamrock Invitational,"Mar 16, 2023"
14,"Kenosi, One",FR-1,Lake Forest,1:21.93,ONU Outdoor Open 2023,"Apr 1, 2023"

1,"Robinson, Luke",FR-1,Grinnell,1:56.69,D3 Challenge,"Mar 25, 2023"
2,"Cantor, Micah",JR-3,Grinnell,1:57.59,D3 Challenge,"Mar 25, 2023"
3,"Heagy, Connor",FR-1,Grinnell,2:00.00,D3 Challenge,"Mar 25, 2023"
4,"Isaacson, Fisher",SO-2,Cornell College,2:00.85,Mustang Open,"Apr 1, 2023"
5,"Nickeson, Andrew",SR-4,Grinnell,2:01.40,D3 Challenge,"Mar 25, 2023"
6,"Coble, Thomas",FR-1,Cornell College,2:01.54,Mustang Open,"Apr 1, 2023"
7,"Miller , Lance",FR-1,Knox,2:04.07,2023 Millikin Alumni Invite,"Apr 1, 2023"
8,"Snyder, James",FR-1,Grinnell,2:07.62,D3 Challenge,"Mar 25, 2023"
9,"Sotomayor, William",SO-2,Cornell College,2:07.82,Mustang Open,"Apr 1, 2023"
10,"Melin, Steven",SR-4,Illinois College,2:08.32,2023 Millikin Alumni Invite,"Apr 1, 2023"
11,"Welch-Groves, Cameron",FR-1,Grinnell,2:08.74,D3 Challenge,"Mar 25, 2023"
12,"Williams, Carter",SO-2,Grinnell,2:10.53,Mustang Open,"Apr 1, 2023"
13,"Thomas, Jamar",SO-2,Ripon,2:14.31,Wisconsin Private College Championships,"Apr 2, 2023"
14,"Hintz, Sawyer",SO-2,Lawrence,2:19.10,Wisconsin Private College Championships,"Apr 2, 2023"
15,"Cortinas, Aiden",SO-2,Beloit,2:20.80,Wisconsin Private College Championships,"Apr 2, 2023"
16,"Juridico, Lance",SO-2,Lawrence,2:23.52,Wisconsin Private College Championships,"Apr 2, 2023"
17,"La Prad, Noah",SO-2,Knox,2:24.22,2023 Millikin Alumni Invite,"Apr 1, 2023"
18,"Camba, Marcelo",FR-1,Lake Forest,2:42.32,ONU Outdoor Open 2023,"Apr 1, 2023"
19,"Upadhyay, Prince",FR-1,Beloit,2:44.93,Wisconsin Private College Championships,"Apr 2, 2023"
20,"Warhausen, Connor",SR-4,Illinois College,2:55.50,2023 Millikin Alumni Invite,"Apr 1, 2023"

1,"Cortes, Jenny",FR-1,Ripon,2:22.66,Wisconsin Private College Championships,"Apr 2, 2023"
2,"Koppes, Alyza",FR-1,Cornell College,2:25.70,Mustang Open,"Apr 1, 2023"
3,"Engebretson, Grace",SO-2,Ripon,2:26.16,Wisconsin Private College Championships,"Apr 2, 2023"
4,"Willett, Isabelle",SO-2,Ripon,2:27.07,Wisconsin Private College Championships,"Apr 2, 2023"
5,"Reid, Sam",SO-2,Grinnell,2:28.64,D3 Challenge,"Mar 25, 2023"
6,"Lammers, Katie",SO-2,Cornell College,2:29.60,Mustang Open,"Apr 1, 2023"
6,"Roark, Hannah",FR-1,Grinnell,2:29.60,D3 Challenge,"Mar 25, 2023"
8,"Claussen-Tubbs, Ava",FR-1,Cornell College,2:30.28,Mustang Open,"Apr 1, 2023"
9,"Kaczmarczyk, Crystal",SO-2,Grinnell,2:31.99,Mustang Open,"Apr 1, 2023"
10,"Bodnar, Lilia",SO-2,Lawrence,2:36.34,Wisconsin Private College Championships,"Apr 2, 2023"
11,"Rabbani, Allison",SO-2,Grinnell,2:37.92,D3 Challenge,"Mar 25, 2023"
12,"Stanich, Jaicey",SO-2,Lawrence,2:38.90,Wisconsin Private College Championships,"Apr 2, 2023"
13,"Mosquera, Jade",SR-4,Beloit,2:40.89,Wisconsin Private College Championships,"Apr 2, 2023"
14,"Czuj, Josephine",SO-2,Beloit,2:44.19,Wisconsin Private College Championships,"Apr 2, 2023"
15,"Orrick, Ashley",FR-1,Illinois College,2:45.09,2023 Millikin Alumni Invite,"Apr 1, 2023"
16,"Foster, Althea",SO-2,Lawrence,2:45.51,Wisconsin Private College Championships,"Apr 2, 2023"
17,"Garey, Skylar",JR-3,Monmouth (Ill.),2:47.66,St. Ambrose Spring Opener,"Apr 1, 2023"
18,"Meason, Madeline",JR-3,Beloit,2:50.73,Wisconsin Private College Championships,"Apr 2, 2023"
19,"Ray, Becca",SR-4,Lake Forest,2:54.45,ONU Outdoor Open 2023,"Apr 1, 2023"
20,"Schertz, Anna",FR-1,Lawrence,2:56.54,Wisconsin Private College Championships,"Apr 2, 2023"
21,"Dorner, Julie",SO-2,Lake Forest,3:02.11,ONU Outdoor Open 2023,"Apr 1, 2023"
22,"Alderson, Lili",SO-2,Ripon,3:04.36,Wisconsin Private College Championships,"Apr 2, 2023"
23,"Hampton-Gregory, Atlas",FR-1,Lake Forest,3:07.89,ONU Outdoor Open 2023,"Apr 1, 2023"
24,"Delgadillo, Serena",FR-1,Knox,3:08.25,2023 Millikin Alumni Invite,"Apr 1, 2023"
25,"Drake, Ashley",JR-3,Illinois College,3:10.14,2023 Millikin Alumni Invite,"Apr 1, 2023"

1,"Villanueva, Rainier",SO-2,Ripon,4:04.23,Wisconsin Private College Championships,"Apr 2, 2023"
2,"Robinson, Luke",FR-1,Grinnell,4:04.47,D3 Challenge,"Mar 25, 2023"
3,"Coble, Thomas",FR-1,Cornell College,4:07.94,Mustang Open,"Apr 1, 2023"
4,"Heagy, Connor",FR-1,Grinnell,4:08.12,D3 Challenge,"Mar 25, 2023"
5,"Isaacson, Fisher",SO-2,Cornell College,4:10.92,Mustang Open,"Apr 1, 2023"
6,"Bilskie, Tyler",SO-2,Cornell College,4:11.22,Mustang Open,"Apr 1, 2023"
7,"Goodell, Brian",JR-3,Grinnell,4:11.44,D3 Challenge,"Mar 25, 2023"
8,"Ramsey, Bradley",JR-3,Grinnell,4:18.02,Mustang Open,"Apr 1, 2023"
9,"Lutzke, Noah",SO-2,Cornell College,4:18.21,Mustang Open,"Apr 1, 2023"
10,"Miller , Lance",FR-1,Knox,4:20.78,2023 Millikin Alumni Invite,"Apr 1, 2023"
11,"Hunt, Gabe",SO-2,Cornell College,4:23.38,Mustang Open,"Apr 1, 2023"
12,"Snyder, James",FR-1,Grinnell,4:24.45,D3 Challenge,"Mar 25, 2023"
13,"Myatt, Connor",FR-1,Lawrence,4:25.85,Wisconsin Private College Championships,"Apr 2, 2023"
14,"Melin, Steven",SR-4,Illinois College,4:26.50,Wash U 5 Way,"Mar 25, 2023"
15,"Rath, Sean",FR-1,Ripon,4:27.67,Wisconsin Private College Championships,"Apr 2, 2023"
16,"Boev, Ryan",SO-2,Grinnell,4:28.02,Mustang Open,"Apr 1, 2023"
17,"Williams, Carter",SO-2,Grinnell,4:29.05,Mustang Open,"Apr 1, 2023"
18,"Wetzel-Meehan, Ray",SO-2,Lawrence,4:30.14,Wisconsin Private College Championships,"Apr 2, 2023"
19,"Sotomayor, William",SO-2,Cornell College,4:31.66,Mustang Open,"Apr 1, 2023"
20,"Trzebiatowski, Sam",SO-2,Ripon,4:31.95,Wisconsin Private College Championships,"Apr 2, 2023"
21,"Krysan, Mark",SO-2,Grinnell,4:32.26,D3 Challenge,"Mar 25, 2023"
22,"Chesnut, Ethyn",SO-2,Cornell College,4:33.39,Mustang Open,"Apr 1, 2023"
23,"Turner, Ezra",FR-1,Grinnell,4:33.73,D3 Challenge,"Mar 25, 2023"
24,"James, Evan",FR-1,Ripon,4:34.94,Wisconsin Private College Championships,"Apr 2, 2023"
25,"Voigt, Parker",FR-1,Cornell College,4:35.01,Mustang Open,"Apr 1, 2023"

1,"Lammers, Katie",SO-2,Cornell College,4:59.66,Mustang Open,"Apr 1, 2023"
2,"Koppes, Alyza",FR-1,Cornell College,5:02.58,Mustang Open,"Apr 1, 2023"
3,"Kaczmarczyk, Crystal",SO-2,Grinnell,5:15.13,Mustang Open,"Apr 1, 2023"
4,"Taylor, Madeline",JR-3,Lawrence,5:16.58,Wisconsin Private College Championships,"Apr 2, 2023"
5,"Foster, Althea",SO-2,Lawrence,5:19.58,Wisconsin Private College Championships,"Apr 2, 2023"
6,"Sheehan-Klenk, Julia",SO-2,Grinnell,5:25.45,Mustang Open,"Apr 1, 2023"
7,"Orrick, Ashley",FR-1,Illinois College,5:27.12,Wash U 5 Way,"Mar 25, 2023"
8,"Rabbani, Allison",SO-2,Grinnell,5:28.47,D3 Challenge,"Mar 25, 2023"
9,"Barba, Diana",FR-1,Grinnell,5:31.63,D3 Challenge,"Mar 25, 2023"
10,"Valentine, Aspen",JR-3,Beloit,"5:32.18
(1)",Alan Connie Shamrock Invitational,"Mar 16, 2023"
11,"De Montigny, Simone",FR-1,Beloit,"5:32.72
(1)",Alan Connie Shamrock Invitational,"Mar 16, 2023"
12,"Mosquera, Jade",SR-4,Beloit,"5:37.49
(1)",Alan Connie Shamrock Invitational,"Mar 16, 2023"
13,"Johnson, Jada",FR-1,Ripon,5:40.57,Wisconsin Private College Championships,"Apr 2, 2023"
14,"Davis, Mollie",SO-2,Lawrence,5:40.68,Wisconsin Private College Championships,"Apr 2, 2023"
15,"Crow, Autumn",SR-4,Knox,5:42.21,2023 Millikin Alumni Invite,"Apr 1, 2023"
16,"Jorgensen, Delfina",JR-3,Lake Forest,5:51.56,ONU Outdoor Open 2023,"Apr 1, 2023"
17,"Moldenhauer, Jasmine",SO-2,Lawrence,5:52.37,Wisconsin Private College Championships,"Apr 2, 2023"
18,"Charron, Grace",FR-1,Grinnell,5:54.23,Mustang Open,"Apr 1, 2023"
19,"Ascher-Handlin, Elinor",FR-1,Cornell College,5:57.37,Mustang Open,"Apr 1, 2023"
20,"Sutter, Annika",JR-3,Cornell College,6:01.42,Mustang Open,"Apr 1, 2023"
21,"Mercado-Ramos, Kairy",FR-1,Illinois College,6:04.42,Wash U 5 Way,"Mar 25, 2023"
22,"Peters, Claire",FR-1,Illinois College,6:11.29,Wash U 5 Way,"Mar 25, 2023"
23,"Parises, Grace",FR-1,Cornell College,6:24.31,Mustang Open,"Apr 1, 2023"
24,"Alvarez, Saxon",SR-4,Knox,6:24.92,2023 Millikin Alumni Invite,"Apr 1, 2023"
25,"Czauderna, Amy",FR-1,Lake Forest,6:29.20,ONU Outdoor Open 2023,"Apr 1, 2023"

1,"Forstner, Sam",SO-2,Ripon,15:14.51,Wisconsin Private College Championships,"Apr 2, 2023"
2,"Decleene, Jonah",SO-2,Ripon,15:43.80,Wisconsin Private College Championships,"Apr 2, 2023"
3,"Seeber, Matt",SO-2,Ripon,15:44.50,Wisconsin Private College Championships,"Apr 2, 2023"
4,"Bruce, Adam",JR-3,Lawrence,16:07.19,Wisconsin Private College Championships,"Apr 2, 2023"
5,"Scherff, Elgin",JR-3,Illinois College,16:07.87,Wash U Distance Carnival Friday Night,"Mar 31, 2023"
6,"Olson, RJ",SO-2,Ripon,16:33.82,Wisconsin Private College Championships,"Apr 2, 2023"
7,"Turner, Ezra",FR-1,Grinnell,16:36.06,D3 Challenge,"Mar 25, 2023"
8,"Saloun, Jeremy",FR-1,Ripon,16:40.36,Wisconsin Private College Championships,"Apr 2, 2023"
9,"Popoca, Thomas",SO-2,Lawrence,16:52.18,Wisconsin Private College Championships,"Apr 2, 2023"
10,"West, Owen",SO-2,Lawrence,17:01.12,Wisconsin Private College Championships,"Apr 2, 2023"
11,"Hannig, Nick",FR-1,Illinois College,17:04.45,Wash U Distance Carnival Friday Night,"Mar 31, 2023"
12,"Bojdak-Yates, Itai",JR-3,Lawrence,17:07.02,Wisconsin Private College Championships,"Apr 2, 2023"
13,"Budd, Jake",FR-1,Ripon,17:13.21,Wisconsin Private College Championships,"Apr 2, 2023"
14,"Krysan, Mark",SO-2,Grinnell,17:30.35,D3 Challenge,"Mar 25, 2023"
15,"Ching, Tyler",FR-1,Grinnell,18:15.71,D3 Challenge,"Mar 25, 2023"
16,"Schoon, Henry",FR-1,Beloit,18:48.59,Wisconsin Private College Championships,"Apr 2, 2023"
17,"McAuliffe, Spencer",FR-1,Illinois College,18:50.23,Wash U Distance Carnival Friday Night,"Mar 31, 2023"
18,"Cano, Julian",JR-3,Lake Forest,19:14.92,ONU Outdoor Open 2023,"Apr 1, 2023"
19,"Doss, Steven",FR-1,Illinois College,20:58.02,Wash U Distance Carnival Friday Night,"Mar 31, 2023"
20,"Eichfeld, Owen",SO-2,Beloit,21:24.91,Alan Connie Shamrock Invitational,"Mar 16, 2023"

1,"Denamur, Ali",SO-2,Ripon,18:32.52,Wisconsin Private College Championships,"Apr 2, 2023"
2,"Oliver, Cristyn",SO-2,Lawrence,18:46.55,Wisconsin Private College Championships,"Apr 2, 2023"
3,"Schaefer, Emma",SR-4,Grinnell,18:53.95,Mustang Open,"Apr 1, 2023"
4,"Winebrenner, Riley",SO-2,Lawrence,19:10.37,Wisconsin Private College Championships,"Apr 2, 2023"
5,"Roark, Hannah",FR-1,Grinnell,20:01.89,D3 Challenge,"Mar 25, 2023"
6,"Barba, Diana",FR-1,Grinnell,20:30.48,D3 Challenge,"Mar 25, 2023"
7,"Ford, Sophia",SO-2,Grinnell,20:42.39,Mustang Open,"Apr 1, 2023"
8,"Orsi, Rain",SO-2,Lawrence,20:44.36,Wisconsin Private College Championships,"Apr 2, 2023"
9,"De Montigny, Simone",FR-1,Beloit,20:53.90,Wisconsin Private College Championships,"Apr 2, 2023"
10,"Anderson, Natalie",SO-2,Lawrence,21:32.47,Wisconsin Private College Championships,"Apr 2, 2023"
11,"Haider, Aasma",JR-3,Lawrence,21:55.60,Wisconsin Private College Championships,"Apr 2, 2023"
12,"Peters, Claire",FR-1,Illinois College,24:01.12,Wash U Distance Carnival Friday Night,"Mar 31, 2023"
13,"Mercado-Ramos, Kairy",FR-1,Illinois College,24:57.55,Wash U Distance Carnival Friday Night,"Mar 31, 2023"

1,"Boggs, Devin",JR-3,Illinois College,35:00.51,Wash U Distance Carnival Friday Night,"Mar 31, 2023"
2,"Fulgencio, Eduardo",SR-4,Illinois College,38:16.25,Wash U Distance Carnival Friday Night,"Mar 31, 2023"

1,"Wunderlich, Eliza",FR-1,Lawrence,51:13.39,Wisconsin Private College Championships,"Apr 2, 2023"

