Rank,Athlete(s),Year,Team,Time/Distance,Meet,Meet Date,Wind,Event,Conference,Gender
20,"Davis, Jack",JR-3,Williams,10.75,PLNU Invitational,"Mar 25, 2023",2.1,100 Meters,NEICAAA Outdoor Performance List,Men
20,"Thompson, Josiah",SR-4,Connecticut,10.75,UCONN Northeast Challenge,"Apr 14, 2023",3.2,100 Meters,NEICAAA Outdoor Performance List,Men
20,"Blake, Michael",JR-3,UMass Lowell,10.75,UCONN Northeast Challenge,"Apr 14, 2023",1.5,100 Meters,NEICAAA Outdoor Performance List,Men
23,"Lemieux, Alex",SR-4,Tufts,10.76,PLNU Invitational,"Mar 25, 2023",2.1,100 Meters,NEICAAA Outdoor Performance List,Men
23,"King, Solomon",JR-3,Stonehill,10.76,Merrimack Alumni Classic,"Apr 15, 2023",-0.4,100 Meters,NEICAAA Outdoor Performance List,Men
25,"Doss , Steven",FR-1,RIC,10.77,CGA Spring Invite,"Apr 8, 2023",2.0,100 Meters,NEICAAA Outdoor Performance List,Men
25,"Burke, Tristan",FR-1,Central Connecticut,10.77,UCONN Northeast Challenge,"Apr 14, 2023",2.4,100 Meters,NEICAAA Outdoor Performance List,Men
27,"Siaton, Alex",JR-3,Vermont,10.78,Pacific Coast Invitational 2023,"Apr 13, 2023",3.0,100 Meters,NEICAAA Outdoor Performance List,Men
27,"Bouie, Tre'Sean",SO-2,Assumption,10.78,2023 Merrimack College Track Carnival,"Apr 6, 2023",-0.9,100 Meters,NEICAAA Outdoor Performance List,Men
27,"Regan, Seth",JR-3,Springfield,10.78,SILFEN INVITATIONAL 2023,"Apr 14, 2023",1.0,100 Meters,NEICAAA Outdoor Performance List,Men
27,"Migaly, JonCarlo",SO-2,Brown,10.78,Hurricane Alumni Invitational,"Apr 7, 2023",3.2,100 Meters,NEICAAA Outdoor Performance List,Men
31,"Harrison, Jordan",FR-1,Amherst,10.79,Black & Gold Invitational,"Mar 31, 2023",1.2,100 Meters,NEICAAA Outdoor Performance List,Men
31,"Yartey, Nii Yarboi",SO-2,Northeastern,10.79,Hurricane Alumni Invitational,"Apr 7, 2023",2.1,100 Meters,NEICAAA Outdoor Performance List,Men
31,"Rodia, Michael",JR-3,UMass Amherst,10.79,UMASS Flagship Opener T&F,"Apr 8, 2023",3.1,100 Meters,NEICAAA Outdoor Performance List,Men
34,"Young, Jarrett",SO-2,Rhode Island,10.80,UMASS Flagship Opener T&F,"Apr 8, 2023",2.4,100 Meters,NEICAAA Outdoor Performance List,Men
34,"Clement, Nolan",FR-1,MIT,10.80,UCONN Northeast Challenge,"Apr 14, 2023",3.3,100 Meters,NEICAAA Outdoor Performance List,Men
34,"Stroup, Michael",FR-1,Northeastern,10.80,UCONN Northeast Challenge,"Apr 14, 2023",3.3,100 Meters,NEICAAA Outdoor Performance List,Men
34,"Scott, Michael",SO-2,Springfield,10.80,Springfield College Classic,"Apr 8, 2023",2.0,100 Meters,NEICAAA Outdoor Performance List,Men
38,"Guobadia, Mozi",SR-4,MIT,10.81,UCONN Northeast Challenge,"Apr 14, 2023",2.4,100 Meters,NEICAAA Outdoor Performance List,Men
38,"Barone, Christopher",JR-3,Holy Cross,10.81,George Mason Ebanks Invitational,"Apr 7, 2023",1.7,100 Meters,NEICAAA Outdoor Performance List,Men
38,"Bazile, Flordan",FR-1,UMass Dartmouth,10.81,Jerry Gravel Classic,"Apr 15, 2023",-0.9,100 Meters,NEICAAA Outdoor Performance List,Men
41,"Henry, Cam",FR-1,Harvard,10.82,UCONN Northeast Challenge,"Apr 14, 2023",1.9,100 Meters,NEICAAA Outdoor Performance List,Men
42,"Harris, Stephen",JR-3,Franklin Pierce,10.83,SNHU Spring Twilight Invitational,"Mar 31, 2023",3.7,100 Meters,NEICAAA Outdoor Performance List,Men
42,"Castanon, Aidan",FR-1,Middlebury,10.83,Amherst College Spring Fling,"Apr 8, 2023",0.8,100 Meters,NEICAAA Outdoor Performance List,Men
42,"Hackett, Aaron",SR-4,Connecticut,10.83,UCONN Northeast Challenge,"Apr 14, 2023",1.5,100 Meters,NEICAAA Outdoor Performance List,Men
45,"Weber, Evan",JR-3,Springfield,10.84,SILFEN INVITATIONAL 2023,"Apr 14, 2023",1.0,100 Meters,NEICAAA Outdoor Performance List,Men
45,"Dixon, Jovan",SR-4,Central Connecticut,10.84,UCONN Northeast Challenge,"Apr 14, 2023",1.9,100 Meters,NEICAAA Outdoor Performance List,Men
47,"Morrison, Marc",SO-2,Connecticut,10.85,UCONN Northeast Challenge,"Apr 14, 2023",2.4,100 Meters,NEICAAA Outdoor Performance List,Men
47,"Frabotta, Damon",FR-1,Boston College,10.85,UCONN Dog Fight,"Apr 1, 2023",1.1,100 Meters,NEICAAA Outdoor Performance List,Men
49,"Nwogwugwu, Zac",FR-1,MIT,10.86,UCONN Northeast Challenge,"Apr 14, 2023",2.4,100 Meters,NEICAAA Outdoor Performance List,Men
49,"Williams Jr, Edward",JR-3,Central Connecticut,10.86,Raleigh Relays,"Mar 23, 2023",-1.0,100 Meters,NEICAAA Outdoor Performance List,Men
51,"Clark, Richard",FR-1,Middlebury,10.87,PLNU Invitational,"Mar 25, 2023",2.8,100 Meters,NEICAAA Outdoor Performance List,Men
51,"Liu, William",JR-3,MIT,10.87,UCONN Northeast Challenge,"Apr 14, 2023",3.3,100 Meters,NEICAAA Outdoor Performance List,Men
51,"Freeman, Nolan",FR-1,So. Conn. St.,10.87,Hurricane Collegiate Invitational,"Mar 25, 2023",3.2,100 Meters,NEICAAA Outdoor Performance List,Men
54,"Budiman, Jeremiah",SR-4,MIT,10.88,UCONN Northeast Challenge,"Apr 14, 2023",3.3,100 Meters,NEICAAA Outdoor Performance List,Men
54,"Gaskins, Godot",FR-1,UMass Amherst,10.88,UMASS Flagship Opener T&F,"Apr 8, 2023",2.4,100 Meters,NEICAAA Outdoor Performance List,Men
54,"Wildberg, Nils",JR-3,Dartmouth,10.88,Duke Invitational,"Apr 6, 2023",2.4,100 Meters,NEICAAA Outdoor Performance List,Men
57,"Newman, Oscar",SO-2,Williams,10.89,PLNU Invitational,"Mar 25, 2023",2.1,100 Meters,NEICAAA Outdoor Performance List,Men
57,"Agard, Michael",JR-3,Babson,10.89,SILFEN INVITATIONAL 2023,"Apr 14, 2023",1.0,100 Meters,NEICAAA Outdoor Performance List,Men
59,"Nissen, Sam",FR-1,Tufts,10.90,PLNU Invitational,"Mar 25, 2023",3.4,100 Meters,NEICAAA Outdoor Performance List,Men
59,"Tambah, Abraham",JR-3,Rhode Island,10.90,UCONN Northeast Challenge,"Apr 14, 2023",1.5,100 Meters,NEICAAA Outdoor Performance List,Men
61,"Clark, Ethan",SO-2,UMass Amherst,10.91,Black & Gold Invitational,"Mar 31, 2023",1.2,100 Meters,NEICAAA Outdoor Performance List,Men
62,"Peterson, Kelvin",SO-2,Wheaton (Mass.),10.92,Alan Connie Shamrock Invitational,"Mar 16, 2023",5.4,100 Meters,NEICAAA Outdoor Performance List,Men
62,"Grindle, James",SO-2,Yale,10.92,Harvard/Yale vs. Oxford/Cambridge,"Apr 8, 2023",1.2,100 Meters,NEICAAA Outdoor Performance List,Men
62,"Gaudreau, Joseph",SR-4,UMass Lowell,10.92,2023 UMass-Lowell Invitational,"Mar 24, 2023",-0.4,100 Meters,NEICAAA Outdoor Performance List,Men
65,"Shen, Derek",SR-4,Bates,10.94,UMASS Commonwealth Invitational,"Apr 15, 2023",0.7,100 Meters,NEICAAA Outdoor Performance List,Men
65,"Stone, Mekhi",FR-1,Connecticut,10.94,UCF Black and Gold Invite,"Mar 17, 2023",1.7,100 Meters,NEICAAA Outdoor Performance List,Men
65,"Olson, Ajay",SR-4,Bowdoin,10.94,2023 Carla Coffey Invitational,"Apr 14, 2023",0.4,100 Meters,NEICAAA Outdoor Performance List,Men
68,"Dely, Jordany",SO-2,New Haven,10.95,SILFEN INVITATIONAL 2023,"Apr 14, 2023",1.0,100 Meters,NEICAAA Outdoor Performance List,Men
68,"Phillips, Tariq",SO-2,So. Conn. St.,10.95,Hurricane Collegiate Invitational,"Mar 25, 2023",3.4,100 Meters,NEICAAA Outdoor Performance List,Men
70,"Drugan, Shea",SO-2,Stonehill,10.96,2023 UMass-Lowell Invitational,"Mar 24, 2023",-0.4,100 Meters,NEICAAA Outdoor Performance List,Men
70,"Gardner, Ethan",SR-4,Brown,10.96,Hurricane Alumni Invitational,"Apr 7, 2023",3.6,100 Meters,NEICAAA Outdoor Performance List,Men
70,"Leonard, Kaden",FR-1,Hartford,10.96,2023 Lloyd Sigler Spring Meet,"Mar 4, 2023",1.7,100 Meters,NEICAAA Outdoor Performance List,Men
73,"Lowe, Abayomi",SR-4,Brown,10.97,Hurricane Alumni Invitational,"Apr 7, 2023",3.6,100 Meters,NEICAAA Outdoor Performance List,Men
74,"Magre, Phillips",SR-4,Northeastern,10.98,UCF Black and Gold Invite,"Mar 17, 2023",1.7,100 Meters,NEICAAA Outdoor Performance List,Men
75,"Colson, Kit",SO-2,Yale,10.99,Harvard/Yale vs. Oxford/Cambridge,"Apr 8, 2023",0.9,100 Meters,NEICAAA Outdoor Performance List,Men
75,"Yazdi , Justin",JR-3,Yale,10.99,UCONN Northeast Challenge,"Apr 14, 2023",3.3,100 Meters,NEICAAA Outdoor Performance List,Men
75,"O'Connor, Jolon",JR-3,Rhode Island,10.99,Raleigh Relays,"Mar 23, 2023",-2.0,100 Meters,NEICAAA Outdoor Performance List,Men
75,"Penta, Anthony",JR-3,Springfield,10.99,Springfield College Classic,"Apr 8, 2023",2.0,100 Meters,NEICAAA Outdoor Performance List,Men
79,"Malivert, Worlf",JR-3,American Int'l,11.00,UCONN Northeast Challenge,"Apr 14, 2023",1.5,100 Meters,NEICAAA Outdoor Performance List,Men
79,"McQuide, Max",SO-2,Boston College,11.00,UCONN Dog Fight,"Apr 1, 2023",0.3,100 Meters,NEICAAA Outdoor Performance List,Men
81,"Glass, Sean",JR-3,UMass Lowell,11.01,2023 Colonial Relays,"Mar 30, 2023",1.2,100 Meters,NEICAAA Outdoor Performance List,Men
81,"Miller, Henry",SO-2,Vermont,11.01,UMASS Multi Meet,"Apr 12, 2023",3.4,100 Meters,NEICAAA Outdoor Performance List,Men
81,"Castro, Jean Paul",SO-2,American Int'l,11.01,AIC Yellowjacket Invitational,"Apr 1, 2023",0.1,100 Meters,NEICAAA Outdoor Performance List,Men
81,"Echeandia, Dante",SR-4,Assumption,11.01,Penmen Relays,"Apr 15, 2023",0.9,100 Meters,NEICAAA Outdoor Performance List,Men
85,"Edwards, Divine",FR-1,So. Conn. St.,11.02,Hurricane Collegiate Invitational,"Mar 25, 2023",3.2,100 Meters,NEICAAA Outdoor Performance List,Men
85,"Pierce, Cody",FR-1,Amherst,11.02,Black & Gold Invitational,"Mar 31, 2023",1.2,100 Meters,NEICAAA Outdoor Performance List,Men
85,"Spignese, Anthony",SR-4,Assumption,11.02,2023 Merrimack College Track Carnival,"Apr 6, 2023",-0.9,100 Meters,NEICAAA Outdoor Performance List,Men
88,"Farr, Andrew",FR-1,Yale,11.03,UCONN Dog Fight,"Apr 1, 2023",0.7,100 Meters,NEICAAA Outdoor Performance List,Men
89,"Turner, Noah",SO-2,Tufts,11.04,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",0.5,100 Meters,NEICAAA Outdoor Performance List,Men
90,"Gedeon-Hope, Aydan",SO-2,Bates,11.05,UMASS Commonwealth Invitational,"Apr 15, 2023",-1.4,100 Meters,NEICAAA Outdoor Performance List,Men
91,"Colson, Nile",SO-2,New Haven,11.06,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",1.5,100 Meters,NEICAAA Outdoor Performance List,Men
91,"Walsh, Patrick",JR-3,UMass Amherst,11.06,UMASS Commonwealth Invitational,"Apr 15, 2023",-1.4,100 Meters,NEICAAA Outdoor Performance List,Men
91,"Stakun-Pickering, Colby",SR-4,Bates,11.06,Bates College Quad Meet,"Apr 1, 2023",1.4,100 Meters,NEICAAA Outdoor Performance List,Men
94,"Cotton, Ben",SR-4,Maine,11.07,UMASS Commonwealth Invitational,"Apr 15, 2023",-1.4,100 Meters,NEICAAA Outdoor Performance List,Men
95,"Smith, Isaac",FR-1,Bryant,11.08,Bison Outdoor Classic,"Apr 14, 2023",0.5,100 Meters,NEICAAA Outdoor Performance List,Men
95,"Sewell, Josh",FR-1,Maine,11.08,UMASS Flagship Opener T&F,"Apr 8, 2023",2.2,100 Meters,NEICAAA Outdoor Performance List,Men
97,"Shain, Ethan",SO-2,Southern Maine,11.09,Penmen Relays,"Apr 15, 2023",0.9,100 Meters,NEICAAA Outdoor Performance List,Men
97,"Gonzalez, Felipe",SR-4,UMass Amherst,11.09,Black & Gold Invitational,"Mar 31, 2023",1.3,100 Meters,NEICAAA Outdoor Performance List,Men
97,"Monahan-Morang, Frank",FR-1,Brown,11.09,Hurricane Alumni Invitational,"Apr 7, 2023",3.2,100 Meters,NEICAAA Outdoor Performance List,Men
97,"Young, Joseph",SR-4,UMass Lowell,11.09,2023 Merrimack College Track Carnival,"Apr 6, 2023",-0.9,100 Meters,NEICAAA Outdoor Performance List,Men
97,"Jones, Devin",SR-4,Franklin Pierce,11.09,SNHU Spring Twilight Invitational,"Mar 31, 2023",3.7,100 Meters,NEICAAA Outdoor Performance List,Men
102,"Bergin, Aidan",SO-2,Holy Cross,11.10,Black & Gold Invitational,"Mar 31, 2023",1.6,100 Meters,NEICAAA Outdoor Performance List,Men
102,"Punni, Nyeoti",FR-1,Holy Cross,11.10,Black & Gold Invitational,"Mar 31, 2023",1.6,100 Meters,NEICAAA Outdoor Performance List,Men
104,"O'Connor, Kevin",SO-2,Bates,11.11,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",0.9,100 Meters,NEICAAA Outdoor Performance List,Men
104,"Jandreau, Blake",SR-4,New Haven,11.11,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",0.8,100 Meters,NEICAAA Outdoor Performance List,Men
106,"Brown, Brenden",JR-3,Springfield,11.12,Springfield College Classic,"Apr 8, 2023",2.0,100 Meters,NEICAAA Outdoor Performance List,Men
106,"Washington, Naheim",SO-2,Tufts,11.12,PLNU Invitational,"Mar 25, 2023",3.5,100 Meters,NEICAAA Outdoor Performance List,Men
108,"Dole, Anik",JR-3,Springfield,11.13,SILFEN INVITATIONAL 2023,"Apr 14, 2023",1.0,100 Meters,NEICAAA Outdoor Performance List,Men
108,"Tobias, Aaron",JR-3,Middlebury,11.13,PLNU Invitational,"Mar 25, 2023",3.4,100 Meters,NEICAAA Outdoor Performance List,Men
108,"Beaton, Zachary",SR-4,Maine,11.13,UMASS Multi Meet,"Apr 12, 2023",3.4,100 Meters,NEICAAA Outdoor Performance List,Men
111,"Nichols, Alexander",FR-1,Amherst,11.14,Black & Gold Invitational,"Mar 31, 2023",1.6,100 Meters,NEICAAA Outdoor Performance List,Men
111,"Couture, Cory",SO-2,Merrimack,11.14,2023 Merrimack College Track Carnival,"Apr 6, 2023",-0.5,100 Meters,NEICAAA Outdoor Performance List,Men
113,"Anderson, Kobe",JR-3,Assumption,11.15,Penmen Relays,"Apr 15, 2023",2.5,100 Meters,NEICAAA Outdoor Performance List,Men
114,"Mahony, Conor",SR-4,Connecticut,11.16,UCONN Northeast Challenge,"Apr 14, 2023",3.3,100 Meters,NEICAAA Outdoor Performance List,Men
114,"Bookal, Baijeon",FR-1,UMass Lowell,11.16,2023 Colonial Relays,"Mar 30, 2023",2.6,100 Meters,NEICAAA Outdoor Performance List,Men
114,"Yasuda, Kaito",JR-3,Eastern Conn. St.,11.16,CGA Spring Invite,"Apr 8, 2023",2.0,100 Meters,NEICAAA Outdoor Performance List,Men
114,"Abel, Jeandre",FR-1,UMass Lowell,11.16,2023 Colonial Relays,"Mar 30, 2023",2.8,100 Meters,NEICAAA Outdoor Performance List,Men
118,"Matias, Mason",SR-4,Bridgewater St.,11.17,Springfield College Classic,"Apr 8, 2023",1.5,100 Meters,NEICAAA Outdoor Performance List,Men
118,"Silva, Diogo",FR-1,Bryant,11.17,Bison Outdoor Classic,"Apr 14, 2023",1.2,100 Meters,NEICAAA Outdoor Performance List,Men
118,"Felix, Nate",SR-4,Fitchburg St.,11.17,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",+0.0,100 Meters,NEICAAA Outdoor Performance List,Men
118,"Pajus, Karl-Oskar",SO-2,Dartmouth,11.17,USF Bulls Invitational,"Mar 17, 2023",1.8,100 Meters,NEICAAA Outdoor Performance List,Men
122,"Marino, Hunter",JR-3,UMass Lowell,11.18,2023 Merrimack College Track Carnival,"Apr 6, 2023",-0.5,100 Meters,NEICAAA Outdoor Performance List,Men
123,"Cardarelli, Edward",JR-3,Bryant,11.19,Alan Connie Shamrock Invitational,"Mar 16, 2023",3.9,100 Meters,NEICAAA Outdoor Performance List,Men
123,"Lopez, Lalo",FR-1,Franklin Pierce,11.19,SNHU Spring Twilight Invitational,"Mar 31, 2023",1.7,100 Meters,NEICAAA Outdoor Performance List,Men
123,"Whitmore, Garrett",JR-3,MIT,11.19,Amherst College Spring Fling,"Apr 8, 2023",0.7,100 Meters,NEICAAA Outdoor Performance List,Men
1,"Kwafo, Michelle",SR-4,Coast Guard,11.75,CGA Spring Invite,"Apr 8, 2023",3.8,100 Meters,NEICAAA Outdoor Performance List,Women
2,"Osaro-Igwe, Adaji",FR-1,Harvard,11.76,UCONN Northeast Challenge,"Apr 14, 2023",1.4,100 Meters,NEICAAA Outdoor Performance List,Women
3,"Aluya, Chrystal",SO-2,Harvard,11.77,Kirk Baptiste Spring Break Invitational,"Mar 16, 2023",4.5,100 Meters,NEICAAA Outdoor Performance List,Women
4,"Maclean, Ella",SO-2,So. Conn. St.,11.83,UCONN Northeast Challenge,"Apr 14, 2023",2.0,100 Meters,NEICAAA Outdoor Performance List,Women
4,"Thomas, A'liyah",SO-2,Connecticut,11.83,UCF Black and Gold Invite,"Mar 17, 2023",2.2,100 Meters,NEICAAA Outdoor Performance List,Women
6,"Davis, Brianna",JR-3,Connecticut,11.87,UCONN Northeast Challenge,"Apr 14, 2023",1.4,100 Meters,NEICAAA Outdoor Performance List,Women
7,"Quinn, Michelle",SO-2,Dartmouth,11.91,USF Bulls Invitational,"Mar 17, 2023",2.7,100 Meters,NEICAAA Outdoor Performance List,Women
8,"Hope, Jasmine",JR-3,Bryant,11.93,Bison Outdoor Classic,"Apr 14, 2023",1.6,100 Meters,NEICAAA Outdoor Performance List,Women
9,"Smith, Jada",FR-1,Boston University,11.95,Pepsi Florida Relays,"Mar 31, 2023",1.0,100 Meters,NEICAAA Outdoor Performance List,Women
10,"Dansby, Mia",FR-1,Connecticut,11.96,UCONN Northeast Challenge,"Apr 14, 2023",2.0,100 Meters,NEICAAA Outdoor Performance List,Women
11,"Richardson, Faith",JR-3,UMass Amherst,11.98,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",-0.3,100 Meters,NEICAAA Outdoor Performance List,Women
12,"Enaohwo, Joy",SO-2,Dartmouth,12.00,UCONN Northeast Challenge,"Apr 14, 2023",1.4,100 Meters,NEICAAA Outdoor Performance List,Women
13,"Gallant, Emma",JR-3,Brown,12.01,UCONN Northeast Challenge,"Apr 14, 2023",3.0,100 Meters,NEICAAA Outdoor Performance List,Women
14,"Tan, Kiara",SR-4,Williams,12.03,PLNU Invitational,"Mar 25, 2023",2.3,100 Meters,NEICAAA Outdoor Performance List,Women
15,"Twombly, Xiana",JR-3,Rhode Island,12.05,UCONN Northeast Challenge,"Apr 14, 2023",1.3,100 Meters,NEICAAA Outdoor Performance List,Women
16,"Johnson, Imari",FR-1,Boston University,12.07,UCONN Northeast Challenge,"Apr 14, 2023",1.5,100 Meters,NEICAAA Outdoor Performance List,Women
16,"Benjamin, Kianne",JR-3,Bowdoin,12.07,Jonathan Tymann Invitational,"Apr 8, 2023",1.9,100 Meters,NEICAAA Outdoor Performance List,Women
18,"Phillip, Danielle",SO-2,Connecticut,12.08,UCONN Northeast Challenge,"Apr 14, 2023",1.4,100 Meters,NEICAAA Outdoor Performance List,Women
19,"Dailey, Nyasia",FR-1,Quinnipiac,12.09,UCONN Northeast Challenge,"Apr 14, 2023",1.3,100 Meters,NEICAAA Outdoor Performance List,Women
20,"Ndip-Agbor, Egbe",SO-2,Harvard,12.10,Harvard/Yale vs. Oxford/Cambridge,"Apr 8, 2023",2.5,100 Meters,NEICAAA Outdoor Performance List,Women
20,"Lindsey, Malissa",SR-4,Connecticut College,12.10,CGA Spring Invite,"Apr 8, 2023",3.8,100 Meters,NEICAAA Outdoor Performance List,Women
22,"Marsh, Madison",SO-2,UMass Lowell,12.12,2023 Colonial Relays,"Mar 30, 2023",2.1,100 Meters,NEICAAA Outdoor Performance List,Women
23,"Jones, Anna-Sashia",FR-1,So. Conn. St.,12.13,UCONN Northeast Challenge,"Apr 14, 2023",3.0,100 Meters,NEICAAA Outdoor Performance List,Women
24,"Ezechukwu, Ijeoma",FR-1,Boston University,12.19,Pepsi Florida Relays,"Mar 31, 2023",1.8,100 Meters,NEICAAA Outdoor Performance List,Women
25,"Devanny, Grace",SR-4,Wesleyan,12.20,Amherst College Spring Fling,"Apr 8, 2023",0.4,100 Meters,NEICAAA Outdoor Performance List,Women
25,"Francois, Kisha",SO-2,So. Conn. St.,12.20,UCONN Northeast Challenge,"Apr 14, 2023",1.3,100 Meters,NEICAAA Outdoor Performance List,Women
25,"Darisme, Kalesha",SR-4,Central Connecticut,12.20,UCONN Northeast Challenge,"Apr 14, 2023",1.3,100 Meters,NEICAAA Outdoor Performance List,Women
28,"Stokes, Jaiden",JR-3,Brown,12.23,UCONN Northeast Challenge,"Apr 14, 2023",3.0,100 Meters,NEICAAA Outdoor Performance List,Women
29,"James, Jaia",FR-1,Connecticut,12.26,UCONN Northeast Challenge,"Apr 14, 2023",1.3,100 Meters,NEICAAA Outdoor Performance List,Women
29,"Kroushl, Jessica",SR-4,Maine,12.26,UMASS Commonwealth Invitational,"Apr 15, 2023",0.1,100 Meters,NEICAAA Outdoor Performance List,Women
31,"Voker, Marlina",SO-2,Hartford,12.27,2023 Lloyd Sigler Spring Meet,"Mar 4, 2023",2.9,100 Meters,NEICAAA Outdoor Performance List,Women
32,"Cunningham, Emma",JR-3,Dartmouth,12.29,Hurricane Collegiate Invitational,"Mar 25, 2023",0.6,100 Meters,NEICAAA Outdoor Performance List,Women
33,"Harris, Gabby",SR-4,Wesleyan,12.31,SILFEN INVITATIONAL 2023,"Apr 14, 2023",0.6,100 Meters,NEICAAA Outdoor Performance List,Women
34,"McDonough, Alison",SR-4,Bridgewater St.,12.32,SILFEN INVITATIONAL 2023,"Apr 14, 2023",0.6,100 Meters,NEICAAA Outdoor Performance List,Women
34,"White, Melissa",FR-1,Middlebury,12.32,PLNU Invitational,"Mar 25, 2023",3.4,100 Meters,NEICAAA Outdoor Performance List,Women
36,"Smith, Trinity",SR-4,Rhode Island,12.33,Raleigh Relays,"Mar 23, 2023",1.3,100 Meters,NEICAAA Outdoor Performance List,Women
37,"Young-Bey, Nyjah",SR-4,Franklin Pierce,12.34,SNHU Spring Twilight Invitational,"Mar 31, 2023",1.0,100 Meters,NEICAAA Outdoor Performance List,Women
38,"Provencal, Casia",FR-1,Yale,12.37,Harvard/Yale vs. Oxford/Cambridge,"Apr 8, 2023",2.5,100 Meters,NEICAAA Outdoor Performance List,Women
39,"Poku, Grace",SR-4,UMass Amherst,12.40,UCF Black and Gold Invite,"Mar 17, 2023",2.4,100 Meters,NEICAAA Outdoor Performance List,Women
40,"Boshnak, Aliya",SR-4,Yale,12.42,Harvard/Yale vs. Oxford/Cambridge,"Apr 8, 2023",2.5,100 Meters,NEICAAA Outdoor Performance List,Women
41,"Romain, Dominique",SO-2,Yale,12.43,Harvard/Yale vs. Oxford/Cambridge,"Apr 8, 2023",2.5,100 Meters,NEICAAA Outdoor Performance List,Women
41,"Rausa, Gabby",SO-2,Vermont,12.43,Black & Gold Invitational,"Mar 31, 2023",1.4,100 Meters,NEICAAA Outdoor Performance List,Women
41,"Barbanti, Delia",SR-4,Boston University,12.43,Pepsi Florida Relays,"Mar 31, 2023",1.8,100 Meters,NEICAAA Outdoor Performance List,Women
44,"Kalyan, Shreya",FR-1,MIT,12.44,Amherst College Spring Fling,"Apr 8, 2023",2.3,100 Meters,NEICAAA Outdoor Performance List,Women
44,"Escalera, Jailene",SR-4,Bridgewater St.,12.44,SILFEN INVITATIONAL 2023,"Apr 14, 2023",0.6,100 Meters,NEICAAA Outdoor Performance List,Women
