Rank,Athlete(s),Year,Team,Time/Distance,Meet,Meet Date,Wind,Event,Conference,Gender
13,"VanHout, Cade",SR-4,Wis.-Platteville,10.81,UW-Platteville Opener,"Apr 1, 2023",1.9,100 Meters,WIAC Outdoor Performance List,Men
13,"Rindt, Carsen",SO-2,Wis.-Whitewater,10.81,Rex Foster Twilight,"Apr 7, 2023",2.5,100 Meters,WIAC Outdoor Performance List,Men
15,"Stewart, Kemarri",FR-1,Wis.-River Falls,10.89,St Thomas Tomcat Invitational,"Apr 7, 2023",0.8,100 Meters,WIAC Outdoor Performance List,Men
16,"Kean, Joey",JR-3,Wis.-Oshkosh,10.90,UW-Platteville Invitational,"Apr 14, 2023",1.2,100 Meters,WIAC Outdoor Performance List,Men
17,"Little, Londyn",SO-2,Wis.-Oshkosh,10.92,Ashton May Invitational,"Apr 7, 2023",3.3,100 Meters,WIAC Outdoor Performance List,Men
18,"Boatman, Jaylin",SO-2,Wis.-Oshkosh,10.93,Ashton May Invitational,"Apr 7, 2023",3.7,100 Meters,WIAC Outdoor Performance List,Men
19,"Wolter, Charlie",SO-2,Wis.-Eau Claire,10.94,Ashton May Invitational,"Apr 7, 2023",3.7,100 Meters,WIAC Outdoor Performance List,Men
20,"Villalobos, Diego",SO-2,Wis.-Oshkosh,10.95,Ashton May Invitational,"Apr 7, 2023",3.7,100 Meters,WIAC Outdoor Performance List,Men
21,"Wright, Caleb",FR-1,Wis.-Oshkosh,10.98,UW-Platteville Invitational,"Apr 14, 2023",0.7,100 Meters,WIAC Outdoor Performance List,Men
21,"Lough, Paul",FR-1,Wis.-La Crosse,10.98,Ashton May Invitational,"Apr 7, 2023",3.5,100 Meters,WIAC Outdoor Performance List,Men
23,"Nolan, Charlie",FR-1,Wis.-Oshkosh,10.99,UW-Platteville Invitational,"Apr 14, 2023",-0.3,100 Meters,WIAC Outdoor Performance List,Men
23,"Kunny, Adam",SO-2,Wis.-Whitewater,10.99,Rex Foster Twilight,"Apr 7, 2023",2.2,100 Meters,WIAC Outdoor Performance List,Men
25,"Richardson, Aaron",SR-4,Wis.-Oshkosh,11.00,Ashton May Invitational,"Apr 7, 2023",3.5,100 Meters,WIAC Outdoor Performance List,Men
26,"Deluca, Michael",FR-1,Wis.-Oshkosh,11.02,Ashton May Invitational,"Apr 7, 2023",3.7,100 Meters,WIAC Outdoor Performance List,Men
27,"Vanek, Spencer",SO-2,Wis.-Platteville,11.05,Good Friday Open,"Apr 7, 2023",3.6,100 Meters,WIAC Outdoor Performance List,Men
28,"White, Mehki",FR-1,Wis.-Whitewater,11.09,Rex Foster Twilight,"Apr 7, 2023",1.9,100 Meters,WIAC Outdoor Performance List,Men
28,"Henderson, Rashaad",SO-2,Wis.-Oshkosh,11.09,Ashton May Invitational,"Apr 7, 2023",3.1,100 Meters,WIAC Outdoor Performance List,Men
30,"Kummet, Carter",FR-1,Wis.-La Crosse,11.10,Ashton May Invitational,"Apr 7, 2023",3.3,100 Meters,WIAC Outdoor Performance List,Men
31,"Vance, Luke",SO-2,Wis.-La Crosse,11.11,Ashton May Invitational,"Apr 7, 2023",1.8,100 Meters,WIAC Outdoor Performance List,Men
32,"McFadden, Nick",SO-2,Wis.-Whitewater,11.12,Rex Foster Twilight,"Apr 7, 2023",1.9,100 Meters,WIAC Outdoor Performance List,Men
33,"Luebke, Nicholas",FR-1,Wis.-Eau Claire,11.13,Ashton May Invitational,"Apr 7, 2023",3.3,100 Meters,WIAC Outdoor Performance List,Men
34,"Morris, Kaleb",FR-1,Wis.-Eau Claire,11.14,Ashton May Invitational,"Apr 7, 2023",2.5,100 Meters,WIAC Outdoor Performance List,Men
35,"Doumbia, Christian",FR-1,Wis.-River Falls,11.17,SMU Cardinal Invitational,"Apr 15, 2023",0.9,100 Meters,WIAC Outdoor Performance List,Men
36,"Foland, Max",SO-2,Wis.-Eau Claire,11.18,UW-Platteville Invitational,"Apr 14, 2023",0.6,100 Meters,WIAC Outdoor Performance List,Men
37,"Miller, Dylan",SO-2,Wis.-Platteville,11.21,Good Friday Open,"Apr 7, 2023",2.0,100 Meters,WIAC Outdoor Performance List,Men
38,"Kummet, Ashton",FR-1,Wis.-La Crosse,11.27,Ashton May Invitational,"Apr 7, 2023",1.8,100 Meters,WIAC Outdoor Performance List,Men
38,"Murphy, Connor",SO-2,Wis.-Whitewater,11.27,Rex Foster Twilight,"Apr 7, 2023",1.4,100 Meters,WIAC Outdoor Performance List,Men
40,"Vold, Andrew",FR-1,Wis.-Stevens Point,11.29,Rex Foster Twilight,"Apr 7, 2023",1.4,100 Meters,WIAC Outdoor Performance List,Men
1,"Jarrett, Lauren",FR-1,Wis.-La Crosse,11.76,Ashton May Invitational,"Apr 7, 2023",1.8,100 Meters,WIAC Outdoor Performance List,Women
2,"Shelton, Tina",SO-2,Wis.-Whitewater,11.80,Rex Foster Twilight,"Apr 7, 2023",1.9,100 Meters,WIAC Outdoor Performance List,Women
3,"Lawrence, Emma",SR-4,Wis.-La Crosse,11.97,UW-Platteville Invitational,"Apr 14, 2023",2.3,100 Meters,WIAC Outdoor Performance List,Women
4,"Dawidowich, Emily",JR-3,Wis.-La Crosse,12.11,Ashton May Invitational,"Apr 7, 2023",1.8,100 Meters,WIAC Outdoor Performance List,Women
5,"Kallenbach, Molly",SO-2,Wis.-Eau Claire,12.26,UW-Platteville Invitational,"Apr 14, 2023",2.3,100 Meters,WIAC Outdoor Performance List,Women
6,"Castelli, Rachel",SR-4,Wis.-Oshkosh,12.28,UW-Platteville Invitational,"Apr 14, 2023",2.3,100 Meters,WIAC Outdoor Performance List,Women
7,"Best, Megan",SR-4,Wis.-Eau Claire,12.38,Ashton May Invitational,"Apr 7, 2023",1.8,100 Meters,WIAC Outdoor Performance List,Women
8,"Seitz, Bella",SO-2,Wis.-La Crosse,12.55,Ashton May Invitational,"Apr 7, 2023",1.8,100 Meters,WIAC Outdoor Performance List,Women
9,"Greeninger, Molly",SO-2,Wis.-Oshkosh,12.59,UW-Platteville Invitational,"Apr 14, 2023",2.0,100 Meters,WIAC Outdoor Performance List,Women
10,"Driscoll, Jenna",SO-2,Wis.-Stout,12.61,Ashton May Invitational,"Apr 7, 2023",1.8,100 Meters,WIAC Outdoor Performance List,Women
11,"Kornowski, Jacqueline",SO-2,Wis.-Whitewater,12.63,Rex Foster Twilight,"Apr 7, 2023",1.4,100 Meters,WIAC Outdoor Performance List,Women
12,"Theriault, Adyn",FR-1,Wis.-Stevens Point,12.72,UW-Platteville Opener,"Apr 1, 2023",1.9,100 Meters,WIAC Outdoor Performance List,Women
13,"Iverson, Amanda",SO-2,Wis.-Eau Claire,12.83,Ashton May Invitational,"Apr 7, 2023",1.8,100 Meters,WIAC Outdoor Performance List,Women
13,"Adamson, Ashleigh",SR-4,Wis.-Platteville,12.83,Good Friday Open,"Apr 7, 2023",0.6,100 Meters,WIAC Outdoor Performance List,Women
15,"Johnson, Erin",SR-4,Wis.-Eau Claire,12.89,UW-Platteville Invitational,"Apr 14, 2023",1.3,100 Meters,WIAC Outdoor Performance List,Women
16,"Powers, Dyllan",FR-1,Wis.-La Crosse,12.90,UW-Platteville Invitational,"Apr 14, 2023",2.0,100 Meters,WIAC Outdoor Performance List,Women
17,"Wulf, Shannon",SO-2,Wis.-Platteville,12.93,Good Friday Open,"Apr 7, 2023",0.6,100 Meters,WIAC Outdoor Performance List,Women
17,"Hable, Devin",JR-3,Wis.-Oshkosh,12.93,UW-Platteville Invitational,"Apr 14, 2023",0.7,100 Meters,WIAC Outdoor Performance List,Women
17,"Coty, Jenna",FR-1,Wis.-La Crosse,12.93,Ashton May Invitational,"Apr 7, 2023",2.8,100 Meters,WIAC Outdoor Performance List,Women
20,"Ahrens, Madison",SO-2,Wis.-Platteville,12.98,Good Friday Open,"Apr 7, 2023",3.4,100 Meters,WIAC Outdoor Performance List,Women
21,"Evans, Maya",FR-1,Wis.-La Crosse,12.99,UW-Platteville Invitational,"Apr 14, 2023",1.3,100 Meters,WIAC Outdoor Performance List,Women
22,"Guetschow, Grace",SR-4,Wis.-Platteville,13.02,Good Friday Open,"Apr 7, 2023",3.7,100 Meters,WIAC Outdoor Performance List,Women
23,"Wainwright, Madeline",SO-2,Wis.-Eau Claire,13.06,UW-Platteville Invitational,"Apr 14, 2023",1.3,100 Meters,WIAC Outdoor Performance List,Women
24,"Pryor, Daja",SO-2,Wis.-Whitewater,13.08,Rex Foster Twilight,"Apr 7, 2023",1.7,100 Meters,WIAC Outdoor Performance List,Women
25,"Pouska, Danielle",FR-1,Wis.-Whitewater,13.14,Rex Foster Twilight,"Apr 7, 2023",1.7,100 Meters,WIAC Outdoor Performance List,Women
26,"Hahn, Caitlynn",SO-2,Wis.-Platteville,13.16,Good Friday Open,"Apr 7, 2023",2.0,100 Meters,WIAC Outdoor Performance List,Women
27,"Miller, Jenna",FR-1,Wis.-La Crosse,13.20,UW-Platteville Invitational,"Apr 14, 2023",0.7,100 Meters,WIAC Outdoor Performance List,Women
28,"Murphy, Ava",SO-2,Wis.-Eau Claire,13.21,UW-Platteville Invitational,"Apr 14, 2023",0.7,100 Meters,WIAC Outdoor Performance List,Women
29,"Ayd, Anna",JR-3,Wis.-La Crosse,13.24,UW-Platteville Invitational,"Apr 14, 2023",-0.1,100 Meters,WIAC Outdoor Performance List,Women
30,"Jenneman, Vanessa",JR-3,Wis.-Oshkosh,13.26,UW-Platteville Invitational,"Apr 14, 2023",1.3,100 Meters,WIAC Outdoor Performance List,Women
30,"Huber, Kyra",SR-4,Wis.-Oshkosh,13.26,Ashton May Invitational,"Apr 7, 2023",2.6,100 Meters,WIAC Outdoor Performance List,Women
32,"Gunderson, Annika",FR-1,Wis.-River Falls,13.30,St Thomas Tomcat Invitational,"Apr 7, 2023",0.3,100 Meters,WIAC Outdoor Performance List,Women
33,"Elgas, Rileigh",FR-1,Wis.-Whitewater,13.31,Rex Foster Twilight,"Apr 7, 2023",1.9,100 Meters,WIAC Outdoor Performance List,Women
33,"Hren, Elizabeth",SO-2,Wis.-Oshkosh,13.31,Ashton May Invitational,"Apr 7, 2023",3.8,100 Meters,WIAC Outdoor Performance List,Women
35,"DeBaker, Ava",FR-1,Wis.-Stout,13.32,Bethel Invitational,"Apr 15, 2023",0.4,100 Meters,WIAC Outdoor Performance List,Women
36,"Lipsey, Kayla",JR-3,Wis.-Platteville,13.34,UW-Platteville Invitational,"Apr 14, 2023",1.3,100 Meters,WIAC Outdoor Performance List,Women
37,"Stokes, Shaylee",FR-1,Wis.-La Crosse,13.41,UW-Platteville Invitational,"Apr 14, 2023",1.3,100 Meters,WIAC Outdoor Performance List,Women
38,"Kanitz, Haley",FR-1,Wis.-Oshkosh,13.42,Ashton May Invitational,"Apr 7, 2023",2.8,100 Meters,WIAC Outdoor Performance List,Women
39,"Block, LaRissa",SO-2,Wis.-Stout,13.46,Ashton May Invitational,"Apr 7, 2023",2.9,100 Meters,WIAC Outdoor Performance List,Women
40,"Foley, Ava",FR-1,Wis.-La Crosse,13.47,Ashton May Invitational,"Apr 7, 2023",3.8,100 Meters,WIAC Outdoor Performance List,Women
1,"Blaskowski, Sam",SO-2,Wis.-La Crosse,21.05,Beach Invitational 2023,"Apr 14, 2023",-0.7,200 Meters,WIAC Outdoor Performance List,Men
2,"Henderson, Rashaad",SO-2,Wis.-Oshkosh,21.24,UW-Platteville Invitational,"Apr 14, 2023",0.6,200 Meters,WIAC Outdoor Performance List,Men
3,"Smith, Ryder",FR-1,Wis.-La Crosse,21.60,UW-Platteville Invitational,"Apr 14, 2023",0.1,200 Meters,WIAC Outdoor Performance List,Men
4,"Pearce, Caden",JR-3,Wis.-La Crosse,21.72,Gibson Invitational & Multis,"Apr 13, 2023",2.1,200 Meters,WIAC Outdoor Performance List,Men
5,"Little, Londyn",SO-2,Wis.-Oshkosh,21.80,UW-Platteville Invitational,"Apr 14, 2023",0.6,200 Meters,WIAC Outdoor Performance List,Men
6,"Clavijo, Brett",SO-2,Wis.-Oshkosh,21.98,UW-Platteville Invitational,"Apr 14, 2023",0.9,200 Meters,WIAC Outdoor Performance List,Men
7,"Stewart, Kemarri",FR-1,Wis.-River Falls,22.09,SMU Cardinal Invitational,"Apr 15, 2023",-1.3,200 Meters,WIAC Outdoor Performance List,Men
8,"Kummet, Carter",FR-1,Wis.-La Crosse,22.10,UW-Platteville Invitational,"Apr 14, 2023",0.7,200 Meters,WIAC Outdoor Performance List,Men
9,"Reichart, Spencer",JR-3,Wis.-La Crosse,22.12,UW-Platteville Invitational,"Apr 14, 2023",0.1,200 Meters,WIAC Outdoor Performance List,Men
9,"Chandler, Kobe",FR-1,Wis.-Whitewater,22.12,UW-Platteville Invitational,"Apr 14, 2023",0.9,200 Meters,WIAC Outdoor Performance List,Men
11,"Boatman, Jaylin",SO-2,Wis.-Oshkosh,22.13,Ashton May Invitational,"Apr 7, 2023",2.1,200 Meters,WIAC Outdoor Performance List,Men
12,"Vanek, Spencer",SO-2,Wis.-Platteville,22.14,Good Friday Open,"Apr 7, 2023",3.0,200 Meters,WIAC Outdoor Performance List,Men
13,"Lough, Paul",FR-1,Wis.-La Crosse,22.15,UW-Platteville Invitational,"Apr 14, 2023",0.9,200 Meters,WIAC Outdoor Performance List,Men
14,"Doumbia, Christian",FR-1,Wis.-River Falls,22.16,SMU Cardinal Invitational,"Apr 15, 2023",-1.3,200 Meters,WIAC Outdoor Performance List,Men
15,"Vance, Luke",SO-2,Wis.-La Crosse,22.18,Ashton May Invitational,"Apr 7, 2023",2.1,200 Meters,WIAC Outdoor Performance List,Men
16,"VanHout, Cade",SR-4,Wis.-Platteville,22.22,UW-Platteville Invitational,"Apr 14, 2023",0.6,200 Meters,WIAC Outdoor Performance List,Men
17,"Turner, Derrick",SO-2,Wis.-Platteville,22.25,Good Friday Open,"Apr 7, 2023",3.0,200 Meters,WIAC Outdoor Performance List,Men
18,"Jankuski, Connor",FR-1,Wis.-Eau Claire,22.35,UW-Platteville Invitational,"Apr 14, 2023",-0.2,200 Meters,WIAC Outdoor Performance List,Men
19,"Kummet, Ashton",FR-1,Wis.-La Crosse,22.37,UW-Platteville Invitational,"Apr 14, 2023",0.7,200 Meters,WIAC Outdoor Performance List,Men
20,"Mead, Mason",FR-1,Wis.-Stevens Point,22.39,UW-Platteville Invitational,"Apr 14, 2023",0.9,200 Meters,WIAC Outdoor Performance List,Men
20,"Zenner, Zach",SO-2,Wis.-Platteville,22.39,Good Friday Open,"Apr 7, 2023",2.4,200 Meters,WIAC Outdoor Performance List,Men
22,"Cystrunk, Marlon",SO-2,Wis.-Whitewater,22.48,UW-Platteville Invitational,"Apr 14, 2023",0.9,200 Meters,WIAC Outdoor Performance List,Men
23,"Wolter, Charlie",SO-2,Wis.-Eau Claire,22.49,Ashton May Invitational,"Apr 7, 2023",2.1,200 Meters,WIAC Outdoor Performance List,Men
24,"Cullison, Keegan",SO-2,Wis.-Oshkosh,22.54,UW-Platteville Invitational,"Apr 14, 2023",0.9,200 Meters,WIAC Outdoor Performance List,Men
25,"Villalobos, Diego",SO-2,Wis.-Oshkosh,22.55,UW-Platteville Invitational,"Apr 14, 2023",-0.2,200 Meters,WIAC Outdoor Performance List,Men
26,"Hughes, Cam",FR-1,Wis.-Whitewater,22.56,Rex Foster Twilight,"Apr 7, 2023",2.0,200 Meters,WIAC Outdoor Performance List,Men
26,"Schreiber, Sam",SO-2,Wis.-Eau Claire,22.56,Ashton May Invitational,"Apr 7, 2023",2.1,200 Meters,WIAC Outdoor Performance List,Men
28,"Zanis, Luke",JR-3,Wis.-Whitewater,22.59,UW-Platteville Invitational,"Apr 14, 2023",0.7,200 Meters,WIAC Outdoor Performance List,Men
29,"Miller, Dylan",SO-2,Wis.-Platteville,22.64,UW-Platteville Opener,"Apr 1, 2023",-0.3,200 Meters,WIAC Outdoor Performance List,Men
30,"Kaashagen, Will",SO-2,Wis.-Whitewater,22.79,UW-Platteville Invitational,"Apr 14, 2023",0.2,200 Meters,WIAC Outdoor Performance List,Men
30,"Klechefski, Stefan",JR-3,Wis.-Eau Claire,22.79,Ashton May Invitational,"Apr 7, 2023",2.1,200 Meters,WIAC Outdoor Performance List,Men
32,"Katers, Josh",SR-4,Wis.-Platteville,22.82,UW-Platteville Invitational,"Apr 14, 2023",0.7,200 Meters,WIAC Outdoor Performance List,Men
33,"Willems, Davian",FR-1,Wis.-Oshkosh,22.83,UW-Platteville Invitational,"Apr 14, 2023",0.1,200 Meters,WIAC Outdoor Performance List,Men
34,"Brewer, Brad",SO-2,Wis.-Stevens Point,22.86,UW-Platteville Opener,"Apr 1, 2023",-0.3,200 Meters,WIAC Outdoor Performance List,Men
35,"White, Mehki",FR-1,Wis.-Whitewater,22.88,UW-Platteville Invitational,"Apr 14, 2023",-0.2,200 Meters,WIAC Outdoor Performance List,Men
35,"Hess, John",JR-3,Wis.-Stout,22.88,Ashton May Invitational,"Apr 7, 2023",2.0,200 Meters,WIAC Outdoor Performance List,Men
37,"Pulchinski, Keegan",SO-2,Wis.-Stout,22.94,Ashton May Invitational,"Apr 7, 2023",2.0,200 Meters,WIAC Outdoor Performance List,Men
38,"Jampole, Chance",FR-1,Wis.-Stevens Point,23.00,UW-Platteville Invitational,"Apr 14, 2023",0.2,200 Meters,WIAC Outdoor Performance List,Men
39,"Morris, Kaleb",FR-1,Wis.-Eau Claire,23.04,Ashton May Invitational,"Apr 7, 2023",2.5,200 Meters,WIAC Outdoor Performance List,Men
40,"Graves, Evan",FR-1,Wis.-Platteville,23.05,Good Friday Open,"Apr 7, 2023",2.4,200 Meters,WIAC Outdoor Performance List,Men
1,"Jarrett, Lauren",FR-1,Wis.-La Crosse,24.35,UW-Platteville Invitational,"Apr 14, 2023",-0.9,200 Meters,WIAC Outdoor Performance List,Women
2,"Dawidowich, Emily",JR-3,Wis.-La Crosse,24.65,UW-Platteville Invitational,"Apr 14, 2023",-0.9,200 Meters,WIAC Outdoor Performance List,Women
3,"Shelton, Tina",SO-2,Wis.-Whitewater,24.74,UW-Platteville Invitational,"Apr 14, 2023",-0.9,200 Meters,WIAC Outdoor Performance List,Women
4,"LeFever, Lexi",FR-1,Wis.-River Falls,25.04,Gibson Invitational & Multis,"Apr 13, 2023",0.9,200 Meters,WIAC Outdoor Performance List,Women
5,"Castelli, Rachel",SR-4,Wis.-Oshkosh,25.48,UW-Platteville Invitational,"Apr 14, 2023",-0.9,200 Meters,WIAC Outdoor Performance List,Women
6,"Halvorson, Lilly",SO-2,Wis.-La Crosse,25.92,UW-Platteville Invitational,"Apr 14, 2023",-0.9,200 Meters,WIAC Outdoor Performance List,Women
7,"Seitz, Bella",SO-2,Wis.-La Crosse,25.95,UW-Platteville Invitational,"Apr 14, 2023",-0.2,200 Meters,WIAC Outdoor Performance List,Women
8,"Kunze, Melanie",JR-3,Wis.-La Crosse,25.96,Ashton May Invitational,"Apr 7, 2023",2.2,200 Meters,WIAC Outdoor Performance List,Women
9,"Grabarski, Kylee",FR-1,Wis.-Eau Claire,26.14,UW-Platteville Invitational,"Apr 14, 2023",-0.2,200 Meters,WIAC Outdoor Performance List,Women
10,"Johnson, Mackenzie",SO-2,Wis.-Stevens Point,26.15,UW-Platteville Invitational,"Apr 14, 2023",-0.2,200 Meters,WIAC Outdoor Performance List,Women
11,"Kornowski, Jacqueline",SO-2,Wis.-Whitewater,26.16,UW-Platteville Invitational,"Apr 14, 2023",-0.2,200 Meters,WIAC Outdoor Performance List,Women
12,"Powers, Dyllan",FR-1,Wis.-La Crosse,26.21,UW-Platteville Invitational,"Apr 14, 2023",-0.2,200 Meters,WIAC Outdoor Performance List,Women
13,"Bilodeau, Hannah",FR-1,Wis.-Whitewater,26.22,UW-Platteville Invitational,"Apr 14, 2023",-0.1,200 Meters,WIAC Outdoor Performance List,Women
14,"Booker, Emilee",SO-2,Wis.-Eau Claire,26.25,Ashton May Invitational,"Apr 7, 2023",2.2,200 Meters,WIAC Outdoor Performance List,Women
15,"McNamara, Katie",SO-2,Wis.-Whitewater,26.30,UW-Platteville Invitational,"Apr 14, 2023",-0.1,200 Meters,WIAC Outdoor Performance List,Women
16,"Adamson, Ashleigh",SR-4,Wis.-Platteville,26.32,UW-Platteville Invitational,"Apr 14, 2023",-0.1,200 Meters,WIAC Outdoor Performance List,Women
17,"Johnson, Amber",JR-3,Wis.-La Crosse,26.40,UW-Platteville Invitational,"Apr 14, 2023",-0.2,200 Meters,WIAC Outdoor Performance List,Women
18,"Langlois, Sarah",FR-1,Wis.-River Falls,26.49,SMU Cardinal Invitational,"Apr 15, 2023",-1.7,200 Meters,WIAC Outdoor Performance List,Women
19,"Jillson, Ellie",SO-2,Wis.-La Crosse,26.56,UW-Platteville Invitational,"Apr 14, 2023",0.4,200 Meters,WIAC Outdoor Performance List,Women
20,"Knoernschild, Izi",JR-3,Wis.-La Crosse,26.62,Ashton May Invitational,"Apr 7, 2023",1.3,200 Meters,WIAC Outdoor Performance List,Women
21,"Grosse, Amber",FR-1,Wis.-La Crosse,26.63,UW-Platteville Invitational,"Apr 14, 2023",-0.1,200 Meters,WIAC Outdoor Performance List,Women
22,"Johnson, Erin",SR-4,Wis.-Eau Claire,26.65,UW-Platteville Invitational,"Apr 14, 2023",-0.1,200 Meters,WIAC Outdoor Performance List,Women
23,"Kautz, Jane",JR-3,Wis.-Eau Claire,26.72,Ashton May Invitational,"Apr 7, 2023",1.3,200 Meters,WIAC Outdoor Performance List,Women
24,"Evans, Maya",FR-1,Wis.-La Crosse,26.74,UW-Platteville Invitational,"Apr 14, 2023",-0.1,200 Meters,WIAC Outdoor Performance List,Women
25,"Guetschow, Grace",SR-4,Wis.-Platteville,26.77,UW-Platteville Invitational,"Apr 14, 2023",-0.1,200 Meters,WIAC Outdoor Performance List,Women
26,"Iverson, Amanda",SO-2,Wis.-Eau Claire,26.81,UW-Platteville Invitational,"Apr 14, 2023",-0.1,200 Meters,WIAC Outdoor Performance List,Women
27,"Minkie, Kelsie",FR-1,Wis.-Eau Claire,26.90,UW-Platteville Invitational,"Apr 14, 2023",-0.1,200 Meters,WIAC Outdoor Performance List,Women
28,"Rusch, Margaret",SO-2,Wis.-Platteville,27.00,UW-Platteville Invitational,"Apr 14, 2023",0.4,200 Meters,WIAC Outdoor Performance List,Women
29,"McNeal, Gretchen",FR-1,Wis.-La Crosse,27.01,Ashton May Invitational,"Apr 7, 2023",2.6,200 Meters,WIAC Outdoor Performance List,Women
30,"Miller, Jenna",FR-1,Wis.-La Crosse,27.04,UW-Platteville Invitational,"Apr 14, 2023",0.4,200 Meters,WIAC Outdoor Performance List,Women
31,"Hren, Elizabeth",SO-2,Wis.-Oshkosh,27.06,Ashton May Invitational,"Apr 7, 2023",1.3,200 Meters,WIAC Outdoor Performance List,Women
31,"Johnson, Kaydee",JR-3,Wis.-La Crosse,27.06,Ashton May Invitational,"Apr 7, 2023",1.6,200 Meters,WIAC Outdoor Performance List,Women
33,"Best, Megan",SR-4,Wis.-Eau Claire,27.07,Ashton May Invitational,"Apr 7, 2023",2.2,200 Meters,WIAC Outdoor Performance List,Women
33,"Coty, Jenna",FR-1,Wis.-La Crosse,27.07,UW-Platteville Invitational,"Apr 14, 2023",0.4,200 Meters,WIAC Outdoor Performance List,Women
35,"Hable, Devin",JR-3,Wis.-Oshkosh,27.21,UW-Platteville Invitational,"Apr 14, 2023",-0.1,200 Meters,WIAC Outdoor Performance List,Women
36,"Bubolz, Anna",JR-3,Wis.-Oshkosh,27.23,UW-Platteville Invitational,"Apr 14, 2023",-0.2,200 Meters,WIAC Outdoor Performance List,Women
36,"Ayd, Anna",JR-3,Wis.-La Crosse,27.23,Ashton May Invitational,"Apr 7, 2023",1.6,200 Meters,WIAC Outdoor Performance List,Women
38,"Jenneman, Vanessa",JR-3,Wis.-Oshkosh,27.29,UW-Platteville Invitational,"Apr 14, 2023",-0.1,200 Meters,WIAC Outdoor Performance List,Women
39,"Lundie, Grace",FR-1,Wis.-La Crosse,27.30,Ashton May Invitational,"Apr 7, 2023",2.6,200 Meters,WIAC Outdoor Performance List,Women
40,"Stokes, Shaylee",FR-1,Wis.-La Crosse,27.33,UW-Platteville Invitational,"Apr 14, 2023",+0.0,200 Meters,WIAC Outdoor Performance List,Women
1,"Pearce, Caden",JR-3,Wis.-La Crosse,47.53,Ashton May Invitational,"Apr 7, 2023",NaN,400 Meters,WIAC Outdoor Performance List,Men
2,"Doornink, Chase",FR-1,Wis.-La Crosse,47.89,Ashton May Invitational,"Apr 7, 2023",NaN,400 Meters,WIAC Outdoor Performance List,Men
3,"Backes, Tyler",SO-2,Wis.-La Crosse,48.16,Ashton May Invitational,"Apr 7, 2023",NaN,400 Meters,WIAC Outdoor Performance List,Men
4,"Hill, Addison",JR-3,Wis.-La Crosse,48.41,Ashton May Invitational,"Apr 7, 2023",NaN,400 Meters,WIAC Outdoor Performance List,Men
5,"Chandler, Kobe",FR-1,Wis.-Whitewater,48.76,UW-Platteville Invitational,"Apr 14, 2023",NaN,400 Meters,WIAC Outdoor Performance List,Men
6,"Williams, Devin",FR-1,Wis.-Oshkosh,49.09,UW-Platteville Invitational,"Apr 14, 2023",NaN,400 Meters,WIAC Outdoor Performance List,Men
7,"Zenner, Zach",SO-2,Wis.-Platteville,49.25,Good Friday Open,"Apr 7, 2023",NaN,400 Meters,WIAC Outdoor Performance List,Men
8,"Little, Londyn",SO-2,Wis.-Oshkosh,49.35,UW-Platteville Invitational,"Apr 14, 2023",NaN,400 Meters,WIAC Outdoor Performance List,Men
9,"Wachter, Dylan",FR-1,Wis.-River Falls,49.54,SMU Cardinal Invitational,"Apr 15, 2023",NaN,400 Meters,WIAC Outdoor Performance List,Men
