Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
25,"Ruffin, Deundre",FR-1,Belhaven,11.93,Belhaven University Invitational,"Mar 25, 2023",2.1,100 Meters,Collegiate Conference of the South Perf List,Men
26,"Griffin, Nicholas",JR-3,Piedmont,11.97,Lee University Invitational,"Mar 25, 2023",2.6,100 Meters,Collegiate Conference of the South Perf List,Men
27,"Hylwa, Ty",SO-2,Maryville (Tenn.),11.99,Victor Ice Breaker Duals 2023,"Mar 4, 2023",2.2,100 Meters,Collegiate Conference of the South Perf List,Men
28,"Collins, Christopher",FR-1,Belhaven,12.12,2023 MC Spring Cleaning Classic,"Mar 4, 2023",-0.3,100 Meters,Collegiate Conference of the South Perf List,Men
29,"Boggs, Anthony",SO-2,Berea,12.15,Mountaineer Open,"Mar 25, 2023",5.8,100 Meters,Collegiate Conference of the South Perf List,Men
30,"Darling, Immanuel",SO-2,Berea,12.22,Victor Ice Breaker Duals 2023,"Mar 4, 2023",1.6,100 Meters,Collegiate Conference of the South Perf List,Men
1,"Blair, Kymiah",SO-2,Berea,11.80,Mountaineer Open,"Mar 25, 2023",6.6,100 Meters,Collegiate Conference of the South Perf List,Women
2,"Haynes, Kimona",FR-1,Belhaven,12.48,Belhaven University Invitational,"Mar 25, 2023",1.8,100 Meters,Collegiate Conference of the South Perf List,Women
3,"Barnes, Ashaunti",JR-3,Belhaven,12.55,Belhaven University Invitational,"Mar 25, 2023",1.8,100 Meters,Collegiate Conference of the South Perf List,Women
4,"Chukwu, Anita",SO-2,Berea,12.89,Mountaineer Open,"Mar 25, 2023",6.6,100 Meters,Collegiate Conference of the South Perf List,Women
5,"Greer, Anneshia",JR-3,Belhaven,12.95,Belhaven University Invitational,"Mar 25, 2023",1.5,100 Meters,Collegiate Conference of the South Perf List,Women
6,"Hisle, Hannah",SO-2,Berea,13.07,Mountaineer Open,"Mar 25, 2023",6.5,100 Meters,Collegiate Conference of the South Perf List,Women
7,"Jemison, Brianna",SO-2,Maryville (Tenn.),13.13,Lee University Invitational,"Mar 25, 2023",4.0,100 Meters,Collegiate Conference of the South Perf List,Women
8,"Patterson, Angel",SO-2,Berea,13.14,Mountaineer Open,"Mar 25, 2023",6.5,100 Meters,Collegiate Conference of the South Perf List,Women
9,"Christensen, Emma",SO-2,Covenant,13.16,Lee University Invitational,"Mar 25, 2023",4.0,100 Meters,Collegiate Conference of the South Perf List,Women
10,"Doyle, Kai",SO-2,Piedmont,13.43,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",2.6,100 Meters,Collegiate Conference of the South Perf List,Women
11,"Higginbotham, Imani",JR-3,Wesleyan (Ga.),13.73,UWG Legends Invitational,"Apr 1, 2023",-0.9,100 Meters,Collegiate Conference of the South Perf List,Women
12,"Smith, Daehla",JR-3,Covenant,13.76,UWG Legends Invitational,"Apr 1, 2023",-0.9,100 Meters,Collegiate Conference of the South Perf List,Women
13,"Brooks, Ileyna",SO-2,Piedmont,13.80,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",2.5,100 Meters,Collegiate Conference of the South Perf List,Women
14,"Stokes, Liz",SO-2,Berea,14.12,Victor Ice Breaker Duals 2023,"Mar 4, 2023",0.8,100 Meters,Collegiate Conference of the South Perf List,Women
15,"Seymour, Samantha",SO-2,Piedmont,14.32,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",0.5,100 Meters,Collegiate Conference of the South Perf List,Women
16,"Guenzi, Carla",FR-1,Maryville (Tenn.),14.67,Maryville Scots Invitational,"Apr 15, 2023",0.7,100 Meters,Collegiate Conference of the South Perf List,Women
17,"Kent, Cadance",JR-3,Maryville (Tenn.),14.96,Victor Ice Breaker Duals 2023,"Mar 4, 2023",0.8,100 Meters,Collegiate Conference of the South Perf List,Women
18,"Keel, Trinitee",FR-1,Piedmont,15.33,Berry Field Day Invitational,"Apr 14, 2023",-0.9,100 Meters,Collegiate Conference of the South Perf List,Women
19,"Gonzalez, Natalie-Edith",SO-2,Piedmont,15.76,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",1.8,100 Meters,Collegiate Conference of the South Perf List,Women
20,"Grady, Amiana",JR-3,Maryville (Tenn.),16.15,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",-0.3,100 Meters,Collegiate Conference of the South Perf List,Women
1,"Donsereaux, Chris",JR-3,Piedmont,21.81,Flames Invitational,"Apr 7, 2023",6.1,200 Meters,Collegiate Conference of the South Perf List,Men
2,"Singleton, Kelsey",FR-1,Belhaven,21.84,Belhaven University Invitational,"Mar 25, 2023",1.3,200 Meters,Collegiate Conference of the South Perf List,Men
3,"McLean, Clarence",FR-1,Maryville (Tenn.),21.87,Maryville Scots Invitational,"Apr 15, 2023",1.3,200 Meters,Collegiate Conference of the South Perf List,Men
4,"Branch, Larry",SO-2,Berea,21.95,Mountaineer Open,"Mar 25, 2023",5.9,200 Meters,Collegiate Conference of the South Perf List,Men
5,"Ozor, Jeffrey",SO-2,Berea,22.25,Mountaineer Open,"Mar 25, 2023",5.9,200 Meters,Collegiate Conference of the South Perf List,Men
6,"Anderson, William",FR-1,Belhaven,22.32,Belhaven University Invitational,"Mar 25, 2023",1.7,200 Meters,Collegiate Conference of the South Perf List,Men
7,"Goolsby, Silas",FR-1,Piedmont,22.34,Flames Invitational,"Apr 7, 2023",3.2,200 Meters,Collegiate Conference of the South Perf List,Men
8,"Collier-Smith, Calib",SO-2,Berea,22.74,Blizzard Buster,"Mar 17, 2023",4.0,200 Meters,Collegiate Conference of the South Perf List,Men
9,"Hunter, Tyler",SO-2,Maryville (Tenn.),22.84,Maryville Scots Invitational,"Apr 15, 2023",+0.0,200 Meters,Collegiate Conference of the South Perf List,Men
10,"Cooper, Chris",FR-1,Maryville (Tenn.),22.90,Maryville Scots Invitational,"Apr 15, 2023",+0.0,200 Meters,Collegiate Conference of the South Perf List,Men
11,"Row, Campbell",FR-1,Covenant,22.96,Lee University Invitational,"Mar 25, 2023",3.1,200 Meters,Collegiate Conference of the South Perf List,Men
11,"Mendy , Christoff",FR-1,Berea,22.96,2023 Landon Bond Classic,"Apr 8, 2023",-0.5,200 Meters,Collegiate Conference of the South Perf List,Men
13,"Emeka-Ibe, David",FR-1,Berea,23.00,Mountaineer Open,"Mar 25, 2023",5.8,200 Meters,Collegiate Conference of the South Perf List,Men
14,"Moore, Devin",SO-2,Belhaven,23.05,Southern Miss Invitational,"Mar 31, 2023",5.2,200 Meters,Collegiate Conference of the South Perf List,Men
15,"Hall, Kalyn",JR-3,Piedmont,23.19,Lee University Invitational,"Mar 25, 2023",3.1,200 Meters,Collegiate Conference of the South Perf List,Men
16,"Castaneda, Adrian",FR-1,Berea,23.29,Mountaineer Open,"Mar 25, 2023",6.2,200 Meters,Collegiate Conference of the South Perf List,Men
17,"Warbington, Justin",SO-2,Berea,23.34,Mountaineer Open,"Mar 25, 2023",5.8,200 Meters,Collegiate Conference of the South Perf List,Men
18,"Bridgeman, Cameron",SO-2,Berea,23.59,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",3.1,200 Meters,Collegiate Conference of the South Perf List,Men
19,"Lewis, Jalyn",JR-3,Huntingdon,23.62,Clark Atlanta University Panther Invitational,"Mar 11, 2023",-0.1,200 Meters,Collegiate Conference of the South Perf List,Men
20,"Wilson, Caleb",SO-2,Berea,23.65,Mountaineer Open,"Mar 25, 2023",5.9,200 Meters,Collegiate Conference of the South Perf List,Men
21,"Harris, Tubyron",SR-4,Belhaven,23.67,Rhodes 7 Way Meet,"Apr 15, 2023",1.3,200 Meters,Collegiate Conference of the South Perf List,Men
22,"Ellis, Edwin",FR-1,Piedmont,23.70,Emory Spring Break Classic 2023,"Mar 17, 2023",-1.4,200 Meters,Collegiate Conference of the South Perf List,Men
23,"Cooper, Connor",FR-1,Berea,24.10,Mountaineer Open,"Mar 25, 2023",6.8,200 Meters,Collegiate Conference of the South Perf List,Men
24,"Hampton, Trey",SR-4,Maryville (Tenn.),24.22,2023 Landon Bond Classic,"Apr 8, 2023",-0.5,200 Meters,Collegiate Conference of the South Perf List,Men
25,"Stubbs, James",SR-4,Belhaven,24.39,Southern Miss Invitational,"Mar 31, 2023",2.5,200 Meters,Collegiate Conference of the South Perf List,Men
26,"Griffin, Nicholas",JR-3,Piedmont,24.46,Berry Field Day Invitational,"Apr 14, 2023",-1.4,200 Meters,Collegiate Conference of the South Perf List,Men
27,"Darling, Immanuel",SO-2,Berea,24.47,Mountaineer Open,"Mar 25, 2023",6.2,200 Meters,Collegiate Conference of the South Perf List,Men
28,"Ruffin, Deundre",FR-1,Belhaven,24.53,Belhaven University Invitational,"Mar 25, 2023",1.4,200 Meters,Collegiate Conference of the South Perf List,Men
29,"Nunez, Jean-Paul",SO-2,Berea,24.74,2023 Landon Bond Classic,"Apr 8, 2023",-0.5,200 Meters,Collegiate Conference of the South Perf List,Men
30,"Hylwa, Ty",SO-2,Maryville (Tenn.),24.76,Maryville Scots Invitational,"Apr 15, 2023",+0.0,200 Meters,Collegiate Conference of the South Perf List,Men
1,"Blair, Kymiah",SO-2,Berea,25.20,Victor Ice Breaker Duals 2023,"Mar 4, 2023",2.6,200 Meters,Collegiate Conference of the South Perf List,Women
2,"Barnes, Ashaunti",JR-3,Belhaven,25.55,Belhaven University Invitational,"Mar 25, 2023",-0.4,200 Meters,Collegiate Conference of the South Perf List,Women
3,"Haynes, Kimona",FR-1,Belhaven,25.62,Belhaven University Invitational,"Mar 25, 2023",-0.4,200 Meters,Collegiate Conference of the South Perf List,Women
4,"Chukwu, Anita",SO-2,Berea,26.88,Mountaineer Open,"Mar 25, 2023",5.2,200 Meters,Collegiate Conference of the South Perf List,Women
5,"Greer, Anneshia",JR-3,Belhaven,27.10,Southern Miss Invitational,"Mar 31, 2023",0.1,200 Meters,Collegiate Conference of the South Perf List,Women
6,"Winford, Maurissa",JR-3,Belhaven,27.31,Belhaven University Invitational,"Mar 25, 2023",1.6,200 Meters,Collegiate Conference of the South Perf List,Women
7,"Christensen, Emma",SO-2,Covenant,27.40,Lee University Invitational,"Mar 25, 2023",3.7,200 Meters,Collegiate Conference of the South Perf List,Women
8,"Doyle, Kai",SO-2,Piedmont,28.06,Newberry - Hub City Invitational,"Apr 7, 2023",0.4,200 Meters,Collegiate Conference of the South Perf List,Women
8,"Jemison, Brianna",SO-2,Maryville (Tenn.),28.06,Lee University Invitational,"Mar 25, 2023",3.7,200 Meters,Collegiate Conference of the South Perf List,Women
10,"Caccamo, Bella",FR-1,Piedmont,28.38,Lee University Invitational,"Mar 25, 2023",3.2,200 Meters,Collegiate Conference of the South Perf List,Women
10,"Lewis, Jakeisha",SO-2,Berea,28.38,Blizzard Buster,"Mar 17, 2023",2.9,200 Meters,Collegiate Conference of the South Perf List,Women
12,"Dowell, Brianna",SO-2,Berea,28.40,Mountaineer Open,"Mar 25, 2023",5.2,200 Meters,Collegiate Conference of the South Perf List,Women
13,"Patterson, Angel",SO-2,Berea,28.50,Mountaineer Open,"Mar 25, 2023",5.2,200 Meters,Collegiate Conference of the South Perf List,Women
14,"Brown, Cortney",SO-2,Piedmont,28.55,Lee University Invitational,"Mar 25, 2023",3.7,200 Meters,Collegiate Conference of the South Perf List,Women
15,"Brooks, Ileyna",SO-2,Piedmont,28.70,Berry Field Day Invitational,"Apr 14, 2023",-1.2,200 Meters,Collegiate Conference of the South Perf List,Women
16,"Sevier, Rhiannon",SO-2,Huntingdon,28.71,Clark Atlanta University Panther Invitational,"Mar 11, 2023",0.7,200 Meters,Collegiate Conference of the South Perf List,Women
17,"Higginbotham, Imani",JR-3,Wesleyan (Ga.),28.95,Alice Coachman Invitational,"Apr 8, 2023",NWI,200 Meters,Collegiate Conference of the South Perf List,Women
18,"Hisle, Hannah",SO-2,Berea,29.04,Mountaineer Open,"Mar 25, 2023",5.9,200 Meters,Collegiate Conference of the South Perf List,Women
19,"Cates, Michelle",FR-1,Piedmont,29.08,Berry Field Day Invitational,"Apr 14, 2023",-0.7,200 Meters,Collegiate Conference of the South Perf List,Women
20,"Smith, Daehla",JR-3,Covenant,29.14,UWG Legends Invitational,"Apr 1, 2023",-0.1,200 Meters,Collegiate Conference of the South Perf List,Women
21,"Akande, Zenith",JR-3,Agnes Scott,29.73,KSU Invitational,"Apr 7, 2023",1.0,200 Meters,Collegiate Conference of the South Perf List,Women
22,"Williams, Madalyn",JR-3,Piedmont,29.85,Newberry - Hub City Invitational,"Apr 7, 2023",0.4,200 Meters,Collegiate Conference of the South Perf List,Women
23,"Seymour, Samantha",SO-2,Piedmont,30.41,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",-0.7,200 Meters,Collegiate Conference of the South Perf List,Women
24,"Gagne, Riley",FR-1,Huntingdon,30.73,Clark Atlanta University Panther Invitational,"Mar 11, 2023",-0.7,200 Meters,Collegiate Conference of the South Perf List,Women
25,"Melendez Arce, Annmary",JR-3,Wesleyan (Ga.),30.83,UWG Legends Invitational,"Apr 1, 2023",-0.1,200 Meters,Collegiate Conference of the South Perf List,Women
26,"Drouin, Victoria",SO-2,Piedmont,32.01,Lee University Invitational,"Mar 25, 2023",3.2,200 Meters,Collegiate Conference of the South Perf List,Women
27,"Kent, Cadance",JR-3,Maryville (Tenn.),32.44,Victor Ice Breaker Duals 2023,"Mar 4, 2023",1.5,200 Meters,Collegiate Conference of the South Perf List,Women
28,"Gonzalez, Natalie-Edith",SO-2,Piedmont,33.90,Lee University Invitational,"Mar 25, 2023",4.9,200 Meters,Collegiate Conference of the South Perf List,Women
29,"Suarez, Leilani",FR-1,Wesleyan (Ga.),35.26,Alice Coachman Invitational,"Apr 8, 2023",NWI,200 Meters,Collegiate Conference of the South Perf List,Women
1,"Mendy , Christoff",FR-1,Berea,49.39,Centre College Track & Field Twilight,"Apr 14, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
2,"Branch, Larry",SO-2,Berea,50.39,2023 Landon Bond Classic,"Apr 8, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
3,"Ozor, Jeffrey",SO-2,Berea,51.09,Centre College Track & Field Twilight,"Apr 14, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
4,"Goolsby, Silas",FR-1,Piedmont,51.20,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
5,"McLean, Clarence",FR-1,Maryville (Tenn.),51.93,2023 Landon Bond Classic,"Apr 8, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
6,"Lewis, Jalyn",JR-3,Huntingdon,52.10,Berry Field Day Invitational,"Apr 14, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
7,"Donsereaux, Chris",JR-3,Piedmont,52.23,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
8,"Balot, Jacob",JR-3,Piedmont,52.38,Lee University Invitational,"Mar 25, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
9,"Stadler, Garrett",SO-2,Piedmont,52.89,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
10,"Ellis, Edwin",FR-1,Piedmont,53.17,Berry Field Day Invitational,"Apr 14, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
11,"Harris, Tubyron",SR-4,Belhaven,53.57,Southern Miss Invitational,"Mar 31, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
12,"Anthony, Woody",SO-2,Huntingdon,55.28,2023 Falcon Classic & Multi,"Mar 17, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
13,"Griffin, Nicholas",JR-3,Piedmont,56.30,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
14,"Owens, Parker",SR-4,Maryville (Tenn.),56.38,Maryville Scots Invitational,"Apr 15, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
15,"Hall, Kalyn",JR-3,Piedmont,56.56,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
16,"Ryland, Grayson",SO-2,Huntingdon,56.59,Clark Atlanta University Panther Invitational,"Mar 11, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
17,"Hylwa, Ty",SO-2,Maryville (Tenn.),56.72,Lee University Invitational,"Mar 25, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
18,"Wilson, Caleb",SO-2,Berea,56.98,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
19,"Upshaw, Jaziah",FR-1,Piedmont,58.39,Berry Field Day Invitational,"Apr 14, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
20,"Hampton, Trey",SR-4,Maryville (Tenn.),58.48,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
21,"Gibson, Quinncey",SO-2,Berea,58.74,Blizzard Buster,"Mar 17, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
22,"McCellan , Dylan",FR-1,Huntingdon,59.78,2023 MC Spring Cleaning Classic,"Mar 4, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
23,"Hazen, Jonathan",SO-2,Covenant,1:00.27,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
24,"Cole, Ryan",JR-3,Huntingdon,1:02.28,2023 MC Spring Cleaning Classic,"Mar 4, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
25,"Thacker, Isaac",SO-2,Piedmont,1:05.43,Newberry - Hub City Invitational,"Apr 7, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Men
1,"Blair, Kymiah",SO-2,Berea,57.49,2023 Landon Bond Classic,"Apr 8, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
2,"Barnes, Ashaunti",JR-3,Belhaven,57.55,Belhaven University Invitational,"Mar 25, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
3,"Haynes, Kimona",FR-1,Belhaven,58.35,Southern Miss Invitational,"Mar 31, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
4,"Winford, Maurissa",JR-3,Belhaven,1:00.51,Belhaven University Invitational,"Mar 25, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
5,"Doyle, Kai",SO-2,Piedmont,1:02.74,Berry Field Day Invitational,"Apr 14, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
6,"Smith, Kate",SO-2,Huntingdon,1:04.12,Berry Field Day Invitational,"Apr 14, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
7,"Williams, Madalyn",JR-3,Piedmont,1:04.21,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
8,"Sevier, Rhiannon",SO-2,Huntingdon,1:04.54,Berry Field Day Invitational,"Apr 14, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
9,"Caccamo, Bella",FR-1,Piedmont,1:05.26,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
10,"Gagne, Riley",FR-1,Huntingdon,1:05.95,2023 Falcon Classic & Multi,"Mar 17, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
11,"Smith, Daehla",JR-3,Covenant,1:06.24,Berry Field Day Invitational,"Apr 14, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
12,"Brooks, Ileyna",SO-2,Piedmont,1:06.34,Lee University Invitational,"Mar 25, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
13,"Fischli, Kristin",FR-1,Berea,1:06.42,Mountaineer Open,"Mar 25, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
14,"Dowell, Brianna",SO-2,Berea,1:06.51,Victor Ice Breaker Duals 2023,"Mar 4, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
15,"Cates, Michelle",FR-1,Piedmont,1:06.76,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
16,"Lewis, Jakeisha",SO-2,Berea,1:08.26,Blizzard Buster,"Mar 17, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
17,"Mack, Liberte",SO-2,Berea,1:08.76,Mountaineer Open,"Mar 25, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
18,"Jemison, Brianna",SO-2,Maryville (Tenn.),1:09.28,Victor Ice Breaker Duals 2023,"Mar 4, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
19,"Greer, Anneshia",JR-3,Belhaven,1:09.77,Belhaven University Invitational,"Mar 25, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
20,"Melendez Arce, Annmary",JR-3,Wesleyan (Ga.),1:12.99,UWG Legends Invitational,"Apr 1, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
21,"Tittsworth, Alyssa",FR-1,Berea,1:14.56,Blizzard Buster,"Mar 17, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
22,"Akande, Zenith",JR,Agnes Scott,1:15.22,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
23,"Drouin, Victoria",SO-2,Piedmont,1:18.68,Lee University Invitational,"Mar 25, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
24,"Vess, Aleah",SO-2,Huntingdon,1:18.82,2023 MC Spring Cleaning Classic,"Mar 4, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
25,"Hayes, Bethany",FR-1,Wesleyan (Ga.),1:22.24,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
26,"Gonzalez, Natalie-Edith",SO-2,Piedmont,1:26.45,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",NaN,400 Meters,Collegiate Conference of the South Perf List,Women
1,"Smith, Darius",SR-4,Piedmont,1:53.75,Lee University Invitational,"Mar 25, 2023",NaN,800 Meters,Collegiate Conference of the South Perf List,Men
2,"Balot, Jacob",JR-3,Piedmont,1:54.85,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,800 Meters,Collegiate Conference of the South Perf List,Men
3,"Fair, Silas",SO-2,Berea,1:55.62,2023 Landon Bond Classic,"Apr 8, 2023",NaN,800 Meters,Collegiate Conference of the South Perf List,Men
4,"Halverson, Gary",JR-3,Piedmont,1:56.00,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",NaN,800 Meters,Collegiate Conference of the South Perf List,Men
5,"Creedon, Connor",JR-3,Piedmont,1:56.32,Flames Invitational,"Apr 7, 2023",NaN,800 Meters,Collegiate Conference of the South Perf List,Men
6,"Mellott, Josiah",SO-2,Covenant,1:58.50,Berry Field Day Invitational,"Apr 14, 2023",NaN,800 Meters,Collegiate Conference of the South Perf List,Men
7,"Arreola, Alexis",SO-2,Berea,1:58.71,Centre College Track & Field Twilight,"Apr 14, 2023",NaN,800 Meters,Collegiate Conference of the South Perf List,Men
8,"Bowles, Daniel",FR-1,Covenant,2:04.86,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,800 Meters,Collegiate Conference of the South Perf List,Men
9,"Elrod, Cole",SR-4,Piedmont,2:05.32,Berry Field Day Invitational,"Apr 14, 2023",NaN,800 Meters,Collegiate Conference of the South Perf List,Men
10,"Reasoner, Noah",SO-2,Berea,2:05.84,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",NaN,800 Meters,Collegiate Conference of the South Perf List,Men
