Rank,Athlete(s),Year,Team,Time/Distance,Meet,Meet Date,Wind,Event,Conference,Gender
17,"Nowlin, Jair",FR-1,Greenville,11.72,Greenville College Select Meet,"Apr 15, 2023",2.9,100 Meters,SLIAC Outdoor Performance List,Men
18,"Winston, Amari",FR-1,Greenville,11.74,Greenville College Select Meet,"Apr 15, 2023",2.9,100 Meters,SLIAC Outdoor Performance List,Men
19,"Parker, Jonathan",SO-2,Fontbonne,11.84,University of Mobile Invitational,"Apr 8, 2023",-0.1,100 Meters,SLIAC Outdoor Performance List,Men
20,"Sempumbu, Pius",SO-2,Principia,11.95,Wash U Invite,"Mar 31, 2023",2.2,100 Meters,SLIAC Outdoor Performance List,Men
21,"Clarkson, Ryan",FR-1,Spalding,11.99,Montreat College Open,"Mar 24, 2023",1.2,100 Meters,SLIAC Outdoor Performance List,Men
22,"Whitehead, Demontri",FR-1,Spalding,12.03,Jim Vargo Invitational,"Mar 17, 2023",1.8,100 Meters,SLIAC Outdoor Performance List,Men
23,"Wallace, Ben",JR-3,Westminster (Mo.),12.27,Greenville College Select Meet,"Apr 15, 2023",2.4,100 Meters,SLIAC Outdoor Performance List,Men
23,"Jones, Aaron",SO-2,Greenville,12.27,Wash U 5 Way,"Mar 25, 2023",1.4,100 Meters,SLIAC Outdoor Performance List,Men
25,"Reynolds, Ty",FR-1,Spalding,12.74,Jim Vargo Invitational,"Mar 17, 2023",2.5,100 Meters,SLIAC Outdoor Performance List,Men
1,"Sharp, Cayden",SR-4,Greenville,12.24,Greenville College Select Meet,"Apr 15, 2023",3.3,100 Meters,SLIAC Outdoor Performance List,Women
2,"Yakana, Sara",SO-2,Greenville,12.64,Greenville College Select Meet,"Apr 15, 2023",2.3,100 Meters,SLIAC Outdoor Performance List,Women
3,"Bradshaw, Cheyenne",FR-1,Greenville,12.78,Greenville College Select Meet,"Apr 15, 2023",2.3,100 Meters,SLIAC Outdoor Performance List,Women
4,"Huffstetter, Madelyn",JR-3,Fontbonne,12.92,Greenville College Select Meet,"Apr 15, 2023",2.9,100 Meters,SLIAC Outdoor Performance List,Women
5,"Fritz, Jocelyn",SO-2,Greenville,12.95,Wash U Invite,"Mar 31, 2023",2.5,100 Meters,SLIAC Outdoor Performance List,Women
6,"Seger, Alexa",JR-3,Greenville,13.07,Greenville College Select Meet,"Apr 15, 2023",2.3,100 Meters,SLIAC Outdoor Performance List,Women
7,"Boyer, Mirsa",FR-1,Principia,13.22,Illinois College True Blue Invite,"Apr 7, 2023",0.4,100 Meters,SLIAC Outdoor Performance List,Women
8,"Williams, Ariana",FR-1,Principia,13.35,Illinois College True Blue Invite,"Apr 7, 2023",2.0,100 Meters,SLIAC Outdoor Performance List,Women
8,"Kamara, Aissata",FR-1,Webster,13.35,Cougar Classic,"Apr 15, 2023",3.5,100 Meters,SLIAC Outdoor Performance List,Women
10,"Pierce, Madi",FR-1,Greenville,13.44,Greenville College Select Meet,"Apr 15, 2023",2.3,100 Meters,SLIAC Outdoor Performance List,Women
11,"Patton, Kianna",SO-2,Webster,13.62,Cougar Classic,"Apr 15, 2023",3.5,100 Meters,SLIAC Outdoor Performance List,Women
12,"Hagan, Shyanne",FR-1,Spalding,14.00,Montreat College Open,"Mar 24, 2023",-1.9,100 Meters,SLIAC Outdoor Performance List,Women
13,"Reinhardt, Vivienne",SO-2,Spalding,14.19,Centre College Track & Field Twilight,"Apr 14, 2023",+0.0,100 Meters,SLIAC Outdoor Performance List,Women
14,"Kleist, Kaylee",FR-1,Principia,15.10,Wash U Invite,"Mar 31, 2023",2.8,100 Meters,SLIAC Outdoor Performance List,Women
15,"Amwikato, Lessly",FR-1,Principia,15.22,Greenville College Select Meet,"Apr 15, 2023",3.2,100 Meters,SLIAC Outdoor Performance List,Women
1,"Hamilton, Tyshawn",SO-2,Greenville,21.77,Greenville College Select Meet,"Apr 15, 2023",3.0,200 Meters,SLIAC Outdoor Performance List,Men
2,"Perez, Elijah",SR-4,Webster,21.96,Gibson Invitational & Multis,"Apr 13, 2023",1.2,200 Meters,SLIAC Outdoor Performance List,Men
3,"LaTouche, Chase",SO-2,Greenville,22.13,Wash U 5 Way,"Mar 25, 2023",0.8,200 Meters,SLIAC Outdoor Performance List,Men
4,"Harris, Kourtland",FR-1,Greenville,22.17,Greenville College Select Meet,"Apr 15, 2023",3.2,200 Meters,SLIAC Outdoor Performance List,Men
5,"Garrett, Marcus",FR-1,Greenville,22.49,Wash U Invite,"Mar 31, 2023",3.4,200 Meters,SLIAC Outdoor Performance List,Men
6,"Trevino, Claudio",SO-2,Greenville,22.58,Wash U Invite,"Mar 31, 2023",1.6,200 Meters,SLIAC Outdoor Performance List,Men
7,"Andino, Noel",SO-2,Greenville,22.66,Wash U Invite,"Mar 31, 2023",1.6,200 Meters,SLIAC Outdoor Performance List,Men
8,"Teal, Elijah",JR-3,Westminster (Mo.),22.73,McKendree Classic,"Apr 7, 2023",-0.7,200 Meters,SLIAC Outdoor Performance List,Men
9,"Clark, Joshua",SO-2,Webster,22.76,Illinois College True Blue Invite,"Apr 7, 2023",0.3,200 Meters,SLIAC Outdoor Performance List,Men
10,"Exume, Walentz",SO-2,Greenville,22.94,Greenville College Select Meet,"Apr 15, 2023",1.9,200 Meters,SLIAC Outdoor Performance List,Men
11,"Aubuchon, Steven",SO-2,Webster,22.97,Gibson Invitational & Multis,"Apr 13, 2023",3.2,200 Meters,SLIAC Outdoor Performance List,Men
12,"Peternel, Jordan",SO-2,Greenville,22.98,Greenville College Select Meet,"Apr 15, 2023",1.4,200 Meters,SLIAC Outdoor Performance List,Men
13,"Webb, Andre",JR-3,Fontbonne,23.03,Greenville College Select Meet,"Apr 15, 2023",2.3,200 Meters,SLIAC Outdoor Performance List,Men
14,"Feess, Dominic",JR-3,Greenville,23.20,Wash U Invite,"Mar 31, 2023",4.2,200 Meters,SLIAC Outdoor Performance List,Men
15,"Koranteng, Nana",FR-1,Principia,23.36,Illinois College True Blue Invite,"Apr 7, 2023",2.5,200 Meters,SLIAC Outdoor Performance List,Men
16,"Merrit, Austin",FR-1,Webster,23.42,Illinois College True Blue Invite,"Apr 7, 2023",2.5,200 Meters,SLIAC Outdoor Performance List,Men
17,"Baraza, Juniour",JR-3,Principia,23.44,2023 Falcon Classic & Multi,"Mar 17, 2023",-1.5,200 Meters,SLIAC Outdoor Performance List,Men
18,"Hussey, Dillon",JR-3,Principia,23.55,Wash U Invite,"Mar 31, 2023",2.7,200 Meters,SLIAC Outdoor Performance List,Men
19,"Parker, Jonathan",SO-2,Fontbonne,23.60,Greenville College Select Meet,"Apr 15, 2023",1.9,200 Meters,SLIAC Outdoor Performance List,Men
20,"Kunzeman, Tate",FR-1,Blackburn,23.96,Greenville College Select Meet,"Apr 15, 2023",3.1,200 Meters,SLIAC Outdoor Performance List,Men
21,"Winston, Amari",FR-1,Greenville,23.99,Wash U Invite,"Mar 31, 2023",2.7,200 Meters,SLIAC Outdoor Performance List,Men
22,"Nowlin, Jair",FR-1,Greenville,24.29,Greenville College Select Meet,"Apr 15, 2023",3.1,200 Meters,SLIAC Outdoor Performance List,Men
22,"Clarkson, Ryan",FR-1,Spalding,24.29,Montreat College Open,"Mar 24, 2023",-2.1,200 Meters,SLIAC Outdoor Performance List,Men
24,"Hall-Baker, KeYonn",JR-3,Fontbonne,24.32,Miner Invitational,"Mar 24, 2023",+0.0,200 Meters,SLIAC Outdoor Performance List,Men
25,"Jones, Aaron",SO-2,Greenville,24.49,Greenville College Select Meet,"Apr 15, 2023",3.1,200 Meters,SLIAC Outdoor Performance List,Men
1,"Sharp, Cayden",SR-4,Greenville,25.28,Gibson Invitational & Multis,"Apr 13, 2023",0.9,200 Meters,SLIAC Outdoor Performance List,Women
2,"Owens, Eyonna",FR-1,Greenville,26.41,Wash U Invite,"Mar 31, 2023",3.2,200 Meters,SLIAC Outdoor Performance List,Women
3,"Sidique, Moenaisa",SO-2,Westminster (Mo.),26.43,Greenville College Select Meet,"Apr 15, 2023",2.0,200 Meters,SLIAC Outdoor Performance List,Women
4,"Fritz, Jocelyn",SO-2,Greenville,26.99,Illinois College True Blue Invite,"Apr 7, 2023",1.5,200 Meters,SLIAC Outdoor Performance List,Women
5,"Bradshaw, Cheyenne",FR-1,Greenville,27.04,Greenville College Select Meet,"Apr 15, 2023",2.0,200 Meters,SLIAC Outdoor Performance List,Women
6,"Huffstetter, Madelyn",JR-3,Fontbonne,27.35,Greenville College Select Meet,"Apr 15, 2023",1.8,200 Meters,SLIAC Outdoor Performance List,Women
7,"Boyer, Mirsa",FR-1,Principia,27.45,Wash U Invite,"Mar 31, 2023",2.7,200 Meters,SLIAC Outdoor Performance List,Women
8,"Lofgren, Alexa",SO-2,Fontbonne,27.52,Miner Invitational,"Mar 24, 2023",+0.0,200 Meters,SLIAC Outdoor Performance List,Women
9,"Myers, Hannah",FR-1,Westminster (Mo.),27.62,Greenville College Select Meet,"Apr 15, 2023",3.3,200 Meters,SLIAC Outdoor Performance List,Women
10,"Barnes, Micah",JR-3,Webster,27.73,Illinois College True Blue Invite,"Apr 7, 2023",1.5,200 Meters,SLIAC Outdoor Performance List,Women
11,"Jones, Vanessa",SR-4,Webster,27.77,Illinois College True Blue Invite,"Apr 7, 2023",2.5,200 Meters,SLIAC Outdoor Performance List,Women
12,"Kamara, Aissata",FR-1,Webster,27.89,Cougar Classic,"Apr 15, 2023",1.4,200 Meters,SLIAC Outdoor Performance List,Women
13,"Pierce, Madi",FR-1,Greenville,28.02,Greenville College Select Meet,"Apr 15, 2023",1.8,200 Meters,SLIAC Outdoor Performance List,Women
14,"Patton, Kianna",SO-2,Webster,28.96,Illinois College True Blue Invite,"Apr 7, 2023",1.4,200 Meters,SLIAC Outdoor Performance List,Women
15,"Hagan, Shyanne",FR-1,Spalding,29.19,Montreat College Open,"Mar 24, 2023",NWI,200 Meters,SLIAC Outdoor Performance List,Women
16,"Reinhardt, Vivienne",SO-2,Spalding,29.92,Centre College Track & Field Twilight,"Apr 14, 2023",+0.0,200 Meters,SLIAC Outdoor Performance List,Women
17,"Kleist, Kaylee",FR-1,Principia,30.29,Wash U Invite,"Mar 31, 2023",3.6,200 Meters,SLIAC Outdoor Performance List,Women
18,"Amwikato, Lessly",FR-1,Principia,31.61,Greenville College Select Meet,"Apr 15, 2023",2.0,200 Meters,SLIAC Outdoor Performance List,Women
1,"LaTouche, Chase",SO-2,Greenville,49.01,Illinois College True Blue Invite,"Apr 7, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
2,"Koranteng, Nana",FR-1,Principia,49.71,Illinois College True Blue Invite,"Apr 7, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
3,"Trevino, Claudio",SO-2,Greenville,50.11,Illinois College True Blue Invite,"Apr 7, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
4,"Andino, Noel",SO-2,Greenville,50.39,Greenville College Select Meet,"Apr 15, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
5,"Baraza, Juniour",JR-3,Principia,51.03,Illinois College True Blue Invite,"Apr 7, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
6,"Hussey, Dillon",JR-3,Principia,52.04,Illinois College True Blue Invite,"Apr 7, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
7,"McMinns, James",SO-2,Greenville,52.19,Greenville College Select Meet,"Apr 15, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
8,"Clark, Joshua",SO-2,Webster,52.50,2023 CMU Invite,"Mar 31, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
9,"Franz, Jalen",SO-2,Greenville,52.52,Illinois College True Blue Invite,"Apr 7, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
10,"James, Howard",SO-2,Principia,53.21,Wash U Invite,"Mar 31, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
11,"Janning, Gavin",FR-1,Spalding,53.73,Montreat College Open,"Mar 24, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
12,"Gillaspy, Tanner",SO-2,Westminster (Mo.),54.11,McKendree Classic,"Apr 7, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
13,"Alleyne, Khlil",SO-2,Eureka,54.51,Greenville College Select Meet,"Apr 15, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
14,"Clarkson, Ryan",FR-1,Spalding,54.92,Centre College Track & Field Twilight,"Apr 14, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
15,"Kunzeman, Tate",FR-1,Blackburn,54.95,Illinois College True Blue Invite,"Apr 7, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
16,"Hall-Baker, KeYonn",JR-3,Fontbonne,55.74,University of Mobile Invitational,"Apr 8, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
17,"Merrit, Austin",FR-1,Webster,56.19,2023 CMU Invite,"Mar 31, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
18,"Hord, Locke",JR-3,Blackburn,56.60,Wash U Invite,"Mar 31, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
19,"Teig, Will",FR-1,Blackburn,57.63,Wash U Invite,"Mar 31, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
20,"Blair, Tobin",SO-2,Principia,57.66,Wash U Invite,"Mar 31, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
21,"Alarcon, Gerardo",FR-1,Greenville,57.76,Illinois College True Blue Invite,"Apr 7, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
22,"Dumorney, Fabian",SO-2,Greenville,58.63,Wash U Invite,"Mar 31, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
23,"Amador, Jose",FR-1,Eureka,59.47,2023 Millikin Alumni Invite,"Apr 1, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
24,"Forrest, Bradley",FR-1,Fontbonne,1:02.34,Greenville College Select Meet,"Apr 15, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
25,"Strawkas, Brayton",FR-1,Eureka,1:04.73,Illinois College True Blue Invite,"Apr 7, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Men
1,"Owens, Eyonna",FR-1,Greenville,1:00.16,Greenville College Select Meet,"Apr 15, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Women
2,"Sidique, Moenaisa",SO-2,Westminster (Mo.),1:01.31,McKendree Classic,"Apr 7, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Women
3,"Fisher, Rachel",FR-1,Eureka,1:03.01,Greenville College Select Meet,"Apr 15, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Women
4,"Barnes, Micah",JR-3,Webster,1:03.34,Illinois College True Blue Invite,"Apr 7, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Women
5,"Lofgren, Alexa",SO-2,Fontbonne,1:03.52,University of Mobile Invitational,"Apr 8, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Women
6,"Roberts, Alexis",SO-2,Greenville,1:04.24,Illinois College True Blue Invite,"Apr 7, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Women
7,"Compton, Vanessa",SO-2,Greenville,1:06.00,Wash U Invite,"Mar 31, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Women
8,"Geppert, Payten",SO-2,Greenville,1:06.11,Greenville College Select Meet,"Apr 15, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Women
9,"McKee, Brooklyn",FR-1,Greenville,1:06.95,Wash U Invite,"Mar 31, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Women
10,"Onyechi, Joy",FR-1,Principia,1:08.08,Illinois College True Blue Invite,"Apr 7, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Women
11,"Coleman, Kiera",FR-1,Greenville,1:08.13,Greenville College Select Meet,"Apr 15, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Women
12,"Reinhardt, Vivienne",SO-2,Spalding,1:09.32,2023 Landon Bond Classic,"Apr 8, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Women
13,"Randall, Jaden",FR-1,Eureka,1:09.57,Greenville College Select Meet,"Apr 15, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Women
14,"Schwaab, Eva",SO-2,Greenville,1:10.63,Wash U 5 Way,"Mar 25, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Women
15,"Leslie, Madi",FR-1,Principia,1:12.18,2023 Falcon Classic & Multi,"Mar 17, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Women
16,"Senser, Lia",FR-1,Principia,1:16.83,2023 Falcon Classic & Multi,"Mar 17, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Women
17,"Eitzenhefer, Emily",JR-3,Blackburn,1:17.00,Illinois College True Blue Invite,"Apr 7, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Women
18,"Bryant, Alyssa",SO-2,Eureka,1:18.31,Illinois College True Blue Invite,"Apr 7, 2023",NaN,400 Meters,SLIAC Outdoor Performance List,Women
1,"Koranteng, Nana",FR-1,Principia,1:56.37,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
2,"Gomez, Joe",SO-2,Greenville,1:56.73,Illinois College True Blue Invite,"Apr 7, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
3,"Triggs, Kaelin",JR-3,Webster,1:57.43,2023 CMU Invite,"Mar 31, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
4,"Carlson, Kaleb",SR-4,Greenville,1:57.94,Illinois College True Blue Invite,"Apr 7, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
5,"Estrada, Gianni",SO-2,Greenville,1:58.62,Illinois College True Blue Invite,"Apr 7, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
6,"Rutledge, Drake",FR-1,Greenville,1:59.73,Wash U 5 Way,"Mar 25, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
7,"Atkins, Isaiah",JR-3,Greenville,2:01.51,Illinois College True Blue Invite,"Apr 7, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
8,"Franz, Jalen",SO-2,Greenville,2:01.61,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
9,"Hussey, Dillon",JR-3,Principia,2:01.76,Wash U Invite,"Mar 31, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
10,"Goodenow, James",SO-2,Greenville,2:03.70,Wash U Invite,"Mar 31, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
11,"Heath, Rex",FR-1,Principia,2:04.20,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
12,"Espinoza, Osvaldo",SO-2,Greenville,2:04.33,Illinois College True Blue Invite,"Apr 7, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
13,"Giles, Michael",SO-2,Westminster (Mo.),2:07.20,McKendree Classic,"Apr 7, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
13,"Frye, Wyatt",FR-1,Spalding,2:07.20,Centre College Track & Field Twilight,"Apr 14, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
15,"Alarcon, Gerardo",FR-1,Greenville,2:08.84,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
16,"Janning, Gavin",FR-1,Spalding,2:09.27,2023 Landon Bond Classic,"Apr 8, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
17,"Wenke, Joey",SO-2,Greenville,2:09.45,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
18,"Nutwell, Aaron",FR-1,Principia,2:11.00,Illinois College True Blue Invite,"Apr 7, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
19,"Webster, Bailey",FR-1,Eureka,2:11.02,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
20,"Proctor, Zach",FR-1,Principia,2:11.33,Illinois College True Blue Invite,"Apr 7, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
21,"Goodenow, Joseph",SO-2,Greenville,2:12.31,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
22,"Atkins, Eli",JR-3,Greenville,2:13.91,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
23,"Hord, Locke",JR-3,Blackburn,2:14.48,Illinois College True Blue Invite,"Apr 7, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
24,"Amador, Jose",FR-1,Eureka,2:14.79,Illinois College True Blue Invite,"Apr 7, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
25,"Hoekel, Gabriel",FR-1,Fontbonne,2:14.89,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Men
1,"Mansfield, Olivia",SO-2,Greenville,2:26.31,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Women
2,"Fisher, Rachel",FR-1,Eureka,2:26.54,2023 EIU Big Blue,"Mar 24, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Women
3,"Swinigan, Norah",FR-1,Greenville,2:30.84,Illinois College True Blue Invite,"Apr 7, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Women
4,"Heffernan, Karissa",SO-2,Eureka,2:30.90,2023 EIU Big Blue,"Mar 24, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Women
5,"McKee, Brooklyn",FR-1,Greenville,2:31.51,Wash U 5 Way,"Mar 25, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Women
6,"Compton, Vanessa",SO-2,Greenville,2:33.31,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Women
7,"Bartz, Megan",SR-4,Webster,2:35.33,2023 CMU Invite,"Mar 31, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Women
8,"Sharp, Cayden",SR-4,Greenville,2:36.66,Gibson Invitational & Multis,"Apr 13, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Women
9,"Logan, Sedina",SO-2,Greenville,2:38.16,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Women
10,"Brown, Leah",JR-3,Greenville,2:41.13,Wash U Invite,"Mar 31, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Women
11,"Hintz, Makenna",SO-2,Greenville,2:44.53,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Women
12,"Richards, Geena",JR-3,Principia,2:44.63,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Women
13,"Onyechi, Joy",FR-1,Principia,2:48.31,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Women
14,"Wymer, Hannah",FR-1,Principia,2:50.96,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Women
15,"Cieply, Kyrstyn",SO-2,Principia,2:52.42,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Women
16,"Stewart, Natalie",FR-1,Westminster (Mo.),2:56.84,McKendree Classic,"Apr 7, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Women
17,"Randall, Jaden",FR-1,Eureka,2:59.09,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Women
18,"Koskey, Molly",SR-4,Blackburn,3:01.18,Wash U Invite,"Mar 31, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Women
19,"Tessman, Alana",SO-2,Principia,3:04.90,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Women
20,"Hill, Haley",JR-3,Principia,3:16.36,2023 Falcon Classic & Multi,"Mar 17, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Women
21,"Kimbro, Sarah",JR-3,Eureka,3:19.16,2023 Millikin Alumni Invite,"Apr 1, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Women
22,"Bryant, Alyssa",SO-2,Eureka,3:30.01,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,SLIAC Outdoor Performance List,Women
1,"Estrada, Gianni",SO-2,Greenville,3:55.66,Greenville College Select Meet,"Apr 15, 2023",NaN,1500 Meters,SLIAC Outdoor Performance List,Men
2,"Carlson, Kaleb",SR-4,Greenville,3:58.54,Greenville College Select Meet,"Apr 15, 2023",NaN,1500 Meters,SLIAC Outdoor Performance List,Men
3,"Gomez, Joe",SO-2,Greenville,4:07.10,Greenville College Select Meet,"Apr 15, 2023",NaN,1500 Meters,SLIAC Outdoor Performance List,Men
4,"Perry, Jeremiah",SO-2,Greenville,4:11.02,Illinois College True Blue Invite,"Apr 7, 2023",NaN,1500 Meters,SLIAC Outdoor Performance List,Men
5,"Triggs, Kaelin",JR-3,Webster,4:11.47,Illinois College True Blue Invite,"Apr 7, 2023",NaN,1500 Meters,SLIAC Outdoor Performance List,Men
