Rank,Athlete(s),Year,Team,Time/Distance,Meet,Meet Date,Wind,Event,Conference,Gender
20,"Walker, Moray",FR-1,Buffalo State,11.29,Bison Outdoor Classic,"Apr 14, 2023",0.7,100 Meters,SUNYAC Outdoor Performance List,Men
21,"Harrington, Aidan",JR-3,Oswego State,11.31,Cortland Red Dragon Open,"Apr 8, 2023",+0.0,100 Meters,SUNYAC Outdoor Performance List,Men
22,"Jerome, Joshua",FR-1,Oneonta,11.32,Bison Outdoor Classic,"Apr 14, 2023",0.5,100 Meters,SUNYAC Outdoor Performance List,Men
23,"Mars, Dan",FR-1,Oswego State,11.34,Brockport Multi & Invitational,"Apr 14, 2023",0.9,100 Meters,SUNYAC Outdoor Performance List,Men
23,"Boothby, Eli",FR-1,SUNY Geneseo,11.34,Geneseo Early Season Invitational,"Apr 2, 2023",1.2,100 Meters,SUNYAC Outdoor Performance List,Men
25,"Serp, Ryan",SR-4,Cortland St.,11.35,2023 Susquehanna Easter Invite,"Apr 8, 2023",2.2,100 Meters,SUNYAC Outdoor Performance List,Men
26,"Oduro, Junior",SO-2,Potsdam St.,11.49,RPI Under the Lights Invite 2023,"Apr 14, 2023",1.3,100 Meters,SUNYAC Outdoor Performance List,Men
27,"O'Gorman, Andrew",SR-4,Cortland St.,11.51,2023 Hamilton College Continental Invitational,"Apr 1, 2023",0.1,100 Meters,SUNYAC Outdoor Performance List,Men
28,"Lewis, Marcus",FR-1,SUNY Geneseo,11.54,Geneseo Early Season Invitational,"Apr 2, 2023",1.8,100 Meters,SUNYAC Outdoor Performance List,Men
29,"Jensen, Evan",SO-2,Cortland St.,11.55,2023 Danny Curran Invitational,"Mar 30, 2023",-0.5,100 Meters,SUNYAC Outdoor Performance List,Men
29,"Roehrig, Nathan",FR-1,Brockport St.,11.55,Geneseo Early Season Invitational,"Apr 2, 2023",-0.4,100 Meters,SUNYAC Outdoor Performance List,Men
31,"Grinion, Ayden",FR-1,Brockport St.,11.58,Brockport Multi & Invitational,"Apr 14, 2023",2.4,100 Meters,SUNYAC Outdoor Performance List,Men
32,"Darrigo, Nick",FR-1,Oneonta,11.59,Bison Outdoor Classic,"Apr 14, 2023",0.7,100 Meters,SUNYAC Outdoor Performance List,Men
33,"Andreski, Kevin",FR-1,Cortland St.,11.60,Cortland Upstate Alternative,"Apr 15, 2023",2.3,100 Meters,SUNYAC Outdoor Performance List,Men
34,"Broadnax, Mathew",JR-3,Oswego State,11.63,Geneseo Early Season Invitational,"Apr 2, 2023",1.4,100 Meters,SUNYAC Outdoor Performance List,Men
35,"Lewis, Jordan",SR-4,Cortland St.,11.64,Cortland Upstate Alternative,"Apr 15, 2023",1.9,100 Meters,SUNYAC Outdoor Performance List,Men
35,"Weiss, Alec",JR-3,Oneonta,11.64,Cortland Upstate Alternative,"Apr 15, 2023",2.5,100 Meters,SUNYAC Outdoor Performance List,Men
37,"Iwuagwu, Travis",FR-1,Cortland St.,11.66,Cortland Red Dragon Open,"Apr 8, 2023",+0.0,100 Meters,SUNYAC Outdoor Performance List,Men
38,"Muslim Dost, Nas",SO-2,Buffalo State,11.68,Vertklasse,"Mar 31, 2023",2.2,100 Meters,SUNYAC Outdoor Performance List,Men
39,"Olson, Dylan",SO-2,SUNY Geneseo,11.71,Geneseo Early Season Invitational,"Apr 2, 2023",1.7,100 Meters,SUNYAC Outdoor Performance List,Men
39,"Sesay, Alhagie-Sorie",SR-4,Cortland St.,11.71,2023 Danny Curran Invitational,"Mar 30, 2023",-0.3,100 Meters,SUNYAC Outdoor Performance List,Men
1,"Pittman, Autumn",SO-2,Cortland St.,12.41,Bison Outdoor Classic,"Apr 14, 2023",1.5,100 Meters,SUNYAC Outdoor Performance List,Women
2,"Laster, Khia",SO-2,Buffalo State,12.43,Vertklasse,"Mar 31, 2023",5.6,100 Meters,SUNYAC Outdoor Performance List,Women
3,"Shepardson, Gwen",SR-4,SUNY Geneseo,12.44,Geneseo Early Season Invitational,"Apr 2, 2023",2.6,100 Meters,SUNYAC Outdoor Performance List,Women
4,"Koutsourades, Kate",JR-3,SUNY Geneseo,12.53,Geneseo Early Season Invitational,"Apr 2, 2023",2.6,100 Meters,SUNYAC Outdoor Performance List,Women
5,"Levine, Sarah",SR-4,Brockport St.,12.55,Geneseo Early Season Invitational,"Apr 2, 2023",2.6,100 Meters,SUNYAC Outdoor Performance List,Women
6,"Montgomery, Mia",SR-4,Brockport St.,12.77,Brockport Multi & Invitational,"Apr 14, 2023",1.4,100 Meters,SUNYAC Outdoor Performance List,Women
7,"Sobczyk, Kendall",FR-1,Cortland St.,12.81,Bison Outdoor Classic,"Apr 14, 2023",0.7,100 Meters,SUNYAC Outdoor Performance List,Women
8,"Sawyer, Natalia",FR-1,Buffalo State,12.83,University at Buffalo Spring Opener,"Apr 8, 2023",-3.1,100 Meters,SUNYAC Outdoor Performance List,Women
9,"Klimow, Julianna",SO-2,SUNY Geneseo,12.87,Geneseo Early Season Invitational,"Apr 2, 2023",1.5,100 Meters,SUNYAC Outdoor Performance List,Women
10,"LaBelle, Alyssa",SR-4,Cortland St.,12.96,Bison Outdoor Classic,"Apr 14, 2023",0.7,100 Meters,SUNYAC Outdoor Performance List,Women
10,"Jacques, Katelyn",SO-2,SUNY Geneseo,12.96,RIT Invitational,"Apr 8, 2023",+0.0,100 Meters,SUNYAC Outdoor Performance List,Women
12,"Huba, Kayla",FR-1,SUNY Geneseo,12.97,RIT Invitational,"Apr 8, 2023",+0.0,100 Meters,SUNYAC Outdoor Performance List,Women
12,"Lewis, Josephine",SR-4,SUNY Geneseo,12.97,Brockport Multi & Invitational,"Apr 14, 2023",1.4,100 Meters,SUNYAC Outdoor Performance List,Women
14,"Wagner, Madison",FR-1,Potsdam St.,13.04,Saints Ice Broken Open,"Apr 1, 2023",7.0,100 Meters,SUNYAC Outdoor Performance List,Women
15,"Jackson, Danielle",JR-3,Oneonta,13.07,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.1,100 Meters,SUNYAC Outdoor Performance List,Women
16,"Petty, Margaret",FR-1,Oneonta,13.08,Cortland Upstate Alternative,"Apr 15, 2023",2.6,100 Meters,SUNYAC Outdoor Performance List,Women
17,"Nnate, Ejim",JR-3,Oneonta,13.13,Bison Outdoor Classic,"Apr 14, 2023",1.1,100 Meters,SUNYAC Outdoor Performance List,Women
18,"von Ahn, Hailey",SO-2,Potsdam St.,13.14,Saints Ice Broken Open,"Apr 1, 2023",4.2,100 Meters,SUNYAC Outdoor Performance List,Women
19,"Motto, Gianna",FR-1,Cortland St.,13.15,Cortland Upstate Alternative,"Apr 15, 2023",2.6,100 Meters,SUNYAC Outdoor Performance List,Women
20,"Lawless, Brianna",SR-4,Brockport St.,13.17,Geneseo Early Season Invitational,"Apr 2, 2023",1.8,100 Meters,SUNYAC Outdoor Performance List,Women
21,"Guilfoyle, Margaret",SO-2,SUNY Geneseo,13.21,Brockport Multi & Invitational,"Apr 14, 2023",0.5,100 Meters,SUNYAC Outdoor Performance List,Women
22,"Surowick, Allyson",SO-2,SUNY Geneseo,13.35,RIT Invitational,"Apr 8, 2023",0.6,100 Meters,SUNYAC Outdoor Performance List,Women
23,"Ollivierre-Ryner, Khaliah",SO-2,Cortland St.,13.45,Cortland Upstate Alternative,"Apr 15, 2023",2.6,100 Meters,SUNYAC Outdoor Performance List,Women
24,"Hebert, Avery",JR-3,Cortland St.,13.47,Cortland Red Dragon Open,"Apr 8, 2023",0.1,100 Meters,SUNYAC Outdoor Performance List,Women
25,"Ross, Julia",FR-1,Cortland St.,13.48,Cortland Red Dragon Open,"Apr 8, 2023",0.1,100 Meters,SUNYAC Outdoor Performance List,Women
26,"Nelson, Faith",SO-2,Cortland St.,13.52,Cortland Red Dragon Open,"Apr 8, 2023",0.1,100 Meters,SUNYAC Outdoor Performance List,Women
27,"Alvira, Ally",SO-2,SUNY Geneseo,13.54,Geneseo Early Season Invitational,"Apr 2, 2023",0.9,100 Meters,SUNYAC Outdoor Performance List,Women
28,"Machida, Ayaka",JR-3,SUNY Geneseo,13.56,Geneseo Early Season Invitational,"Apr 2, 2023",1.8,100 Meters,SUNYAC Outdoor Performance List,Women
29,"Sensini, Clara",SR-4,Brockport St.,13.58,RIT Invitational,"Apr 8, 2023",+0.0,100 Meters,SUNYAC Outdoor Performance List,Women
30,"Teglash, Stefani",SR-4,SUNY Geneseo,13.59,Brockport Multi & Invitational,"Apr 14, 2023",0.6,100 Meters,SUNYAC Outdoor Performance List,Women
31,"Johnson, Taylor",SO-2,Oneonta,13.62,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.8,100 Meters,SUNYAC Outdoor Performance List,Women
32,"Smock, Olivia",SO-2,SUNY Geneseo,13.64,Geneseo Early Season Invitational,"Apr 2, 2023",1.6,100 Meters,SUNYAC Outdoor Performance List,Women
33,"Bostic, Courtney",FR-1,Brockport St.,13.70,Geneseo Early Season Invitational,"Apr 2, 2023",+0.0,100 Meters,SUNYAC Outdoor Performance List,Women
34,"Zoch, Deanna",JR-3,Plattsburgh St.,13.82,Cortland Red Dragon Open,"Apr 8, 2023",0.1,100 Meters,SUNYAC Outdoor Performance List,Women
35,"Scarchilli, Mia",FR-1,Cortland St.,13.91,Cortland Upstate Alternative,"Apr 15, 2023",2.1,100 Meters,SUNYAC Outdoor Performance List,Women
1,"Jensen, Lance",SO-2,SUNY Geneseo,21.35,Geneseo Early Season Invitational,"Apr 2, 2023",-0.7,200 Meters,SUNYAC Outdoor Performance List,Men
2,"Jones, Aaron",SR-4,Cortland St.,21.90,Bison Outdoor Classic,"Apr 14, 2023",1.1,200 Meters,SUNYAC Outdoor Performance List,Men
3,"Goring, Coltrane",SR-4,Cortland St.,22.01,2023 Danny Curran Invitational,"Mar 30, 2023",-0.8,200 Meters,SUNYAC Outdoor Performance List,Men
4,"Morse, Brett",SR-4,Cortland St.,22.11,Bison Outdoor Classic,"Apr 14, 2023",+0.0,200 Meters,SUNYAC Outdoor Performance List,Men
5,"Cypress, Charles",FR-1,Plattsburgh St.,22.15,Penmen Relays,"Apr 15, 2023",1.7,200 Meters,SUNYAC Outdoor Performance List,Men
6,"Kent, Andrew",FR-1,SUNY Geneseo,22.31,RIT Invitational,"Apr 8, 2023",0.7,200 Meters,SUNYAC Outdoor Performance List,Men
7,"Jensen, Evan",SO-2,Cortland St.,22.40,2023 Danny Curran Invitational,"Mar 30, 2023",0.1,200 Meters,SUNYAC Outdoor Performance List,Men
8,"Abdo, Nick",SR-4,Fredonia,22.42,Bison Outdoor Classic,"Apr 14, 2023",1.6,200 Meters,SUNYAC Outdoor Performance List,Men
9,"Gavalas, Harrison",FR-1,Cortland St.,22.45,2023 Danny Curran Invitational,"Mar 30, 2023",-1.0,200 Meters,SUNYAC Outdoor Performance List,Men
10,"Ottenwalder, Aaron",FR-1,Brockport St.,22.52,RIT Invitational,"Apr 8, 2023",0.7,200 Meters,SUNYAC Outdoor Performance List,Men
11,"Manente, Eddie",FR-1,Cortland St.,22.64,Cortland Red Dragon Open,"Apr 8, 2023",1.8,200 Meters,SUNYAC Outdoor Performance List,Men
12,"Delany, Judson",FR-1,SUNY Geneseo,22.69,Geneseo Early Season Invitational,"Apr 2, 2023",-0.7,200 Meters,SUNYAC Outdoor Performance List,Men
13,"McGrath, Tyler",FR-1,Buffalo State,22.70,University at Buffalo Spring Opener,"Apr 8, 2023",+0.0,200 Meters,SUNYAC Outdoor Performance List,Men
14,"Mars, Dan",FR-1,Oswego State,22.71,Brockport Multi & Invitational,"Apr 14, 2023",2.4,200 Meters,SUNYAC Outdoor Performance List,Men
15,"Harrington, Aidan",JR-3,Oswego State,22.73,Geneseo Early Season Invitational,"Apr 2, 2023",-0.7,200 Meters,SUNYAC Outdoor Performance List,Men
16,"Durski, Michael",FR-1,Brockport St.,22.77,Brockport Multi & Invitational,"Apr 14, 2023",2.7,200 Meters,SUNYAC Outdoor Performance List,Men
17,"Sesay, Alhagie-Sorie",SR-4,Cortland St.,22.88,Cortland Upstate Alternative,"Apr 15, 2023",2.0,200 Meters,SUNYAC Outdoor Performance List,Men
18,"Schaffert, Matthew",FR-1,Cortland St.,22.90,2023 Danny Curran Invitational,"Mar 30, 2023",-0.7,200 Meters,SUNYAC Outdoor Performance List,Men
19,"Winn, Jacob",FR-1,Fredonia,22.91,Bison Outdoor Classic,"Apr 14, 2023",0.8,200 Meters,SUNYAC Outdoor Performance List,Men
20,"Higgins, Zaire",FR-1,Cortland St.,22.96,Cortland Upstate Alternative,"Apr 15, 2023",2.0,200 Meters,SUNYAC Outdoor Performance List,Men
21,"Williams, Jordan",FR-1,Plattsburgh St.,23.00,Cortland Red Dragon Open,"Apr 8, 2023",1.9,200 Meters,SUNYAC Outdoor Performance List,Men
22,"Schrom, Justin",JR-3,Cortland St.,23.04,Cortland Upstate Alternative,"Apr 15, 2023",2.0,200 Meters,SUNYAC Outdoor Performance List,Men
23,"Walker, Moray",FR-1,Buffalo State,23.05,University at Buffalo Spring Opener,"Apr 8, 2023",2.5,200 Meters,SUNYAC Outdoor Performance List,Men
24,"Jerome, Joshua",FR-1,Oneonta,23.07,Cortland Red Dragon Open,"Apr 8, 2023",1.9,200 Meters,SUNYAC Outdoor Performance List,Men
25,"Jarski, Luke",JR-3,Oneonta,23.08,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.4,200 Meters,SUNYAC Outdoor Performance List,Men
26,"Onuoha, Toby",SR-4,Fredonia,23.17,RIT Invitational,"Apr 8, 2023",0.7,200 Meters,SUNYAC Outdoor Performance List,Men
27,"O'Gorman, Andrew",SR-4,Cortland St.,23.18,2023 Hamilton College Continental Invitational,"Apr 1, 2023",0.2,200 Meters,SUNYAC Outdoor Performance List,Men
28,"Lewis, Marcus",FR-1,SUNY Geneseo,23.19,RIT Invitational,"Apr 8, 2023",3.3,200 Meters,SUNYAC Outdoor Performance List,Men
29,"Broadnax, Mathew",JR-3,Oswego State,23.22,Cortland Red Dragon Open,"Apr 8, 2023",1.8,200 Meters,SUNYAC Outdoor Performance List,Men
30,"Marsowicz, Nick",SO-2,Fredonia,23.27,Bison Outdoor Classic,"Apr 14, 2023",1.6,200 Meters,SUNYAC Outdoor Performance List,Men
31,"Geschwind, Josh",FR-1,Cortland St.,23.31,Cortland Upstate Alternative,"Apr 15, 2023",1.9,200 Meters,SUNYAC Outdoor Performance List,Men
32,"Iwuagwu, Travis",FR-1,Cortland St.,23.34,2023 Danny Curran Invitational,"Mar 30, 2023",-0.6,200 Meters,SUNYAC Outdoor Performance List,Men
32,"Nix, Howard",FR-1,Brockport St.,23.34,RIT Invitational,"Apr 8, 2023",3.3,200 Meters,SUNYAC Outdoor Performance List,Men
32,"Garafola, Aidan",FR-1,Cortland St.,23.34,2023 Hamilton College Continental Invitational,"Apr 1, 2023",3.5,200 Meters,SUNYAC Outdoor Performance List,Men
35,"Darrigo, Nick",FR-1,Oneonta,23.35,Bison Outdoor Classic,"Apr 14, 2023",+0.0,200 Meters,SUNYAC Outdoor Performance List,Men
36,"Ibalio, David",SO-2,Buffalo State,23.40,University at Buffalo Spring Opener,"Apr 8, 2023",0.2,200 Meters,SUNYAC Outdoor Performance List,Men
37,"Frost, Evan",FR-1,SUNY Geneseo,23.43,Brockport Multi & Invitational,"Apr 14, 2023",2.4,200 Meters,SUNYAC Outdoor Performance List,Men
38,"Roehrig, Nathan",FR-1,Brockport St.,23.53,Brockport Multi & Invitational,"Apr 14, 2023",2.4,200 Meters,SUNYAC Outdoor Performance List,Men
39,"Awolowo, Oba",FR-1,Cortland St.,23.56,2023 Danny Curran Invitational,"Mar 30, 2023",-0.9,200 Meters,SUNYAC Outdoor Performance List,Men
1,"Barber, Janyll",SR-4,Plattsburgh St.,25.19,Saints Ice Broken Open,"Apr 1, 2023",5.4,200 Meters,SUNYAC Outdoor Performance List,Women
2,"Sawyer, Natalia",FR-1,Buffalo State,25.25,University at Buffalo Spring Opener,"Apr 8, 2023",0.9,200 Meters,SUNYAC Outdoor Performance List,Women
3,"Shepardson, Gwen",SR-4,SUNY Geneseo,25.49,Geneseo Early Season Invitational,"Apr 2, 2023",-0.3,200 Meters,SUNYAC Outdoor Performance List,Women
4,"Koutsourades, Kate",JR-3,SUNY Geneseo,25.57,Brockport Multi & Invitational,"Apr 14, 2023",1.8,200 Meters,SUNYAC Outdoor Performance List,Women
5,"Pittman, Autumn",SO-2,Cortland St.,25.65,Bison Outdoor Classic,"Apr 14, 2023",+0.0,200 Meters,SUNYAC Outdoor Performance List,Women
6,"Pynn, Sam",SO-2,SUNY Geneseo,25.68,Brockport Multi & Invitational,"Apr 14, 2023",1.8,200 Meters,SUNYAC Outdoor Performance List,Women
7,"Klimow, Julianna",SO-2,SUNY Geneseo,25.97,Brockport Multi & Invitational,"Apr 14, 2023",1.8,200 Meters,SUNYAC Outdoor Performance List,Women
8,"Levine, Sarah",SR-4,Brockport St.,26.07,Brockport Multi & Invitational,"Apr 14, 2023",2.0,200 Meters,SUNYAC Outdoor Performance List,Women
9,"Laster, Khia",SO-2,Buffalo State,26.08,Bison Outdoor Classic,"Apr 14, 2023",+0.0,200 Meters,SUNYAC Outdoor Performance List,Women
10,"Huba, Kayla",FR-1,SUNY Geneseo,26.09,Brockport Multi & Invitational,"Apr 14, 2023",1.8,200 Meters,SUNYAC Outdoor Performance List,Women
11,"Wise, Marissa",SO-2,Brockport St.,26.34,Bison Outdoor Classic,"Apr 14, 2023",1.6,200 Meters,SUNYAC Outdoor Performance List,Women
12,"Jacques, Katelyn",SO-2,SUNY Geneseo,26.70,Geneseo Early Season Invitational,"Apr 2, 2023",-0.8,200 Meters,SUNYAC Outdoor Performance List,Women
13,"Raczka, Jenna",SO-2,Buffalo State,26.72,University at Buffalo Spring Opener,"Apr 8, 2023",1.0,200 Meters,SUNYAC Outdoor Performance List,Women
14,"Guilfoyle, Margaret",SO-2,SUNY Geneseo,26.76,RIT Invitational,"Apr 8, 2023",1.6,200 Meters,SUNYAC Outdoor Performance List,Women
15,"LaBelle, Alyssa",SR-4,Cortland St.,26.78,Bison Outdoor Classic,"Apr 14, 2023",1.1,200 Meters,SUNYAC Outdoor Performance List,Women
16,"Jackson, Danielle",JR-3,Oneonta,26.79,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.6,200 Meters,SUNYAC Outdoor Performance List,Women
17,"Kiehl, Lena",SO-2,SUNY Geneseo,26.96,RIT Invitational,"Apr 8, 2023",0.7,200 Meters,SUNYAC Outdoor Performance List,Women
18,"Sobczyk, Kendall",FR-1,Cortland St.,27.04,Bison Outdoor Classic,"Apr 14, 2023",+0.0,200 Meters,SUNYAC Outdoor Performance List,Women
19,"Nnate, Ejim",JR-3,Oneonta,27.14,Bison Outdoor Classic,"Apr 14, 2023",+0.0,200 Meters,SUNYAC Outdoor Performance List,Women
20,"von Ahn, Hailey",SO-2,Potsdam St.,27.26,Saints Ice Broken Open,"Apr 1, 2023",5.4,200 Meters,SUNYAC Outdoor Performance List,Women
21,"Seabury, Maris",JR-3,Cortland St.,27.41,2023 Danny Curran Invitational,"Mar 30, 2023",-0.7,200 Meters,SUNYAC Outdoor Performance List,Women
22,"Johnson, McKenna",FR-1,SUNY Geneseo,27.42,RIT Invitational,"Apr 8, 2023",1.6,200 Meters,SUNYAC Outdoor Performance List,Women
23,"Lewis, Josephine",SR-4,SUNY Geneseo,27.44,Brockport Multi & Invitational,"Apr 14, 2023",1.8,200 Meters,SUNYAC Outdoor Performance List,Women
24,"Bostic, Courtney",FR-1,Brockport St.,27.45,Brockport Multi & Invitational,"Apr 14, 2023",1.8,200 Meters,SUNYAC Outdoor Performance List,Women
25,"Fitting, Michelle",SO-2,SUNY Geneseo,27.49,Brockport Multi & Invitational,"Apr 14, 2023",1.0,200 Meters,SUNYAC Outdoor Performance List,Women
26,"Teglash, Stefani",SR-4,SUNY Geneseo,27.55,RIT Invitational,"Apr 8, 2023",0.7,200 Meters,SUNYAC Outdoor Performance List,Women
27,"Lawless, Brianna",SR-4,Brockport St.,27.56,Geneseo Early Season Invitational,"Apr 2, 2023",-0.3,200 Meters,SUNYAC Outdoor Performance List,Women
28,"Motto, Gianna",FR-1,Cortland St.,27.60,Cortland Upstate Alternative,"Apr 15, 2023",1.2,200 Meters,SUNYAC Outdoor Performance List,Women
29,"Thompson, Morgan",SO-2,Plattsburgh St.,27.63,Penmen Relays,"Apr 15, 2023",3.4,200 Meters,SUNYAC Outdoor Performance List,Women
30,"Hebert, Avery",JR-3,Cortland St.,27.67,2023 Danny Curran Invitational,"Mar 30, 2023",-1.0,200 Meters,SUNYAC Outdoor Performance List,Women
31,"Kruger, Abrianna",JR-3,SUNY Geneseo,27.73,Brockport Multi & Invitational,"Apr 14, 2023",1.8,200 Meters,SUNYAC Outdoor Performance List,Women
32,"Nelson, Faith",SO-2,Cortland St.,27.77,Cortland Red Dragon Open,"Apr 8, 2023",-1.2,200 Meters,SUNYAC Outdoor Performance List,Women
33,"Montgomery, Mia",SR-4,Brockport St.,27.81,RIT Invitational,"Apr 8, 2023",0.7,200 Meters,SUNYAC Outdoor Performance List,Women
34,"Lawrence, Brooklyn",SO-2,Buffalo State,27.84,Vertklasse,"Mar 31, 2023",1.1,200 Meters,SUNYAC Outdoor Performance List,Women
1,"Sheridan, Kieran",SR-4,SUNY Geneseo,47.65,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Meters,SUNYAC Outdoor Performance List,Men
2,"Miller, Jacob",FR-1,SUNY Geneseo,48.23,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Meters,SUNYAC Outdoor Performance List,Men
3,"Goring, Coltrane",SR-4,Cortland St.,48.25,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Meters,SUNYAC Outdoor Performance List,Men
4,"Rappazzo, Jason",JR-3,SUNY Geneseo,48.65,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Meters,SUNYAC Outdoor Performance List,Men
5,"Jensen, Evan",SO-2,Cortland St.,49.18,Cortland Red Dragon Open,"Apr 8, 2023",NaN,400 Meters,SUNYAC Outdoor Performance List,Men
6,"Durski, Michael",FR-1,Brockport St.,49.30,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Meters,SUNYAC Outdoor Performance List,Men
7,"Gavalas, Harrison",FR-1,Cortland St.,49.35,Cortland Red Dragon Open,"Apr 8, 2023",NaN,400 Meters,SUNYAC Outdoor Performance List,Men
8,"Goldszer, John",JR-3,SUNY Geneseo,49.49,RIT Invitational,"Apr 8, 2023",NaN,400 Meters,SUNYAC Outdoor Performance List,Men
9,"Knapp, Douglas",SR-4,Cortland St.,49.56,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Meters,SUNYAC Outdoor Performance List,Men
10,"Grinion, Ayden",FR-1,Brockport St.,49.81,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Meters,SUNYAC Outdoor Performance List,Men
11,"Abdo, Nick",SR-4,Fredonia,49.97,RIT Invitational,"Apr 8, 2023",NaN,400 Meters,SUNYAC Outdoor Performance List,Men
12,"Cypress, Charles",FR-1,Plattsburgh St.,50.16,Cortland Red Dragon Open,"Apr 8, 2023",NaN,400 Meters,SUNYAC Outdoor Performance List,Men
13,"Ottenwalder, Aaron",FR-1,Brockport St.,50.33,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,400 Meters,SUNYAC Outdoor Performance List,Men
14,"O'Gorman, Andrew",SR-4,Cortland St.,50.36,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Meters,SUNYAC Outdoor Performance List,Men
15,"Samuels, Richard",SR-4,Cortland St.,50.43,Cortland Red Dragon Open,"Apr 8, 2023",NaN,400 Meters,SUNYAC Outdoor Performance List,Men
16,"Onuoha, Toby",SR-4,Fredonia,50.46,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Meters,SUNYAC Outdoor Performance List,Men
17,"Kent, Andrew",FR-1,SUNY Geneseo,50.48,RIT Invitational,"Apr 8, 2023",NaN,400 Meters,SUNYAC Outdoor Performance List,Men
18,"Jarski, Luke",JR-3,Oneonta,50.57,2023 Hamilton College Continental Invitational,"Apr 1, 2023",NaN,400 Meters,SUNYAC Outdoor Performance List,Men
19,"Wilsoncroft, Nate",SR-4,Cortland St.,50.68,Cortland Red Dragon Open,"Apr 8, 2023",NaN,400 Meters,SUNYAC Outdoor Performance List,Men
20,"Marsowicz, Nick",SO-2,Fredonia,50.77,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Meters,SUNYAC Outdoor Performance List,Men
