Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
14,"Oliver, Gentry",FR-1,Manchester,11.39,2023 Millikin Alumni Invite,"Apr 1, 2023",3.1,100 Meters,HCAC Outdoor Performance List,Men
14,"Roberts, Zachary",JR-3,Franklin,11.39,Hanover Invitational 2023,"Mar 25, 2023",0.8,100 Meters,HCAC Outdoor Performance List,Men
16,"Baker, Ezra",FR-1,Franklin,11.44,Hanover Invitational 2023,"Mar 25, 2023",0.6,100 Meters,HCAC Outdoor Performance List,Men
17,"Warner, Elliott",FR-1,Mount St. Joseph,11.46,Hanover Invitational 2023,"Mar 25, 2023",0.6,100 Meters,HCAC Outdoor Performance List,Men
17,"Brackett, Prescott",SR-4,Rose-Hulman,11.46,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.5,100 Meters,HCAC Outdoor Performance List,Men
19,"Bronaugh, Tristen",JR-3,Manchester,11.48,2023 Millikin Alumni Invite,"Apr 1, 2023",3.1,100 Meters,HCAC Outdoor Performance List,Men
19,"Brownell, Kyle",JR-3,Rose-Hulman,11.48,Indiana DIII Track and Field Meet,"Apr 15, 2023",0.9,100 Meters,HCAC Outdoor Performance List,Men
21,"Range, Jalen",SO-2,Mount St. Joseph,11.51,OWU Marv Frye Invitational,"Apr 8, 2023",0.7,100 Meters,HCAC Outdoor Performance List,Men
22,"Smith, Micah",FR-1,Earlham,11.56,Alan Connie Shamrock Invitational,"Mar 16, 2023",4.8,100 Meters,HCAC Outdoor Performance List,Men
22,"Evers Smith, Kyle",FR-1,Mount St. Joseph,11.56,OWU Marv Frye Invitational,"Apr 8, 2023",-0.4,100 Meters,HCAC Outdoor Performance List,Men
22,"Amankwah, Winston",SR-4,Rose-Hulman,11.56,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",2.1,100 Meters,HCAC Outdoor Performance List,Men
25,"Dreyling, Justin",SR-4,Mount St. Joseph,11.59,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",-2.1,100 Meters,HCAC Outdoor Performance List,Men
26,"Schmidt, Ryan",SR-4,Rose-Hulman,11.67,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",1.5,100 Meters,HCAC Outdoor Performance List,Men
27,"Cowen, De'Andre",FR-1,Mount St. Joseph,11.69,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",2.6,100 Meters,HCAC Outdoor Performance List,Men
28,"Douglas, Mason",FR-1,Manchester,11.70,Indiana DIII Track and Field Meet,"Apr 15, 2023",3.2,100 Meters,HCAC Outdoor Performance List,Men
29,"Flaugh, Maddix",FR-1,Franklin,11.74,Marian University - Knight Open,"Mar 30, 2023",1.8,100 Meters,HCAC Outdoor Performance List,Men
30,"Maratea, Gavin",SO-2,Defiance,11.79,Tiffelberg Collegiate Open,"Apr 1, 2023",-0.2,100 Meters,HCAC Outdoor Performance List,Men
1,"O'Day, Sarah",SO-2,Franklin,12.32,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.8,100 Meters,HCAC Outdoor Performance List,Women
2,"Martin, Zaleeya",SR-4,Hanover,12.40,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.8,100 Meters,HCAC Outdoor Performance List,Women
3,"Markau, Lisa-Maria",SR-4,Defiance,12.42,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",3.6,100 Meters,HCAC Outdoor Performance List,Women
4,"Stansberry, Jada",FR-1,Anderson (Ind.),12.73,Hanover Invitational 2023,"Mar 25, 2023",-0.4,100 Meters,HCAC Outdoor Performance List,Women
5,"Agustin, Katrina",SR-4,Rose-Hulman,12.74,Pacesetter Sports Invitational,"Apr 1, 2023",3.1,100 Meters,HCAC Outdoor Performance List,Women
6,"Schifer, Madalynn",SR-4,Bluffton,13.05,Manchester University Invitational,"Apr 8, 2023",1.3,100 Meters,HCAC Outdoor Performance List,Women
7,"Haynes, Hailei",SO-2,Defiance,13.06,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",1.2,100 Meters,HCAC Outdoor Performance List,Women
8,"Adams, Alex",FR-1,Rose-Hulman,13.17,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",NWI,100 Meters,HCAC Outdoor Performance List,Women
9,"Blakely, Jay'ana",FR-1,Manchester,13.35,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.9,100 Meters,HCAC Outdoor Performance List,Women
10,"Drier, Julia",FR-1,Anderson (Ind.),13.39,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.9,100 Meters,HCAC Outdoor Performance List,Women
11,"Stanko, Adelle",SR-4,Manchester,13.59,2023 Millikin Alumni Invite,"Apr 1, 2023",2.4,100 Meters,HCAC Outdoor Performance List,Women
12,"Rowe, Abbey",JR-3,Transylvania,13.74,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",-0.3,100 Meters,HCAC Outdoor Performance List,Women
13,"Jones, Lacey",JR-3,Transylvania,13.99,Hanover Invitational 2023,"Mar 25, 2023",-0.4,100 Meters,HCAC Outdoor Performance List,Women
14,"Bell, Sydney",SO-2,Mount St. Joseph,14.02,OWU Marv Frye Invitational,"Apr 8, 2023",-0.2,100 Meters,HCAC Outdoor Performance List,Women
15,"Eash, Penelope",FR-1,Manchester,14.19,2023 Millikin Alumni Invite,"Apr 1, 2023",3.4,100 Meters,HCAC Outdoor Performance List,Women
16,"Jahjah, Izzy",FR-1,Anderson (Ind.),14.26,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.9,100 Meters,HCAC Outdoor Performance List,Women
17,"Holtmeier, Grace",FR-1,Mount St. Joseph,14.27,OWU Marv Frye Invitational,"Apr 8, 2023",-0.2,100 Meters,HCAC Outdoor Performance List,Women
18,"Lunduski, Zoe",SO-2,Manchester,14.40,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.3,100 Meters,HCAC Outdoor Performance List,Women
19,"Sherman, Makiya",FR-1,Mount St. Joseph,14.41,Emory Spring Break Classic 2023,"Mar 17, 2023",0.7,100 Meters,HCAC Outdoor Performance List,Women
20,"Deaton, Megan",SO-2,Rose-Hulman,14.55,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.3,100 Meters,HCAC Outdoor Performance List,Women
21,"Calhoun, Isabella",FR-1,Mount St. Joseph,14.62,OWU Marv Frye Invitational,"Apr 8, 2023",0.3,100 Meters,HCAC Outdoor Performance List,Women
22,"Lakins, Kennadi",FR-1,Hanover,14.98,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",-1.3,100 Meters,HCAC Outdoor Performance List,Women
23,"Ernstes, Hilary",SO-2,Manchester,15.05,2023 Millikin Alumni Invite,"Apr 1, 2023",2.7,100 Meters,HCAC Outdoor Performance List,Women
24,"Frazier, Londyn",FR-1,Mount St. Joseph,15.08,Emory Spring Break Classic 2023,"Mar 17, 2023",3.6,100 Meters,HCAC Outdoor Performance List,Women
25,"Mullins, Kaylyn",FR-1,Mount St. Joseph,15.40,Emory Spring Break Classic 2023,"Mar 17, 2023",0.7,100 Meters,HCAC Outdoor Performance List,Women
26,"Romano, Jisaly",FR-1,Manchester,15.80,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.3,100 Meters,HCAC Outdoor Performance List,Women
27,"Orgera, Tracy",JR-3,Rose-Hulman,15.88,Hanover Invitational 2023,"Mar 25, 2023",-0.8,100 Meters,HCAC Outdoor Performance List,Women
28,"Thompson, Gillian",FR-1,Manchester,16.18,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.3,100 Meters,HCAC Outdoor Performance List,Women
29,"Baer, Sophie",SR-4,Rose-Hulman,16.40,Hanover Invitational 2023,"Mar 25, 2023",-0.8,100 Meters,HCAC Outdoor Performance List,Women
30,"Goerler, Gabrielle",SO-2,Mount St. Joseph,16.99,Emory Spring Break Classic 2023,"Mar 17, 2023",0.7,100 Meters,HCAC Outdoor Performance List,Women
1,"Hobbs, Jailen",JR-3,Rose-Hulman,21.34,Pacesetter Sports Invitational,"Apr 1, 2023",4.8,200 Meters,HCAC Outdoor Performance List,Men
2,"Moss Jr, Duriel",SO-2,Manchester,22.34,Indiana DIII Track and Field Meet,"Apr 15, 2023",0.5,200 Meters,HCAC Outdoor Performance List,Men
3,"Brown, Marlon",FR-1,Defiance,22.39,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",0.2,200 Meters,HCAC Outdoor Performance List,Men
4,"Cox, Jack",SO-2,Rose-Hulman,22.46,Indiana DIII Track and Field Meet,"Apr 15, 2023",0.6,200 Meters,HCAC Outdoor Performance List,Men
5,"Janvier, Ja' Qway",SR-4,Defiance,22.60,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",0.2,200 Meters,HCAC Outdoor Performance List,Men
6,"Melvin, Gabriel",SR-4,Manchester,22.61,Indiana DIII Track and Field Meet,"Apr 15, 2023",0.6,200 Meters,HCAC Outdoor Performance List,Men
7,"Perkins, Erik",SO-2,Hanover,22.77,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.8,200 Meters,HCAC Outdoor Performance List,Men
8,"Warner, Elliott",FR-1,Mount St. Joseph,22.86,OWU Marv Frye Invitational,"Apr 8, 2023",1.7,200 Meters,HCAC Outdoor Performance List,Men
9,"Moore, Andre",FR-1,Anderson (Ind.),22.90,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.8,200 Meters,HCAC Outdoor Performance List,Men
10,"Lough, Russell",SO-2,Bluffton,22.91,Manchester University Invitational,"Apr 8, 2023",0.5,200 Meters,HCAC Outdoor Performance List,Men
11,"Lloyd, Anthony",FR-1,Hanover,22.97,Indiana DIII Track and Field Meet,"Apr 15, 2023",3.2,200 Meters,HCAC Outdoor Performance List,Men
12,"Roberts, Zachary",JR-3,Franklin,22.98,Manchester University Invitational,"Apr 8, 2023",-0.1,200 Meters,HCAC Outdoor Performance List,Men
13,"Till, Corbin",FR-1,Manchester,23.02,Manchester University Invitational,"Apr 8, 2023",0.5,200 Meters,HCAC Outdoor Performance List,Men
14,"Miller, Tyce",SR-4,Rose-Hulman,23.06,Pacesetter Sports Invitational,"Apr 1, 2023",3.0,200 Meters,HCAC Outdoor Performance List,Men
15,"Adair, Layden",FR-1,Hanover,23.12,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",1.4,200 Meters,HCAC Outdoor Performance List,Men
16,"Range, Jalen",SO-2,Mount St. Joseph,23.17,OWU Marv Frye Invitational,"Apr 8, 2023",0.6,200 Meters,HCAC Outdoor Performance List,Men
17,"Brackett, Prescott",SR-4,Rose-Hulman,23.18,Indiana DIII Track and Field Meet,"Apr 15, 2023",0.5,200 Meters,HCAC Outdoor Performance List,Men
17,"Evers Smith, Kyle",FR-1,Mount St. Joseph,23.18,OWU Marv Frye Invitational,"Apr 8, 2023",1.7,200 Meters,HCAC Outdoor Performance List,Men
19,"Bronaugh, Tristen",JR-3,Manchester,23.35,2023 Millikin Alumni Invite,"Apr 1, 2023",-2.2,200 Meters,HCAC Outdoor Performance List,Men
20,"Miler, Isaac",FR-1,Defiance,23.39,Tiffelberg Collegiate Open,"Apr 1, 2023",2.5,200 Meters,HCAC Outdoor Performance List,Men
21,"Followell, Gaven",FR-1,Hanover,23.43,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.7,200 Meters,HCAC Outdoor Performance List,Men
22,"Cowen, De'Andre",FR-1,Mount St. Joseph,23.47,OWU Marv Frye Invitational,"Apr 8, 2023",-0.6,200 Meters,HCAC Outdoor Performance List,Men
23,"Oliver, Gentry",FR-1,Manchester,23.53,Manchester University Invitational,"Apr 8, 2023",0.5,200 Meters,HCAC Outdoor Performance List,Men
24,"Walker, Da'Marion",SO-2,Anderson (Ind.),23.63,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",2.3,200 Meters,HCAC Outdoor Performance List,Men
25,"Smith, Micah",FR-1,Earlham,23.68,Alan Connie Shamrock Invitational,"Mar 16, 2023",-1.5,200 Meters,HCAC Outdoor Performance List,Men
26,"Flaugh, Maddix",FR-1,Franklin,23.79,Indiana DIII Track and Field Meet,"Apr 15, 2023",3.2,200 Meters,HCAC Outdoor Performance List,Men
27,"Maratea, Gavin",SO-2,Defiance,23.84,Indiana Tech Good Friday meet,"Apr 7, 2023",0.4,200 Meters,HCAC Outdoor Performance List,Men
28,"Goedde, Andrew",FR-1,Hanover,23.87,Indiana DIII Track and Field Meet,"Apr 15, 2023",3.2,200 Meters,HCAC Outdoor Performance List,Men
29,"Amankwah, Winston",SR-4,Rose-Hulman,23.92,2023 EIU Big Blue,"Mar 24, 2023",1.6,200 Meters,HCAC Outdoor Performance List,Men
30,"Schmidt, Ryan",SR-4,Rose-Hulman,24.00,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",1.4,200 Meters,HCAC Outdoor Performance List,Men
1,"O'Day, Sarah",SO-2,Franklin,25.54,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.2,200 Meters,HCAC Outdoor Performance List,Women
2,"Markau, Lisa-Maria",SR-4,Defiance,25.60,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",2.6,200 Meters,HCAC Outdoor Performance List,Women
3,"Stansberry, Jada",FR-1,Anderson (Ind.),25.75,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.2,200 Meters,HCAC Outdoor Performance List,Women
4,"Martin, Zaleeya",SR-4,Hanover,26.44,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.2,200 Meters,HCAC Outdoor Performance List,Women
5,"Pemberton, Shyla",FR-1,Defiance,26.63,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",2.6,200 Meters,HCAC Outdoor Performance List,Women
6,"Agustin, Katrina",SR-4,Rose-Hulman,26.94,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",2.2,200 Meters,HCAC Outdoor Performance List,Women
7,"Bouwens, Brooke",SR-4,Manchester,27.07,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.2,200 Meters,HCAC Outdoor Performance List,Women
8,"Semakula, Narindwa",FR-1,Rose-Hulman,27.19,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",2.2,200 Meters,HCAC Outdoor Performance List,Women
9,"Elkins, Ashanti",SO-2,Defiance,27.48,Indiana Tech Good Friday meet,"Apr 7, 2023",1.5,200 Meters,HCAC Outdoor Performance List,Women
10,"Runyon, Willow",SO-2,Earlham,27.58,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.4,200 Meters,HCAC Outdoor Performance List,Women
11,"Schifer, Madalynn",SR-4,Bluffton,27.64,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",1.0,200 Meters,HCAC Outdoor Performance List,Women
12,"Adams, Alex",FR-1,Rose-Hulman,27.76,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.7,200 Meters,HCAC Outdoor Performance List,Women
13,"Muck, Alison",FR-1,Franklin,27.86,Manchester University Invitational,"Apr 8, 2023",-0.6,200 Meters,HCAC Outdoor Performance List,Women
14,"Drier, Julia",FR-1,Anderson (Ind.),28.04,Indiana DIII Track and Field Meet,"Apr 15, 2023",1.4,200 Meters,HCAC Outdoor Performance List,Women
15,"Eash, Penelope",FR-1,Manchester,28.41,Indiana DIII Track and Field Meet,"Apr 15, 2023",1.4,200 Meters,HCAC Outdoor Performance List,Women
16,"Blakely, Jay'ana",FR-1,Manchester,28.44,Indiana DIII Track and Field Meet,"Apr 15, 2023",1.4,200 Meters,HCAC Outdoor Performance List,Women
17,"Huelskamp, Madison",SR-4,Earlham,28.52,Alan Connie Shamrock Invitational,"Mar 16, 2023",-1.8,200 Meters,HCAC Outdoor Performance List,Women
18,"Rowe, Abbey",JR-3,Transylvania,28.55,Centre College Track & Field Twilight,"Apr 14, 2023",+0.0,200 Meters,HCAC Outdoor Performance List,Women
19,"Kyrk, Olivia",JR-3,Earlham,28.60,Alan Connie Shamrock Invitational,"Mar 16, 2023",-1.8,200 Meters,HCAC Outdoor Performance List,Women
20,"Holtmeier, Grace",FR-1,Mount St. Joseph,29.61,OWU Marv Frye Invitational,"Apr 8, 2023",-0.7,200 Meters,HCAC Outdoor Performance List,Women
21,"Deaton, Megan",SO-2,Rose-Hulman,29.85,Indiana DIII Track and Field Meet,"Apr 15, 2023",1.4,200 Meters,HCAC Outdoor Performance List,Women
22,"Klosterman, Ashley",SR-4,Mount St. Joseph,29.91,Emory Spring Break Classic 2023,"Mar 17, 2023",-3.2,200 Meters,HCAC Outdoor Performance List,Women
23,"Sones, Jaycie",SO-2,Anderson (Ind.),30.11,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.7,200 Meters,HCAC Outdoor Performance List,Women
24,"Calhoun, Isabella",FR-1,Mount St. Joseph,30.33,Emory Spring Break Classic 2023,"Mar 17, 2023",-3.2,200 Meters,HCAC Outdoor Performance List,Women
24,"Lunduski, Zoe",SO-2,Manchester,30.33,Indiana DIII Track and Field Meet,"Apr 15, 2023",1.4,200 Meters,HCAC Outdoor Performance List,Women
26,"Desenberg, Lex",JR-3,Franklin,30.40,Hanover Invitational 2023,"Mar 25, 2023",-3.6,200 Meters,HCAC Outdoor Performance List,Women
27,"Ernstes, Hilary",SO-2,Manchester,30.68,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.7,200 Meters,HCAC Outdoor Performance List,Women
27,"Sherman, Makiya",FR-1,Mount St. Joseph,30.68,Emory Spring Break Classic 2023,"Mar 17, 2023",-1.5,200 Meters,HCAC Outdoor Performance List,Women
29,"lyon, Evangeline",SR-4,Earlham,30.69,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.4,200 Meters,HCAC Outdoor Performance List,Women
30,"Wathen , Brantley",SO-2,Franklin,32.29,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.7,200 Meters,HCAC Outdoor Performance List,Women
1,"Brown, Marlon",FR-1,Defiance,49.17,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
2,"Bates, Raymond",JR-3,Rose-Hulman,49.98,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
3,"Lough, Russell",SO-2,Bluffton,50.24,Manchester University Invitational,"Apr 8, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
4,"Bronaugh, Tristen",JR-3,Manchester,50.50,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
5,"Samples, Chase",SR-4,Mount St. Joseph,50.73,OWU Marv Frye Invitational,"Apr 8, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
6,"McConnell, Jayden",SO-2,Bluffton,51.10,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
7,"Eve, Jacob",JR-3,Rose-Hulman,51.32,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
8,"McCoy, Blayden",JR-3,Bluffton,51.52,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
9,"Evans, Jamyes",SR-4,Hanover,51.61,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
10,"Paddock, Luke",SO-2,Franklin,52.49,Hanover Invitational 2023,"Mar 25, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
11,"McIntosh, Logan",FR-1,Franklin,52.53,Hanover Invitational 2023,"Mar 25, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
12,"Henderson, Aslan",FR-1,Rose-Hulman,52.56,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
13,"Socha, Brady",FR-1,Rose-Hulman,52.66,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
14,"Rogers, Jonathan",SO-2,Rose-Hulman,52.95,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
15,"Followell, Gaven",FR-1,Hanover,53.31,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
16,"Manns, Kyle",SO-2,Bluffton,53.39,Tiffelberg Collegiate Open,"Apr 1, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
17,"Shawk, Simon",SO-2,Bluffton,53.51,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
18,"Tolbert, Darien",FR-1,Bluffton,53.59,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
19,"Gist, Desmond",JR-3,Bluffton,53.62,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
20,"Ruble, Peyton",SO-2,Franklin,54.41,Manchester University Invitational,"Apr 8, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
21,"Smith, Micah",FR-1,Earlham,54.53,Hanover Invitational 2023,"Mar 25, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
22,"Davidson, Henry",SR-4,Franklin,54.78,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
23,"Sieg, David",FR-1,Franklin,55.40,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
24,"Nelson, Tyler",FR-1,Anderson (Ind.),56.03,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
25,"Surgeon, Jakob",FR-1,Anderson (Ind.),56.41,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
26,"Cissell, Will",SR-4,Mount St. Joseph,57.03,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
27,"Andritsch, Tyler",SO-2,Manchester,57.72,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
28,"Runyan, Logan",SR-4,Mount St. Joseph,58.64,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
29,"Nutt, Ja'Ce",SO-2,Bluffton,58.80,Tiffelberg Collegiate Open,"Apr 1, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
30,"Feebeck, Will",FR-1,Anderson (Ind.),59.00,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Men
1,"Stansberry, Jada",FR-1,Anderson (Ind.),58.46,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Women
2,"Peterson, Emily",SR-4,Rose-Hulman,1:02.34,Pacesetter Sports Invitational,"Apr 1, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Women
2,"Kyrk, Olivia",JR-3,Earlham,1:02.34,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Women
4,"Kerr, Kailea",SO-2,Bluffton,1:02.62,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Women
5,"Rowe, Abbey",JR-3,Transylvania,1:03.14,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Women
6,"Pemberton, Shyla",FR-1,Defiance,1:03.74,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Women
7,"Myers, Kinsey",SO-2,Bluffton,1:05.02,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Women
8,"Desenberg, Lex",JR-3,Franklin,1:05.13,Manchester University Invitational,"Apr 8, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Women
9,"Eash, Penelope",FR-1,Manchester,1:05.90,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Women
10,"Klosterman, Ashley",SR-4,Mount St. Joseph,1:06.30,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Women
11,"Gooding, Julia",SO-2,Mount St. Joseph,1:06.92,OWU Marv Frye Invitational,"Apr 8, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Women
12,"Markau, Lisa-Maria",SR-4,Defiance,1:08.22,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Women
13,"Holtmeier, Grace",FR-1,Mount St. Joseph,1:08.91,Hanover Invitational 2023,"Mar 25, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Women
14,"Bryant, Ella",FR-1,Transylvania,1:09.26,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Women
15,"Brock, Kelli",SR-4,Hanover,1:10.80,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Women
16,"Lyons, Josie",SO-2,Franklin,1:12.07,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Women
17,"Ernstes, Hilary",SO-2,Manchester,1:14.92,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,400 Meters,HCAC Outdoor Performance List,Women
