Rank,Athlete(s),Year,Team,Time/Distance,Meet,Meet Date,Wind,Event,Conference,Gender
24,"Conroy, Emma",FR-1,Stockton,27.60,Ramapo College Track & Field Invitational,"Mar 31, 2023",-0.4,200 Meters,NJAC Outdoor Performance List,Women
25,"Eloy, Samantha",JR-3,Rowan,27.62,Oscar Moore Invitational 2023,"Apr 8, 2023",-1.2,200 Meters,NJAC Outdoor Performance List,Women
1,"Beasley, Jah'mere",SO-2,Rowan,47.86,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
2,"Conte, Amara",SO-2,Rowan,47.97,Oscar Moore Invitational 2023,"Apr 8, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
3,"Etienne, Dave",SR-4,New Jersey City,48.18,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
4,"Agyemang, Nana",SO-2,Rowan,48.73,Oscar Moore Invitational 2023,"Apr 8, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
5,"Milevoix, Samael",SO-2,Montclair State,49.85,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
6,"Engler, Jason",SR-4,TCNJ,49.96,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
7,"Rychkov, Roman",SR-4,TCNJ,50.16,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
8,"Kolodziej, Jake",JR-3,Rowan,50.41,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
9,"Corcoran, Evan",FR-1,Rowan,50.67,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
10,"Young, Jarquil",FR-1,Rowan,50.97,Middlesex College Invitational,"Apr 15, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
11,"Dickerson, Jordan",SO-2,Montclair State,51.11,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
12,"Serrano, Charlie",SO-2,Rowan,51.21,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
13,"Ruiz-Guiseppi, Eduardo",FR-1,Stockton,51.26,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
14,"Wittenburg, Santana",FR-1,Stockton,51.47,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
15,"Victor, Gerard",FR-1,New Jersey City,51.58,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
16,"Augustin, Cedric",JR-3,Rutgers-Newark,51.59,Middlesex College Invitational,"Apr 15, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
17,"Lockett, Terrell",SO-2,Ramapo,51.66,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
18,"Ridgeway, Jalen",FR-1,Montclair State,51.67,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
19,"Gomes, Diego",JR-3,Rutgers-Newark,51.69,Middlesex College Invitational,"Apr 15, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
20,"Adjangba, Ian",JR-3,Stockton,51.98,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
20,"Fisher, Ryan",JR-3,Stockton,51.98,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
22,"Gilbert, Tyrese",SO-2,TCNJ,52.10,2023 TCNJ Invitational,"Apr 8, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
23,"Chevez, Renzo",FR-1,Farmingdale St.,52.20,The Big Hurt,"Apr 1, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
24,"Gentile, Anthony",FR-1,Stockton,52.33,Osprey Open and Multi,"Apr 7, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
25,"Charles, Pratt",FR-1,New Jersey City,52.40,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Men
1,"Lorjuste, Nevaeh",SO-2,Rowan,56.90,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
2,"Igwe, Chidimma",JR-3,Rutgers-Newark,58.33,Middlesex College Invitational,"Apr 15, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
3,"Sosa Caceres, Amanthy",SR-4,Rowan,58.59,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
4,"Pedersen, Kathleen",SR-4,Rowan,58.65,Oscar Moore Invitational 2023,"Apr 8, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
5,"Kneppel, Rebecca",SO-2,Ramapo,59.20,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
6,"O'Grady, Kelly",FR-1,TCNJ,59.90,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
7,"Kass, Kayla",FR-1,Stockton,59.97,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
8,"Moore, Paris",FR-1,Rowan,1:00.26,Washington & Lee Carnival,"Mar 17, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
9,"Ramos, Jealyne",SO-2,Montclair State,1:01.04,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
10,"Conroy, Emma",FR-1,Stockton,1:01.44,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
11,"Driver, Brooke",FR-1,Rowan,1:01.60,Middlesex College Invitational,"Apr 15, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
12,"Exilus, Barbara",SO-2,Ramapo,1:01.76,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
13,"Ortiz, Tiffany",JR-3,New Jersey City,1:02.14,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
14,"Maldonado, Lauren",SR-4,Stockton,1:03.03,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
15,"Pope, Jasmine",SO-2,Rowan,1:03.28,Oscar Moore Invitational 2023,"Apr 8, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
16,"Guerrero-Dominguez, Odalys",FR-1,Montclair State,1:03.31,Osprey Open and Multi,"Apr 7, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
17,"Yaskovic, Meredith",SO-2,Ramapo,1:03.53,Stockton Invite,"Mar 25, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
18,"Weber, Grace",FR-1,PSU-Harrisburg,1:04.29,2023 Jim Taylor Invite,"Mar 24, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
19,"Grivas, Alex",FR-1,TCNJ,1:05.22,2023 TCNJ Invitational,"Apr 8, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
20,"Ewing, Kacy",SO-2,Ramapo,1:05.33,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
21,"Cater, Zahkyrah",SO-2,Rutgers-Newark,1:05.46,Middlesex College Invitational,"Apr 15, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
22,"Tuohy, Sarah",SO-2,TCNJ,1:05.59,2023 TCNJ Invitational,"Apr 8, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
23,"Mauro, Angelina",FR-1,Stockton,1:07.68,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
24,"parks, Madison",FR-1,PSU-Harrisburg,1:10.86,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
25,"Amaya, Dessire",FR-1,PSU-Harrisburg,1:11.12,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,400 Meters,NJAC Outdoor Performance List,Women
1,"Burtnett, Sean",SR-4,TCNJ,1:53.28,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,800 Meters,NJAC Outdoor Performance List,Men
2,"Conte, Amara",SO-2,Rowan,1:54.17,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,NJAC Outdoor Performance List,Men
3,"Rychkov, Roman",SR-4,TCNJ,1:55.42,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,800 Meters,NJAC Outdoor Performance List,Men
4,"Kolodziej, Jake",JR-3,Rowan,1:56.27,Oscar Moore Invitational 2023,"Apr 8, 2023",NaN,800 Meters,NJAC Outdoor Performance List,Men
5,"Pena, Ryan",FR-1,Ramapo,1:57.07,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,800 Meters,NJAC Outdoor Performance List,Men
6,"Riley, Jacob",SO-2,Rowan,1:57.88,Oscar Moore Invitational 2023,"Apr 8, 2023",NaN,800 Meters,NJAC Outdoor Performance List,Men
7,"Ridgeway, Jalen",FR-1,Montclair State,1:58.02,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,800 Meters,NJAC Outdoor Performance List,Men
8,"Greene, Tyler",SO-2,Rowan,1:58.65,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,NJAC Outdoor Performance List,Men
9,"deBeaumont, Joseph",SO-2,Stockton,1:59.82,Osprey Open and Multi,"Apr 7, 2023",NaN,800 Meters,NJAC Outdoor Performance List,Men
10,"Syed, Saim",FR-1,Ramapo,1:59.95,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,800 Meters,NJAC Outdoor Performance List,Men
11,"Kpodo, Adnan",JR-3,New Jersey City,2:00.04,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,800 Meters,NJAC Outdoor Performance List,Men
12,"Serrano, Charlie",SO-2,Rowan,2:00.10,Oscar Moore Invitational 2023,"Apr 8, 2023",NaN,800 Meters,NJAC Outdoor Performance List,Men
13,"Ruiz, Sebastian",JR-3,Montclair State,2:00.35,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,800 Meters,NJAC Outdoor Performance List,Men
14,"Shea, Brett",FR-1,Rowan,2:02.05,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,NJAC Outdoor Performance List,Men
15,"Wellborn, Ethan",FR-1,Rowan,2:02.20,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,NJAC Outdoor Performance List,Men
16,"Caramelli, Alex",SO-2,Montclair State,2:03.10,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,NJAC Outdoor Performance List,Men
17,"Epifania, Dario",SO-2,Rowan,2:03.23,Oscar Moore Invitational 2023,"Apr 8, 2023",NaN,800 Meters,NJAC Outdoor Performance List,Men
18,"Eisenhower, Sean",SO-2,Rowan,2:03.39,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,NJAC Outdoor Performance List,Men
19,"Scully, Ryan",JR-3,Ramapo,2:03.54,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,800 Meters,NJAC Outdoor Performance List,Men
20,"Dimitrovski, Damjan",FR-1,Montclair State,2:03.74,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,NJAC Outdoor Performance List,Men
