Rank,Athlete(s),Year,Team,Time/Distance,Meet,Meet Date,Wind,Event,Conference,Gender
13,"Clouse, Claire",FR-1,Waynesburg,13.53,Tomcat Invitational,"Apr 15, 2023",0.4,100 Meters,Presidents AC Outdoor Performance List,Women
14,"Hall, Lauren",FR-1,Chatham,13.56,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",-0.1,100 Meters,Presidents AC Outdoor Performance List,Women
15,"Sirignano, Kendall",SO-2,Chatham,13.63,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",+0.0,100 Meters,Presidents AC Outdoor Performance List,Women
16,"Holdeman, Anne",JR-3,Geneva,13.71,Bethany Invitational,"Mar 25, 2023",-1.1,100 Meters,Presidents AC Outdoor Performance List,Women
17,"Dowling , Kiyanna",JR-3,Washington & Jefferson,13.73,Tomcat Invitational,"Apr 15, 2023",1.0,100 Meters,Presidents AC Outdoor Performance List,Women
18,"Williams, Ela",SR-4,Allegheny,13.81,Tomcat Invitational,"Apr 15, 2023",-0.6,100 Meters,Presidents AC Outdoor Performance List,Women
19,"Ray, Tamyah",FR-1,Westminster (Pa.),13.83,Bethany Invitational,"Mar 25, 2023",-1.7,100 Meters,Presidents AC Outdoor Performance List,Women
20,"Weinert, Hailey",SR-4,Grove City,13.87,Dave Labor Invitational,"Mar 31, 2023",6.3,100 Meters,Presidents AC Outdoor Performance List,Women
21,"Suarez, Kaylee",SR-4,Thiel,13.90,Grove City College Mini Invita,"Apr 5, 2023",-1.6,100 Meters,Presidents AC Outdoor Performance List,Women
22,"Richard, Hannah",FR-1,Grove City,13.91,Grove City College Mini Invita,"Apr 5, 2023",-1.6,100 Meters,Presidents AC Outdoor Performance List,Women
23,"Chandler, Shekinah",FR-1,Waynesburg,13.95,Bethany Invitational,"Mar 25, 2023",-1.0,100 Meters,Presidents AC Outdoor Performance List,Women
24,"Shaporka, Kendall",SO-2,Geneva,14.02,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",2.6,100 Meters,Presidents AC Outdoor Performance List,Women
24,"Goodrich, Caitlyn",JR-3,Westminster (Pa.),14.02,Bethany Invitational,"Mar 25, 2023",-1.7,100 Meters,Presidents AC Outdoor Performance List,Women
1,"Beard, Ryan",SR-4,Westminster (Pa.),21.88,Grove City College Mini Invita,"Apr 5, 2023",+0.0,200 Meters,Presidents AC Outdoor Performance List,Men
2,"Cestaro, Anthony",FR-1,Washington & Jefferson,22.37,Bison Outdoor Classic,"Apr 14, 2023",0.6,200 Meters,Presidents AC Outdoor Performance List,Men
3,"Mitchell, Alexander",FR-1,Grove City,22.41,Tomcat Invitational,"Apr 15, 2023",-1.0,200 Meters,Presidents AC Outdoor Performance List,Men
4,"Rohde, Joseph",SO-2,Franciscan (Ohio),22.42,Dave Labor Invitational,"Mar 31, 2023",0.2,200 Meters,Presidents AC Outdoor Performance List,Men
5,"Ozymy, Ryan",JR-3,Franciscan (Ohio),22.47,Grove City College Mini Invita,"Apr 5, 2023",+0.0,200 Meters,Presidents AC Outdoor Performance List,Men
6,"Lewis, Dez",SO-2,Geneva,22.55,Westminster Invitational 2023,"Apr 8, 2023",-0.1,200 Meters,Presidents AC Outdoor Performance List,Men
7,"Blessing, Josh",JR-3,Geneva,22.73,Westminster Invitational 2023,"Apr 8, 2023",-0.1,200 Meters,Presidents AC Outdoor Performance List,Men
8,"Mathews, Isaiah",SR-4,Waynesburg,22.80,Tomcat Invitational,"Apr 15, 2023",-1.0,200 Meters,Presidents AC Outdoor Performance List,Men
9,"Kondraciuk, David",FR-1,Geneva,22.87,Westminster Invitational 2023,"Apr 8, 2023",-0.1,200 Meters,Presidents AC Outdoor Performance List,Men
10,"Armstrong, Elijah",FR-1,Bethany (W.V.),23.12,Westminster Invitational 2023,"Apr 8, 2023",-1.0,200 Meters,Presidents AC Outdoor Performance List,Men
11,"McGlothin, Qujuan",JR-3,Bethany (W.V.),23.24,Tomcat Invitational,"Apr 15, 2023",-1.0,200 Meters,Presidents AC Outdoor Performance List,Men
12,"Cullinan, Stephen",SR-4,Allegheny,23.36,Westminster Invitational 2023,"Apr 8, 2023",-1.6,200 Meters,Presidents AC Outdoor Performance List,Men
13,"Andrews, Amari",SO-2,Geneva,23.48,Bethany Invitational,"Mar 25, 2023",-0.9,200 Meters,Presidents AC Outdoor Performance List,Men
14,"Capello, David",JR-3,Franciscan (Ohio),23.56,Bethany Invitational,"Mar 25, 2023",-3.0,200 Meters,Presidents AC Outdoor Performance List,Men
15,"Wilson, Gregory",FR-1,Grove City,23.75,Tomcat Invitational,"Apr 15, 2023",-1.0,200 Meters,Presidents AC Outdoor Performance List,Men
15,"Trexler, Gabe",SO-2,Geneva,23.75,Tomcat Invitational,"Apr 15, 2023",-1.0,200 Meters,Presidents AC Outdoor Performance List,Men
17,"Dailey, Max",FR-1,Westminster (Pa.),23.81,Tomcat Invitational,"Apr 15, 2023",-0.5,200 Meters,Presidents AC Outdoor Performance List,Men
18,"Eagan, Tyler",SO-2,Grove City,23.83,Tomcat Invitational,"Apr 15, 2023",-2.0,200 Meters,Presidents AC Outdoor Performance List,Men
19,"Jones, Hunter",SR-4,Grove City,23.84,Tomcat Invitational,"Apr 15, 2023",-2.0,200 Meters,Presidents AC Outdoor Performance List,Men
20,"Thomas, David",FR-1,Grove City,23.94,Tomcat Invitational,"Apr 15, 2023",-0.5,200 Meters,Presidents AC Outdoor Performance List,Men
21,"Fofang, Tsi",SO-2,Bethany (W.V.),24.11,Bethany Invitational,"Mar 25, 2023",-0.9,200 Meters,Presidents AC Outdoor Performance List,Men
22,"Gethard, Dwayne",FR-1,Franciscan (Ohio),24.13,Dave Labor Invitational,"Mar 31, 2023",5.6,200 Meters,Presidents AC Outdoor Performance List,Men
23,"Christian, Devin",SR-4,Thiel,24.16,Tomcat Invitational,"Apr 15, 2023",-1.1,200 Meters,Presidents AC Outdoor Performance List,Men
24,"Armitage, Jonah",FR-1,Grove City,24.28,Tomcat Invitational,"Apr 15, 2023",-1.1,200 Meters,Presidents AC Outdoor Performance List,Men
25,"Haines, Josh",JR-3,Geneva,24.29,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",-1.3,200 Meters,Presidents AC Outdoor Performance List,Men
1,"Toader, Mihaela",SR-4,Allegheny,25.14,Bison Outdoor Classic,"Apr 14, 2023",0.6,200 Meters,Presidents AC Outdoor Performance List,Women
2,"Domke, Carlee",SR-4,Chatham,26.12,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",-1.1,200 Meters,Presidents AC Outdoor Performance List,Women
3,"Fatigati, Jessica",JR-3,Westminster (Pa.),26.27,Westminster Invitational 2023,"Apr 8, 2023",-1.9,200 Meters,Presidents AC Outdoor Performance List,Women
4,"Vezzosi, Emma",SR-4,Grove City,26.29,Bison Outdoor Classic,"Apr 14, 2023",-0.3,200 Meters,Presidents AC Outdoor Performance List,Women
5,"Powell, Tumba",SR-4,Thiel,26.82,Tomcat Invitational,"Apr 15, 2023",-1.4,200 Meters,Presidents AC Outdoor Performance List,Women
6,"Mangino, Melina",SR-4,Allegheny,27.05,Bison Outdoor Classic,"Apr 14, 2023",+0.0,200 Meters,Presidents AC Outdoor Performance List,Women
7,"Rose, Michaela",JR-3,Waynesburg,27.22,Tomcat Invitational,"Apr 15, 2023",-1.4,200 Meters,Presidents AC Outdoor Performance List,Women
7,"Gumby, Anna",FR-1,Westminster (Pa.),27.22,Westminster Invitational 2023,"Apr 8, 2023",0.4,200 Meters,Presidents AC Outdoor Performance List,Women
9,"Symington, Clara",FR-1,Franciscan (Ohio),27.32,Grove City College Mini Invita,"Apr 5, 2023",0.8,200 Meters,Presidents AC Outdoor Performance List,Women
10,"Davis, Breannda",JR-3,Westminster (Pa.),27.35,Alan Connie Shamrock Invitational,"Mar 16, 2023",-2.0,200 Meters,Presidents AC Outdoor Performance List,Women
11,"Lagerquist, Britta",FR-1,Grove City,27.53,Grove City College Mini Invita,"Apr 5, 2023",0.8,200 Meters,Presidents AC Outdoor Performance List,Women
12,"Painter, Abigail",FR-1,Westminster (Pa.),27.61,Westminster Invitational 2023,"Apr 8, 2023",0.4,200 Meters,Presidents AC Outdoor Performance List,Women
13,"Trusler, Bre",SO-2,Washington & Jefferson,27.65,Tomcat Invitational,"Apr 15, 2023",-0.9,200 Meters,Presidents AC Outdoor Performance List,Women
14,"Henderson, Katherine",SR-4,Waynesburg,27.74,Bethany Invitational,"Mar 25, 2023",-1.6,200 Meters,Presidents AC Outdoor Performance List,Women
15,"Colteryahn, Carolyn",SO-2,Grove City,27.92,Grove City College Mini Invita,"Apr 5, 2023",0.8,200 Meters,Presidents AC Outdoor Performance List,Women
16,"Sirignano, Kendall",SO-2,Chatham,28.06,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",-1.1,200 Meters,Presidents AC Outdoor Performance List,Women
17,"Hall, Lauren",FR-1,Chatham,28.13,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",-1.1,200 Meters,Presidents AC Outdoor Performance List,Women
18,"Oladapo, Favour",SO-2,Geneva,28.18,Westminster Invitational 2023,"Apr 8, 2023",0.4,200 Meters,Presidents AC Outdoor Performance List,Women
19,"Goodrich, Caitlyn",JR-3,Westminster (Pa.),28.25,Tomcat Invitational,"Apr 15, 2023",-0.7,200 Meters,Presidents AC Outdoor Performance List,Women
20,"Conley, Madison",JR-3,Westminster (Pa.),28.33,Tomcat Invitational,"Apr 15, 2023",-0.9,200 Meters,Presidents AC Outdoor Performance List,Women
21,"Williams, Ela",SR-4,Allegheny,28.34,Tomcat Invitational,"Apr 15, 2023",-0.7,200 Meters,Presidents AC Outdoor Performance List,Women
22,"Weinert, Hailey",SR-4,Grove City,28.36,Tomcat Invitational,"Apr 15, 2023",-0.6,200 Meters,Presidents AC Outdoor Performance List,Women
23,"Bolster, Becca",FR-1,Franciscan (Ohio),28.59,Grove City College Mini Invita,"Apr 5, 2023",0.5,200 Meters,Presidents AC Outdoor Performance List,Women
24,"Hartner, Jadyn",SO-2,Washington & Jefferson,28.84,Grove City College Mini Invita,"Apr 5, 2023",0.4,200 Meters,Presidents AC Outdoor Performance List,Women
25,"Blessing, Rachel",SO-2,Geneva,29.02,Tomcat Invitational,"Apr 15, 2023",-0.7,200 Meters,Presidents AC Outdoor Performance List,Women
1,"Mitchell, Alexander",FR-1,Grove City,48.70,Tomcat Invitational,"Apr 15, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
2,"Ozymy, Ryan",JR-3,Franciscan (Ohio),49.47,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
3,"Capello, David",JR-3,Franciscan (Ohio),49.55,Bethany Invitational,"Mar 25, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
4,"Rohde, Joseph",SO-2,Franciscan (Ohio),49.93,Bethany Invitational,"Mar 25, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
5,"Kondraciuk, David",FR-1,Geneva,50.89,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
6,"Cullinan, Stephen",SR-4,Allegheny,51.41,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
7,"Bujdos, Joe",SO-2,St. Vincent (Pa.),51.44,Grove City College Mini Invita,"Apr 5, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
8,"Baughman, Ian",SO-2,Washington & Jefferson,51.52,Grove City College Mini Invita,"Apr 5, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
9,"Dunlap, Gabe",JR-3,Grove City,52.03,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
10,"Young, Isaac",FR-1,Grove City,52.26,Grove City College Mini Invita,"Apr 5, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
11,"Thomas, David",FR-1,Grove City,52.39,Tomcat Invitational,"Apr 15, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
12,"Sicree, John",FR-1,Franciscan (Ohio),52.65,Tomcat Invitational,"Apr 15, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
13,"Young, Trey",SO-2,Bethany (W.V.),52.72,Bethany Invitational,"Mar 25, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
14,"Runyon, Riley",FR-1,Washington & Jefferson,52.91,Westminster Invitational 2023,"Apr 8, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
15,"Dailey, Max",FR-1,Westminster (Pa.),53.10,Tomcat Invitational,"Apr 15, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
16,"Meriweather, Bryce",SR-4,Chatham,53.39,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
17,"Weaver, Quintin",SR-4,Thiel,53.49,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
18,"Romell, Brandon",SR-4,Chatham,53.51,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
19,"McCready, Alec",FR-1,Geneva,53.79,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
20,"Busler, Isaac",FR-1,Grove City,54.02,Bethany Invitational,"Mar 25, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
21,"Wingeart, Brady",FR-1,Chatham,54.04,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
22,"Wilson, Gregory",FR-1,Grove City,54.15,Bethany Invitational,"Mar 25, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
23,"Eagan, Tyler",SO-2,Grove City,54.29,Grove City College Mini Invita,"Apr 5, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
24,"Viveros, Chris",SR-4,Geneva,54.32,Tomcat Invitational,"Apr 15, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
25,"Hostetler, Luke",JR-3,Waynesburg,54.46,Stan Romanoski Open,"Mar 17, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Men
1,"Toader, Mihaela",SR-4,Allegheny,56.85,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
2,"Symington, Clara",FR-1,Franciscan (Ohio),59.42,Grove City College Mini Invita,"Apr 5, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
3,"Powell, Tumba",SR-4,Thiel,1:00.58,Tomcat Invitational,"Apr 15, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
4,"Trusler, Bre",SO-2,Washington & Jefferson,1:00.78,Grove City College Mini Invita,"Apr 5, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
5,"Campbell, Jessica",SO-2,Franciscan (Ohio),1:01.73,Grove City College Mini Invita,"Apr 5, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
6,"Sirignano, Kendall",SO-2,Chatham,1:02.08,Tomcat Invitational,"Apr 15, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
7,"Rogers, Selena",SO-2,Bethany (W.V.),1:02.39,Tomcat Invitational,"Apr 15, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
8,"Goodrich, Caitlyn",JR-3,Westminster (Pa.),1:02.78,Tomcat Invitational,"Apr 15, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
9,"Vannoy, Annie",FR-1,Grove City,1:03.30,Bethany Invitational,"Mar 25, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
10,"Colteryahn, Carolyn",SO-2,Grove City,1:03.32,Grove City College Mini Invita,"Apr 5, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
11,"Karwowski, Audrey",FR-1,Grove City,1:03.65,Bethany Invitational,"Mar 25, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
12,"Painter, Abigail",FR-1,Westminster (Pa.),1:03.68,Tomcat Invitational,"Apr 15, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
13,"Bolster, Becca",FR-1,Franciscan (Ohio),1:04.17,Tomcat Invitational,"Apr 15, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
14,"Hartner, Jadyn",SO-2,Washington & Jefferson,1:04.34,Grove City College Mini Invita,"Apr 5, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
15,"Oladapo, Favour",SO-2,Geneva,1:04.36,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
16,"Boothe, Ella",FR-1,Waynesburg,1:04.38,Tomcat Invitational,"Apr 15, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
17,"Biddle, Abby",SR-4,Grove City,1:04.46,Tomcat Invitational,"Apr 15, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
18,"Schworm, Julia",JR-3,Allegheny,1:04.62,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
19,"Hall, Lauren",FR-1,Chatham,1:04.77,Stan Romanoski Open,"Mar 17, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
20,"Standing, Molly",FR-1,Chatham,1:05.00,Grove City College Mini Invita,"Apr 5, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
21,"Minnaar, Natalie",SO-2,Grove City,1:05.24,Tomcat Invitational,"Apr 15, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
22,"Bennett, Lydia",SO-2,Grove City,1:05.56,Bethany Invitational,"Mar 25, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
23,"Blessing, Rachel",SO-2,Geneva,1:05.89,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
24,"Hanson, Jianna",FR-1,Franciscan (Ohio),1:05.94,Tomcat Invitational,"Apr 15, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
25,"Kelly, Samantha",JR-3,Waynesburg,1:06.12,Tomcat Invitational,"Apr 15, 2023",NaN,400 Meters,Presidents AC Outdoor Performance List,Women
1,"Arseneaux , Kevin",SO-2,Geneva,1:53.49,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,800 Meters,Presidents AC Outdoor Performance List,Men
2,"Ozymy, Ryan",JR-3,Franciscan (Ohio),1:53.79,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Presidents AC Outdoor Performance List,Men
3,"Capello, David",JR-3,Franciscan (Ohio),1:53.95,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Presidents AC Outdoor Performance List,Men
4,"Paul, Julian",SO-2,Washington & Jefferson,1:54.72,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Presidents AC Outdoor Performance List,Men
5,"Bujdos, Joe",SO-2,St. Vincent (Pa.),1:55.35,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Presidents AC Outdoor Performance List,Men
6,"Weaver, Quintin",SR-4,Thiel,1:56.65,Grove City College Mini Invita,"Apr 5, 2023",NaN,800 Meters,Presidents AC Outdoor Performance List,Men
7,"McAuliffe, Joseph",JR-3,Allegheny,1:57.60,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Presidents AC Outdoor Performance List,Men
8,"Jooste, Cole",FR-1,Allegheny,1:58.21,Tomcat Invitational,"Apr 15, 2023",NaN,800 Meters,Presidents AC Outdoor Performance List,Men
8,"Runyon, Riley",FR-1,Washington & Jefferson,1:58.21,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Presidents AC Outdoor Performance List,Men
10,"Warrick, Zachary",FR-1,Grove City,1:58.48,Grove City College Mini Invita,"Apr 5, 2023",NaN,800 Meters,Presidents AC Outdoor Performance List,Men
11,"Wyse, Zach",SO-2,Allegheny,1:58.90,Tomcat Invitational,"Apr 15, 2023",NaN,800 Meters,Presidents AC Outdoor Performance List,Men
12,"Pennington, Brock",SO-2,Washington & Jefferson,1:59.14,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Presidents AC Outdoor Performance List,Men
13,"Busler, Isaac",FR-1,Grove City,1:59.32,Tomcat Invitational,"Apr 15, 2023",NaN,800 Meters,Presidents AC Outdoor Performance List,Men
14,"Jackson, Aiden",SO-2,St. Vincent (Pa.),1:59.45,Tomcat Invitational,"Apr 15, 2023",NaN,800 Meters,Presidents AC Outdoor Performance List,Men
15,"Dressler, Aden",SO-2,Washington & Jefferson,1:59.75,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Presidents AC Outdoor Performance List,Men
16,"Sinclair, Jake",SO-2,Washington & Jefferson,1:59.90,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Presidents AC Outdoor Performance List,Men
17,"Dailey, Max",FR-1,Westminster (Pa.),2:00.82,Grove City College Mini Invita,"Apr 5, 2023",NaN,800 Meters,Presidents AC Outdoor Performance List,Men
18,"Newsome, Brock",SR-4,Thiel,2:01.68,Grove City College Mini Invita,"Apr 5, 2023",NaN,800 Meters,Presidents AC Outdoor Performance List,Men
19,"Romell, Brandon",SR-4,Chatham,2:02.77,Tomcat Invitational,"Apr 15, 2023",NaN,800 Meters,Presidents AC Outdoor Performance List,Men
20,"Wingeart, Brady",FR-1,Chatham,2:03.17,Tomcat Invitational,"Apr 15, 2023",NaN,800 Meters,Presidents AC Outdoor Performance List,Men
