Rank,Athlete(s),Year,Team,Time/Distance,Meet,Meet Date,Wind,Event,Conference,Gender
12,"Callow, Brett",SO-2,Case Western,22.08,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",0.2,200 Meters,DIII All-Ohio Outdoor Performance List,Men
12,"Alramahi, Basheer",FR-1,John Carroll,22.08,Silverston Invitational 2023,"Feb 17, 2023",NWI,200 Meters,DIII All-Ohio Outdoor Performance List,Men
14,"McBride, Matt",SO-2,Mount Union,22.10,2023 Mount Union John Homon Open,"Apr 6, 2023",1.7,200 Meters,DIII All-Ohio Outdoor Performance List,Men
15,"Burrey, Brady",FR-1,Mount Union,22.16,Cherry Blossom Invitational,"Apr 15, 2023",0.8,200 Meters,DIII All-Ohio Outdoor Performance List,Men
16,"Bennett, Ezekiel",JR-3,Wittenberg,22.17,Wittenberg Collegiate Invite,"Feb 18, 2023",NWI,200 Meters,DIII All-Ohio Outdoor Performance List,Men
17,"Mcentyre, Jake",FR-1,Heidelberg,22.25,OWU Marv Frye Invitational,"Apr 8, 2023",-0.8,200 Meters,DIII All-Ohio Outdoor Performance List,Men
18,"Souza, Vini",SR-4,Ohio Northern,22.28,Manchester University Invitational,"Apr 8, 2023",0.5,200 Meters,DIII All-Ohio Outdoor Performance List,Men
19,"Bates, Josh",FR-1,Case Western,22.35,SPIRE Midwest Open 2023,"Jan 21, 2023",NWI,200 Meters,DIII All-Ohio Outdoor Performance List,Men
20,"Fouche, Josh",SO-2,Mount Union,22.38,Cherry Blossom Invitational,"Apr 15, 2023",0.8,200 Meters,DIII All-Ohio Outdoor Performance List,Men
20,"Jacobs, Ollie",SR-4,Ohio Northern,22.38,Wittenberg Collegiate Invite,"Feb 18, 2023",NWI,200 Meters,DIII All-Ohio Outdoor Performance List,Men
20,"Rohde, Joseph",SO-2,Franciscan (Ohio),22.38,PAC Indoor Track & Field Championships,"Feb 23, 2023",NWI,200 Meters,DIII All-Ohio Outdoor Performance List,Men
23,"Brown, Marlon",FR-1,Defiance,22.39,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",0.2,200 Meters,DIII All-Ohio Outdoor Performance List,Men
24,"DeSantis, Daniel",SO-2,Denison,22.40,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",0.7,200 Meters,DIII All-Ohio Outdoor Performance List,Men
25,"Epps, Jaylin",SO-2,Denison,22.44,Wooster Vs Denison,"Apr 12, 2023",0.3,200 Meters,DIII All-Ohio Outdoor Performance List,Men
26,"Witt, Collin",JR-3,Kenyon,22.45,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",3.8,200 Meters,DIII All-Ohio Outdoor Performance List,Men
26,"Barker, Tyrese",SO-2,Ohio Northern,22.45,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",0.7,200 Meters,DIII All-Ohio Outdoor Performance List,Men
28,"Drovdlic, Matthew",SO-2,Wittenberg,22.46,Dennis Craddock Coaches Classic,"Apr 14, 2023",1.3,200 Meters,DIII All-Ohio Outdoor Performance List,Men
29,"Ozymy, Ryan",JR-3,Franciscan (Ohio),22.47,Grove City College Mini Invita,"Apr 5, 2023",+0.0,200 Meters,DIII All-Ohio Outdoor Performance List,Men
29,"Obioha, Kambi",SO-2,Oberlin,22.47,Oberlin - Wooster Dual Meet,"Apr 8, 2023",0.2,200 Meters,DIII All-Ohio Outdoor Performance List,Men
1,"Wayt, Kenadee",JR-3,Mount Union,24.31,NCAA Division III Indoor Track & Field Championships,"Mar 10, 2023",NWI,200 Meters,DIII All-Ohio Outdoor Performance List,Women
2,"Miles, Madison",SO-2,Mount Union,25.12,2023 Mount Union John Homon Open,"Apr 6, 2023",1.6,200 Meters,DIII All-Ohio Outdoor Performance List,Women
3,"Jolivette, Anaya",SO-2,Denison,25.24,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",2.6,200 Meters,DIII All-Ohio Outdoor Performance List,Women
3,"Frazier, Meghan",SO-2,Wittenberg,25.24,Dennis Craddock Coaches Classic,"Apr 14, 2023",2.1,200 Meters,DIII All-Ohio Outdoor Performance List,Women
5,"Collier, Abby",SO-2,Baldwin Wallace,25.25,Tiffin Track Carnival 2023 (SECOND CHANCE Meet),"Apr 15, 2023",-0.1,200 Meters,DIII All-Ohio Outdoor Performance List,Women
6,"Schafer, Kylee",SO-2,Wilmington (Ohio),25.46,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",2.6,200 Meters,DIII All-Ohio Outdoor Performance List,Women
7,"Agbor-Nkongho, Larissa",SO-2,Capital,25.59,Ashland-Jud Logan Light Giver Open,"Feb 3, 2023",NWI,200 Meters,DIII All-Ohio Outdoor Performance List,Women
8,"Markau, Lisa-Maria",SR-4,Defiance,25.60,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",2.6,200 Meters,DIII All-Ohio Outdoor Performance List,Women
9,"Lykins, Addystin",SO-2,Ohio Wesleyan,25.62,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",2.6,200 Meters,DIII All-Ohio Outdoor Performance List,Women
10,"De'Armond, Tymeerah",FR-1,Wittenberg,25.79,OWU Marv Frye Invitational,"Apr 8, 2023",0.3,200 Meters,DIII All-Ohio Outdoor Performance List,Women
11,"Willison, Haleigh",SO-2,Wittenberg,25.81,Dennis Craddock Coaches Classic,"Apr 14, 2023",3.2,200 Meters,DIII All-Ohio Outdoor Performance List,Women
12,"Anthony, Taylor",JR-3,John Carroll,25.84,SPIRE Midwest Open 2023,"Jan 21, 2023",NWI,200 Meters,DIII All-Ohio Outdoor Performance List,Women
13,"Samuels, Cece",SO-2,Capital,26.15,Ashland-Jud Logan Light Giver Open,"Feb 3, 2023",NWI,200 Meters,DIII All-Ohio Outdoor Performance List,Women
13,"Krichbaum, Kendra",SO-2,Ohio Northern,26.15,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",2.6,200 Meters,DIII All-Ohio Outdoor Performance List,Women
15,"Shakhan, Zora",SO-2,Wittenberg,26.41,OWU Marv Frye Invitational,"Apr 8, 2023",0.3,200 Meters,DIII All-Ohio Outdoor Performance List,Women
16,"Roncone, Lauren",JR-3,Mount Union,26.51,SPIRE Midwest Open 2023,"Jan 21, 2023",NWI,200 Meters,DIII All-Ohio Outdoor Performance List,Women
17,"Fehrman, Emma",SO-2,Marietta,26.53,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",1.9,200 Meters,DIII All-Ohio Outdoor Performance List,Women
17,"Ellerkmann, Sophia",JR-3,Denison,26.53,Wooster Vs Denison,"Apr 12, 2023",0.9,200 Meters,DIII All-Ohio Outdoor Performance List,Women
19,"Arnold, Genevieve",SO-2,John Carroll,26.59,SPIRE Midwest Open 2023,"Jan 21, 2023",NWI,200 Meters,DIII All-Ohio Outdoor Performance List,Women
20,"Cozzie, Isabella",FR-1,Wooster,26.61,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",2.9,200 Meters,DIII All-Ohio Outdoor Performance List,Women
20,"Donley, Micah",SR-4,Mount Union,26.61,Mount Union Toy Drive,"Dec 3, 2022",NWI,200 Meters,DIII All-Ohio Outdoor Performance List,Women
22,"Pemberton, Shyla",FR-1,Defiance,26.63,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",2.6,200 Meters,DIII All-Ohio Outdoor Performance List,Women
23,"Misiunas, Grace",FR-1,Case Western,26.66,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",1.9,200 Meters,DIII All-Ohio Outdoor Performance List,Women
24,"Cupp, Taylor",SO-2,Mount Union,26.67,2023 Mount Union John Homon Open,"Apr 6, 2023",1.6,200 Meters,DIII All-Ohio Outdoor Performance List,Women
24,"Wallace, Chilly",SR-4,Oberlin,26.67,Oberlin - Wooster Dual Meet,"Apr 8, 2023",1.3,200 Meters,DIII All-Ohio Outdoor Performance List,Women
26,"Scott, Mia",SO-2,John Carroll,26.69,Tiffin Track Carnival 2023 (SECOND CHANCE Meet),"Apr 15, 2023",-0.3,200 Meters,DIII All-Ohio Outdoor Performance List,Women
26,"Baumgartner, Lydia",SR-4,Otterbein,26.69,Ashland-Jud Logan Light Giver Open,"Feb 3, 2023",NWI,200 Meters,DIII All-Ohio Outdoor Performance List,Women
28,"Neiger, Hannah",FR-1,Mount Union,26.74,2023 Mount Union John Homon Open,"Apr 6, 2023",2.4,200 Meters,DIII All-Ohio Outdoor Performance List,Women
29,"Collins, Kyngston",SO-2,Wittenberg,26.76,Dennis Craddock Coaches Classic,"Apr 14, 2023",2.3,200 Meters,DIII All-Ohio Outdoor Performance List,Women
30,"Bennett, Caliyah",JR-3,Denison,26.78,Emory Thrills in the Hills 2023,"Mar 24, 2023",1.6,200 Meters,DIII All-Ohio Outdoor Performance List,Women
1,"McBride, Matt",SO-2,Mount Union,47.10,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
2,"Dean, Jordan",SO-2,Ohio Northern,47.38,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
3,"Clark, Garrett",JR-3,John Carroll,47.41,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
4,"Alramahi, Basheer",FR-1,John Carroll,47.79,NCAA Division III Indoor Track & Field Championships,"Mar 10, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
5,"Storm, Jared",SO-2,Mount Union,47.91,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
6,"Bennett, Ezekiel",JR-3,Wittenberg,48.00,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
7,"Knoch, Justin",SO-2,Mount Union,48.27,Cherry Blossom Invitational,"Apr 15, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
8,"McMichael, William",SR-4,Wooster,48.41,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
9,"Gill, Tyler",SR-4,Mount Union,48.50,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
10,"Obioha, Kambi",SO-2,Oberlin,48.64,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
11,"Ozymy, Ryan",SR-4,Franciscan (Ohio),48.91,PAC Indoor Track & Field Championships,"Feb 23, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
12,"Brown, Marlon",FR-1,Defiance,49.04,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
13,"Rohde, Joseph",SO-2,Franciscan (Ohio),49.09,PAC Indoor Track & Field Championships,"Feb 23, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
13,"Myers, Trey",JR-3,Ohio Northern,49.09,Manchester University Invitational,"Apr 8, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
15,"Elliott, Cameron",FR-1,Wittenberg,49.44,OWU Marv Frye Invitational,"Apr 8, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
16,"Fouche, Josh",SO-2,Mount Union,49.46,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
17,"Gast, Tyler",FR-1,John Carroll,49.47,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
18,"Capello, David",JR-3,Franciscan (Ohio),49.55,Bethany Invitational,"Mar 25, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
19,"Bates, Josh",FR-1,Case Western,49.58,SPIRE Midwest Open 2023,"Jan 21, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
20,"Gibson, Haden",SO-2,Mount Union,49.60,Cherry Blossom Invitational,"Apr 15, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
21,"Scherson, Nick",SR-4,Wooster,49.91,Oberlin - Wooster Dual Meet,"Apr 8, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
22,"Schlatter, Ross",SO-2,Ohio Northern,49.93,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
23,"Hydukovich, Nathan",FR-1,Denison,50.03,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
24,"Burrey, Brady",FR-1,Mount Union,50.05,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
25,"O'Neill, Zach",FR-1,Ohio Northern,50.07,Ashland-Jud Logan Light Giver Open,"Feb 3, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
26,"Lende, Nicolas",SO-2,Case Western,50.10,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
27,"Klauke, Cameron",JR-3,John Carroll,50.12,Amy Adams Memorial,"Mar 24, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
28,"Whyte, Colton",SO-2,Muskingum,50.21,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
29,"Shannon, Tylir",SR-4,Mount Union,50.23,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
30,"Lough, Russell",SO-2,Bluffton,50.24,Manchester University Invitational,"Apr 8, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Men
1,"Wayt, Kenadee",JR-3,Mount Union,55.55,NCAA Division III Indoor Track & Field Championships,"Mar 10, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Women
2,"Miles, Madison",SO-2,Mount Union,56.56,NCAA Division III Indoor Track & Field Championships,"Mar 10, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Women
3,"Collier, Abby",SO-2,Baldwin Wallace,58.24,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Women
4,"Mason, Mary",SO-2,Mount Union,58.45,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Women
5,"De'Armond, Tymeerah",FR-1,Wittenberg,58.64,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Women
6,"Ellerkmann, Sophia",JR-3,Denison,59.35,OWU Marv Frye Invitational,"Apr 8, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Women
7,"Symington, Clara",FR-1,Franciscan (Ohio),59.42,Grove City College Mini Invita,"Apr 5, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Women
8,"Murray, Rosie",FR-1,John Carroll,59.82,Bob Kahn Invitational,"Mar 31, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Women
9,"Phung, Melissa",SR-4,Case Western,59.97,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Meters,DIII All-Ohio Outdoor Performance List,Women
