Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
14,"Angelone, Aeden",JR-3,Rochester,11.40,Brockport Multi & Invitational,"Apr 14, 2023",2.1,100 Meters,Liberty League Outdoor Performance List,Men
17,"Geier, Erik",SO-2,St. Lawrence,11.42,Bison Outdoor Classic,"Apr 14, 2023",1.4,100 Meters,Liberty League Outdoor Performance List,Men
18,"Hilliard, Ryan",SO-2,Union (N.Y.),11.48,2023 Hamilton College Continental Invitational,"Apr 1, 2023",0.1,100 Meters,Liberty League Outdoor Performance List,Men
19,"Panzer, Sam",JR-3,Ithaca,11.49,Cortland Upstate Alternative,"Apr 15, 2023",2.4,100 Meters,Liberty League Outdoor Performance List,Men
20,"Wilson, Otto",SR-4,RIT,11.51,RIT Invitational,"Apr 8, 2023",0.8,100 Meters,Liberty League Outdoor Performance List,Men
21,"Dillard, Cameron",SO-2,St. Lawrence,11.52,Saints Ice Broken Open,"Apr 1, 2023",4.0,100 Meters,Liberty League Outdoor Performance List,Men
21,"Jain, Aadit",FR-1,Rochester,11.52,RIT Invitational,"Apr 8, 2023",0.8,100 Meters,Liberty League Outdoor Performance List,Men
23,"Thyne, Gabe",SO-2,Rochester,11.53,Brockport Multi & Invitational,"Apr 14, 2023",2.1,100 Meters,Liberty League Outdoor Performance List,Men
24,"Green, Landers",FR-1,Union (N.Y.),11.56,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.0,100 Meters,Liberty League Outdoor Performance List,Men
25,"Hinckley, Joey",JR-3,RPI,11.57,2023 Hamilton College Continental Invitational,"Apr 1, 2023",0.1,100 Meters,Liberty League Outdoor Performance List,Men
25,"Ertel, Ian",SR-4,Ithaca,11.57,Cortland Upstate Alternative,"Apr 15, 2023",2.5,100 Meters,Liberty League Outdoor Performance List,Men
27,"Sumpter, CeDaniel",JR-3,Bard,11.58,Cortland Upstate Alternative,"Apr 15, 2023",2.3,100 Meters,Liberty League Outdoor Performance List,Men
28,"Chait, Josh",FR-1,RPI,11.59,RPI Under the Lights Invite 2023,"Apr 14, 2023",1.8,100 Meters,Liberty League Outdoor Performance List,Men
29,"Resnick, Matthew",SO-2,RIT,11.60,RIT Invitational,"Apr 8, 2023",1.4,100 Meters,Liberty League Outdoor Performance List,Men
30,"Reyes, Nicholas",SR-4,Ithaca,11.63,Cortland Upstate Alternative,"Apr 15, 2023",2.5,100 Meters,Liberty League Outdoor Performance List,Men
1,"O'Connell, Madeline",SR-4,Rochester,12.23,Geneseo Early Season Invitational,"Apr 2, 2023",2.6,100 Meters,Liberty League Outdoor Performance List,Women
2,"Bansbach, Susan",SR-4,Rochester,12.31,Geneseo Early Season Invitational,"Apr 2, 2023",2.6,100 Meters,Liberty League Outdoor Performance List,Women
3,"Francis, Traci",SO-2,Vassar,12.45,Alan Connie Shamrock Invitational,"Mar 16, 2023",3.8,100 Meters,Liberty League Outdoor Performance List,Women
4,"Mallette, Christine",SO-2,RPI,12.53,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",2.2,100 Meters,Liberty League Outdoor Performance List,Women
5,"Isaac, Kate",JR-3,Rochester,12.59,Duke Invitational,"Apr 6, 2023",1.5,100 Meters,Liberty League Outdoor Performance List,Women
6,"Novak, Ava",JR-3,Vassar,12.70,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",4.4,100 Meters,Liberty League Outdoor Performance List,Women
7,"Hardy, Kristin",SR-4,Rochester,12.75,Geneseo Early Season Invitational,"Apr 2, 2023",1.5,100 Meters,Liberty League Outdoor Performance List,Women
8,"Bell, Megan",SO-2,Rochester,12.83,Brockport Multi & Invitational,"Apr 14, 2023",1.4,100 Meters,Liberty League Outdoor Performance List,Women
9,"Perez-Fry, Lola",SR-4,Vassar,12.89,SILFEN INVITATIONAL 2023,"Apr 14, 2023",1.0,100 Meters,Liberty League Outdoor Performance List,Women
10,"Castagnier, Hayley",JR-3,St. Lawrence,12.93,Saints Ice Broken Open,"Apr 1, 2023",4.9,100 Meters,Liberty League Outdoor Performance List,Women
11,"Brown, Sara",JR-3,Ithaca,12.96,Doc Jopson Track & Field Invitational,"Mar 25, 2023",+0.0,100 Meters,Liberty League Outdoor Performance List,Women
12,"McGuinn, Emma",FR-1,RPI,12.98,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.1,100 Meters,Liberty League Outdoor Performance List,Women
13,"Kyriacou, Christina",FR-1,Rochester,13.01,Geneseo Early Season Invitational,"Apr 2, 2023",1.8,100 Meters,Liberty League Outdoor Performance List,Women
14,"Froe, Marley",SO-2,Union (N.Y.),13.02,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.1,100 Meters,Liberty League Outdoor Performance List,Women
15,"Shanks, Annabelle",SO-2,Rochester,13.06,Brockport Multi & Invitational,"Apr 14, 2023",1.4,100 Meters,Liberty League Outdoor Performance List,Women
15,"Eu, Jamie",FR-1,Vassar,13.06,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",2.4,100 Meters,Liberty League Outdoor Performance List,Women
17,"Gonzalez, Milla",FR-1,Ithaca,13.08,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.8,100 Meters,Liberty League Outdoor Performance List,Women
18,"Baker, Gabrielle",SO-2,Union (N.Y.),13.10,RPI Under the Lights Invite 2023,"Apr 14, 2023",1.1,100 Meters,Liberty League Outdoor Performance List,Women
19,"Velasquez, Ayenaliz",JR-3,Ithaca,13.16,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.8,100 Meters,Liberty League Outdoor Performance List,Women
20,"Smith, Caitlin",SO-2,RPI,13.18,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",2.2,100 Meters,Liberty League Outdoor Performance List,Women
21,"Passley-Harris, Sydney",FR-1,Vassar,13.29,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",1.1,100 Meters,Liberty League Outdoor Performance List,Women
22,"Smith, Malinda",SR-4,Vassar,13.31,Vassar April Invitational 2023,"Apr 7, 2023",0.6,100 Meters,Liberty League Outdoor Performance List,Women
22,"Hatch, Maya",SO-2,Rochester,13.31,Brockport Multi & Invitational,"Apr 14, 2023",2.3,100 Meters,Liberty League Outdoor Performance List,Women
24,"Jensen, Nora",JR-3,Vassar,13.39,Vassar April Invitational 2023,"Apr 7, 2023",1.0,100 Meters,Liberty League Outdoor Performance List,Women
25,"Knight, Cora",FR-1,St. Lawrence,13.40,Saints Ice Broken Open,"Apr 1, 2023",7.0,100 Meters,Liberty League Outdoor Performance List,Women
25,"Ernest Fleurant, Jael",SR-4,Rochester,13.40,Geneseo Early Season Invitational,"Apr 2, 2023",1.6,100 Meters,Liberty League Outdoor Performance List,Women
27,"Dennis, Jahmilia",FR-1,Vassar,13.42,Vassar April Invitational 2023,"Apr 7, 2023",1.0,100 Meters,Liberty League Outdoor Performance List,Women
28,"Yuja, Yeidi",SO-2,Rochester,13.55,Geneseo Early Season Invitational,"Apr 2, 2023",1.6,100 Meters,Liberty League Outdoor Performance List,Women
29,"Stanley, Ashanti",SO-2,Ithaca,13.58,Muhlenberg Outdoor Invitational,"Apr 1, 2023",1.9,100 Meters,Liberty League Outdoor Performance List,Women
30,"Dolan, Jordyn",FR-1,Ithaca,13.59,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.8,100 Meters,Liberty League Outdoor Performance List,Women
1,"Frank, Andy",SR-4,Ithaca,21.89,Muhlenberg Outdoor Invitational,"Apr 1, 2023",0.7,200 Meters,Liberty League Outdoor Performance List,Men
2,"Myrick, Donovan",FR-1,RPI,21.94,Wesleyan Swanson Invite,"Mar 26, 2023",1.7,200 Meters,Liberty League Outdoor Performance List,Men
3,"Jantzi, Justin",JR-3,RIT,21.98,Bison Outdoor Classic,"Apr 14, 2023",1.6,200 Meters,Liberty League Outdoor Performance List,Men
4,"Sardo, Michael",FR-1,RIT,22.60,Bison Outdoor Classic,"Apr 14, 2023",1.6,200 Meters,Liberty League Outdoor Performance List,Men
5,"Ahern, Sam",SO-2,Union (N.Y.),22.62,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.3,200 Meters,Liberty League Outdoor Performance List,Men
6,"London, P.J.",SO-2,Rochester,22.66,Brockport Multi & Invitational,"Apr 14, 2023",2.7,200 Meters,Liberty League Outdoor Performance List,Men
6,"Cavanaugh, Peter",SO-2,RPI,22.66,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",+0.0,200 Meters,Liberty League Outdoor Performance List,Men
8,"Goyette, Trenton",SO-2,RIT,22.75,RIT Invitational,"Apr 8, 2023",0.7,200 Meters,Liberty League Outdoor Performance List,Men
9,"Garrett, Cortez",FR-1,RPI,22.87,2023 Hamilton College Continental Invitational,"Apr 1, 2023",+0.0,200 Meters,Liberty League Outdoor Performance List,Men
10,"Egbe, Bate",SR-4,RPI,22.88,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.4,200 Meters,Liberty League Outdoor Performance List,Men
11,"Hauf, William",SO-2,St. Lawrence,22.89,Saints Ice Broken Open,"Apr 1, 2023",3.5,200 Meters,Liberty League Outdoor Performance List,Men
12,"Eribo, Manny",SO-2,Rochester,22.95,RIT Invitational,"Apr 8, 2023",2.6,200 Meters,Liberty League Outdoor Performance List,Men
12,"Brodnik, Peter",SR-4,Rochester,22.95,RIT Invitational,"Apr 8, 2023",2.6,200 Meters,Liberty League Outdoor Performance List,Men
14,"D'Adetta, Anthony",SR-4,Ithaca,22.98,Bison Outdoor Classic,"Apr 14, 2023",+0.0,200 Meters,Liberty League Outdoor Performance List,Men
15,"Ihegihu, Josh",FR-1,RPI,22.99,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",-0.5,200 Meters,Liberty League Outdoor Performance List,Men
16,"Resnick, Matthew",SO-2,RIT,23.06,Geneseo Early Season Invitational,"Apr 2, 2023",-0.9,200 Meters,Liberty League Outdoor Performance List,Men
17,"Hilliard, Ryan",SO-2,Union (N.Y.),23.16,2023 Hamilton College Continental Invitational,"Apr 1, 2023",+0.0,200 Meters,Liberty League Outdoor Performance List,Men
18,"Panzer, Sam",JR-3,Ithaca,23.21,Cortland Upstate Alternative,"Apr 15, 2023",2.0,200 Meters,Liberty League Outdoor Performance List,Men
18,"Pochobradsky, Benjamin",FR-1,RIT,23.21,Brockport Multi & Invitational,"Apr 14, 2023",2.4,200 Meters,Liberty League Outdoor Performance List,Men
20,"Ertel, Ian",SR-4,Ithaca,23.22,Cortland Upstate Alternative,"Apr 15, 2023",0.1,200 Meters,Liberty League Outdoor Performance List,Men
20,"Jain, Aadit",FR-1,Rochester,23.22,Brockport Multi & Invitational,"Apr 14, 2023",2.4,200 Meters,Liberty League Outdoor Performance List,Men
22,"Koubek, Andrew",FR-1,RIT,23.24,RIT Invitational,"Apr 8, 2023",2.6,200 Meters,Liberty League Outdoor Performance List,Men
23,"Pek, Liam",JR-3,RPI,23.28,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.4,200 Meters,Liberty League Outdoor Performance List,Men
24,"Keelan, Jack",JR-3,Bard,23.29,2023 Danny Curran Invitational,"Mar 30, 2023",-0.9,200 Meters,Liberty League Outdoor Performance List,Men
25,"Bois, Jason",FR-1,Union (N.Y.),23.31,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.4,200 Meters,Liberty League Outdoor Performance List,Men
26,"Chen, Kensei",SO-2,RPI,23.32,Wesleyan Swanson Invite,"Mar 26, 2023",1.7,200 Meters,Liberty League Outdoor Performance List,Men
27,"Worley, Darnell",JR-3,Vassar,23.38,Ramapo College Track & Field Invitational,"Mar 31, 2023",-1.1,200 Meters,Liberty League Outdoor Performance List,Men
28,"Tremblay, Chris",SR-4,RIT,23.39,Brockport Multi & Invitational,"Apr 14, 2023",1.7,200 Meters,Liberty League Outdoor Performance List,Men
29,"Liu, Max",SO-2,RPI,23.46,RPI Under the Lights Invite 2023,"Apr 14, 2023",-1.8,200 Meters,Liberty League Outdoor Performance List,Men
30,"Reyes, Nicholas",SR-4,Ithaca,23.48,Cortland Upstate Alternative,"Apr 15, 2023",1.9,200 Meters,Liberty League Outdoor Performance List,Men
1,"Bansbach, Susan",SR-4,Rochester,24.90,Brockport Multi & Invitational,"Apr 14, 2023",1.8,200 Meters,Liberty League Outdoor Performance List,Women
2,"Heffernan, Ashley",JR-3,Rochester,25.13,Brockport Multi & Invitational,"Apr 14, 2023",2.0,200 Meters,Liberty League Outdoor Performance List,Women
3,"Hardy, Kristin",SR-4,Rochester,25.17,Brockport Multi & Invitational,"Apr 14, 2023",1.8,200 Meters,Liberty League Outdoor Performance List,Women
4,"Bruce, Logan",SR-4,Ithaca,25.67,Bison Outdoor Classic,"Apr 14, 2023",-0.4,200 Meters,Liberty League Outdoor Performance List,Women
5,"Isaac, Kate",JR-3,Rochester,25.76,Geneseo Early Season Invitational,"Apr 2, 2023",-0.3,200 Meters,Liberty League Outdoor Performance List,Women
6,"Mallette, Christine",SO-2,RPI,25.79,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.1,200 Meters,Liberty League Outdoor Performance List,Women
7,"Hill, Caroline",SO-2,RIT,26.01,RIT Invitational,"Apr 8, 2023",1.6,200 Meters,Liberty League Outdoor Performance List,Women
8,"Adegbile, Devan",SO-2,Ithaca,26.39,Cortland Upstate Alternative,"Apr 15, 2023",1.2,200 Meters,Liberty League Outdoor Performance List,Women
9,"McGuinn, Emma",FR-1,RPI,26.60,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.1,200 Meters,Liberty League Outdoor Performance List,Women
10,"Bell, Megan",SO-2,Rochester,26.62,Geneseo Early Season Invitational,"Apr 2, 2023",-1.7,200 Meters,Liberty League Outdoor Performance List,Women
11,"Novak, Ava",JR-3,Vassar,26.65,Alan Connie Shamrock Invitational,"Mar 16, 2023",-2.0,200 Meters,Liberty League Outdoor Performance List,Women
12,"Francis, Traci",SO-2,Vassar,27.14,Ramapo College Track & Field Invitational,"Mar 31, 2023",-0.4,200 Meters,Liberty League Outdoor Performance List,Women
12,"MacArthur, Natalie",SO-2,Ithaca,27.14,Cortland Red Dragon Open,"Apr 8, 2023",-1.0,200 Meters,Liberty League Outdoor Performance List,Women
14,"LaBonte, Cecelia",FR-1,Ithaca,27.22,Bison Outdoor Classic,"Apr 14, 2023",-0.3,200 Meters,Liberty League Outdoor Performance List,Women
15,"Manning, Katie",SO-2,RPI,27.31,RPI Under the Lights Invite 2023,"Apr 14, 2023",-2.3,200 Meters,Liberty League Outdoor Performance List,Women
16,"Perez-Fry, Lola",SR-4,Vassar,27.45,Vassar April Invitational 2023,"Apr 7, 2023",+0.0,200 Meters,Liberty League Outdoor Performance List,Women
17,"Baker, Gabrielle",SO-2,Union (N.Y.),27.48,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.6,200 Meters,Liberty League Outdoor Performance List,Women
18,"Kyriacou, Christina",FR-1,Rochester,27.49,RIT Invitational,"Apr 8, 2023",1.4,200 Meters,Liberty League Outdoor Performance List,Women
19,"Byrd, Moriah",JR-3,Ithaca,27.57,Cortland Red Dragon Open,"Apr 8, 2023",-1.0,200 Meters,Liberty League Outdoor Performance List,Women
20,"Ernest Fleurant, Jael",SR-4,Rochester,27.60,Brockport Multi & Invitational,"Apr 14, 2023",1.8,200 Meters,Liberty League Outdoor Performance List,Women
21,"Smith, Caitlin",SO-2,RPI,27.64,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",1.0,200 Meters,Liberty League Outdoor Performance List,Women
22,"Froe, Marley",SO-2,Union (N.Y.),27.65,RPI Under the Lights Invite 2023,"Apr 14, 2023",-2.3,200 Meters,Liberty League Outdoor Performance List,Women
22,"Eu, Jamie",FR-1,Vassar,27.65,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",2.3,200 Meters,Liberty League Outdoor Performance List,Women
24,"Hatch, Maya",SO-2,Rochester,27.85,Brockport Multi & Invitational,"Apr 14, 2023",2.2,200 Meters,Liberty League Outdoor Performance List,Women
25,"Downey, Katherine",JR-3,Ithaca,27.87,Doc Jopson Track & Field Invitational,"Mar 25, 2023",6.0,200 Meters,Liberty League Outdoor Performance List,Women
26,"Moochhala, Hawra",SO-2,Bard,27.89,2023 Danny Curran Invitational,"Mar 30, 2023",-0.7,200 Meters,Liberty League Outdoor Performance List,Women
27,"Stanley, Tessa",FR-1,Ithaca,28.01,Doc Jopson Track & Field Invitational,"Mar 25, 2023",2.4,200 Meters,Liberty League Outdoor Performance List,Women
28,"Looney, Summer",FR-1,RPI,28.04,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",0.9,200 Meters,Liberty League Outdoor Performance List,Women
29,"Stevens, Faye",SO-2,Vassar,28.10,Vassar April Invitational 2023,"Apr 7, 2023",+0.0,200 Meters,Liberty League Outdoor Performance List,Women
30,"Gonzalez, Milla",FR-1,Ithaca,28.22,Doc Jopson Track & Field Invitational,"Mar 25, 2023",2.4,200 Meters,Liberty League Outdoor Performance List,Women
1,"Lyons, Luke",SR-4,Rochester,48.97,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
2,"Jantzi, Justin",JR-3,RIT,49.33,RIT Invitational,"Apr 8, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
3,"Lienert, Mitchell",JR-3,Rochester,49.42,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
4,"Wilson, Otto",SR-4,RIT,49.46,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
5,"Senf, Ryan",FR-1,RIT,49.57,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
6,"Keelan, Jack",JR-3,Bard,49.63,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
7,"Resnick, Matthew",SO-2,RIT,49.66,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
8,"Oczkowski, Nate",SR-4,Ithaca,49.98,Cortland Red Dragon Open,"Apr 8, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
9,"Sardo, Michael",FR-1,RIT,50.22,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
10,"Cavanaugh, Peter",SO-2,RPI,50.23,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
11,"Rayleonard, Domenick",SO-2,RPI,50.29,RPI Under the Lights Invite 2023,"Apr 14, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
12,"Goyette, Trenton",SO-2,RIT,50.69,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
13,"Creamer, Max",JR-3,Rochester,50.76,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
14,"Thyne, Gabe",SO-2,Rochester,51.19,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
15,"Ertel, Ian",SR-4,Ithaca,51.30,Cortland Red Dragon Open,"Apr 8, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
16,"Hascup, Colin",SO-2,Rochester,51.51,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
17,"Shaffe, Shifan",SO-2,St. Lawrence,51.57,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
18,"Caron, Caden",FR-1,RPI,51.58,RPI Under the Lights Invite 2023,"Apr 14, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
19,"Pochobradsky, Benjamin",FR-1,RIT,51.61,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
20,"Savitt, Aidan",FR-1,Union (N.Y.),51.65,RPI Under the Lights Invite 2023,"Apr 14, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
21,"Worley, Darnell",JR-3,Vassar,51.73,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
22,"Pek, Liam",JR-3,RPI,51.98,2023 Hamilton College Continental Invitational,"Apr 1, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
23,"Jacques, Tim",JR-3,Vassar,52.19,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
24,"Opsahl, Alex",SR-4,Rochester,52.27,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
25,"Bedford, Josh",FR-1,RIT,52.52,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
26,"Maharjan, Rahul",SO-2,RPI,52.56,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
27,"Angelone, Aeden",JR-3,Rochester,52.70,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
28,"Ninche, Deen",JR-3,RPI,52.81,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
29,"Koubek, Andrew",FR-1,RIT,52.90,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
30,"Sumpter, CeDaniel",JR-3,Bard,52.94,Vassar April Invitational 2023,"Apr 7, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Men
1,"Bansbach, Susan",SR-4,Rochester,55.41,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Women
2,"O'Connell, Madeline",SR-4,Rochester,56.29,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Women
3,"Hardy, Kristin",SR-4,Rochester,57.25,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Women
4,"Bell, Megan",SO-2,Rochester,57.86,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Women
5,"Isaac, Kate",JR-3,Rochester,57.92,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Women
6,"Hill, Caroline",SO-2,RIT,59.95,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Women
7,"Baker, Gabrielle",SO-2,Union (N.Y.),1:00.40,RPI Under the Lights Invite 2023,"Apr 14, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Women
8,"MacArthur, Natalie",SO-2,Ithaca,1:00.75,Cortland Upstate Alternative,"Apr 15, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Women
9,"Adegbile, Devan",SO-2,Ithaca,1:02.01,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Women
10,"Novak, Ava",JR-3,Vassar,1:02.15,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Women
11,"Downey, Katherine",JR-3,Ithaca,1:02.57,Doc Jopson Track & Field Invitational,"Mar 25, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Women
12,"Rose, Rachel",JR-3,Ithaca,1:02.82,Cortland Red Dragon Open,"Apr 8, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Women
13,"Thompson, Faydia",SO-2,RPI,1:03.22,2023 Hamilton College Continental Invitational,"Apr 1, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Women
14,"Johnson, Emily",SO-2,Ithaca,1:03.32,Cortland Upstate Alternative,"Apr 15, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Women
15,"Stanley, Tessa",FR-1,Ithaca,1:03.58,Cortland Upstate Alternative,"Apr 15, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Women
16,"Moochhala, Hawra",SO-2,Bard,1:04.25,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Women
17,"Koes, Kristina",JR-3,St. Lawrence,1:04.46,University of Vermont Quad TF Meet,"Apr 8, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Women
18,"McLaughlin, Margaret",FR-1,Vassar,1:04.53,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Women
19,"Haubrich, Giana",SO-2,Ithaca,1:04.87,Cortland Red Dragon Open,"Apr 8, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Women
20,"Moran, Kelly",JR-3,RPI,1:05.13,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Women
21,"Looney, Summer",FR-1,RPI,1:05.29,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Women
22,"Bertini, Kaylee",FR-1,St. Lawrence,1:05.48,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Meters,Liberty League Outdoor Performance List,Women
