Rank,Athlete(s),Year,Team,Time/Distance,Meet,Meet Date,Wind,Event,Conference,Gender
4,"Oren, Andy",JR-3,Roger Williams,23.22,SILFEN INVITATIONAL 2023,"Apr 14, 2023",0.1,200 Meters,Commonwealth Coast Outdoor Performance List,Men
5,"McCluskey, Matthew",FR-1,Gordon,23.27,SILFEN INVITATIONAL 2023,"Apr 14, 2023",0.7,200 Meters,Commonwealth Coast Outdoor Performance List,Men
6,"Lonstein, Henry",SO-2,Gordon,23.31,2023 UMass-Lowell Invitational,"Mar 24, 2023",1.9,200 Meters,Commonwealth Coast Outdoor Performance List,Men
7,"Bolduc, Cole",SO-2,Suffolk,23.72,Tufts Snowflake Classic,"Apr 1, 2023",-2.2,200 Meters,Commonwealth Coast Outdoor Performance List,Men
7,"DeCollibus, Kevin",FR-1,Wentworth,23.72,Jonathan Tymann Invitational,"Apr 8, 2023",2.3,200 Meters,Commonwealth Coast Outdoor Performance List,Men
9,"Toussaint, Cedrick",SO-2,Nichols,23.73,Penmen Relays,"Apr 15, 2023",1.1,200 Meters,Commonwealth Coast Outdoor Performance List,Men
10,"David, Mason",JR-3,Nichols,23.88,Penmen Relays,"Apr 15, 2023",1.7,200 Meters,Commonwealth Coast Outdoor Performance List,Men
11,"Grogan, Luke",SO-2,Nichols,24.07,Jonathan Tymann Invitational,"Apr 8, 2023",2.4,200 Meters,Commonwealth Coast Outdoor Performance List,Men
11,"Stewart, William",FR-1,Wentworth,24.07,SILFEN INVITATIONAL 2023,"Apr 14, 2023",1.0,200 Meters,Commonwealth Coast Outdoor Performance List,Men
13,"Bowes, David",FR-1,Suffolk,24.13,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",-1.6,200 Meters,Commonwealth Coast Outdoor Performance List,Men
14,"Borge, Christopher",SR-4,Nichols,24.16,Jonathan Tymann Invitational,"Apr 8, 2023",2.4,200 Meters,Commonwealth Coast Outdoor Performance List,Men
15,"Bielawa, Jack",SO-2,Roger Williams,24.23,SILFEN INVITATIONAL 2023,"Apr 14, 2023",0.1,200 Meters,Commonwealth Coast Outdoor Performance List,Men
16,"Durand, Joshua",SO-2,Suffolk,24.24,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",-1.6,200 Meters,Commonwealth Coast Outdoor Performance List,Men
17,"Tibbles, Joseph",SR-4,Gordon,24.29,Tufts Snowflake Classic,"Apr 1, 2023",-1.4,200 Meters,Commonwealth Coast Outdoor Performance List,Men
18,"Stewart, Jacob",SO-2,Wentworth,24.34,Jonathan Tymann Invitational,"Apr 8, 2023",2.3,200 Meters,Commonwealth Coast Outdoor Performance List,Men
19,"Labossiere, Nathan",SO-2,Roger Williams,24.37,SILFEN INVITATIONAL 2023,"Apr 14, 2023",0.1,200 Meters,Commonwealth Coast Outdoor Performance List,Men
20,"Alexis, Garry",FR-1,Nichols,24.46,Penmen Relays,"Apr 15, 2023",1.3,200 Meters,Commonwealth Coast Outdoor Performance List,Men
21,"Abbotoni, Ryan",SO-2,Wentworth,24.60,BSU Invite,"Mar 25, 2023",-0.2,200 Meters,Commonwealth Coast Outdoor Performance List,Men
22,"Killian, Archibald",JR-3,Nichols,24.68,Jonathan Tymann Invitational,"Apr 8, 2023",2.4,200 Meters,Commonwealth Coast Outdoor Performance List,Men
23,"Engel, Liam",SR-4,Roger Williams,24.69,SILFEN INVITATIONAL 2023,"Apr 14, 2023",0.1,200 Meters,Commonwealth Coast Outdoor Performance List,Men
24,"Avakian, John",SO-2,Suffolk,24.75,BSU Invite,"Mar 25, 2023",0.3,200 Meters,Commonwealth Coast Outdoor Performance List,Men
25,"Juscen, Max",SR-4,Wentworth,24.76,SILFEN INVITATIONAL 2023,"Apr 14, 2023",0.9,200 Meters,Commonwealth Coast Outdoor Performance List,Men
26,"Mitchell, Matthew",SO-2,Suffolk,24.83,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",-1.8,200 Meters,Commonwealth Coast Outdoor Performance List,Men
27,"Deluca, Joey",SO-2,Roger Williams,24.95,Corsair Classic Track & Field Invitational,"Apr 1, 2023",1.8,200 Meters,Commonwealth Coast Outdoor Performance List,Men
28,"Hart, Luke",SO-2,Gordon,25.01,Jonathan Tymann Invitational,"Apr 8, 2023",2.3,200 Meters,Commonwealth Coast Outdoor Performance List,Men
29,"Mattey, Burke",FR-1,Roger Williams,25.05,SILFEN INVITATIONAL 2023,"Apr 14, 2023",1.2,200 Meters,Commonwealth Coast Outdoor Performance List,Men
30,"Prampin, Jordin",SR-4,Wentworth,25.11,BSU Invite,"Mar 25, 2023",0.3,200 Meters,Commonwealth Coast Outdoor Performance List,Men
1,"Walden, Amanda",SO-2,Suffolk,26.07,2023 Colonial Relays,"Mar 30, 2023",1.3,200 Meters,Commonwealth Coast Outdoor Performance List,Women
2,"Goodwin, Amaris",SO-2,Gordon,26.17,SILFEN INVITATIONAL 2023,"Apr 14, 2023",1.2,200 Meters,Commonwealth Coast Outdoor Performance List,Women
3,"Concepcion , Emily",SO-2,Suffolk,26.84,2023 Colonial Relays,"Mar 30, 2023",1.3,200 Meters,Commonwealth Coast Outdoor Performance List,Women
4,"DelMaestro, Bianca",SR-4,Endicott,27.06,Monks Track & Field,"Apr 14, 2023",-2.3,200 Meters,Commonwealth Coast Outdoor Performance List,Women
5,"Williams, Jordan",SR-4,Endicott,27.31,Monks Track & Field,"Apr 14, 2023",-2.3,200 Meters,Commonwealth Coast Outdoor Performance List,Women
6,"Rodriguez, Alyssa",SO-2,Suffolk,27.55,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",0.2,200 Meters,Commonwealth Coast Outdoor Performance List,Women
7,"Santos, Laci",FR-1,Wentworth,27.90,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NWI,200 Meters,Commonwealth Coast Outdoor Performance List,Women
8,"Buchter, Emily",FR-1,U. of New England,27.91,SILFEN INVITATIONAL 2023,"Apr 14, 2023",0.9,200 Meters,Commonwealth Coast Outdoor Performance List,Women
9,"Lehr, Sydni",JR-3,U. of New England,27.98,SILFEN INVITATIONAL 2023,"Apr 14, 2023",0.7,200 Meters,Commonwealth Coast Outdoor Performance List,Women
10,"Lajoie, Kimberly",JR-3,Roger Williams,28.00,SILFEN INVITATIONAL 2023,"Apr 14, 2023",1.2,200 Meters,Commonwealth Coast Outdoor Performance List,Women
11,"McLaughlin, Colleen",SR-4,Endicott,28.05,Regis Spring Classic - 2023,"Apr 6, 2023",0.1,200 Meters,Commonwealth Coast Outdoor Performance List,Women
12,"Groom, Kaylie",FR-1,Suffolk,28.14,BSU Invite,"Mar 25, 2023",0.4,200 Meters,Commonwealth Coast Outdoor Performance List,Women
13,"DAngelo, Nicole",SR-4,Endicott,28.26,Monks Track & Field,"Apr 14, 2023",0.7,200 Meters,Commonwealth Coast Outdoor Performance List,Women
14,"Purcell, Meghan",SO-2,Roger Williams,28.50,CGA Spring Invite,"Apr 8, 2023",2.0,200 Meters,Commonwealth Coast Outdoor Performance List,Women
15,"Sullivan, Colleen",SR-4,Wentworth,28.52,Jonathan Tymann Invitational,"Apr 8, 2023",0.7,200 Meters,Commonwealth Coast Outdoor Performance List,Women
16,"Walsh, Amanda",FR-1,Roger Williams,28.57,CGA Spring Invite,"Apr 8, 2023",2.9,200 Meters,Commonwealth Coast Outdoor Performance List,Women
16,"Scalzulli, Mary",SR-4,Salve Regina,28.57,Jerry Gravel Classic,"Apr 15, 2023",-0.7,200 Meters,Commonwealth Coast Outdoor Performance List,Women
18,"Halpin, Maren",FR-1,Suffolk,28.72,Tufts Snowflake Classic,"Apr 1, 2023",-0.8,200 Meters,Commonwealth Coast Outdoor Performance List,Women
19,"Rischitelli, Riley",SO-2,Endicott,28.73,Tufts Snowflake Classic,"Apr 1, 2023",+0.0,200 Meters,Commonwealth Coast Outdoor Performance List,Women
20,"Ang, Dionne",JR-3,Wentworth,28.74,Jonathan Tymann Invitational,"Apr 8, 2023",0.7,200 Meters,Commonwealth Coast Outdoor Performance List,Women
20,"Lopez, Alicia",SR-4,Salve Regina,28.74,Jerry Gravel Classic,"Apr 15, 2023",-0.7,200 Meters,Commonwealth Coast Outdoor Performance List,Women
22,"Subat, Allison",SO-2,Gordon,28.88,Jonathan Tymann Invitational,"Apr 8, 2023",0.7,200 Meters,Commonwealth Coast Outdoor Performance List,Women
23,"Merritt, Ceirra",FR-1,U. of New England,28.95,Jonathan Tymann Invitational,"Apr 8, 2023",0.7,200 Meters,Commonwealth Coast Outdoor Performance List,Women
24,"Wood, Lauren",SO-2,Suffolk,29.13,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",0.2,200 Meters,Commonwealth Coast Outdoor Performance List,Women
25,"Seabury, Mary",JR-3,Nichols,29.41,Penmen Relays,"Apr 15, 2023",1.0,200 Meters,Commonwealth Coast Outdoor Performance List,Women
26,"Dukas, Deanna",FR-1,Endicott,29.61,Jonathan Tymann Invitational,"Apr 8, 2023",0.7,200 Meters,Commonwealth Coast Outdoor Performance List,Women
26,"Hauptman, Sarah",SO-2,Salve Regina,29.61,Jerry Gravel Classic,"Apr 15, 2023",-0.6,200 Meters,Commonwealth Coast Outdoor Performance List,Women
28,"Groom, Shannon",FR-1,Suffolk,29.68,Tufts Snowflake Classic,"Apr 1, 2023",-1.0,200 Meters,Commonwealth Coast Outdoor Performance List,Women
29,"Jimenez, Irissa",SO-2,Nichols,29.71,Jonathan Tymann Invitational,"Apr 8, 2023",0.7,200 Meters,Commonwealth Coast Outdoor Performance List,Women
30,"Kester, Lara",JR-3,Roger Williams,29.72,SILFEN INVITATIONAL 2023,"Apr 14, 2023",0.9,200 Meters,Commonwealth Coast Outdoor Performance List,Women
1,"Backert, Joshua",JR-3,Gordon,49.92,Jonathan Tymann Invitational,"Apr 8, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
2,"Smith, Jacob",JR-3,Gordon,52.31,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
3,"Barry, Tim",SO-2,Suffolk,52.38,BSU Invite,"Mar 25, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
4,"Tibbles, Joseph",SR-4,Gordon,52.48,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
5,"Murphy, Matthew",SR-4,Wentworth,52.59,Tufts Snowflake Classic,"Apr 1, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
6,"Engel, Liam",SR-4,Roger Williams,52.73,CGA Spring Invite,"Apr 8, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
7,"Bolduc, Cole",SO-2,Suffolk,52.90,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
8,"Bielawa, Jack",SO-2,Roger Williams,53.47,CGA Spring Invite,"Apr 8, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
9,"Mattey, Burke",FR-1,Roger Williams,53.83,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
10,"Durand, Joshua",SO-2,Suffolk,53.99,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
11,"Baiz, Mauricio",FR-1,Wentworth,54.51,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
12,"Abbotoni, Ryan",SO-2,Wentworth,54.81,Jonathan Tymann Invitational,"Apr 8, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
13,"Turner, Justin",SO-2,Suffolk,54.89,Tufts Snowflake Classic,"Apr 1, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
14,"Tarolli, Vince",SO-2,Roger Williams,55.06,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
15,"Labossiere, Nathan",SO-2,Roger Williams,55.66,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
16,"Stewart, William",FR-1,Wentworth,55.80,Jonathan Tymann Invitational,"Apr 8, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
17,"Prampin, Jordin",SR-4,Wentworth,55.83,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
18,"Lanier, Christopher",FR-1,Nichols,55.86,Penmen Relays,"Apr 15, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
19,"Thibeault, Alex",FR-1,U. of New England,55.87,Jonathan Tymann Invitational,"Apr 8, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
20,"Miele, Nico",SO-2,Suffolk,56.19,BSU Invite,"Mar 25, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
21,"Mallozzi, Joseph",FR-1,Roger Williams,56.40,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
22,"Donovan, Sean",JR-3,Roger Williams,56.56,BSU Invite,"Mar 25, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
23,"McGinn, Peter",FR-1,Gordon,58.52,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
24,"Wong, Matthew",JR-3,Wentworth,59.63,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
25,"Ibraheem, Shuaib",FR-1,Wentworth,1:03.95,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Men
1,"Goodwin, Amaris",SO-2,Gordon,1:00.05,Jonathan Tymann Invitational,"Apr 8, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Women
2,"Concepcion , Emily",SO-2,Suffolk,1:00.54,BSU Invite,"Mar 25, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Women
3,"Pattelena, Amy",FR-1,Suffolk,1:02.98,BSU Invite,"Mar 25, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Women
4,"Lajoie, Kimberly",JR-3,Roger Williams,1:03.52,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Women
5,"Rodriguez, Alyssa",SO-2,Suffolk,1:03.68,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Women
6,"Risko, Hannah",SO-2,Endicott,1:03.73,Regis Spring Classic - 2023,"Apr 6, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Women
7,"McLaughlin, Colleen",SR-4,Endicott,1:03.83,Regis Spring Classic - 2023,"Apr 6, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Women
8,"Rischitelli, Riley",SO-2,Endicott,1:04.06,Tufts Snowflake Classic,"Apr 1, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Women
9,"Sullivan, Colleen",SR-4,Wentworth,1:04.29,Jonathan Tymann Invitational,"Apr 8, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Women
10,"Merritt, Ceirra",FR-1,U. of New England,1:04.78,Jonathan Tymann Invitational,"Apr 8, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Women
10,"Shepard, Hannah",FR-1,Endicott,1:04.78,Tufts Snowflake Classic,"Apr 1, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Women
12,"Trisciak, Jocelyn",SO-2,Suffolk,1:04.99,BSU Invite,"Mar 25, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Women
13,"Groom, Shannon",FR-1,Suffolk,1:05.79,Tufts Snowflake Classic,"Apr 1, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Women
14,"Hauptman, Sarah",SO-2,Salve Regina,1:05.96,BSU Invite,"Mar 25, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Women
15,"Groom, Kaylie",FR-1,Suffolk,1:05.98,Tufts Snowflake Classic,"Apr 1, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Women
16,"Morris, Eden",FR-1,U. of New England,1:06.50,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Women
17,"Halpin, Maren",FR-1,Suffolk,1:06.74,Tufts Snowflake Classic,"Apr 1, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Women
18,"MacLean, Erin",SO-2,Wentworth,1:07.99,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Women
19,"Subat, Allison",SO-2,Gordon,1:08.07,Tufts Snowflake Classic,"Apr 1, 2023",NaN,400 Meters,Commonwealth Coast Outdoor Performance List,Women
