Rank,Athlete(s),Year,Team,Time/Distance,Meet,Meet Date,Wind,Event,Conference,Gender
18,"Henke, David",SO-2,Springfield,11.36,SILFEN INVITATIONAL 2023,"Apr 14, 2023",+0.0,100 Meters,NEWMAC Outdoor Performance List,Men
19,"Cole, Alex",FR-1,WPI,11.43,UMASS Commonwealth Invitational,"Apr 15, 2023",-1.1,100 Meters,NEWMAC Outdoor Performance List,Men
20,"Sifferlen, Andrew",SR-4,WPI,11.49,UMASS Multi Meet,"Apr 12, 2023",3.4,100 Meters,NEWMAC Outdoor Performance List,Men
21,"Ililau, Adrian",FR-1,Coast Guard,11.53,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",1.9,100 Meters,NEWMAC Outdoor Performance List,Men
21,"Hart, Justin",SR-4,Wheaton (Mass.),11.53,2023 Carla Coffey Invitational,"Apr 14, 2023",-1.7,100 Meters,NEWMAC Outdoor Performance List,Men
23,"Mualis, GJ",FR-1,Wheaton (Mass.),11.66,Amherst College Spring Fling,"Apr 8, 2023",0.7,100 Meters,NEWMAC Outdoor Performance List,Men
24,"Castro, Omar",SO-2,Coast Guard,11.70,CGA Spring Invite,"Apr 8, 2023",2.5,100 Meters,NEWMAC Outdoor Performance List,Men
25,"Fabbri, Tyler",FR-1,Springfield,11.75,Springfield College Classic,"Apr 8, 2023",0.6,100 Meters,NEWMAC Outdoor Performance List,Men
1,"Kwafo, Michelle",SR-4,Coast Guard,11.75,CGA Spring Invite,"Apr 8, 2023",3.8,100 Meters,NEWMAC Outdoor Performance List,Women
2,"Kalyan, Shreya",FR-1,MIT,12.44,Amherst College Spring Fling,"Apr 8, 2023",2.3,100 Meters,NEWMAC Outdoor Performance List,Women
3,"Andersen, Gwendolyn",JR-3,Springfield,12.47,SILFEN INVITATIONAL 2023,"Apr 14, 2023",0.6,100 Meters,NEWMAC Outdoor Performance List,Women
4,"Wooden, Wendy",FR-1,Wheaton (Mass.),12.49,Alan Connie Shamrock Invitational,"Mar 16, 2023",4.0,100 Meters,NEWMAC Outdoor Performance List,Women
5,"Loriston, Michaina",FR-1,Wheaton (Mass.),12.55,Alan Connie Shamrock Invitational,"Mar 16, 2023",4.0,100 Meters,NEWMAC Outdoor Performance List,Women
6,"Wyse, Schyler",JR-3,Wheaton (Mass.),12.62,Black & Gold Invitational,"Mar 31, 2023",0.3,100 Meters,NEWMAC Outdoor Performance List,Women
7,"Evans, Vivienne",JR-3,WPI,12.64,UMASS Commonwealth Invitational,"Apr 15, 2023",0.1,100 Meters,NEWMAC Outdoor Performance List,Women
7,"Brown, Stephanie",JR-3,Springfield,12.64,SILFEN INVITATIONAL 2023,"Apr 14, 2023",1.0,100 Meters,NEWMAC Outdoor Performance List,Women
9,"Wilkes, Robyn",FR-1,Babson,12.72,CGA Spring Invite,"Apr 8, 2023",3.8,100 Meters,NEWMAC Outdoor Performance List,Women
10,"Ewing, Jazmyn",JR-3,WPI,12.81,UMASS Flagship Opener T&F,"Apr 8, 2023",1.0,100 Meters,NEWMAC Outdoor Performance List,Women
11,"Doherty, Kaitlyn",FR-1,Springfield,12.92,Springfield College Classic,"Apr 8, 2023",1.7,100 Meters,NEWMAC Outdoor Performance List,Women
12,"Wickenheisser, Kate",FR-1,Wheaton (Mass.),12.97,Black & Gold Invitational,"Mar 31, 2023",0.8,100 Meters,NEWMAC Outdoor Performance List,Women
12,"Zielinski, Emily",SO-2,Wheaton (Mass.),12.97,Black & Gold Invitational,"Mar 31, 2023",0.8,100 Meters,NEWMAC Outdoor Performance List,Women
14,"Flynn, Grace",SO-2,Coast Guard,13.00,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",1.1,100 Meters,NEWMAC Outdoor Performance List,Women
15,"Martin, Emma",JR-3,MIT,13.13,Amherst College Spring Fling,"Apr 8, 2023",1.9,100 Meters,NEWMAC Outdoor Performance List,Women
16,"Ogah, Merete",SO-2,Wellesley,13.14,SILFEN INVITATIONAL 2023,"Apr 14, 2023",1.0,100 Meters,NEWMAC Outdoor Performance List,Women
16,"Pilier, Daniela",FR-1,Smith,13.14,2023 Carla Coffey Invitational,"Apr 14, 2023",0.3,100 Meters,NEWMAC Outdoor Performance List,Women
18,"Goveas, Ria",SO-2,Wellesley,13.22,CGA Spring Invite,"Apr 8, 2023",1.9,100 Meters,NEWMAC Outdoor Performance List,Women
19,"Speidel, Eliza",SO-2,Wheaton (Mass.),13.28,2023 Carla Coffey Invitational,"Apr 14, 2023",0.3,100 Meters,NEWMAC Outdoor Performance List,Women
20,"Huang, Heather",SR-4,Coast Guard,13.29,CGA Spring Invite,"Apr 8, 2023",2.5,100 Meters,NEWMAC Outdoor Performance List,Women
21,"Przybylski, Samantha",SR-4,Springfield,13.30,Springfield College Classic,"Apr 8, 2023",0.4,100 Meters,NEWMAC Outdoor Performance List,Women
22,"Skarzynski , Tatianna",SO-2,Springfield,13.34,SILFEN INVITATIONAL 2023,"Apr 14, 2023",1.0,100 Meters,NEWMAC Outdoor Performance List,Women
22,"Quaye, Taylor",SO-2,Wellesley,13.34,SILFEN INVITATIONAL 2023,"Apr 14, 2023",1.0,100 Meters,NEWMAC Outdoor Performance List,Women
24,"Klingensmith, Sara Maeve",FR-1,Wellesley,13.43,CGA Spring Invite,"Apr 8, 2023",1.6,100 Meters,NEWMAC Outdoor Performance List,Women
25,"Hill, Brianna",JR-3,Wheaton (Mass.),13.47,Amherst College Spring Fling,"Apr 8, 2023",1.9,100 Meters,NEWMAC Outdoor Performance List,Women
1,"Scott, Michael",SO-2,Springfield,21.99,Springfield College Classic,"Apr 8, 2023",2.0,200 Meters,NEWMAC Outdoor Performance List,Men
2,"Weber, Evan",JR-3,Springfield,22.02,Springfield College Classic,"Apr 8, 2023",2.0,200 Meters,NEWMAC Outdoor Performance List,Men
3,"Koe, Ian",JR-3,MIT,22.03,UCONN Northeast Challenge,"Apr 14, 2023",1.3,200 Meters,NEWMAC Outdoor Performance List,Men
4,"Regan, Seth",JR-3,Springfield,22.04,SILFEN INVITATIONAL 2023,"Apr 14, 2023",1.7,200 Meters,NEWMAC Outdoor Performance List,Men
5,"Clement, Nolan",FR-1,MIT,22.06,UCONN Northeast Challenge,"Apr 14, 2023",1.4,200 Meters,NEWMAC Outdoor Performance List,Men
6,"Whitmore, Garrett",JR-3,MIT,22.25,Amherst College Spring Fling,"Apr 8, 2023",1.5,200 Meters,NEWMAC Outdoor Performance List,Men
7,"Guobadia, Mozi",SR-4,MIT,22.33,UCONN Northeast Challenge,"Apr 14, 2023",1.4,200 Meters,NEWMAC Outdoor Performance List,Men
8,"Czerwinski, Thomas",SR-4,Springfield,22.34,Springfield College Classic,"Apr 8, 2023",2.0,200 Meters,NEWMAC Outdoor Performance List,Men
9,"Casebolt, Conrad",FR-1,MIT,22.49,Amherst College Spring Fling,"Apr 8, 2023",2.2,200 Meters,NEWMAC Outdoor Performance List,Men
10,"Peterson, Kelvin",SO-2,Wheaton (Mass.),22.50,Alan Connie Shamrock Invitational,"Mar 16, 2023",-0.2,200 Meters,NEWMAC Outdoor Performance List,Men
11,"Penta, Anthony",JR-3,Springfield,22.67,SILFEN INVITATIONAL 2023,"Apr 14, 2023",+0.0,200 Meters,NEWMAC Outdoor Performance List,Men
12,"Almas, Anthony",SR-4,Wheaton (Mass.),22.69,Alan Connie Shamrock Invitational,"Mar 16, 2023",-0.4,200 Meters,NEWMAC Outdoor Performance List,Men
13,"Andrew, Tristan",JR-3,WPI,22.72,UMASS Commonwealth Invitational,"Apr 15, 2023",-0.7,200 Meters,NEWMAC Outdoor Performance List,Men
14,"Nwogwugwu, Zac",FR-1,MIT,22.75,Amherst College Spring Fling,"Apr 8, 2023",1.5,200 Meters,NEWMAC Outdoor Performance List,Men
15,"Dole, Anik",JR-3,Springfield,22.78,SILFEN INVITATIONAL 2023,"Apr 14, 2023",0.7,200 Meters,NEWMAC Outdoor Performance List,Men
16,"Lingley, Dante",SO-2,Springfield,22.94,SILFEN INVITATIONAL 2023,"Apr 14, 2023",0.1,200 Meters,NEWMAC Outdoor Performance List,Men
17,"Hart, Justin",SR-4,Wheaton (Mass.),23.10,Amherst College Spring Fling,"Apr 8, 2023",1.5,200 Meters,NEWMAC Outdoor Performance List,Men
18,"Cole, Alex",FR-1,WPI,23.13,UMASS Commonwealth Invitational,"Apr 15, 2023",-0.5,200 Meters,NEWMAC Outdoor Performance List,Men
19,"Kaufman, Jedidiah",SR-4,Babson,23.15,Ross and Sharon Irwin meet,"Mar 18, 2023",1.5,200 Meters,NEWMAC Outdoor Performance List,Men
19,"Cataloni, David",SR-4,Springfield,23.15,SILFEN INVITATIONAL 2023,"Apr 14, 2023",+0.0,200 Meters,NEWMAC Outdoor Performance List,Men
21,"Brown, Brenden",JR-3,Springfield,23.29,Springfield College Classic,"Apr 8, 2023",2.9,200 Meters,NEWMAC Outdoor Performance List,Men
22,"Richter, Ian",JR-3,Babson,23.43,CGA Spring Invite,"Apr 8, 2023",3.8,200 Meters,NEWMAC Outdoor Performance List,Men
23,"Lacadie, Matthew",JR-3,WPI,23.45,Black & Gold Invitational,"Mar 31, 2023",0.5,200 Meters,NEWMAC Outdoor Performance List,Men
24,"Johnson, Demarre",JR-3,Babson,23.50,SILFEN INVITATIONAL 2023,"Apr 14, 2023",1.0,200 Meters,NEWMAC Outdoor Performance List,Men
25,"Hanson, Trey",FR-1,Babson,23.53,SILFEN INVITATIONAL 2023,"Apr 14, 2023",0.1,200 Meters,NEWMAC Outdoor Performance List,Men
1,"Wyse, Schyler",FR-1,Wheaton (Mass.),25.52,Alan Connie Shamrock Invitational,"Mar 16, 2023",-0.1,200 Meters,NEWMAC Outdoor Performance List,Women
2,"Fackrell, Sydney",SR-4,Springfield,25.55,AIC Yellowjacket Invitational,"Apr 1, 2023",-0.1,200 Meters,NEWMAC Outdoor Performance List,Women
3,"Kalyan, Shreya",FR-1,MIT,25.86,Amherst College Spring Fling,"Apr 8, 2023",1.9,200 Meters,NEWMAC Outdoor Performance List,Women
4,"Andersen, Gwendolyn",JR-3,Springfield,26.02,AIC Yellowjacket Invitational,"Apr 1, 2023",-0.1,200 Meters,NEWMAC Outdoor Performance List,Women
5,"Evans, Vivienne",JR-3,WPI,26.34,UMASS Commonwealth Invitational,"Apr 15, 2023",0.8,200 Meters,NEWMAC Outdoor Performance List,Women
6,"Loriston, Michaina",FR-1,Wheaton (Mass.),26.37,Black & Gold Invitational,"Mar 31, 2023",1.2,200 Meters,NEWMAC Outdoor Performance List,Women
7,"Brown, Stephanie",JR-3,Springfield,26.55,Springfield College Classic,"Apr 8, 2023",3.2,200 Meters,NEWMAC Outdoor Performance List,Women
8,"Flynn, Grace",SO-2,Coast Guard,26.58,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",2.3,200 Meters,NEWMAC Outdoor Performance List,Women
9,"Hon, Maddy",JR-3,MIT,26.62,Amherst College Spring Fling,"Apr 8, 2023",1.0,200 Meters,NEWMAC Outdoor Performance List,Women
10,"Castaldi, Amanda",FR-1,Wheaton (Mass.),26.72,Amherst College Spring Fling,"Apr 8, 2023",1.3,200 Meters,NEWMAC Outdoor Performance List,Women
11,"Ewing, Jazmyn",JR-3,WPI,26.73,Black & Gold Invitational,"Mar 31, 2023",1.7,200 Meters,NEWMAC Outdoor Performance List,Women
12,"Wilkes, Robyn",FR-1,Babson,26.97,Ross and Sharon Irwin meet,"Mar 18, 2023",1.1,200 Meters,NEWMAC Outdoor Performance List,Women
13,"Zakrzewski, Morgan",SO-2,Wheaton (Mass.),27.05,Amherst College Spring Fling,"Apr 8, 2023",1.0,200 Meters,NEWMAC Outdoor Performance List,Women
14,"Hagstrom, Angela",SO-2,Babson,27.09,BSU Invite,"Mar 25, 2023",NWI,200 Meters,NEWMAC Outdoor Performance List,Women
15,"Klingensmith, Sara Maeve",FR-1,Wellesley,27.16,Emory Thrills in the Hills 2023,"Mar 24, 2023",1.3,200 Meters,NEWMAC Outdoor Performance List,Women
16,"Chim, Kassidy",SO-2,Wheaton (Mass.),27.21,Black & Gold Invitational,"Mar 31, 2023",1.2,200 Meters,NEWMAC Outdoor Performance List,Women
17,"Zielinski, Emily",SO-2,Wheaton (Mass.),27.22,Black & Gold Invitational,"Mar 31, 2023",0.4,200 Meters,NEWMAC Outdoor Performance List,Women
18,"Wickenheisser, Kate",FR-1,Wheaton (Mass.),27.33,Amherst College Spring Fling,"Apr 8, 2023",1.0,200 Meters,NEWMAC Outdoor Performance List,Women
19,"Bilodeau, Morgan",FR-1,WPI,27.38,UMASS Commonwealth Invitational,"Apr 15, 2023",-1.0,200 Meters,NEWMAC Outdoor Performance List,Women
20,"Reilly, Caroline",SR-4,Babson,27.39,SILFEN INVITATIONAL 2023,"Apr 14, 2023",1.2,200 Meters,NEWMAC Outdoor Performance List,Women
21,"Richardson, Sally",SR-4,Wellesley,27.54,Emory Thrills in the Hills 2023,"Mar 24, 2023",1.6,200 Meters,NEWMAC Outdoor Performance List,Women
22,"Doherty, Kaitlyn",FR-1,Springfield,27.57,Springfield College Classic,"Apr 8, 2023",0.4,200 Meters,NEWMAC Outdoor Performance List,Women
23,"Przybylski, Samantha",SR-4,Springfield,27.66,Springfield College Classic,"Apr 8, 2023",3.2,200 Meters,NEWMAC Outdoor Performance List,Women
24,"Quaye, Taylor",SO-2,Wellesley,27.68,Emory Thrills in the Hills 2023,"Mar 24, 2023",0.5,200 Meters,NEWMAC Outdoor Performance List,Women
25,"Hallal, Isabel",JR-3,WPI,27.72,UMASS Flagship Opener T&F,"Apr 8, 2023",0.9,200 Meters,NEWMAC Outdoor Performance List,Women
1,"DeBaugh, Jack",FR-1,MIT,47.96,UCONN Northeast Challenge,"Apr 14, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
2,"Casebolt, Conrad",FR-1,MIT,50.27,UCONN Northeast Challenge,"Apr 14, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
3,"Schaefer, Evan",SR-4,MIT,50.58,UCONN Northeast Challenge,"Apr 14, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
4,"Chastain, Luke",SR-4,Springfield,50.81,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
5,"Czerwinski, Thomas",SR-4,Springfield,50.86,Springfield College Classic,"Apr 8, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
6,"Wong, Joseph",SR-4,Springfield,51.03,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
7,"Gobel, Rece",SR-4,Springfield,51.30,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
8,"Massell, Edward",FR-1,Coast Guard,51.45,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
9,"Mosher, Everett",FR-1,WPI,51.56,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
10,"Spears, Andrew",JR-3,MIT,51.68,Amherst College Spring Fling,"Apr 8, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
11,"Loomis, David",JR-3,Coast Guard,51.76,CGA Spring Invite,"Apr 8, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
12,"Daley, Matthew",SR-4,Wheaton (Mass.),51.92,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
13,"Minichiello, Anthony",FR-1,WPI,52.07,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
14,"Gregoire, Max",FR-1,Babson,52.39,BSU Invite,"Mar 25, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
15,"Almas, Anthony",SR-4,Wheaton (Mass.),52.58,Amherst College Spring Fling,"Apr 8, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
16,"Castro, Omar",SO-2,Coast Guard,52.73,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
17,"Hanson, Trey",FR-1,Babson,53.03,Tufts Snowflake Classic,"Apr 1, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
18,"May, Brendan",SO-2,WPI,53.06,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
19,"Peterson, Kelvin",SO-2,Wheaton (Mass.),53.09,Black & Gold Invitational,"Mar 31, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
20,"McMenamy, Josiah",JR-3,MIT,53.16,Amherst College Spring Fling,"Apr 8, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
20,"Joyce, Connor",FR-1,Springfield,53.16,AIC Yellowjacket Invitational,"Apr 1, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
22,"Boylan, Luke",SO-2,Babson,53.51,Tufts Snowflake Classic,"Apr 1, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
23,"Johannsen, Tanner",SR-4,Coast Guard,53.83,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
24,"Brandt, Magnum",SO-2,Coast Guard,53.93,CGA Spring Invite,"Apr 8, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
25,"Migliore, Sal",SR-4,Springfield,54.03,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Men
1,"Miller, Marina",SO-2,MIT,57.45,Amherst College Spring Fling,"Apr 8, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
2,"Dias, Olivia",SO-2,MIT,59.14,UCONN Northeast Challenge,"Apr 14, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
3,"Hallal, Isabel",JR-3,WPI,1:00.54,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
4,"Fitzgerald, Aoife",SO-2,Wellesley,1:01.37,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
5,"Mitcheson, Lauren",SO-2,WPI,1:01.60,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
6,"Flynn, Grace",SO-2,Coast Guard,1:01.61,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
7,"Barron, Charlie",FR-1,Wellesley,1:01.82,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
8,"Hagstrom, Angela",SO-2,Babson,1:02.00,BSU Invite,"Mar 25, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
9,"Reilly, Caroline",SR-4,Babson,1:02.12,CGA Spring Invite,"Apr 8, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
10,"Clinch, Abigail",SR-4,Springfield,1:02.64,Springfield College Classic,"Apr 8, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
11,"Baker, Lena",FR-1,Smith,1:02.98,Tufts Snowflake Classic,"Apr 1, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
12,"Raccaro, Emma",SR-4,Springfield,1:03.40,AIC Yellowjacket Invitational,"Apr 1, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
13,"Donohue, Emma",SR-4,Springfield,1:03.62,Springfield College Classic,"Apr 8, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
14,"Clifford, Chloe",FR-1,Babson,1:03.93,CGA Spring Invite,"Apr 8, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
15,"Palinkas, Sidney",JR-3,Coast Guard,1:04.31,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
16,"Dimanche, Leithsa",JR-3,WPI,1:04.45,Black & Gold Invitational,"Mar 31, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
17,"Chim, Kassidy",SO-2,Wheaton (Mass.),1:04.60,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
18,"Donohue, Maggie",SR-4,Springfield,1:04.92,AIC Yellowjacket Invitational,"Apr 1, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
19,"Castillo, Alejandra",SR-4,Wellesley,1:05.09,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
20,"Bubeck, Rachel",SR-4,Coast Guard,1:05.22,Black & Gold Invitational,"Mar 31, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
21,"Hodges, Abigail",JR-3,WPI,1:05.53,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
22,"Thorburn, Riley",FR-1,Coast Guard,1:05.55,CGA Spring Invite,"Apr 8, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
23,"Zakrzewski, Morgan",SO-2,Wheaton (Mass.),1:05.99,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
24,"Ravino, Devan",SR-4,Mount Holyoke,1:06.03,Jerry Gravel Classic,"Apr 15, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
25,"D'Darcy, Maeve",SO-2,Springfield,1:06.96,AIC Yellowjacket Invitational,"Apr 1, 2023",NaN,400 Meters,NEWMAC Outdoor Performance List,Women
1,"Wilson, Ryan",JR-3,MIT,1:47.93,2023 Bryan Clay Invitational,"Apr 13, 2023",NaN,800 Meters,NEWMAC Outdoor Performance List,Men
2,"Glass, Charlie",FR-1,MIT,1:53.18,Amherst College Spring Fling,"Apr 8, 2023",NaN,800 Meters,NEWMAC Outdoor Performance List,Men
3,"Gobel, Rece",SR-4,Springfield,1:54.77,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,NEWMAC Outdoor Performance List,Men
4,"Hassan, Ziyad",SO-2,MIT,1:55.48,Amherst College Spring Fling,"Apr 8, 2023",NaN,800 Meters,NEWMAC Outdoor Performance List,Men
5,"Hardart, Henry",SO-2,MIT,1:55.51,Amherst College Spring Fling,"Apr 8, 2023",NaN,800 Meters,NEWMAC Outdoor Performance List,Men
6,"Wong, Joseph",SR-4,Springfield,1:55.86,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,NEWMAC Outdoor Performance List,Men
7,"Gregoire, Max",FR-1,Babson,1:55.93,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,800 Meters,NEWMAC Outdoor Performance List,Men
8,"Brooks, Brian",SR-4,WPI,1:56.83,Black & Gold Invitational,"Mar 31, 2023",NaN,800 Meters,NEWMAC Outdoor Performance List,Men
9,"Weston, Ryan",SO-2,Coast Guard,1:56.89,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,NEWMAC Outdoor Performance List,Men
10,"Green, Brian",JR-3,Coast Guard,1:56.99,Black & Gold Invitational,"Mar 31, 2023",NaN,800 Meters,NEWMAC Outdoor Performance List,Men
11,"Skerry, Thomas",FR-1,WPI,1:58.01,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,800 Meters,NEWMAC Outdoor Performance List,Men
12,"Ilerbaig-Bajona, Pau",SO-2,MIT,1:58.87,Amherst College Spring Fling,"Apr 8, 2023",NaN,800 Meters,NEWMAC Outdoor Performance List,Men
13,"Mula, Adam",SR-4,Springfield,1:59.42,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,NEWMAC Outdoor Performance List,Men
14,"Loomis, David",JR-3,Coast Guard,1:59.95,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,NEWMAC Outdoor Performance List,Men
15,"Harmer, Aidan",SR-4,Springfield,2:00.73,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,NEWMAC Outdoor Performance List,Men
16,"Wyche, Brinson",FR-1,WPI,2:01.18,UMASS Flagship Opener T&F,"Apr 8, 2023",NaN,800 Meters,NEWMAC Outdoor Performance List,Men
17,"Su, Gordon",FR-1,MIT,2:02.70,Amherst College Spring Fling,"Apr 8, 2023",NaN,800 Meters,NEWMAC Outdoor Performance List,Men
18,"Daley, Matthew",SR-4,Wheaton (Mass.),2:02.99,Amherst College Spring Fling,"Apr 8, 2023",NaN,800 Meters,NEWMAC Outdoor Performance List,Men
19,"Peyton, Andrew",JR-3,WPI,2:03.04,UMASS Flagship Opener T&F,"Apr 8, 2023",NaN,800 Meters,NEWMAC Outdoor Performance List,Men
