Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
17,"Baillargeon, Walker",FR-1,Emmanuel (Mass.),12.12,Wesleyan Swanson Invite,"Mar 26, 2023",1.2,100 Meters,Great Northeast Outdoor Performance List,Men
18,"Corson	, Max",SO-2,Lasell,12.16,Monks Track & Field,"Apr 14, 2023",-0.3,100 Meters,Great Northeast Outdoor Performance List,Men
19,"Olayiwole, Zach",FR-1,Regis (Mass.),12.22,BSU Invite,"Mar 25, 2023",-0.6,100 Meters,Great Northeast Outdoor Performance List,Men
20,"Kalinowski, Conrad",FR-1,Regis (Mass.),12.28,BSU Invite,"Mar 25, 2023",-0.9,100 Meters,Great Northeast Outdoor Performance List,Men
21,"Gassiraro, Kyle",FR-1,Colby-Sawyer,12.32,SILFEN INVITATIONAL 2023,"Apr 14, 2023",0.3,100 Meters,Great Northeast Outdoor Performance List,Men
22,"De Souza, Bryan",SO-2,Regis (Mass.),12.40,Regis Spring Classic - 2023,"Apr 6, 2023",0.6,100 Meters,Great Northeast Outdoor Performance List,Men
23,"Cepeda, Ismani",FR-1,Emmanuel (Mass.),12.43,Regis Spring Classic - 2023,"Apr 6, 2023",+0.0,100 Meters,Great Northeast Outdoor Performance List,Men
24,"Gushee, Jesse",JR-3,Colby-Sawyer,12.47,Tufts Snowflake Classic,"Apr 1, 2023",+0.0,100 Meters,Great Northeast Outdoor Performance List,Men
25,"Toumayan-Miller, Bryce",SO-2,Regis (Mass.),12.54,2023 Carla Coffey Invitational,"Apr 14, 2023",-0.4,100 Meters,Great Northeast Outdoor Performance List,Men
26,"Hundley, Wesley",JR-3,St. Joseph's (Me.),12.57,BSU Invite,"Mar 25, 2023",-0.9,100 Meters,Great Northeast Outdoor Performance List,Men
27,"Tardif, Ethan",SO-2,St. Joseph's (Me.),12.65,Monks Track & Field,"Apr 14, 2023",-0.3,100 Meters,Great Northeast Outdoor Performance List,Men
28,"Tidd, Jesse",SO-2,St. Joseph's (Me.),12.91,Monks Track & Field,"Apr 14, 2023",-0.3,100 Meters,Great Northeast Outdoor Performance List,Men
29,"McManus, John",FR-1,St. Joseph's (Me.),12.92,BSU Invite,"Mar 25, 2023",-0.6,100 Meters,Great Northeast Outdoor Performance List,Men
30,"Austin, Liam",FR-1,Regis (Mass.),13.04,Regis Spring Classic - 2023,"Apr 6, 2023",0.6,100 Meters,Great Northeast Outdoor Performance List,Men
1,"Keleher, Ashley",JR-3,Colby-Sawyer,12.49,Springfield College Classic,"Apr 8, 2023",0.3,100 Meters,Great Northeast Outdoor Performance List,Women
2,"Francois, Mikayla",JR-3,Regis (Mass.),13.68,Regis Spring Classic - 2023,"Apr 6, 2023",0.1,100 Meters,Great Northeast Outdoor Performance List,Women
3,"Robinson, Desiree",SO-2,Emmanuel (Mass.),13.76,Regis Spring Classic - 2023,"Apr 6, 2023",+0.0,100 Meters,Great Northeast Outdoor Performance List,Women
4,"Belschner , Lily",JR-3,Regis (Mass.),14.00,Regis Spring Classic - 2023,"Apr 6, 2023",0.1,100 Meters,Great Northeast Outdoor Performance List,Women
5,"Dench, Olivia",FR-1,Regis (Mass.),14.03,Regis Spring Classic - 2023,"Apr 6, 2023",0.1,100 Meters,Great Northeast Outdoor Performance List,Women
6,"Babek, Hanna",SO-2,Lasell,14.05,Jonathan Tymann Invitational,"Apr 8, 2023",-2.8,100 Meters,Great Northeast Outdoor Performance List,Women
7,"Waugh, Damali",FR-1,Lasell,14.09,Monks Track & Field,"Apr 14, 2023",-0.5,100 Meters,Great Northeast Outdoor Performance List,Women
8,"Bettencourt, Tori",FR-1,Emmanuel (Mass.),14.22,Monks Track & Field,"Apr 14, 2023",-0.5,100 Meters,Great Northeast Outdoor Performance List,Women
9,"Kilbride, Abigail",SO-2,Regis (Mass.),14.34,Regis Spring Classic - 2023,"Apr 6, 2023",0.1,100 Meters,Great Northeast Outdoor Performance List,Women
10,"Waryas, Maya",FR-1,St. Joseph's (Me.),14.43,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",2.0,100 Meters,Great Northeast Outdoor Performance List,Women
11,"Browne, Beverly",JR-3,Emmanuel (Mass.),14.52,Monks Track & Field,"Apr 14, 2023",-1.1,100 Meters,Great Northeast Outdoor Performance List,Women
12,"Makela, Chloe",JR-3,Colby-Sawyer,14.54,SILFEN INVITATIONAL 2023,"Apr 14, 2023",0.5,100 Meters,Great Northeast Outdoor Performance List,Women
13,"Moore, Delvarie",FR-1,Lasell,14.55,Tufts Snowflake Classic,"Apr 1, 2023",-0.7,100 Meters,Great Northeast Outdoor Performance List,Women
14,"Brito, Cynthia",JR-3,Emmanuel (Mass.),14.61,Monks Track & Field,"Apr 14, 2023",-1.1,100 Meters,Great Northeast Outdoor Performance List,Women
15,"Bond, Caroline",JR-3,Regis (Mass.),14.93,2023 Carla Coffey Invitational,"Apr 14, 2023",-1.4,100 Meters,Great Northeast Outdoor Performance List,Women
16,"Salazar , Paula",FR-1,Emmanuel (Mass.),15.26,Regis Spring Classic - 2023,"Apr 6, 2023",0.1,100 Meters,Great Northeast Outdoor Performance List,Women
17,"Roy, Hanna",SO-2,St. Joseph's (Me.),15.59,BSU Invite,"Mar 25, 2023",0.1,100 Meters,Great Northeast Outdoor Performance List,Women
18,"McNeil, Madison",JR-3,Emmanuel (Mass.),16.29,Wesleyan Swanson Invite,"Mar 26, 2023",1.8,100 Meters,Great Northeast Outdoor Performance List,Women
19,"Micklon, Grace",FR-1,Regis (Mass.),16.83,Regis Spring Classic - 2023,"Apr 6, 2023",+0.0,100 Meters,Great Northeast Outdoor Performance List,Women
1,"Abukar, Abdirizak",FR-1,St. Joseph's (Me.),22.51,Monks Track & Field,"Apr 14, 2023",0.5,200 Meters,Great Northeast Outdoor Performance List,Men
2,"Farr, Ryan",JR-3,St. Joseph's (Me.),22.68,Monks Track & Field,"Apr 14, 2023",0.5,200 Meters,Great Northeast Outdoor Performance List,Men
3,"Davis , John",FR-1,Colby-Sawyer,23.01,SILFEN INVITATIONAL 2023,"Apr 14, 2023",0.1,200 Meters,Great Northeast Outdoor Performance List,Men
4,"Lacroix, Mikel",FR-1,Emmanuel (Mass.),23.41,Wesleyan Swanson Invite,"Mar 26, 2023",0.3,200 Meters,Great Northeast Outdoor Performance List,Men
5,"Batoosingh, Noah",FR-1,St. Joseph's (Me.),23.43,Monks Track & Field,"Apr 14, 2023",0.8,200 Meters,Great Northeast Outdoor Performance List,Men
6,"Olayiwole, Zach",FR-1,Regis (Mass.),23.57,2023 Carla Coffey Invitational,"Apr 14, 2023",-1.6,200 Meters,Great Northeast Outdoor Performance List,Men
7,"Branchaud, Joseph",JR-3,Colby-Sawyer,23.63,SILFEN INVITATIONAL 2023,"Apr 14, 2023",0.1,200 Meters,Great Northeast Outdoor Performance List,Men
8,"Fallah , Gus",SO-2,Emmanuel (Mass.),23.74,Monks Track & Field,"Apr 14, 2023",0.8,200 Meters,Great Northeast Outdoor Performance List,Men
9,"Ricker, Tyler",SO-2,St. Joseph's (Me.),23.85,Monks Track & Field,"Apr 14, 2023",0.8,200 Meters,Great Northeast Outdoor Performance List,Men
10,"Adams , Chase",JR-3,Colby-Sawyer,23.90,SILFEN INVITATIONAL 2023,"Apr 14, 2023",+0.0,200 Meters,Great Northeast Outdoor Performance List,Men
11,"Abely, Benjamin",SR-4,Lasell,24.03,Monks Track & Field,"Apr 14, 2023",0.5,200 Meters,Great Northeast Outdoor Performance List,Men
12,"Grayson, Harry",FR-1,Regis (Mass.),24.07,2023 Carla Coffey Invitational,"Apr 14, 2023",-1.8,200 Meters,Great Northeast Outdoor Performance List,Men
13,"Stogsdill, Riley",FR-1,Regis (Mass.),24.12,BSU Invite,"Mar 25, 2023",-0.5,200 Meters,Great Northeast Outdoor Performance List,Men
14,"Toumayan-Miller, Bryce",SO-2,Regis (Mass.),24.43,Regis Spring Classic - 2023,"Apr 6, 2023",1.5,200 Meters,Great Northeast Outdoor Performance List,Men
15,"Kalinowski, Conrad",FR-1,Regis (Mass.),24.56,BSU Invite,"Mar 25, 2023",0.3,200 Meters,Great Northeast Outdoor Performance List,Men
16,"Kofos, Jordan",SO-2,Colby-Sawyer,24.63,BSU Invite,"Mar 25, 2023",-0.2,200 Meters,Great Northeast Outdoor Performance List,Men
17,"Gassiraro, Kyle",FR-1,Colby-Sawyer,24.75,Springfield College Classic,"Apr 8, 2023",0.3,200 Meters,Great Northeast Outdoor Performance List,Men
18,"Hickey, Cole",JR-3,Emmanuel (Mass.),24.82,Wesleyan Swanson Invite,"Mar 26, 2023",1.4,200 Meters,Great Northeast Outdoor Performance List,Men
19,"Miller, Dean",SR-4,Colby-Sawyer,25.05,Tufts Snowflake Classic,"Apr 1, 2023",-2.2,200 Meters,Great Northeast Outdoor Performance List,Men
20,"Platti, Jonathan",SO-2,Colby-Sawyer,25.14,Springfield College Classic,"Apr 8, 2023",0.3,200 Meters,Great Northeast Outdoor Performance List,Men
21,"Gushee, Jesse",JR-3,Colby-Sawyer,25.17,BSU Invite,"Mar 25, 2023",0.6,200 Meters,Great Northeast Outdoor Performance List,Men
22,"De Souza, Bryan",SO-2,Regis (Mass.),25.27,Regis Spring Classic - 2023,"Apr 6, 2023",1.0,200 Meters,Great Northeast Outdoor Performance List,Men
23,"Thuotte, Justin",FR-1,Regis (Mass.),25.38,Tufts Snowflake Classic,"Apr 1, 2023",-1.6,200 Meters,Great Northeast Outdoor Performance List,Men
24,"McManus, John",FR-1,St. Joseph's (Me.),25.42,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",-0.8,200 Meters,Great Northeast Outdoor Performance List,Men
25,"Tardif, Ethan",SO-2,St. Joseph's (Me.),25.56,Monks Track & Field,"Apr 14, 2023",-0.3,200 Meters,Great Northeast Outdoor Performance List,Men
26,"Cepeda, Ismani",FR-1,Emmanuel (Mass.),25.80,Tufts Snowflake Classic,"Apr 1, 2023",-2.7,200 Meters,Great Northeast Outdoor Performance List,Men
27,"Carmosino, Nick",JR-3,St. Joseph's (Me.),25.92,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",0.1,200 Meters,Great Northeast Outdoor Performance List,Men
28,"Weagle , Aidan",SO-2,Colby-Sawyer,26.29,BSU Invite,"Mar 25, 2023",-1.2,200 Meters,Great Northeast Outdoor Performance List,Men
29,"Tidd, Jesse",SO-2,St. Joseph's (Me.),26.50,Monks Track & Field,"Apr 14, 2023",0.7,200 Meters,Great Northeast Outdoor Performance List,Men
30,"Margiatto, Christopher",SO-2,Regis (Mass.),26.52,2023 Carla Coffey Invitational,"Apr 14, 2023",-2.5,200 Meters,Great Northeast Outdoor Performance List,Men
1,"Keleher, Ashley",JR-3,Colby-Sawyer,25.55,Springfield College Classic,"Apr 8, 2023",2.0,200 Meters,Great Northeast Outdoor Performance List,Women
2,"Goff, Brooklyn",JR-3,St. Joseph's (Me.),27.24,Monks Track & Field,"Apr 14, 2023",0.9,200 Meters,Great Northeast Outdoor Performance List,Women
3,"Vanhouten, Emily",SO-2,Lasell,27.51,Monks Track & Field,"Apr 14, 2023",0.7,200 Meters,Great Northeast Outdoor Performance List,Women
4,"Babek, Hanna",SO-2,Lasell,28.40,Monks Track & Field,"Apr 14, 2023",-1.7,200 Meters,Great Northeast Outdoor Performance List,Women
5,"Robinson, Desiree",SO-2,Emmanuel (Mass.),28.43,Tufts Snowflake Classic,"Apr 1, 2023",-0.3,200 Meters,Great Northeast Outdoor Performance List,Women
6,"Dench, Olivia",FR-1,Regis (Mass.),28.83,Regis Spring Classic - 2023,"Apr 6, 2023",0.1,200 Meters,Great Northeast Outdoor Performance List,Women
7,"Young, Alexia",FR-1,St. Joseph's (Me.),29.01,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",-2.8,200 Meters,Great Northeast Outdoor Performance List,Women
8,"Kilbride, Abigail",SO-2,Regis (Mass.),29.22,Regis Spring Classic - 2023,"Apr 6, 2023",0.1,200 Meters,Great Northeast Outdoor Performance List,Women
9,"Belschner , Lily",JR-3,Regis (Mass.),29.23,2023 Carla Coffey Invitational,"Apr 14, 2023",-1.9,200 Meters,Great Northeast Outdoor Performance List,Women
10,"Bettencourt, Tori",FR-1,Emmanuel (Mass.),29.51,Regis Spring Classic - 2023,"Apr 6, 2023",0.1,200 Meters,Great Northeast Outdoor Performance List,Women
11,"Brewster, Courtney",SO-2,Colby-Sawyer,29.53,SILFEN INVITATIONAL 2023,"Apr 14, 2023",0.7,200 Meters,Great Northeast Outdoor Performance List,Women
12,"Francois, Mikayla",JR-3,Regis (Mass.),29.79,2023 Carla Coffey Invitational,"Apr 14, 2023",-1.7,200 Meters,Great Northeast Outdoor Performance List,Women
13,"Browne, Beverly",JR-3,Emmanuel (Mass.),30.12,Regis Spring Classic - 2023,"Apr 6, 2023",0.2,200 Meters,Great Northeast Outdoor Performance List,Women
14,"Moore, Delvarie",FR-1,Lasell,30.38,Jonathan Tymann Invitational,"Apr 8, 2023",0.7,200 Meters,Great Northeast Outdoor Performance List,Women
15,"Linton, Alayja",SO-2,Regis (Mass.),30.40,Regis Spring Classic - 2023,"Apr 6, 2023",0.2,200 Meters,Great Northeast Outdoor Performance List,Women
16,"Luiz, Kate",SO-2,St. Joseph's (Me.),30.87,Monks Track & Field,"Apr 14, 2023",1.0,200 Meters,Great Northeast Outdoor Performance List,Women
17,"Bieszczad, Anna",JR-3,Colby-Sawyer,31.73,BSU Invite,"Mar 25, 2023",-0.6,200 Meters,Great Northeast Outdoor Performance List,Women
18,"Makela, Chloe",JR-3,Colby-Sawyer,31.91,Tufts Snowflake Classic,"Apr 1, 2023",-1.8,200 Meters,Great Northeast Outdoor Performance List,Women
19,"Bond, Caroline",JR-3,Regis (Mass.),32.28,Regis Spring Classic - 2023,"Apr 6, 2023",1.8,200 Meters,Great Northeast Outdoor Performance List,Women
20,"Waugh, Damali",FR-1,Lasell,32.82,Tufts Snowflake Classic,"Apr 1, 2023",-1.8,200 Meters,Great Northeast Outdoor Performance List,Women
21,"Bowen, Micah",FR-1,Regis (Mass.),33.06,BSU Invite,"Mar 25, 2023",0.4,200 Meters,Great Northeast Outdoor Performance List,Women
22,"Micklon, Grace",FR-1,Regis (Mass.),33.47,Tufts Snowflake Classic,"Apr 1, 2023",-1.8,200 Meters,Great Northeast Outdoor Performance List,Women
23,"Rodriguez, Ambar",FR-1,Regis (Mass.),33.58,Tufts Snowflake Classic,"Apr 1, 2023",-1.8,200 Meters,Great Northeast Outdoor Performance List,Women
1,"Stogsdill, Riley",FR-1,Regis (Mass.),52.31,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
2,"Kiesel, Brett",JR-3,Regis (Mass.),52.64,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
3,"Ambroise	, Kadeem",SR-4,Lasell,52.70,Monks Track & Field,"Apr 14, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
4,"Farr, Ryan",JR-3,St. Joseph's (Me.),52.85,BSU Invite,"Mar 25, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
5,"Kofos, Jordan",SO-2,Colby-Sawyer,53.68,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
6,"Ricker, Tyler",SO-2,St. Joseph's (Me.),53.71,BSU Invite,"Mar 25, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
7,"McManus, John",FR-1,St. Joseph's (Me.),54.38,Monks Track & Field,"Apr 14, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
8,"Happenny, Benjamin",SO-2,Regis (Mass.),54.50,Tufts Snowflake Classic,"Apr 1, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
9,"Lacroix, Mikel",FR-1,Emmanuel (Mass.),54.60,Tufts Snowflake Classic,"Apr 1, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
10,"Margiatto, Christopher",SO-2,Regis (Mass.),55.21,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
11,"Gushee, Jesse",JR-3,Colby-Sawyer,55.91,BSU Invite,"Mar 25, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
12,"Olayiwole, Zach",FR-1,Regis (Mass.),55.99,Regis Spring Classic - 2023,"Apr 6, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
13,"Cepeda, Ismani",FR-1,Emmanuel (Mass.),56.58,Tufts Snowflake Classic,"Apr 1, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
14,"Miller, Dean",SR-4,Colby-Sawyer,56.64,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
14,"Hickey, Cole",JR-3,Emmanuel (Mass.),56.64,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
16,"Weagle , Aidan",SO-2,Colby-Sawyer,56.86,Tufts Snowflake Classic,"Apr 1, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
17,"Labossierre, Pierre",SO-2,Emmanuel (Mass.),57.69,Regis Spring Classic - 2023,"Apr 6, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
18,"Thuotte, Justin",FR-1,Regis (Mass.),57.88,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
19,"Fallah , Gus",SO-2,Emmanuel (Mass.),58.19,Tufts Snowflake Classic,"Apr 1, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
20,"Nagaraj, Aryaman",FR-1,Regis (Mass.),1:00.39,BSU Invite,"Mar 25, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
21,"Charles, Aiden",SO-2,Regis (Mass.),1:00.58,Tufts Snowflake Classic,"Apr 1, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
22,"Vincent, Darius",FR-1,Lasell,1:00.89,Jonathan Tymann Invitational,"Apr 8, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
23,"Fernandes, Nicholas",FR-1,Lasell,1:01.05,BSU Invite,"Mar 25, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
24,"McGhee, Kendall",SO-2,Regis (Mass.),1:02.07,Regis Spring Classic - 2023,"Apr 6, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
25,"Austin, Liam",FR-1,Regis (Mass.),1:02.62,BSU Invite,"Mar 25, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
26,"O'Neal , Ben",JR-3,Regis (Mass.),1:03.19,Regis Spring Classic - 2023,"Apr 6, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
27,"McNight, Tristan",SR-4,Colby-Sawyer,1:05.92,BSU Invite,"Mar 25, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
28,"O'Neal , Jacob",JR-3,Regis (Mass.),1:06.06,Regis Spring Classic - 2023,"Apr 6, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
29,"Toumayan-Miller, Bryce",SO-2,Regis (Mass.),1:06.38,BSU Invite,"Mar 25, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Men
1,"Keleher, Ashley",JR-3,Colby-Sawyer,58.08,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Women
2,"Vanhouten, Emily",SO-2,Lasell,1:02.54,Jonathan Tymann Invitational,"Apr 8, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Women
3,"Robinson, Desiree",SO-2,Emmanuel (Mass.),1:04.59,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Women
4,"Young, Alexia",FR-1,St. Joseph's (Me.),1:04.64,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Women
5,"Babek, Hanna",SO-2,Lasell,1:07.53,Monks Track & Field,"Apr 14, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Women
6,"Kilbride, Abigail",SO-2,Regis (Mass.),1:08.74,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Women
7,"Jean-Philippe, Annabelle",SO-2,Regis (Mass.),1:09.92,BSU Invite,"Mar 25, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Women
8,"Larson, Courtney",SO-2,Colby-Sawyer,1:11.68,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Women
9,"Luiz, Kate",SO-2,St. Joseph's (Me.),1:11.78,Monks Track & Field,"Apr 14, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Women
10,"Tassone, Adrianna",JR-3,Lasell,1:12.32,Monks Track & Field,"Apr 14, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Women
11,"Milne, Sarah",JR-3,Lasell,1:16.16,BSU Invite,"Mar 25, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Women
12,"Stackhouse, Lillian",FR-1,Lasell,1:24.75,Jonathan Tymann Invitational,"Apr 8, 2023",NaN,400 Meters,Great Northeast Outdoor Performance List,Women
1,"Goyette, Hayden",SO-2,Colby-Sawyer,1:59.90,Springfield College Classic,"Apr 8, 2023",NaN,800 Meters,Great Northeast Outdoor Performance List,Men
2,"Gushee, Jesse",JR-3,Colby-Sawyer,2:07.37,Springfield College Classic,"Apr 8, 2023",NaN,800 Meters,Great Northeast Outdoor Performance List,Men
3,"Hendricks, Troy",SR-4,St. Joseph's (Me.),2:10.33,Monks Track & Field,"Apr 14, 2023",NaN,800 Meters,Great Northeast Outdoor Performance List,Men
4,"Happenny, Benjamin",SO-2,Regis (Mass.),2:11.59,Regis Spring Classic - 2023,"Apr 6, 2023",NaN,800 Meters,Great Northeast Outdoor Performance List,Men
5,"Weagle , Aidan",SO-2,Colby-Sawyer,2:12.05,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,Great Northeast Outdoor Performance List,Men
6,"Stogsdill, Riley",FR-1,Regis (Mass.),2:13.61,BSU Invite,"Mar 25, 2023",NaN,800 Meters,Great Northeast Outdoor Performance List,Men
7,"Piechowski, Jordan",JR-3,Colby-Sawyer,2:14.28,Springfield College Classic,"Apr 8, 2023",NaN,800 Meters,Great Northeast Outdoor Performance List,Men
8,"Curran, Michael",FR-1,Lasell,2:14.45,BSU Invite,"Mar 25, 2023",NaN,800 Meters,Great Northeast Outdoor Performance List,Men
9,"Graham, Ryan",SO-2,St. Joseph's (Me.),2:16.21,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",NaN,800 Meters,Great Northeast Outdoor Performance List,Men
10,"Corso , AJ",JR-3,Regis (Mass.),2:16.59,Regis Spring Classic - 2023,"Apr 6, 2023",NaN,800 Meters,Great Northeast Outdoor Performance List,Men
11,"Grant, Brayden",FR-1,St. Joseph's (Me.),2:17.09,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",NaN,800 Meters,Great Northeast Outdoor Performance List,Men
12,"Sigman, Zach",SO-2,Regis (Mass.),2:17.32,Regis Spring Classic - 2023,"Apr 6, 2023",NaN,800 Meters,Great Northeast Outdoor Performance List,Men
12,"Carroll , Michael",JR-3,Regis (Mass.),2:17.32,Tufts Snowflake Classic,"Apr 1, 2023",NaN,800 Meters,Great Northeast Outdoor Performance List,Men
14,"Austin, Liam",FR-1,Regis (Mass.),2:20.05,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,Great Northeast Outdoor Performance List,Men
15,"Castriotta, Daniel",SO-2,Colby-Sawyer,2:27.53,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,Great Northeast Outdoor Performance List,Men
16,"O'Neal , Ben",JR-3,Regis (Mass.),2:30.59,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,Great Northeast Outdoor Performance List,Men
17,"Margiatto, Christopher",SO-2,Regis (Mass.),2:32.35,BSU Invite,"Mar 25, 2023",NaN,800 Meters,Great Northeast Outdoor Performance List,Men
18,"Shaw, Ethan",JR-3,St. Joseph's (Me.),2:34.24,BSU Invite,"Mar 25, 2023",NaN,800 Meters,Great Northeast Outdoor Performance List,Men
19,"Antoine, Kyle",JR-3,Emmanuel (Mass.),2:34.45,Tufts Snowflake Classic,"Apr 1, 2023",NaN,800 Meters,Great Northeast Outdoor Performance List,Men
20,"Sungubele, EJ",FR-1,St. Joseph's (Me.),2:38.17,Monks Track & Field,"Apr 14, 2023",NaN,800 Meters,Great Northeast Outdoor Performance List,Men
21,"McNight, Tristan",SR-4,Colby-Sawyer,2:38.60,Springfield College Classic,"Apr 8, 2023",NaN,800 Meters,Great Northeast Outdoor Performance List,Men
