Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
27,"Rogers, Matt",SO-2,Wittenberg,11.43,Dennis Craddock Coaches Classic,"Apr 14, 2023",+0.0,100 Meters,North Coast AC Outdoor Performance List,Men
28,"Briscoe, Harvey",SR-4,Wooster,11.53,Alan Connie Shamrock Invitational,"Mar 16, 2023",5.1,100 Meters,North Coast AC Outdoor Performance List,Men
29,"Branch, Jarius",JR-3,Denison,11.54,Wooster Vs Denison,"Apr 12, 2023",1.9,100 Meters,North Coast AC Outdoor Performance List,Men
30,"Myers, Mason",SO-2,Ohio Wesleyan,11.57,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",2.6,100 Meters,North Coast AC Outdoor Performance List,Men
1,"Jolivette, Anaya",SO-2,Denison,12.19,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",3.6,100 Meters,North Coast AC Outdoor Performance List,Women
2,"Frazier, Meghan",SO-2,Wittenberg,12.45,OWU Marv Frye Invitational,"Apr 8, 2023",+0.0,100 Meters,North Coast AC Outdoor Performance List,Women
3,"Lykins, Addystin",SO-2,Ohio Wesleyan,12.50,Amy Adams Memorial,"Mar 24, 2023",-0.6,100 Meters,North Coast AC Outdoor Performance List,Women
4,"Shakhan, Zora",SO-2,Wittenberg,12.60,Dennis Craddock Coaches Classic,"Apr 14, 2023",0.2,100 Meters,North Coast AC Outdoor Performance List,Women
5,"Patterson, Drew",JR-3,Wooster,12.69,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",3.6,100 Meters,North Coast AC Outdoor Performance List,Women
6,"De'Armond, Tymeerah",FR-1,Wittenberg,12.70,OWU Marv Frye Invitational,"Apr 8, 2023",+0.0,100 Meters,North Coast AC Outdoor Performance List,Women
7,"Magoteaux, Lindsey",SO-2,Wittenberg,12.74,Dennis Craddock Coaches Classic,"Apr 14, 2023",0.1,100 Meters,North Coast AC Outdoor Performance List,Women
8,"Boston, Lillian",SO-2,DePauw,12.88,Wash U Invite,"Mar 31, 2023",2.6,100 Meters,North Coast AC Outdoor Performance List,Women
9,"Willison, Haleigh",SO-2,Wittenberg,12.91,OWU Marv Frye Invitational,"Apr 8, 2023",+0.0,100 Meters,North Coast AC Outdoor Performance List,Women
10,"Steggall, Ryley",FR-1,Oberlin,13.01,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",2.7,100 Meters,North Coast AC Outdoor Performance List,Women
11,"Benway, Heather",SO-2,Oberlin,13.07,Bob Kahn Invitational,"Mar 31, 2023",3.6,100 Meters,North Coast AC Outdoor Performance List,Women
12,"Smith, Jaida",SR-4,DePauw,13.10,Wash U Invite,"Mar 31, 2023",2.5,100 Meters,North Coast AC Outdoor Performance List,Women
13,"Bennett, Caliyah",JR-3,Denison,13.11,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",+0.0,100 Meters,North Coast AC Outdoor Performance List,Women
14,"Weiss, Taylor",SO-2,Wittenberg,13.40,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",0.2,100 Meters,North Coast AC Outdoor Performance List,Women
15,"Cozzie, Isabella",FR-1,Wooster,13.41,Oberlin - Wooster Dual Meet,"Apr 8, 2023",-1.4,100 Meters,North Coast AC Outdoor Performance List,Women
16,"Henderson-Bernard, Fatima",SO-2,Denison,13.44,Emory Thrills in the Hills 2023,"Mar 24, 2023",-0.1,100 Meters,North Coast AC Outdoor Performance List,Women
17,"Cagan, Alexis",JR-3,DePauw,13.45,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",NWI,100 Meters,North Coast AC Outdoor Performance List,Women
18,"Sheridan, Talulla",FR-1,Kenyon,13.48,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",1.2,100 Meters,North Coast AC Outdoor Performance List,Women
19,"Truax, Grace",SR-4,DePauw,13.73,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.9,100 Meters,North Coast AC Outdoor Performance List,Women
20,"McKinley, Katie",SO-2,DePauw,13.74,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.3,100 Meters,North Coast AC Outdoor Performance List,Women
21,"Lee, Anora",FR-1,Oberlin,13.82,Bob Kahn Invitational,"Mar 31, 2023",1.1,100 Meters,North Coast AC Outdoor Performance List,Women
22,"Secrest, Alina",SO-2,Kenyon,13.92,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",+0.0,100 Meters,North Coast AC Outdoor Performance List,Women
23,"Rogers, Cameron",SO-2,Ohio Wesleyan,13.98,OWU Marv Frye Invitational,"Apr 8, 2023",1.2,100 Meters,North Coast AC Outdoor Performance List,Women
24,"Kochert, Tessa",FR-1,DePauw,14.08,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",1.9,100 Meters,North Coast AC Outdoor Performance List,Women
25,"Hendershot, Lynna",SO-2,DePauw,14.17,Wash U Invite,"Mar 31, 2023",2.5,100 Meters,North Coast AC Outdoor Performance List,Women
26,"Hoyt, Nina",JR-3,Oberlin,14.19,Bob Kahn Invitational,"Mar 31, 2023",1.1,100 Meters,North Coast AC Outdoor Performance List,Women
27,"Heller, Brooklyn",JR-3,Denison,14.23,Emory Thrills in the Hills 2023,"Mar 24, 2023",-0.3,100 Meters,North Coast AC Outdoor Performance List,Women
28,"Meredith, Veronica",SR-4,DePauw,14.30,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.3,100 Meters,North Coast AC Outdoor Performance List,Women
29,"Hix, Tiffany",FR-1,Wittenberg,14.31,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",-0.7,100 Meters,North Coast AC Outdoor Performance List,Women
30,"Welch, Madison",FR-1,DePauw,14.35,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.3,100 Meters,North Coast AC Outdoor Performance List,Women
1,"Gono Phiri, Tapiwa",SO-2,Kenyon,21.95,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",0.2,200 Meters,North Coast AC Outdoor Performance List,Men
2,"Holley, Malik",SO-2,Denison,22.00,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",0.7,200 Meters,North Coast AC Outdoor Performance List,Men
3,"Ring, Grayson",FR-1,Wittenberg,22.04,Dennis Craddock Coaches Classic,"Apr 14, 2023",0.6,200 Meters,North Coast AC Outdoor Performance List,Men
4,"Hunt, Grant",FR-1,DePauw,22.11,Indiana DIII Track and Field Meet,"Apr 15, 2023",0.5,200 Meters,North Coast AC Outdoor Performance List,Men
5,"O'Malley, Colin",FR-1,DePauw,22.27,Indiana DIII Track and Field Meet,"Apr 15, 2023",0.5,200 Meters,North Coast AC Outdoor Performance List,Men
6,"Laleye, Ayotunde",JR-3,DePauw,22.37,Indiana DIII Track and Field Meet,"Apr 15, 2023",0.6,200 Meters,North Coast AC Outdoor Performance List,Men
7,"DeSantis, Daniel",SO-2,Denison,22.40,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",0.7,200 Meters,North Coast AC Outdoor Performance List,Men
8,"Epps, Jaylin",SO-2,Denison,22.44,Wooster Vs Denison,"Apr 12, 2023",0.3,200 Meters,North Coast AC Outdoor Performance List,Men
9,"Witt, Collin",JR-3,Kenyon,22.45,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",3.8,200 Meters,North Coast AC Outdoor Performance List,Men
10,"Drovdlic, Matthew",SO-2,Wittenberg,22.46,Dennis Craddock Coaches Classic,"Apr 14, 2023",1.3,200 Meters,North Coast AC Outdoor Performance List,Men
11,"Obioha, Kambi",SO-2,Oberlin,22.47,Oberlin - Wooster Dual Meet,"Apr 8, 2023",0.2,200 Meters,North Coast AC Outdoor Performance List,Men
12,"Hearns, Julius",SO-2,Wabash,22.57,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",1.4,200 Meters,North Coast AC Outdoor Performance List,Men
13,"Steele, Howie",JR-3,Wabash,22.61,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.8,200 Meters,North Coast AC Outdoor Performance List,Men
14,"Walls, Tyler",SR-4,Wabash,22.70,Indiana DIII Track and Field Meet,"Apr 15, 2023",0.6,200 Meters,North Coast AC Outdoor Performance List,Men
15,"Bila, Joaquim",FR-1,Ohio Wesleyan,22.73,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",0.7,200 Meters,North Coast AC Outdoor Performance List,Men
15,"Alsum, Rickey",JR-3,DePauw,22.73,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",0.5,200 Meters,North Coast AC Outdoor Performance List,Men
17,"Manderson , Khaleel",FR-1,Wooster,22.74,Wooster Vs Denison,"Apr 12, 2023",0.3,200 Meters,North Coast AC Outdoor Performance List,Men
18,"Thompson, Julius",SO-2,Kenyon,22.75,OWU Marv Frye Invitational,"Apr 8, 2023",-0.7,200 Meters,North Coast AC Outdoor Performance List,Men
19,"Hurt, Ethan",SR-4,Wabash,22.80,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",0.5,200 Meters,North Coast AC Outdoor Performance List,Men
20,"Royal, Christopher",FR-1,Wabash,22.81,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.8,200 Meters,North Coast AC Outdoor Performance List,Men
21,"Rogers, Matt",SO-2,Wittenberg,22.82,Dennis Craddock Coaches Classic,"Apr 14, 2023",3.2,200 Meters,North Coast AC Outdoor Performance List,Men
22,"Scherson, Nick",SR-4,Wooster,22.87,Wooster Vs Denison,"Apr 12, 2023",0.3,200 Meters,North Coast AC Outdoor Performance List,Men
23,"Elliott, Cameron",FR-1,Wittenberg,22.88,Dennis Craddock Coaches Classic,"Apr 14, 2023",0.4,200 Meters,North Coast AC Outdoor Performance List,Men
24,"Acero, Seth",SO-2,Wabash,22.92,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.8,200 Meters,North Coast AC Outdoor Performance List,Men
25,"Murrey, Zach",SO-2,Ohio Wesleyan,22.94,OWU Marv Frye Invitational,"Apr 8, 2023",-0.8,200 Meters,North Coast AC Outdoor Performance List,Men
26,"France, Nathan",JR-3,Wabash,22.98,Indiana DIII Track and Field Meet,"Apr 15, 2023",3.2,200 Meters,North Coast AC Outdoor Performance List,Men
26,"Fechner, Sam",SO-2,Oberlin,22.98,Bob Kahn Invitational,"Mar 31, 2023",-0.9,200 Meters,North Coast AC Outdoor Performance List,Men
28,"Hydukovich, Nathan",FR-1,Denison,23.06,Wooster Vs Denison,"Apr 12, 2023",0.3,200 Meters,North Coast AC Outdoor Performance List,Men
29,"Theobald, Trey",SO-2,Ohio Wesleyan,23.14,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",3.8,200 Meters,North Coast AC Outdoor Performance List,Men
30,"Bennett, Ezekiel",JR-3,Wittenberg,23.25,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",-0.6,200 Meters,North Coast AC Outdoor Performance List,Men
1,"Frazier, Meghan",SO-2,Wittenberg,25.24,Dennis Craddock Coaches Classic,"Apr 14, 2023",2.1,200 Meters,North Coast AC Outdoor Performance List,Women
1,"Jolivette, Anaya",SO-2,Denison,25.24,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",2.6,200 Meters,North Coast AC Outdoor Performance List,Women
3,"Lykins, Addystin",SO-2,Ohio Wesleyan,25.62,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",2.6,200 Meters,North Coast AC Outdoor Performance List,Women
4,"De'Armond, Tymeerah",FR-1,Wittenberg,25.79,OWU Marv Frye Invitational,"Apr 8, 2023",0.3,200 Meters,North Coast AC Outdoor Performance List,Women
5,"Willison, Haleigh",SO-2,Wittenberg,25.81,Dennis Craddock Coaches Classic,"Apr 14, 2023",3.2,200 Meters,North Coast AC Outdoor Performance List,Women
6,"Shakhan, Zora",SO-2,Wittenberg,26.41,OWU Marv Frye Invitational,"Apr 8, 2023",0.3,200 Meters,North Coast AC Outdoor Performance List,Women
7,"Ellerkmann, Sophia",JR-3,Denison,26.53,Wooster Vs Denison,"Apr 12, 2023",0.9,200 Meters,North Coast AC Outdoor Performance List,Women
8,"Cozzie, Isabella",FR-1,Wooster,26.61,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",2.9,200 Meters,North Coast AC Outdoor Performance List,Women
9,"Wallace, Chilly",SR-4,Oberlin,26.67,Oberlin - Wooster Dual Meet,"Apr 8, 2023",1.3,200 Meters,North Coast AC Outdoor Performance List,Women
10,"Collins, Kyngston",SO-2,Wittenberg,26.76,Dennis Craddock Coaches Classic,"Apr 14, 2023",2.3,200 Meters,North Coast AC Outdoor Performance List,Women
11,"Bennett, Caliyah",JR-3,Denison,26.78,Emory Thrills in the Hills 2023,"Mar 24, 2023",1.6,200 Meters,North Coast AC Outdoor Performance List,Women
12,"Magoteaux, Lindsey",SO-2,Wittenberg,26.91,OWU Marv Frye Invitational,"Apr 8, 2023",0.3,200 Meters,North Coast AC Outdoor Performance List,Women
13,"Doescher, Maia",JR-3,Wooster,26.93,Oberlin - Wooster Dual Meet,"Apr 8, 2023",+0.0,200 Meters,North Coast AC Outdoor Performance List,Women
14,"Grammel, Annalise",JR-3,DePauw,26.96,Wash U Invite,"Mar 31, 2023",3.3,200 Meters,North Coast AC Outdoor Performance List,Women
15,"Pierson, Coral",FR-1,Ohio Wesleyan,26.98,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",1.9,200 Meters,North Coast AC Outdoor Performance List,Women
16,"Loera, Emily",FR-1,DePauw,27.28,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.2,200 Meters,North Coast AC Outdoor Performance List,Women
17,"Sheridan, Talulla",FR-1,Kenyon,27.47,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",2.9,200 Meters,North Coast AC Outdoor Performance List,Women
18,"Boston, Lillian",SO-2,DePauw,27.59,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",2.2,200 Meters,North Coast AC Outdoor Performance List,Women
19,"Bloom, Haley",SR-4,Wooster,27.60,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",1.9,200 Meters,North Coast AC Outdoor Performance List,Women
20,"Brock, Liberty",SO-2,Ohio Wesleyan,27.61,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",-4.1,200 Meters,North Coast AC Outdoor Performance List,Women
21,"Steggall, Ryley",FR-1,Oberlin,27.67,Oberlin - Wooster Dual Meet,"Apr 8, 2023",1.3,200 Meters,North Coast AC Outdoor Performance List,Women
22,"Smith, Clara",FR-1,Oberlin,27.81,Oberlin - Wooster Dual Meet,"Apr 8, 2023",+0.0,200 Meters,North Coast AC Outdoor Performance List,Women
23,"Patterson, Drew",JR-3,Wooster,27.86,Oberlin - Wooster Dual Meet,"Apr 8, 2023",1.3,200 Meters,North Coast AC Outdoor Performance List,Women
24,"Cook, Jean",FR-1,Kenyon,27.87,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",+0.0,200 Meters,North Coast AC Outdoor Performance List,Women
24,"Henderson-Bernard, Fatima",SO-2,Denison,27.87,OWU Marv Frye Invitational,"Apr 8, 2023",0.3,200 Meters,North Coast AC Outdoor Performance List,Women
26,"Stapleton, Katelyn",FR-1,Ohio Wesleyan,27.94,Amy Adams Memorial,"Mar 24, 2023",-4.7,200 Meters,North Coast AC Outdoor Performance List,Women
27,"Cagan, Alexis",JR-3,DePauw,28.01,Wash U Invite,"Mar 31, 2023",3.3,200 Meters,North Coast AC Outdoor Performance List,Women
28,"Hoover, Siarra",SO-2,Ohio Wesleyan,28.05,OWU Marv Frye Invitational,"Apr 8, 2023",1.4,200 Meters,North Coast AC Outdoor Performance List,Women
29,"Danne, Abigail",FR-1,Wittenberg,28.12,OWU Marv Frye Invitational,"Apr 8, 2023",0.3,200 Meters,North Coast AC Outdoor Performance List,Women
30,"Mackin, Clare",SO-2,Wooster,28.24,Oberlin - Wooster Dual Meet,"Apr 8, 2023",1.3,200 Meters,North Coast AC Outdoor Performance List,Women
1,"Bennett, Ezekiel",JR-3,Wittenberg,48.46,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
2,"McMichael, William",SR-4,Wooster,48.51,Oberlin - Wooster Dual Meet,"Apr 8, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
3,"Obioha, Kambi",SO-2,Oberlin,49.08,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
4,"Elliott, Cameron",FR-1,Wittenberg,49.44,OWU Marv Frye Invitational,"Apr 8, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
5,"Scherson, Nick",SR-4,Wooster,49.91,Oberlin - Wooster Dual Meet,"Apr 8, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
6,"Diemer-McKinney, Haiden",FR-1,Wabash,50.00,Pacesetter Sports Invitational,"Apr 1, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
7,"Walls, Tyler",SR-4,Wabash,50.19,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
8,"Hydukovich, Nathan",FR-1,Denison,50.35,OWU Marv Frye Invitational,"Apr 8, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
9,"Holley, Malik",SO-2,Denison,50.37,OWU Marv Frye Invitational,"Apr 8, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
10,"Bauer, Jacob",SO-2,Ohio Wesleyan,50.70,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
11,"Steele, Howie",JR-3,Wabash,50.97,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
12,"Royal, Christopher",FR-1,Wabash,50.98,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
13,"Hunt, Grant",FR-1,DePauw,51.15,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
14,"Witt, Collin",JR-3,Kenyon,51.26,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
15,"France, Nathan",JR-3,Wabash,51.33,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
16,"McCandlish, Ian",JR-3,Wittenberg,51.49,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
17,"Ray, Cameron",SO-2,Wooster,51.98,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
18,"Hughes, Nolan",SR-4,Wabash,52.00,Pacesetter Sports Invitational,"Apr 1, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
19,"Blais, Jack",SO-2,Denison,52.08,Wooster Vs Denison,"Apr 12, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
20,"Patterson, Davis",JR-3,Wooster,52.13,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
21,"Marzulli, Jacob",FR-1,Ohio Wesleyan,52.48,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
22,"O'Malley, Colin",FR-1,DePauw,52.81,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
23,"Joven, Thomas",JR-3,Wabash,52.99,Pacesetter Sports Invitational,"Apr 1, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
24,"Brockett-Delgado, Tomas",SO-2,Denison,53.45,Wooster Vs Denison,"Apr 12, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
25,"Duncan, Mason",FR-1,Wittenberg,53.77,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
26,"Herdman, Jesse",SO-2,Oberlin,54.13,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
27,"Brown, Jacob",JR-3,Denison,54.14,Wooster Vs Denison,"Apr 12, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
28,"Miller, Landon",JR-3,Wabash,54.37,2023 EIU Big Blue,"Mar 24, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
29,"Stuckey, Sawyer",FR-1,Wabash,54.57,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
30,"Robinson, Azad",SR-4,Wittenberg,54.69,OWU Marv Frye Invitational,"Apr 8, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Men
1,"De'Armond, Tymeerah",FR-1,Wittenberg,58.64,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Women
2,"Ellerkmann, Sophia",JR-3,Denison,59.35,OWU Marv Frye Invitational,"Apr 8, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Women
3,"Anderson, Erin",SR-4,Denison,1:00.39,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Women
4,"Lykins, Addystin",SO-2,Ohio Wesleyan,1:00.53,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Women
5,"Bloom, Haley",SR-4,Wooster,1:01.06,Wooster Vs Denison,"Apr 12, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Women
6,"Jolivette, Anaya",SO-2,Denison,1:01.55,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Women
7,"Danne, Abigail",FR-1,Wittenberg,1:01.75,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Women
8,"Tackett, Delaney",FR-1,Wittenberg,1:01.83,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Women
9,"Ciembroniewicz, Camila",SO-2,Oberlin,1:02.12,Oberlin - Wooster Dual Meet,"Apr 8, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Women
10,"Collins, Kyngston",SO-2,Wittenberg,1:02.29,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Women
11,"Grammel, Annalise",JR-3,DePauw,1:02.48,Wash U Invite,"Mar 31, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Women
12,"Stapleton, Katelyn",FR-1,Ohio Wesleyan,1:02.62,Amy Adams Memorial,"Mar 24, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Women
13,"Brock, Liberty",SO-2,Ohio Wesleyan,1:02.66,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Women
14,"Loera, Emily",FR-1,DePauw,1:02.98,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Women
15,"Downing, McKenna",FR-1,Ohio Wesleyan,1:03.11,Amy Adams Memorial,"Mar 24, 2023",NaN,400 Meters,North Coast AC Outdoor Performance List,Women
